Cleared_time, market_id, ACOPF_solved, cleared_price, cleared_quantity, cleared_DG1_output (kW), cleared_DG2_output (kW), expected_SubstationP (kW), social_welfare ($)2017-11-02-13:26:00,1,True,35.3147355684,0.00111255709299,110.63269429,66.8515508414,1502.61266232,8.78670176258
2017-11-02-15:25:59,121,True,0.0,0.0,30.0918747559,20.1103265115,1272.95168296,17.489719338
2017-11-02-15:26:59,122,True,0.0,0.0,30.0186886438,20.0283320459,1262.73774168,16.9035845983
2017-11-02-15:27:59,123,True,0.0,0.0,30.0,20.0,1191.90198872,2.04100388265
2017-11-02-15:28:59,124,True,0.0,0.0,37.7998795432,27.7932036679,1188.49729592,21.4553301828
2017-11-02-15:29:59,125,True,0.0,0.0,30.0,20.0,1182.11190824,2.04100121115
2017-11-02-15:30:59,126,True,0.0,0.0,30.0,20.0,1155.8532348,2.0410025923
2017-11-02-15:31:59,127,True,0.0,0.0,30.0255360358,20.0173019503,1156.68874504,2.18948514224
2017-11-02-15:32:59,128,True,0.0,0.0,30.0003011126,20.0002133692,1141.53214792,2.04175965884
2017-11-02-15:33:59,129,True,0.0,0.0,30.0002238669,20.0001629285,1126.05052,2.04104946461
2017-11-02-15:34:59,130,True,0.0,0.0,30.0005025973,20.000422695,1139.99104176,2.0418287327
2017-11-02-15:35:59,131,True,0.0,0.0,30.0008639992,20.0004260193,1133.39206,2.04116976401
2017-11-02-15:36:59,132,True,0.0,0.0,30.0002448193,20.0001778785,1129.66882816,2.04106267565
2017-11-02-15:37:59,133,True,0.0,0.0,30.0,20.0,1136.84454768,2.04100943939
2017-11-02-15:38:59,134,True,0.0,0.0,30.0003055518,20.0002125636,1140.07774232,2.04180271621
2017-11-02-15:39:59,135,True,0.0,0.0,39.7697947494,29.3398637836,1185.75770392,21.6070440954
2017-11-02-15:40:59,136,True,0.0,0.0,30.0975238924,20.1155887469,1249.662826,17.6262973037
2017-11-02-15:41:59,137,True,0.0,0.0,31.9328693164,21.4209420589,1217.67088987,72.6612947148
2017-11-02-15:42:59,138,True,0.0,0.0,30.1099630341,20.1406462314,1230.19944912,17.6812659223
2017-11-02-15:43:59,139,True,0.0,0.0,30.3109799515,20.0425540626,1164.799578,11.0784633581
2017-11-02-15:44:59,140,True,0.0,0.0,30.0,20.0,1125.00555856,2.04100584798
2017-11-02-15:45:59,141,True,0.0,0.0,30.0,20.0,1150.73616024,2.04100153083
2017-11-02-15:46:59,142,True,0.0,0.0,30.0046851659,20.0060850279,1192.09927256,8.84084668313
2017-11-02-15:47:59,143,True,0.0,0.0,30.0246505477,20.0127278443,1200.57427984,18.8495440518
2017-11-02-15:48:59,144,True,0.0,0.0,30.2320110639,20.1450734509,1197.8579536,9.50777106266
2017-11-02-15:49:59,145,True,0.0,0.0,30.0005546132,20.0004031331,1223.70261224,2.04111915804
2017-11-02-15:50:59,146,True,0.0,0.0,30.099099313,20.0703365997,1206.08788928,7.52606850886
2017-11-02-15:51:59,147,True,0.0,0.0,30.0,20.0,1179.65321024,2.0410141286
2017-11-02-15:52:59,148,True,0.0,0.0,30.0,20.0,1214.40592864,2.04100661911
2017-11-02-15:53:59,149,True,0.0,0.0,30.0,20.0,1224.80665472,2.04100384074
2017-11-02-15:54:59,150,True,0.0,0.0,30.1747805286,20.1114849804,1277.41048024,8.54039736488
2017-11-02-15:55:59,151,True,0.0,0.0,30.0018057246,20.0011712582,1251.16003432,2.04990646569
2017-11-02-15:56:59,152,True,0.0,0.0,30.0012841786,20.0002945559,1216.12842216,2.04291809327
2017-11-02-15:57:59,153,True,0.0,0.0,30.0033791831,20.0004611328,1217.03619104,2.06248171092
2017-11-02-15:58:59,154,True,0.0,0.0,37.4235988296,27.4764063113,1240.41435056,21.2719614736
2017-11-02-15:59:59,155,True,0.0,0.0,30.0005797933,20.0004020133,1278.01424512,2.04114190163
2017-11-02-16:00:59,156,True,0.0,0.0,30.0220569994,20.0280264956,1296.32434312,6.55062599783
2017-11-02-16:01:59,157,True,0.0,0.0,30.1565385474,20.2651234347,1311.25092696,16.1578642486
2017-11-02-16:02:59,158,True,0.0,0.0,30.0,20.0,1297.45932056,2.04100238183
2017-11-02-16:03:59,159,True,0.0,0.0,30.0012625715,20.0004489557,1287.45594024,2.04229083681
2017-11-02-16:04:59,160,True,0.0,0.0,30.0,20.0,1266.41274592,2.04100035992
2017-11-02-16:05:59,161,True,0.0,0.0,30.000068964,20.0,1268.7363984,2.04101512348
2017-11-02-16:06:59,162,True,0.0,0.0,30.0002706282,20.0001970794,1283.19416952,2.0410614016
2017-11-02-16:07:59,163,True,0.0,0.0,30.0316742452,20.0126100726,1310.04420144,2.15505863377
2017-11-02-16:08:59,164,True,0.0,0.0,30.0,20.0,1332.39761152,2.04100621026
2017-11-02-16:09:59,165,True,0.0,0.0,30.1453503995,20.2512990894,1341.39626872,16.6287670538
2017-11-02-16:10:59,166,True,0.0,0.0,30.0356593082,20.0196605275,1330.59847968,18.0280786739
2017-11-02-16:11:59,167,True,0.0,0.0,30.1466646332,20.2548726183,1357.35764936,16.5339588157
2017-11-02-16:12:59,168,True,0.0,0.0,31.2138538562,21.2469058296,1378.33734048,20.0308737422
2017-11-02-16:13:59,169,True,0.0,0.0,30.0163362037,20.0109884516,1351.87108176,2.05967845209
2017-11-02-16:14:59,170,True,0.0,0.0,30.0005885673,20.0008608741,1311.56414984,2.04219909315
2017-11-02-16:15:59,171,True,0.0,0.0,30.0,20.0,1312.55946136,2.04100223049
2017-11-02-16:16:59,172,True,0.0,0.0,38.012108326,27.9157696169,1321.42133264,21.0610492758
2017-11-02-16:17:59,173,True,0.0,0.0,30.0005014502,20.0003625289,1289.07725416,2.04110663594
2017-11-02-16:18:59,174,True,0.0,0.0,30.0018833553,20.0009325343,1320.76128376,2.04867084534
2017-11-02-16:19:59,175,True,0.0,0.0,30.0005635295,20.0003540831,1334.93373464,2.04220617912
2017-11-02-16:20:59,176,True,0.0,0.0,30.0888489395,20.1233351522,1357.50796472,17.1144939654
2017-11-02-16:21:59,177,True,0.0,0.0,30.0,20.0,1370.5751056,2.04100467125
2017-11-02-16:22:59,178,True,0.0,0.0,30.1029387458,20.091726827,1348.49702568,15.19106427
2017-11-02-16:23:59,179,True,0.0,0.0,30.0,20.0,1351.59166368,2.04100498022
2017-11-02-16:24:59,180,True,0.0,0.0,30.3289872111,20.1960865184,1380.6691188,10.3582460801
2017-11-02-16:25:59,181,True,0.0,0.0,31.1701888726,21.5480563094,1362.242576,20.7648231718
2017-11-02-16:26:59,182,True,0.0,0.0,30.0,20.0,1347.7024788,2.041005773
2017-11-02-16:27:59,183,True,0.0,0.0,30.0,20.0,1353.08926592,2.0410032256
2017-11-02-16:28:59,184,True,0.0,0.0,30.60795222,20.0791292855,1317.30624864,102.43005309
2017-11-02-16:29:59,185,True,0.0,0.0,30.0002541595,20.0001846611,1342.84648304,2.04105443321
2017-11-02-16:30:59,186,True,0.0,0.0,30.9816397879,20.1225131502,1302.06187112,132.935349081
2017-11-02-16:31:59,187,True,0.0,0.0,30.0001797749,20.000128637,1343.1141656,2.04107448971
2017-11-02-16:32:59,188,True,0.0,0.0,30.1240672696,21.3380097879,1314.32829192,20.3663513004
2017-11-02-16:33:59,189,True,0.0,0.0,30.0025651832,20.0011591979,1331.68432536,9.64717557095
2017-11-02-16:34:59,190,True,0.0,0.0,30.0019078749,20.0011422857,1329.75287976,2.04966725782
2017-11-02-16:35:59,191,True,0.0,0.0,30.0,20.0,1369.59850016,2.04100049427
