# file...... Output/hvac/house_hvac_file_004.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_15C_tm_0_C_15_Meter_6_61:hvac_load,house_0_1A_tm_0_A_1_Meter_7_62:hvac_load,house_0_2A_tm_0_A_2_Meter_7_63:hvac_load,house_0_3A_tm_0_A_3_Meter_7_64:hvac_load,house_0_4A_tm_0_A_4_Meter_7_65:hvac_load,house_0_5A_tm_0_A_5_Meter_7_66:hvac_load,house_0_6A_tm_0_A_6_Meter_7_67:hvac_load,house_0_7A_tm_0_A_7_Meter_7_68:hvac_load,house_0_8A_tm_0_A_8_Meter_7_69:hvac_load,house_0_1A_tm_0_A_1_Meter_9_70:hvac_load,house_0_2A_tm_0_A_2_Meter_9_71:hvac_load,house_0_3A_tm_0_A_3_Meter_9_72:hvac_load,house_0_4A_tm_0_A_4_Meter_9_73:hvac_load,house_0_5A_tm_0_A_5_Meter_9_74:hvac_load,house_0_6A_tm_0_A_6_Meter_9_75:hvac_load,house_0_7A_tm_0_A_7_Meter_9_76:hvac_load,house_0_8A_tm_0_A_8_Meter_9_77:hvac_load,house_0_9A_tm_0_A_9_Meter_9_78:hvac_load,house_0_10A_tm_0_A_10_Meter_9_79:hvac_load,house_0_11A_tm_0_A_11_Meter_9_80:hvac_load
2010-08-16 18:31:30 UTC,+0,+5.22373172411,+6.52996302166,+0,+3.91784604182,+2.61228764297,+0,+0,+3.91812964736,+5.630886422,+4.76520882045,+2.59929445395,+4.76511246368,+0,+4.76506373422,+4.33162122496,+0,+4.76464993149,+2.16613865692,+0
2010-08-16 18:32:00 UTC,+0,+5.22338987329,+6.52953568342,+0,+3.91758965194,+2.61211668222,+0,+0,+3.9178732321,+5.63008355036,+4.76452935564,+2.59892381994,+4.76443301982,+0,+4.76438429646,+4.33100360289,+0,+4.76397057252,+2.1658297853,+0
2010-08-16 18:32:30 UTC,+0,+5.22297139561,+6.52901255602,+0,+3.9172757915,+2.61190740006,+0,+0,+3.91755934058,+5.62921585844,+4.76379503378,+2.59852326253,+4.7636987206,+0,+4.76365000384,+4.33033611673,+0,+4.76323636512,+2.16549597669,+0
2010-08-16 18:33:00 UTC,+0,+5.22405807733,+6.5303709868,+0,+3.91809080843,+2.61245085335,+0,+0,+3.9183744382,+5.63056359529,+4.76493561439,+2.59914542569,+4.76483926604,+0,+4.76479053904,+4.33137288525,+2.59916581787,+4.76437676799,+2.1660144627,+0
2010-08-16 18:33:30 UTC,+1.30890270919,+5.22434956977,+6.53073537346,+0,+3.91830942928,+2.61259662975,+3.91877142099,+5.22408453612,+3.9185930807,+5.63149460647,+4.7657235229,+2.59957521351,+4.76562715026,+0,+4.76557841618,+4.33208908078,+2.5995956094,+4.76516455371,+2.16637263077,+0
2010-08-16 18:34:00 UTC,+1.30918120674,+5.22173834827,+6.52747115763,+5.22194029458,+3.9163509996,+2.61129074881,+3.91681267939,+5.22147349326,+3.91663445711,+5.62853483887,+4.7632186915,+2.59820887973,+4.7631223961,+0,+4.76307368451,+0,+2.59822926384,+4.76266011265,+0,+0
2010-08-16 18:34:30 UTC,+1.30931333628,+5.22136561424,+6.52700521312,+5.22156754268,+3.91607144715,+2.61110434323,+3.91653308242,+5.22110078473,+3.91635487698,+5.62755389771,+4.7623885276,+2.59775604247,+4.76229225781,+0,+4.76224355367,+0,+2.59777642267,+4.76183007813,+0,+0
2010-08-16 18:35:00 UTC,+1.30937928015,+5.2217652336,+6.52750476623,+5.2219671812,+3.91637116373,+2.61130419425,+3.91683284673,+5.22150037675,+3.91665462324,+5.62827252632,+4.76299669814,+2.59808778693,+4.76290040959,+0,+4.76285169999,+0,+2.59810817,+4.7624381539,+0,+0
2010-08-16 18:35:30 UTC,+1.30631468914,+0,+6.53108134534,+5.22482841604,+3.91851700184,+2.61273503912,+3.9189790266,+5.22436127869,+3.91880067381,+5.63155363486,+4.76577347823,+2.59960246311,+4.76567710405,+3.8991526943,+0,+0,+2.59962285923,+4.76521450125,+0,+6.06537574966
2010-08-16 18:36:00 UTC,+1.30612556628,+0,+6.5334263943,+5.22670443656,+0,+0,+3.92038620831,+5.22623708097,+3.92020777077,+5.63393541219,+0,+2.60070197602,+4.76769272398,+3.90080182961,+0,+0,+2.60072238163,+4.76722986927,+2.16731162979,+6.06794107351
2010-08-16 18:36:30 UTC,+1.30612600978,+0,+6.53458981796,+5.22763516623,+0,+0,+3.92108433809,+5.22716770239,+3.92090585849,+5.63544672171,+0,+2.6013996501,+4.76897169558,+3.90184825567,+0,+0,+2.60142006172,+4.76850868104,+2.16789304359,+6.06956884881
2010-08-16 18:37:00 UTC,+1.30640257951,+0,+0,+5.23092501879,+0,+0,+3.92355201909,+5.23045717237,+0,+5.63956274125,+0,+2.60329975059,+4.77245494759,+3.90469817481,+0,+0,+2.60332017859,+4.77199149789,+2.1694765117,+6.07400206029
2010-08-16 18:37:30 UTC,+1.30630568618,+0,+0,+5.23298260144,+0,+0,+3.92509538846,+5.23251451573,+0,+0,+0,+0,+4.77519628903,+3.90694107921,+0,+0,+2.60481558261,+4.77473249684,+2.17072271114,+6.07749102583
2010-08-16 18:38:00 UTC,+1.30575729776,+0,+0,+5.23393611692,+0,+0,+3.92581060955,+5.23346792036,+0,+0,+0,+0,+4.77661591461,+3.90810258519,+0,+0,+2.60558998951,+4.77615194512,+2.17136806546,+6.07929781453
2010-08-16 18:38:30 UTC,+1.30552662619,+0,+0,+5.23436136192,+0,+0,+3.92612958101,+5.2338931159,+0,+0,+0,+0,+4.77738689102,+3.90873338088,+0,+0,+0,+4.77692282522,+2.17171854729,+6.08027905317
2010-08-16 18:39:00 UTC,+0,+0,+0,+5.23250158306,+0,+2.61657223238,+3.92473458205,+5.23203355327,+0,+0,+0,+0,+4.7753153177,+3.90703846582,+0,+4.34089573326,+0,+4.77485151063,+2.17077682095,+6.07764251624
2010-08-16 18:39:30 UTC,+0,+0,+0,+5.23434906403,+0,+2.61749611962,+3.92612035648,+5.23388081946,+0,+0,+4.77776540623,+0,+4.77766866267,+3.90896392016,+0,+4.34303495023,+0,+4.7772045617,+2.17184663919,+6.08063767014
2010-08-16 18:40:00 UTC,+0,+0,+0,+5.23378648825,+3.92523528063,+2.61721478704,+3.92569837479,+5.23331830908,+0,+0,+4.7770969214,+0,+4.77700019842,+3.90841699763,+0,+4.34242730873,+0,+4.77653618094,+2.17154275886,+6.07978690099
2010-08-16 18:40:30 UTC,+0,+5.23080155187,+0,+5.23100393265,+3.92314844942,+2.61582328819,+3.9236112115,+5.23053607701,+3.92343257976,+0,+4.77401024337,+0,+4.77391361541,+3.90589162427,+4.77386480684,+4.33962157018,+0,+4.77344998343,+0,+6.07585853889
2010-08-16 18:41:00 UTC,+1.30414330178,+5.22996998878,+6.5377613038,+5.2301723297,+3.92252477277,+2.61540742064,+3.92298743558,+5.22970457078,+3.92280884139,+0,+4.77348667469,+0,+0,+3.90546326524,+4.77334125899,+4.33914565505,+0,+4.77292649628,+0,+6.07519220204
2010-08-16 18:41:30 UTC,+1.30425812608,+5.23069862294,+6.5386721492,+5.23090099878,+3.92307125219,+2.61577181308,+3.92353400199,+0,+3.92335537489,+5.64086503142,+4.77365365,+2.60390093393,+0,+3.90559987651,+4.77350822765,+4.33929743279,+0,+4.77309344557,+0,+6.07540470864
2010-08-16 18:42:00 UTC,+1.30442425328,+5.22921468229,+6.53681711603,+5.22941698699,+3.92195828896,+2.61502968925,+0,+0,+3.92224230151,+5.63865983063,+4.77178740352,+2.60288293505,+0,+0,+4.77164205545,+4.33760104615,+2.60290335946,+4.77122748977,+0,+6.07302956886
2010-08-16 18:42:30 UTC,+1.30497650238,+5.22993543123,+6.53771810437,+5.2301377705,+3.92249885443,+2.6153901383,+0,+0,+3.92278292049,+5.63992340397,+4.7728567571,+2.60346624533,+0,+0,+4.77271136646,+4.33857307054,+2.60348667477,+4.77229667677,+0,+6.07439051675
2010-08-16 18:43:00 UTC,+1.30533965064,+5.22865740427,+6.53612047822,+5.22885968228,+3.92154032756,+2.61475099263,+0,+0,+3.92182429877,+5.63839847025,+4.77156621606,+2.60276228187,+0,+0,+4.77142087677,+4.33739999044,+2.60278270524,+0,+2.16902860667,+6.07274806737
2010-08-16 18:43:30 UTC,+1.30563401415,+5.2262441631,+6.53310375216,+5.22644632542,+3.91973038411,+2.61354412239,+0,+0,+3.92001417618,+5.63497774425,+4.76867127882,+2.60118315344,+0,+0,+4.76852605476,+4.33476854124,+2.60120356319,+0,+2.16771262389,+6.06906373057
2010-08-16 18:44:00 UTC,+1.3054216879,+5.22761691454,+6.53481979078,+5.22781914267,+3.92075995484,+0,+0,+0,+3.92104384881,+5.63677606452,+4.77019318507,+2.60201332185,+0,+0,+4.77004790044,+4.33615192839,+2.60203373876,+0,+2.1684044532,+6.07100063447
2010-08-16 18:44:30 UTC,+1.30562203143,+5.22840129829,+6.5358003272,+0,+3.92134824673,+0,+0,+0,+3.92163219892,+5.6374025973,+4.77072341552,+2.6023025516,+0,+0,+4.77057810978,+4.33663389895,+2.602322971,+0,+2.16864548576,+6.07167544963
2010-08-16 18:45:00 UTC,+1.30594100315,+5.22794308856,+6.5352275319,+0,+3.92100458705,+0,+0,+5.22767780916,+3.92128850523,+5.63708741017,+4.77045667479,+2.60215705004,+0,+0,+4.77031137967,+4.33639143611,+2.60217746819,+0,+2.16852423055,+0
2010-08-16 18:45:30 UTC,+1.3062271199,+5.22921176613,+6.53681347063,+0,+3.92195610183,+0,+0,+5.22894639997,+3.92224011417,+5.63882165124,+4.77192435123,+2.6029576372,+0,+0,+4.7717789977,+4.3377255293,+2.60297806225,+0,+2.16919140802,+0
2010-08-16 18:46:00 UTC,+0,+5.22877216647,+6.53626393928,+0,+3.9216263998,+0,+0,+5.22850683037,+3.92191037953,+5.63816555524,+4.77136910167,+2.60265476005,+0,+0,+4.77122377023,+4.33722081677,+2.60267518249,+0,+2.16893900226,+0
2010-08-16 18:46:30 UTC,+0,+5.22807599077,+6.53539366928,+0,+3.9211042644,+0,+0,+5.22781070227,+3.92138819245,+5.6368145269,+4.77022573554,+2.60203107746,+4.77012922415,+3.90279531974,+4.77008044961,+4.33618151622,+2.60205149452,+0,+2.16841925002,+0
2010-08-16 18:47:00 UTC,+0,+5.22752816739,+6.53470885043,+0,+3.92069339401,+0,+3.9211557653,+5.22726291635,+3.9209772814,+5.63575842458,+4.76933196333,+2.60154354319,+4.76923547947,+3.90206407777,+4.76918671297,+4.33536909231,+2.60156395605,+0,+2.16801295837,+0
2010-08-16 18:47:30 UTC,+0,+5.22635402588,+6.53324108861,+0,+3.91981278178,+2.61359906517,+3.92027501287,+5.22608885513,+0,+5.6342266938,+4.76803566996,+0,+4.76793922605,+3.90100351211,+4.76789047119,+4.33419078347,+0,+4.76747634053,+0,+0
2010-08-16 18:48:00 UTC,+0,+5.22623346411,+6.53309037766,+0,+0,+2.6135387718,+3.92018457649,+5.22596830162,+0,+5.63395969866,+4.76780971374,+0,+4.7677132768,+3.90081864547,+4.76766452397,+4.33398539309,+0,+4.76725041954,+0,+0
2010-08-16 18:48:30 UTC,+1.30633715162,+5.22554462086,+6.53222927376,+0,+0,+2.61319427891,+3.91966785821,+5.22527950547,+0,+5.63319078,+0,+0,+4.7670625662,+3.90028624857,+0,+4.33339388989,+0,+4.76659979026,+0,+0
2010-08-16 18:49:00 UTC,+1.30619604635,+5.2247031137,+6.53117732894,+0,+0,+2.61277343828,+3.91903662299,+5.22443805587,+0,+5.63203440421,+0,+0,+4.76608396335,+3.89948557752,+0,+4.33250432898,+0,+4.76562130971,+0,+0
2010-08-16 18:49:30 UTC,+1.30642943457,+5.22689665922,+6.53391941953,+0,+0,+2.61387043796,+3.92068205547,+5.22663145137,+0,+5.63527705748,+0,+0,+4.76882811429,+3.90173078066,+0,+0,+0,+4.76836511771,+0,+0
2010-08-16 18:50:00 UTC,+1.30629830501,+0,+6.53679937969,+0,+0,+2.61502259367,+3.92241021864,+5.22893512863,+0,+5.63797164796,+0,+0,+4.77110845768,+3.90359650678,+0,+0,+0,+4.77064517617,+2.16886440446,+6.07228835295
2010-08-16 18:50:30 UTC,+1.30610324813,+0,+6.53382961327,+0,+0,+2.61383451011,+3.92062816589,+5.22655961542,+0,+0,+0,+0,+4.76847014681,+3.90143789965,+0,+0,+0,+4.76800719495,+2.16766504215,+6.06893051665
2010-08-16 18:51:00 UTC,+1.30597366344,+0,+6.53513369269,+5.2280702617,+0,+2.6143562196,+3.92141069825,+5.22760274726,+3.92123219901,+0,+0,+0,+4.7699893571,+3.90268088364,+0,+0,+2.60197519693,+4.76952621542,+2.16835566719,+6.07086404902
2010-08-16 18:51:30 UTC,+1.30605822819,+0,+0,+5.230438435,+0,+2.61554049443,+3.92318703814,+5.22997064513,+3.92300843194,+0,+0,+2.60331349759,+4.77248014849,+3.90471879361,+0,+0,+2.60333392571,+4.7720166956,+2.16948796791,+6.07403413402
2010-08-16 18:52:00 UTC,+1.3059274303,+0,+0,+5.23168657503,+3.92366041023,+2.61616466361,+3.92412325379,+5.23121864002,+3.92394459121,+0,+0,+2.60422806373,+4.77415672528,+3.90609053135,+0,+0,+2.60424849973,+4.77369306294,+2.17025013092,+6.07616795018
2010-08-16 18:52:30 UTC,+1.30575423356,+0,+0,+5.23241569905,+3.92420723084,+0,+3.92467016142,+0,+3.92449146592,+0,+4.77449077893,+2.60435757044,+4.77439413617,+0,+0,+0,+2.60437800757,+4.77393044419,+2.17035805666,+6.07647010825
2010-08-16 18:53:00 UTC,+0,+0,+0,+5.23232163293,+3.92413668414,+0,+3.9245996035,+0,+3.92442091224,+0,+4.77460516137,+2.6044199637,+4.7745085151,+0,+0,+0,+2.60444040137,+4.77404480882,+2.17041005272,+6.07661568082
2010-08-16 18:53:30 UTC,+0,+0,+0,+5.2341674862,+3.92552101739,+0,+3.92598415703,+0,+3.92580538243,+0,+4.77712433921,+2.60579412311,+4.77702761539,+0,+0,+0,+2.60581457262,+4.77656359446,+2.17155522247,+6.07982179516
2010-08-16 18:54:00 UTC,+0,+0,+0,+5.23446629947,+3.92574511816,+0,+3.92620829345,+0,+3.92602950536,+0,+4.77746703096,+2.60598105437,+4.77737029659,+0,+4.77732145692,+0,+2.6060015055,+4.77690623288,+0,+6.08025793307
2010-08-16 18:54:30 UTC,+0,+0,+0,+5.23373710631,+3.92519824569,+0,+3.92566133397,+0,+3.9254825788,+5.64429190025,+4.77655378565,+2.60548289795,+4.77645707938,+0,+4.77640824793,+0,+2.60550334477,+4.77599312972,+0,+6.07909566145
2010-08-16 18:55:00 UTC,+0,+0,+0,+5.23589432781,+3.92681609556,+0,+0,+0,+3.92710058868,+5.64686897866,+4.77873474945,+2.60667256858,+4.77863797606,+0,+4.77858912498,+4.34391606696,+2.60669302567,+4.77817375403,+0,+6.08187133661
2010-08-16 18:55:30 UTC,+1.30539728314,+5.23717063778,+6.54676263577,+5.23737332376,+3.92792529711,+0,+0,+0,+3.92820989992,+5.6497979729,+4.78121353712,+2.60802469597,+4.78111668748,+0,+4.78106781408,+4.34616924346,+2.60804516472,+4.78065215594,+0,+6.08502604714
2010-08-16 18:56:00 UTC,+1.30550239884,+5.23647007869,+6.54588688625,+5.2366727311,+3.92739987412,+2.61865813773,+0,+5.2362042164,+3.92768442498,+5.64985844199,+4.7812647117,+2.60805261065,+4.78116786049,+0,+4.78111898662,+4.3462157603,+0,+4.78070332256,+0,+6.08509117615
2010-08-16 18:56:30 UTC,+1.30545192191,+5.23383344674,+6.54259090565,+5.23403597281,+3.92542238639,+2.61733954914,+0,+5.23356776464,+3.92570674166,+5.64657241117,+4.77848376641,+2.60653566253,+0,+0,+4.77833815192,+4.34368792759,+0,+4.77792281007,+2.17217319189,+6.08155191481
2010-08-16 18:57:00 UTC,+1.30559268926,+5.23266374232,+6.54112869054,+5.23286621233,+3.92454510197,+2.61675457598,+0,+5.23239814017,+3.92482937046,+5.64454234415,+4.77676573459,+2.60559851171,+0,+3.90814603631,+4.77662018844,+4.34212626547,+0,+4.77620504568,+2.17139220771,+6.07936540522
2010-08-16 18:57:30 UTC,+1.30596275732,+5.23332964128,+6.5419611124,+5.23353214321,+3.92504452966,+2.61708759432,+0,+5.23306399361,+0,+5.64526006625,+4.77737313791,+0,+0,+3.90864298485,+4.7772275676,+4.34267838489,+0,+4.77681235443,+2.17166832156,+6.08013843699
2010-08-16 18:58:00 UTC,+1.30614129845,+5.2323969989,+6.54079524198,+5.23259945614,+3.92434504301,+2.61662117669,+0,+5.23213141498,+0,+5.64387724487,+4.77620286565,+0,+0,+3.90768552367,+4.77605734189,+4.34161462703,+0,+0,+2.17113633833,+6.07864905159
2010-08-16 18:58:30 UTC,+1.30659063033,+5.23224157043,+6.54060094515,+5.23244402022,+3.92422847085,+2.61654344638,+0,+5.23197599713,+0,+5.64381316773,+4.7761486376,+0,+0,+3.90764115686,+4.77600311599,+4.34156533465,+0,+0,+2.1711116873,+0
2010-08-16 18:59:00 UTC,+1.30636009657,+5.23332462577,+6.54195484264,+5.23352712745,+0,+2.61708508604,+0,+5.23305897844,+0,+5.6444160878,+4.77665888471,+0,+0,+3.90805861681,+4.77651334282,+4.34202914072,+0,+0,+2.17134363581,+0
2010-08-16 18:59:30 UTC,+1.30642610639,+5.23477128368,+6.54376326965,+5.23497385469,+0,+2.61780856458,+0,+5.23450553748,+0,+5.64640765875,+4.77834433756,+0,+0,+3.90943757428,+4.77819872862,+4.34356118911,+0,+0,+2.17210981023,+0
2010-08-16 19:00:00 UTC,+0,+5.23433297553,+6.54321535276,+0,+0,+2.61758936518,+3.92626021913,+5.23406725929,+0,+5.64562819525,+4.77768468294,+0,+0,+3.9088978762,+4.77753910024,+4.34296157412,+2.60644551075,+0,+2.17180994393,+0
2010-08-16 19:00:30 UTC,+0,+5.23520472589,+6.54430510376,+0,+0,+0,+3.92691414049,+5.23493895007,+0,+5.64687105115,+0,+0,+0,+3.90975842572,+4.77859087883,+4.34391766125,+2.6066939824,+0,+0,+0
2010-08-16 19:01:00 UTC,+0,+5.23317698407,+6.54177027985,+0,+0,+0,+3.92539308156,+5.23291134683,+3.92521434254,+5.64425261039,+0,+0,+0,+3.90794542559,+4.77637499853,+4.34190338307,+2.60548520704,+0,+0,+0
2010-08-16 19:01:30 UTC,+0,+5.22996955827,+6.53776076563,+0,+0,+0,+3.92298711264,+5.2297041403,+3.92280851848,+5.63953923064,+0,+2.60328889729,+0,+3.90468189616,+0,+4.33827753894,+2.6033093252,+0,+0,+0
2010-08-16 19:02:00 UTC,+0,+5.22889396934,+6.53641620166,+0,+0,+0,+3.92218028693,+5.22862862491,+3.92200174134,+5.63754370387,+0,+2.6023676914,+4.77074630265,+3.90330019961,+0,+4.33674244747,+2.60238811136,+0,+0,+0
2010-08-16 19:02:30 UTC,+1.3058428532,+5.23113367883,+6.53921600052,+0,+0,+0,+3.92386034809,+5.23086818127,+3.92368170134,+5.64075114951,+0,+2.60384836198,+4.77346065847,+0,+0,+4.33920982727,+2.60386879471,+4.77299708309,+0,+0
2010-08-16 19:03:00 UTC,+1.30633082044,+5.22827990098,+6.5356485718,+0,+3.92125719812,+0,+3.92171965916,+0,+3.92154114131,+0,+0,+2.60219372389,+4.77042738654,+0,+0,+4.33645254915,+2.60221414236,+4.76996419011,+2.16855479308,+0
2010-08-16 19:03:30 UTC,+1.30601228484,+5.22722880694,+6.5343346282,+0,+3.92046887212,+0,+3.92093120763,+0,+3.92075273727,+0,+0,+2.60152325071,+4.76919827944,+0,+0,+4.33533527709,+2.6015436634,+4.76873523663,+2.16799604742,+0
2010-08-16 19:04:00 UTC,+1.30617133256,+0,+6.53500264635,+0,+3.92086966259,+2.61430379326,+3.92133206194,+0,+3.92115356743,+0,+0,+2.60165224935,+4.76943475891,+0,+0,+4.33555023954,+2.60167266315,+4.76897168651,+2.16810354976,+6.070165114
2010-08-16 19:04:30 UTC,+1.30624310065,+0,+6.53542998569,+0,+3.92112605313,+2.61447475446,+3.92159142707,+0,+3.92140998334,+0,+4.77017466416,+2.60200321908,+4.77007815434,+0,+0,+0,+2.6020236359,+4.76961500155,+2.16839603395,+6.07098397937
2010-08-16 19:05:00 UTC,+1.30602307597,+0,+0,+0,+3.92333727738,+2.61594919865,+3.92380300653,+0,+3.92362142639,+0,+4.77377970302,+2.60396969324,+4.77368308216,+0,+0,+0,+0,+4.773219479,+2.17003481524,+6.07557206068
2010-08-16 19:05:30 UTC,+1.3059652993,+0,+0,+0,+3.92616228166,+2.61783291122,+3.92662846448,+0,+3.92644671012,+0,+4.77825295516,+2.60640975977,+4.77815619661,+0,+0,+0,+0,+4.77769203476,+2.17206826955,+6.08126510465
2010-08-16 19:06:00 UTC,+1.30619864945,+0,+0,+0,+3.92495269518,+2.61702635911,+3.92541868379,+0,+3.92523700401,+0,+4.77649989276,+2.60545350049,+4.77640318815,+0,+0,+0,+0,+4.77593924521,+2.17127136114,+6.0790340072
2010-08-16 19:06:30 UTC,+0,+0,+0,+0,+3.92574391437,+2.61755394398,+3.92621003003,+0,+3.92602830146,+0,+4.77743410753,+2.60596309532,+4.77733737417,+0,+0,+0,+0,+4.77687331456,+2.17169603718,+6.08022296897
2010-08-16 19:07:00 UTC,+0,+0,+0,+5.23463883449,+3.92587451412,+2.61764102788,+0,+5.23417055621,+0,+5.64561092867,+4.77767007038,+0,+4.77757332976,+3.90888592089,+4.77752448826,+0,+0,+4.77710924068,+0,+6.08052327552
2010-08-16 19:07:30 UTC,+0,+0,+0,+5.23367363105,+3.9251506412,+2.61715834947,+0,+5.23320546501,+0,+5.64406684107,+4.77636331958,+0,+4.77626661918,+3.90781679947,+4.77621778945,+0,+0,+4.77580269333,+0,+6.07886019249
2010-08-16 19:08:00 UTC,+0,+0,+0,+5.2336114052,+3.92510397372,+2.61712723161,+0,+5.23314324639,+0,+5.6445126654,+4.77674061768,+0,+4.77664390567,+3.90812548685,+4.77659507253,+0,+0,+4.77617993267,+0,+6.07934037437
2010-08-16 19:08:30 UTC,+0,+0,+0,+5.23703145593,+3.92766890673,+0,+0,+5.23656289953,+0,+5.64893440809,+4.78048270816,+0,+4.780385881,+3.91118708754,+4.78033701418,+0,+0,+4.77992144072,+0,+6.0841028794
2010-08-16 19:09:00 UTC,+1.30647546094,+0,+6.54548655727,+5.23634694512,+3.92715554464,+0,+0,+5.23588620899,+0,+5.64818778238,+4.77985084396,+0,+4.77975403624,+3.91067012627,+4.77971053356,+0,+2.60730405304,+4.77928967486,+0,+6.08329871486
2010-08-16 19:09:30 UTC,+1.30660626552,+5.23479443237,+6.54379911125,+5.23499700449,+0,+0,+0,+5.23453642138,+0,+5.64644623169,+4.7783769816,+0,+4.77828021922,+3.90946428208,+4.77823672654,+0,+2.60650008334,+4.77781604186,+2.17212464958,+6.08142295131
2010-08-16 19:10:00 UTC,+1.30673614281,+5.2316419144,+6.53985822767,+5.23184433545,+0,+0,+0,+5.23138410978,+0,+5.64251903063,+4.77505341821,+0,+4.77495675813,+3.90674510038,+4.77491328801,+0,+2.60468712958,+4.77449299587,+2.17061382165,+6.07719309976
2010-08-16 19:10:30 UTC,+1.30676454292,+5.23301376283,+6.54157314096,+5.23321624962,+0,+0,+0,+5.23275586842,+3.92509191364,+5.64427647805,+4.77654073392,+0,+4.77644402806,+3.90796195145,+4.77640054786,+4.34192174365,+2.60549843789,+4.77598008005,+2.17128992674,+6.07908598518
2010-08-16 19:11:00 UTC,+1.3062851521,+5.2353976935,+6.54455323285,+5.23560029453,+0,+0,+0,+5.23513964303,+3.92688005095,+5.64746001208,+4.77923493698,+0,+0,+3.91016622042,+4.7790946497,+4.34437072904,+2.60696808507,+4.7786738637,+2.17251465958,+6.08251485885
2010-08-16 19:11:30 UTC,+1.3066924025,+5.23800270538,+6.54780178685,+5.23819910658,+0,+0,+0,+5.2377381605,+3.92882927291,+5.65049359653,+4.7818022386,+2.60834582045,+0,+3.91226666468,+4.78166185491,+4.34670436326,+2.60836850941,+4.78124076583,+2.17368170544,+6.08578222693
2010-08-16 19:12:00 UTC,+1.30643555853,+5.23927975433,+6.5493981899,+5.2394762137,+0,+0,+0,+5.23901512287,+3.92978715875,+5.65289739941,+0,+2.6094555009,+0,+3.91393105017,+4.78369610034,+4.34855352777,+2.60947820129,+0,+2.17460646896,+0
2010-08-16 19:12:30 UTC,+1.30601959297,+5.22711188556,+6.53418747848,+5.22730779054,+0,+2.61397492341,+3.92084170995,+5.22684807936,+3.92066031248,+5.64075434413,+0,+2.60384983671,+0,+0,+4.77341990196,+4.33921228477,+2.60387247935,+0,+2.16993671894,+0
2010-08-16 19:13:00 UTC,+0,+5.22526079342,+6.53187348009,+5.22545661405,+0,+2.61304918806,+3.91945316144,+5.22499711282,+3.91927184963,+5.63813535445,+0,+2.60264081829,+0,+0,+4.77120355213,+4.33719758432,+2.60266344848,+0,+0,+0
2010-08-16 19:13:30 UTC,+0,+5.22490384151,+6.53142726451,+5.22509964587,+0,+2.61287067559,+3.91918540326,+0,+3.91900410797,+5.63725973602,+0,+2.60223660177,+0,+0,+4.77046255004,+4.33652400058,+0,+0,+0,+0
2010-08-16 19:14:00 UTC,+0,+5.22431906484,+6.53069625159,+5.22451484256,+3.91828183137,+2.61257822747,+3.91874674829,+0,+3.91856925157,+5.63690619033,+0,+2.60207339257,+0,+0,+0,+4.33625202981,+0,+0,+0,+0
2010-08-16 19:14:30 UTC,+0,+5.22338886838,+6.52953343906,+5.2235846037,+3.91758418085,+2.61211303409,+3.91804898563,+0,+3.91787153065,+0,+0,+2.60173861069,+0,+0,+0,+4.3356941515,+0,+0,+0,+0
2010-08-16 19:15:00 UTC,+0,+5.22269658297,+6.52866803245,+5.22289228673,+3.91706496442,+2.61176846039,+3.91752968574,+0,+3.91735226183,+0,+0,+2.60110730645,+0,+0,+0,+4.33464215031,+0,+0,+0,+0
2010-08-16 19:15:30 UTC,+1.30669598721,+5.22180330066,+6.52755136525,+0,+3.91639499964,+2.61132172732,+3.91685961327,+0,+3.91668222945,+0,+0,+2.6003247387,+0,+0,+0,+4.33333808458,+0,+0,+2.16722900894,+0
2010-08-16 19:16:00 UTC,+1.30623975136,+5.22195538458,+6.5277414811,+0,+3.9165090631,+2.61139778492,+3.91697369506,+0,+3.91679630441,+0,+4.76738542743,+2.60048174808,+0,+0,+0,+4.33359972399,+0,+0,+2.16712988338,+0
2010-08-16 19:16:30 UTC,+1.30616157195,+5.21980415314,+6.52505228693,+0,+3.91489563218,+0,+3.91536000477,+0,+0,+0,+4.76450580424,+0,+0,+0,+0,+4.33098219508,+0,+0,+2.16582085993,+0
2010-08-16 19:17:00 UTC,+1.30617473868,+5.21983558553,+6.52509157968,+0,+3.91491920658,+0,+3.91538358297,+0,+0,+0,+4.7642403068,+0,+4.76414961323,+0,+0,+4.33074086238,+0,+4.76368888665,+2.1657001697,+0
2010-08-16 19:17:30 UTC,+1.30646962246,+0,+6.52716329065,+0,+3.91616753116,+0,+3.91662674342,+5.22122943402,+0,+0,+4.76595202306,+0,+4.7658565544,+3.89929490424,+0,+4.33229248731,+0,+4.76539561568,+2.1664761357,+0
2010-08-16 19:18:00 UTC,+1.30666667567,+0,+0,+0,+3.91614022751,+0,+3.91659943546,+5.22119303189,+0,+0,+4.76565219502,+0,+4.7655567355,+3.89904959967,+0,+4.33201994923,+2.59955632593,+4.76509583404,+2.16633983968,+6.06522228324
2010-08-16 19:18:30 UTC,+1.30714371639,+0,+0,+0,+3.91625949195,+0,+3.91671871877,+5.22135203918,+0,+0,+4.76615876654,+0,+4.76606329159,+3.89946810352,+0,+4.33248041326,+2.59983265254,+4.76560232715,+2.16657011728,+6.06586698826
