# file...... Output/hvac/house_hvac_file_052.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_7B_tm_3_B_7_Meter_86_1021:hvac_load,house_3_8B_tm_3_B_8_Meter_86_1022:hvac_load,house_3_1B_tm_3_B_1_Meter_87_1023:hvac_load,house_3_2B_tm_3_B_2_Meter_87_1024:hvac_load,house_3_3B_tm_3_B_3_Meter_87_1025:hvac_load,house_3_4B_tm_3_B_4_Meter_87_1026:hvac_load,house_3_5B_tm_3_B_5_Meter_87_1027:hvac_load,house_3_6B_tm_3_B_6_Meter_87_1028:hvac_load,house_3_7B_tm_3_B_7_Meter_87_1029:hvac_load,house_3_8B_tm_3_B_8_Meter_87_1030:hvac_load,house_3_9B_tm_3_B_9_Meter_87_1031:hvac_load,house_3_10B_tm_3_B_10_Meter_87_1032:hvac_load,house_3_11B_tm_3_B_11_Meter_87_1033:hvac_load,house_3_12B_tm_3_B_12_Meter_87_1034:hvac_load,house_3_13B_tm_3_B_13_Meter_87_1035:hvac_load,house_3_14B_tm_3_B_14_Meter_87_1036:hvac_load,house_3_15B_tm_3_B_15_Meter_87_1037:hvac_load,house_3_1A_tm_3_A_1_Meter_88_1038:hvac_load,house_3_2A_tm_3_A_2_Meter_88_1039:hvac_load,house_3_3A_tm_3_A_3_Meter_88_1040:hvac_load
2010-08-16 19:46:00 UTC,+3.48303015953,+2.17697500284,+5.65624301717,+0,+0,+0,+0,+5.65574112659,+0,+3.48107095297,+0,+5.22153821587,+4.35092729837,+3.04615848877,+3.04615557241,+3.9159657746,+0,+2.17655174327,+0,+2.61176836113
2010-08-16 19:46:30 UTC,+3.47551217435,+2.17227600514,+5.64322368589,+0,+0,+4.34098458504,+0,+5.6427232538,+6.077678172,+0,+5.20903821821,+5.20951918646,+4.34091256675,+3.03914662039,+3.03914372067,+3.90695214728,+2.170887299,+0,+0,+2.61178064727
2010-08-16 19:47:00 UTC,+3.46958248071,+2.16856974368,+5.63324141971,+3.03381929064,+0,+4.33330581026,+0,+5.63274210656,+6.06692712315,+0,+5.19982398213,+5.20030387746,+0,+3.03377043431,+3.03376754739,+3.90004116056,+2.16704700013,+0,+0,+2.61408629325
2010-08-16 19:47:30 UTC,+3.4608825776,+2.16313200609,+5.61870871021,+3.02599218842,+0,+4.32212664481,+0,+5.61821102703,+6.0512751776,+0,+5.18640941114,+5.18688774358,+0,+3.0259434979,+3.02594062968,+0,+2.1614560894,+0,+0,+2.61746894087
2010-08-16 19:48:00 UTC,+3.4596511366,+2.16236231323,+5.61637938859,+3.02473765013,+0,+4.32033483358,+3.02448414097,+5.61588196678,+6.04876646318,+0,+5.1842593062,+5.18473738803,+0,+3.0246889862,+3.02468612098,+0,+2.16055997082,+0,+0,+2.61714206214
2010-08-16 19:48:30 UTC,+3.46149085967,+0,+5.61913914408,+3.02622401373,+0,+4.32245775247,+3.02597034122,+5.61864141263,+6.05173876133,+0,+5.18680672767,+0,+0,+3.0261753183,+3.02617244952,+0,+2.16162168256,+0,+0,+2.61389237679
2010-08-16 19:49:00 UTC,+3.4679923002,+0,+5.63024642435,+3.03220623054,+0,+4.33100193509,+3.03195190084,+0,+6.06370146847,+0,+5.19705942006,+0,+0,+3.03215740837,+3.03215452529,+0,+2.16589478891,+0,+0,+2.61203181448
2010-08-16 19:49:30 UTC,+3.46672600027,+0,+5.62819450097,+3.03110109507,+0,+4.32942351018,+3.03084688673,+0,+6.06149151638,+0,+5.19516537052,+0,+0,+3.03105229631,+3.03104941587,+0,+2.16510538902,+0,+0,+0
2010-08-16 19:50:00 UTC,+3.4678683824,+0,+5.62958015619,+3.03184738838,+4.33082296179,+4.33048941388,+3.0315930981,+0,+6.06298388771,+3.46466119201,+5.19644441421,+0,+0,+3.03179857381,+3.0317956916,+0,+2.16563846743,+2.17611146861,+0,+0
2010-08-16 19:50:30 UTC,+3.46994933895,+0,+5.63340457578,+3.03390716405,+4.33376515872,+4.3334313167,+3.03365264755,+0,+6.06710284465,+3.46701494604,+5.19997458507,+0,+0,+0,+3.03385541873,+0,+0,+2.17399855362,+0,+0
2010-08-16 19:51:00 UTC,+0,+0,+5.62502590988,+3.02939453885,+4.32731929561,+4.32698609794,+3.02914051796,+0,+6.0580788964,+3.46185826326,+5.19224056904,+0,+0,+0,+3.02934289987,+0,+0,+2.17720442732,+0,+0
2010-08-16 19:51:30 UTC,+0,+0,+0,+3.03683467287,+4.33794683154,+4.3376125717,+3.03657983503,+0,+6.07295701782,+3.47036027931,+5.20499193119,+0,+0,+0,+0,+0,+0,+2.17344967339,+4.78105826445,+0
2010-08-16 19:52:00 UTC,+0,+0,+0,+0,+4.34153784211,+4.34120322351,+3.0390935566,+0,+6.07798428758,+3.47323308351,+5.20930057602,+0,+4.3411311991,+0,+0,+0,+0,+2.17432701364,+4.7829881271,+0
2010-08-16 19:52:30 UTC,+0,+2.17784393548,+0,+0,+4.35263835652,+4.35230262973,+3.04686396053,+0,+6.09352455934,+3.48211348198,+5.22261943907,+0,+4.35223029513,+0,+0,+0,+0,+0,+4.77220203817,+0
2010-08-16 19:53:00 UTC,+0,+2.18005853135,+0,+0,+4.35769330547,+0,+0,+0,+6.10060128353,+3.48615743525,+0,+0,+4.35728459867,+0,+0,+3.92168757896,+0,+0,+4.7687574012,+0
2010-08-16 19:53:30 UTC,+0,+2.17842742859,+0,+0,+4.35484007231,+0,+0,+0,+0,+3.48387485204,+0,+0,+4.35443172971,+0,+0,+3.91911989187,+0,+0,+4.77465652749,+2.60455384604
2010-08-16 19:54:00 UTC,+0,+2.18012822527,+0,+0,+4.3582343778,+0,+0,+0,+0,+0,+0,+5.22981711022,+4.35782560193,+0,+0,+3.92217450182,+2.17934605839,+0,+4.76767730314,+2.60074661286
2010-08-16 19:54:30 UTC,+0,+2.17935074592,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.2284149044,+4.35665722831,+0,+0,+3.92112292254,+2.17876171682,+0,+4.78284405328,+2.60902021875
2010-08-16 19:55:00 UTC,+0,+2.18270442234,+0,+0,+0,+0,+0,+5.67152971755,+0,+0,+0,+5.23611536775,+4.36307356065,+3.05466275804,+0,+3.92689785785,+2.18197073263,+0,+4.77274938535,+2.60351348194
2010-08-16 19:55:30 UTC,+0,+2.18156722545,+0,+3.05313209638,+0,+0,+0,+5.66859650662,+0,+0,+0,+5.2334072187,+4.36081702308,+3.05308283159,+0,+3.92486689098,+2.18084216511,+0,+4.77308039214,+2.60369404923
2010-08-16 19:56:00 UTC,+0,+0,+0,+3.05890491181,+0,+0,+0,+5.67931379588,+0,+0,+0,+5.24330218237,+4.36906190089,+3.05885552512,+0,+3.93228758446,+2.18496569527,+2.16792287523,+4.7689011109,+2.60141421165
2010-08-16 19:56:30 UTC,+0,+0,+0,+3.04427553173,+0,+0,+0,+5.65215421051,+0,+0,+0,+5.2182265191,+4.34816786124,+3.04422645413,+3.04422354235,+3.91348217957,+2.17451590835,+2.16539221587,+4.76333448625,+2.59837756491
2010-08-16 19:57:00 UTC,+3.47532776003,+0,+0,+3.04017544916,+0,+0,+0,+5.64454237012,+0,+0,+0,+5.21119872458,+4.34231202441,+3.04012645829,+3.04012355624,+3.90821171072,+2.17158721344,+2.1695428257,+4.77246447352,+0
2010-08-16 19:57:30 UTC,+3.47134446347,+0,+0,+3.03643340942,+0,+0,+0,+5.63759524045,+0,+0,+0,+5.2047846379,+4.33696755364,+3.03638449774,+3.03638160459,+3.90340149012,+2.168914269,+2.17114100902,+4.77597995561,+0
2010-08-16 19:58:00 UTC,+3.46614184561,+0,+0,+3.03188492194,+0,+0,+0,+5.62915093483,+0,+3.46470408245,+0,+5.19698825059,+0,+3.03183610657,+3.03183322426,+3.89755461867,+0,+0,+0,+0
2010-08-16 19:58:30 UTC,+3.45975849145,+0,+5.61885756114,+3.02607235731,+0,+0,+0,+5.61835986129,+0,+3.45806192866,+0,+5.187025158,+0,+3.0260236651,+3.02602079668,+0,+0,+0,+0,+0
2010-08-16 19:59:00 UTC,+3.45914985042,+0,+5.6171068719,+3.02512946191,+0,+4.32089444405,+3.02487590969,+5.61660936846,+0,+3.45698446004,+0,+5.18540897745,+0,+3.02508078968,+3.02507792352,+0,+0,+0,+0,+0
2010-08-16 19:59:30 UTC,+3.45668540546,+0,+5.61194801114,+3.02235097543,+0,+4.31692603342,+3.02209772865,+5.61145108662,+0,+3.45380941867,+0,+5.18064648139,+0,+3.02230236211,+3.02229950261,+0,+0,+0,+0,+0
2010-08-16 20:00:00 UTC,+3.45305943145,+2.15824227123,+5.60581886735,+3.0190499085,+4.31254295992,+4.31221124062,+3.01879702476,+5.60532263083,+0,+3.45003721262,+5.17451130535,+5.17498825067,+0,+0,+3.01899851362,+0,+0,+0,+0,+0
2010-08-16 20:00:30 UTC,+3.44929641728,+2.15589025808,+5.59935258722,+0,+4.30756832967,+4.30723710845,+3.015314764,+5.59885707676,+6.03042834037,+3.4460575145,+5.16854253701,+5.16901878616,+0,+0,+3.01551595198,+0,+0,+0,+0,+0
2010-08-16 20:01:00 UTC,+3.45578405238,+2.15994237724,+5.60998383672,+0,+4.3157471487,+4.31541510862,+3.02103996952,+0,+6.04187835738,+3.45260055973,+5.17835582438,+5.17883321808,+0,+0,+3.02124165215,+0,+0,+0,+0,+0
2010-08-16 20:01:30 UTC,+3.45006965764,+2.15637069375,+5.60053203403,+0,+4.30847570016,+4.30814438809,+3.01594992692,+0,+6.03168534089,+0,+5.16963123788,+5.17010761401,+0,+0,+3.01615116977,+0,+2.15446329831,+2.17944247588,+0,+2.61500602878
2010-08-16 20:02:00 UTC,+3.44473544305,+2.15303663511,+5.59207887717,+0,+4.30197252812,+4.30164186748,+3.0113976809,+0,+6.02258120234,+0,+5.16182846188,+0,+0,+0,+3.01159853026,+0,+2.15121126405,+2.1826909994,+0,+2.61913511879
2010-08-16 20:02:30 UTC,+3.45864346287,+2.16172960217,+5.61511364826,+0,+4.31969360832,+4.31936117339,+3.0238025068,+0,+6.04738989075,+0,+5.18309095121,+0,+0,+0,+0,+0,+2.16007007288,+2.17988572931,+0,+2.61576895442
2010-08-16 20:03:00 UTC,+3.46507375732,+2.16574874604,+5.62542193357,+0,+4.32762396406,+4.32729073586,+3.02935378708,+0,+6.05849201995,+0,+5.19260612287,+0,+4.3272191013,+0,+0,+0,+2.16403578569,+2.17438574204,+0,+2.60916928312
2010-08-16 20:03:30 UTC,+0,+0,+5.62825540637,+0,+4.32980380727,+4.32947036115,+3.03087968592,+0,+6.06154369907,+0,+5.19522158987,+0,+4.32939866544,+0,+0,+3.89738250358,+2.16512585425,+2.17173582608,+0,+2.60598953509
2010-08-16 20:04:00 UTC,+0,+0,+5.63934121391,+0,+4.33833232432,+4.33799802595,+0,+0,+6.07348322629,+0,+5.20545446152,+0,+4.33792609125,+0,+0,+3.90426420928,+2.16939068749,+0,+0,+2.59919557208
2010-08-16 20:04:30 UTC,+0,+0,+5.64835299375,+3.04195815898,+4.34526525299,+4.34493026218,+0,+0,+6.08318900389,+0,+5.2137728799,+0,+4.34485813353,+0,+0,+3.91050330271,+2.17285761875,+0,+0,+2.59596609971
2010-08-16 20:05:00 UTC,+0,+0,+5.65725396002,+3.04675208586,+0,+0,+0,+0,+6.0927754335,+0,+5.22198901056,+0,+4.35170493597,+3.0467029559,+0,+3.91666567708,+2.17628191834,+0,+4.74782026843,+0
2010-08-16 20:05:30 UTC,+0,+0,+5.66235388885,+3.04949883072,+0,+0,+0,+0,+6.09826810749,+3.48483191222,+5.22669655354,+0,+4.35562790398,+3.0494496427,+0,+3.92019649274,+0,+0,+4.74425762594,+0
2010-08-16 20:06:00 UTC,+0,+0,+5.66376334566,+3.05025794299,+0,+0,+0,+0,+6.09978610649,+3.48568955559,+0,+0,+4.35671208656,+3.05020873892,+0,+3.92117229701,+0,+0,+4.73843576632,+0
2010-08-16 20:06:30 UTC,+0,+0,+5.67360421063,+3.05555808395,+0,+0,+0,+0,+6.11038481502,+3.49174611962,+0,+0,+4.36428187838,+3.05550876793,+0,+3.92798538829,+0,+0,+4.73911601069,+0
2010-08-16 20:07:00 UTC,+0,+0,+0,+3.04995353445,+0,+0,+0,+0,+0,+3.48534170268,+0,+0,+4.35627732295,+3.04990433683,+0,+3.92078099374,+0,+0,+4.74510970106,+0
2010-08-16 20:07:30 UTC,+0,+2.18056221817,+0,+3.05187530759,+0,+0,+0,+5.66626326609,+0,+3.48753774647,+0,+5.23123873534,+4.35902204647,+3.05181989503,+0,+3.92325134595,+0,+2.15434377072,+4.73901748786,+0
2010-08-16 20:08:00 UTC,+0,+2.180933251,+0,+3.05219248452,+0,+0,+0,+5.66685210811,+0,+3.4879001901,+0,+5.23178239333,+4.35945680496,+3.05213706401,+3.05214030908,+3.92365906251,+0,+2.15985496982,+4.75114025184,+0
2010-08-16 20:08:30 UTC,+0,+2.17863043072,+0,+3.04891709084,+0,+0,+0,+5.66077130829,+0,+3.48415734045,+0,+5.22616819583,+0,+3.04886175252,+3.04886499235,+3.91944869253,+0,+2.16029845135,+4.75211576048,+0
2010-08-16 20:09:00 UTC,+0,+2.17691907815,+0,+0,+0,+0,+0,+5.65696374244,+0,+3.48181371006,+0,+5.22265279841,+0,+3.0468108767,+3.04681411323,+0,+2.17636340395,+2.16293408486,+4.75791325884,+0
2010-08-16 20:09:30 UTC,+0,+2.17607244623,+0,+0,+0,+0,+0,+5.65490213386,+0,+0,+0,+5.22074938451,+0,+3.04570042881,+3.04570366357,+0,+2.17557019166,+2.16582090932,+4.76426329248,+2.59889197257
2010-08-16 20:10:00 UTC,+3.47524329647,+2.17210503935,+0,+0,+0,+0,+3.03976928818,+5.64426208733,+0,+0,+0,+5.21092578668,+0,+0,+3.03997258673,+0,+2.17147639001,+0,+4.77639228529,+2.6055039044
2010-08-16 20:10:30 UTC,+3.47299941068,+2.17070253767,+0,+0,+0,+0,+3.03759104407,+5.64019309065,+0,+0,+0,+5.20719175234,+0,+0,+3.03779415485,+0,+2.16992030054,+0,+4.78487744967,+2.61013265292
2010-08-16 20:11:00 UTC,+3.46668072685,+0,+0,+0,+4.33097050793,+0,+3.03170466748,+5.62926387671,+0,+0,+0,+5.19710108714,+0,+0,+3.03190727063,+0,+2.1657152029,+0,+4.78314323767,+2.60918662162
2010-08-16 20:11:30 UTC,+3.46324529562,+0,+0,+0,+4.32644887266,+4.32612757403,+3.02853948777,+5.62338709969,+0,+0,+0,+5.19167520791,+0,+0,+3.02874181784,+0,+2.16345406815,+0,+0,+2.61414110112
2010-08-16 20:12:00 UTC,+3.46458240505,+0,+0,+0,+4.32765067939,+4.32732926715,+3.02938076178,+5.62494908995,+0,+0,+0,+5.1931173539,+0,+0,+3.02958316443,+0,+2.16405505579,+0,+0,+2.61669687337
2010-08-16 20:12:30 UTC,+3.46372668717,+0,+0,+0,+4.32654212786,+4.32622082044,+3.02860476712,+5.62350830372,+0,+0,+0,+5.19178711243,+0,+0,+3.02880710281,+0,+2.16350070227,+0,+0,+0
2010-08-16 20:13:00 UTC,+3.4612941708,+0,+0,+3.02675329099,+4.32353472283,+4.32321369982,+3.0264995603,+0,+0,+3.45938948244,+5.1876967613,+5.18817828169,+0,+0,+3.0267017143,+0,+0,+0,+0,+0
2010-08-16 20:13:30 UTC,+3.45764876102,+0,+0,+3.02344204923,+4.31880494974,+4.3184843741,+3.02318868247,+0,+0,+3.45504657194,+5.18202178857,+5.18250264093,+0,+0,+0,+0,+0,+2.17976232857,+0,+0
2010-08-16 20:14:00 UTC,+3.46110904863,+0,+5.61907315675,+3.02618847397,+4.32272793898,+4.32240699227,+3.02593480535,+0,+0,+3.45818495818,+5.18672874945,+5.18721015589,+4.32231755922,+0,+0,+0,+0,+2.17816631532,+0,+0
2010-08-16 20:14:30 UTC,+3.46033865656,+0,+5.61748460643,+3.02534277399,+4.32151994233,+4.3211991099,+0,+0,+6.05115121426,+3.45721856244,+5.18527934632,+5.18576058213,+4.32110972079,+0,+0,+3.88914498975,+0,+2.17715122927,+0,+0
2010-08-16 20:15:00 UTC,+3.46270119467,+2.16427045073,+5.62097972119,+3.02722520352,+4.32420880204,+4.32388771528,+0,+0,+6.05372747289,+3.45936964669,+5.18850554876,+5.18898716435,+4.32379822838,+3.02717041072,+0,+3.89156476574,+0,+2.17068069369,+0,+0
2010-08-16 20:15:30 UTC,+3.46085021096,+2.16311352058,+5.61832556008,+3.02579570215,+0,+4.32184601069,+0,+0,+6.05086889547,+3.45773613117,+5.18605559744,+0,+4.32175659805,+3.02574094537,+0,+3.88972720794,+0,+2.17390301735,+0,+0
2010-08-16 20:16:00 UTC,+3.46380150593,+2.1649581841,+5.62311582218,+3.02837568343,+0,+4.32553090382,+0,+0,+6.05602809052,+3.4606843197,+5.19047729924,+0,+4.3254413572,+3.02832086165,+0,+3.89304365448,+0,+0,+0,+0
2010-08-16 20:16:30 UTC,+0,+2.16680039168,+5.62829199115,+3.03116350953,+0,+4.32951265447,+0,+0,+6.06160291364,+3.46387001623,+5.19525521642,+0,+4.3294229632,+3.03110861754,+0,+3.89661270043,+0,+0,+0,+0
2010-08-16 20:17:00 UTC,+0,+2.16702693715,+5.62937196447,+3.03173998248,+0,+0,+0,+0,+6.06276606349,+0,+5.19625209714,+0,+4.3302536989,+3.03169026431,+0,+3.8973603938,+2.1655624863,+0,+0,+0
2010-08-16 20:17:30 UTC,+0,+2.16873367201,+5.63446008066,+0,+0,+0,+0,+0,+6.06824605193,+0,+5.20094873624,+0,+4.33416757314,+3.03443059694,+0,+3.90088302776,+2.16751995387,+0,+0,+2.5955238203
2010-08-16 20:18:00 UTC,+0,+2.17344013459,+5.64709748828,+0,+0,+0,+0,+0,+6.08185675566,+0,+5.21261382797,+0,+4.34388850402,+3.04123678913,+0,+3.90963223092,+2.17238173594,+0,+0,+2.59443922569
2010-08-16 20:18:30 UTC,+0,+0,+5.65336434122,+0,+0,+0,+0,+0,+6.08860626263,+0,+5.21839851228,+0,+4.34870908496,+3.04461195917,+0,+3.91397093488,+2.17479267881,+0,+4.75094956054,+2.59162462196
2010-08-16 20:19:00 UTC,+0,+0,+5.65802667593,+0,+0,+0,+0,+0,+6.09362767599,+0,+0,+0,+4.35229544043,+3.0471229757,+0,+3.91719878951,+2.17658634171,+0,+4.75252454782,+2.59248379468
2010-08-16 20:19:30 UTC,+0,+0,+5.65852658124,+0,+0,+0,+0,+0,+6.09416608247,+0,+0,+0,+0,+0,+3.04738944908,+3.91754488687,+2.17677866203,+2.16172225309,+4.75525397087,+2.59397272474
2010-08-16 20:20:00 UTC,+0,+0,+5.6545905166,+0,+0,+0,+0,+5.65408263192,+6.08992687428,+0,+0,+0,+0,+0,+3.0452695882,+0,+2.175264405,+2.16205999421,+4.75599688862,+2.59437799445
2010-08-16 20:20:30 UTC,+0,+0,+5.64613592412,+0,+0,+0,+0,+5.64562900477,+6.08082113466,+0,+0,+0,+0,+0,+3.04071616671,+0,+0,+2.16295813637,+4.75797250157,+0
2010-08-16 20:21:00 UTC,+0,+0,+5.65080970694,+0,+0,+0,+3.04302869839,+5.65030225387,+0,+3.47772864473,+0,+5.21652528438,+0,+0,+3.04323334349,+0,+0,+2.16130061929,+4.75432651735,+0
2010-08-16 20:21:30 UTC,+0,+0,+5.63065603252,+3.03243156465,+4.331652976,+0,+3.03217540055,+5.63015088157,+0,+3.46532497614,+0,+5.19792003628,+0,+0,+3.03237910248,+0,+0,+2.16434436663,+4.76102174545,+0
2010-08-16 20:22:00 UTC,+0,+0,+0,+3.03596505085,+4.33670022054,+0,+3.03570849461,+5.63671079437,+0,+3.46936276523,+0,+5.20397663699,+0,+0,+3.0359125037,+0,+0,+0,+4.75654236075,+0
2010-08-16 20:22:30 UTC,+0,+2.16960637101,+0,+3.03607400844,+4.33685585598,+0,+3.03581744013,+5.6369130741,+0,+3.46948727339,+0,+5.20416339667,+0,+0,+3.03602145868,+0,+0,+0,+4.76268757442,+0
2010-08-16 20:23:00 UTC,+0,+2.16831433344,+0,+3.03417845298,+4.33414823763,+0,+3.03392209501,+5.63339397758,+0,+3.46732118221,+0,+5.2009143044,+0,+0,+3.0341259488,+0,+0,+0,+4.76683611546,+0
2010-08-16 20:23:30 UTC,+3.46798677221,+2.16757412312,+0,+3.03309010502,+4.33259363746,+0,+3.03283386784,+5.63137346098,+0,+3.46607750409,+0,+5.19904881276,+0,+0,+3.03303762701,+0,+0,+0,+4.77386990451,+0
2010-08-16 20:24:00 UTC,+3.46774741189,+2.16742451449,+0,+3.03266112805,+4.33198088521,+4.33164541741,+3.03240493848,+5.63057706576,+0,+3.46558730308,+0,+5.1983135213,+0,+0,+3.03260866037,+0,+0,+0,+4.77257584844,+0
2010-08-16 20:24:30 UTC,+3.46317252817,+2.1645650508,+0,+3.0285486901,+4.32610666417,+4.32577178852,+3.02829295712,+5.62294233087,+0,+0,+0,+5.19126456402,+0,+3.02849904143,+3.02849632137,+0,+2.16328293988,+0,+4.77587265612,+0
2010-08-16 20:25:00 UTC,+3.46625216282,+2.16648993109,+0,+3.03085782737,+4.32940504405,+4.32906983588,+3.03060183799,+5.62722924062,+0,+0,+0,+5.19522255925,+4.32899379025,+3.03080812841,+0,+0,+2.16493236117,+0,+0,+0
2010-08-16 20:25:30 UTC,+3.47484433147,+2.17186033926,+0,+0,+4.34078379327,+4.34044743864,+0,+0,+0,+0,+0,+5.20887684927,+4.3403710515,+3.03877401508,+0,+0,+2.17062253341,+0,+0,+2.60813099285
2010-08-16 20:26:00 UTC,+3.47828588979,+0,+0,+0,+0,+4.34483287094,+0,+0,+0,+0,+0,+5.21413981741,+4.34475635239,+3.04184442041,+0,+3.91041332705,+2.17281577757,+2.17242797259,+0,+2.60681896615
2010-08-16 20:26:30 UTC,+3.47648852899,+0,+0,+0,+0,+4.34241143815,+0,+0,+0,+0,+5.21074961781,+5.21123384996,+4.34233499214,+3.0401490847,+0,+3.90823401185,+2.17160476967,+2.17300677852,+0,+2.60751349969
2010-08-16 20:27:00 UTC,+3.47521876468,+0,+0,+0,+0,+4.3405685514,+0,+0,+0,+0,+5.20853822483,+5.20902219698,+4.34049216063,+3.03885881065,+0,+3.90657539423,+2.17068310436,+2.174200886,+0,+2.60894635939
2010-08-16 20:27:30 UTC,+3.47659042901,+0,+0,+0,+0,+4.34255571045,+0,+0,+0,+0,+5.21092273899,+5.21140699153,+4.34247926011,+3.04025009517,+0,+3.90836385845,+2.17167692321,+2.17248327929,+0,+2.60688533099
2010-08-16 20:28:00 UTC,+3.47555019215,+0,+0,+0,+0,+4.34151373396,+0,+0,+0,+0,+5.20967240743,+0,+4.34143731486,+3.03952056836,+0,+3.90742606855,+0,+0,+0,+2.60907972509
2010-08-16 20:28:30 UTC,+3.47585221071,+0,+0,+0,+0,+4.34199723889,+0,+0,+0,+3.47443145315,+5.21025259468,+0,+4.34192080529,+3.03985908828,+0,+3.90786122812,+0,+0,+0,+0
2010-08-16 20:29:00 UTC,+3.47426044404,+0,+0,+0,+0,+4.33938248626,+0,+0,+6.07544077358,+3.4717775718,+5.20711499243,+0,+4.33930613105,+0,+0,+3.90550792303,+0,+0,+0,+0
2010-08-16 20:29:30 UTC,+0,+0,+0,+3.04009817016,+0,+0,+0,+0,+6.07948001107,+3.47408576799,+5.21057683228,+0,+4.34219100389,+0,+0,+3.90810441701,+0,+0,+0,+0
2010-08-16 20:30:00 UTC,+0,+0,+5.64668051391,+3.04106213815,+0,+0,+0,+0,+6.08140766715,+3.47518731463,+5.21222893541,+0,+0,+0,+0,+3.90934354881,+0,+0,+0,+0
2010-08-16 20:30:30 UTC,+0,+2.17135918922,+5.64163999995,+3.03834738428,+0,+0,+0,+0,+6.07597894775,+3.47208510795,+5.20757623611,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:31:00 UTC,+0,+2.16873223996,+5.63490094551,+3.03471781873,+0,+0,+0,+0,+6.06872087091,+3.46793752683,+5.20135568118,+0,+0,+0,+3.03466530158,+0,+0,+0,+0,+0
2010-08-16 20:31:30 UTC,+0,+2.1665265994,+5.62898190717,+3.03152990283,+0,+0,+0,+0,+6.06234596512,+3.4642946282,+5.19589205063,+0,+0,+0,+3.03147746235,+0,+0,+0,+0,+0
2010-08-16 20:32:00 UTC,+0,+2.16551698707,+5.62638917029,+3.03013348872,+4.32837039617,+0,+0,+0,+6.05955354282,+0,+0,+0,+0,+0,+3.03008108185,+0,+0,+2.17016049343,+0,+0
2010-08-16 20:32:30 UTC,+0,+2.16546260587,+5.62606063825,+3.02995654574,+4.32811765014,+0,+3.02970065641,+5.62555601257,+6.05919970819,+0,+0,+0,+0,+0,+3.02990414312,+0,+2.16428857393,+2.16791741864,+4.76888126806,+0
2010-08-16 20:33:00 UTC,+0,+2.16772522451,+5.6323290989,+3.03333265612,+4.33294009833,+0,+3.03307639201,+5.63182375677,+6.06595094804,+0,+0,+0,+0,+0,+3.03328017228,+0,+2.1667001362,+2.16587868294,+4.76439672945,+0
2010-08-16 20:33:30 UTC,+0,+0,+5.63407648834,+3.03427377698,+4.33428439881,+0,+3.03401740844,+5.63357094656,+6.06783291641,+0,+0,+0,+0,+0,+3.03422127051,+0,+2.16737238067,+2.16782212839,+4.76867166117,+0
2010-08-16 20:34:00 UTC,+0,+0,+5.63413936551,+0,+4.33433277144,+0,+3.03405126951,+5.63363381653,+6.06790063621,+0,+0,+5.20113574158,+0,+0,+3.03425513453,+0,+2.16739657039,+0,+4.77107358118,+2.60260249386
2010-08-16 20:34:30 UTC,+0,+0,+5.63384278366,+0,+4.33410460529,+0,+3.03389155216,+5.63333726857,+6.06758121247,+0,+0,+5.20086194638,+0,+3.03409813616,+3.03409540329,+0,+2.16728247131,+0,+4.77476417017,+2.60461575005
2010-08-16 20:35:00 UTC,+0,+0,+5.62584315052,+0,+4.32795033255,+0,+3.02958353334,+5.62533854978,+6.05896547012,+0,+0,+5.1934769322,+0,+3.02978973285,+3.02978700984,+0,+2.16420490337,+0,+4.7787480063,+2.6067889756
2010-08-16 20:35:30 UTC,+0,+0,+5.63193085574,+0,+4.33263372214,+0,+3.03286192729,+5.63142555915,+0,+0,+0,+5.19909691363,+0,+3.03306841941,+3.0330656889,+0,+0,+0,+4.77850163719,+2.60665457861
2010-08-16 20:36:00 UTC,+0,+0,+5.63813292853,+0,+4.33740509667,+0,+3.0362019111,+5.63762692325,+0,+0,+0,+5.20482247541,+4.33699279654,+3.0364087012,+0,+0,+0,+0,+4.76919256236,+2.60157637777
2010-08-16 20:36:30 UTC,+3.47661747054,+0,+5.64575676251,+0,+0,+4.34293365425,+3.04030755153,+5.6452498864,+0,+3.47461878774,+0,+5.2118605628,+4.3428571926,+3.04051470775,+0,+0,+0,+0,+4.76968146077,+2.60184307713
2010-08-16 20:37:00 UTC,+3.47781013915,+0,+0,+0,+0,+4.34468856361,+0,+5.6475309753,+0,+3.47602285435,+0,+5.21396663385,+4.34461204938,+3.04174338548,+0,+3.91028344893,+0,+0,+4.77164337289,+0
2010-08-16 20:37:30 UTC,+3.47459840492,+0,+0,+0,+0,+4.34030204134,+0,+0,+0,+3.47251328878,+0,+5.20870235761,+4.34022565856,+3.03867221699,+0,+3.90633553236,+0,+0,+4.77723627707,+0
2010-08-16 20:38:00 UTC,+3.47131728089,+2.16965580843,+0,+3.03570906849,+0,+4.33599866793,+0,+0,+0,+3.4690702488,+0,+5.20353786836,+4.33592241423,+3.03565926393,+0,+3.90246245071,+0,+0,+4.77995611291,+0
2010-08-16 20:38:30 UTC,+3.47773133132,+2.17366481578,+0,+3.0413650529,+0,+4.34407688347,+0,+0,+0,+3.47553346174,+0,+5.213232555,+4.34400038757,+3.04131512531,+0,+3.90973293031,+0,+2.16957289388,+0,+0
