# file...... Output/hvac/house_hvac_file_025.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_25B_tm_2_B_25_Meter_48_481:hvac_load,house_2_26B_tm_2_B_26_Meter_48_482:hvac_load,house_2_27B_tm_2_B_27_Meter_48_483:hvac_load,house_2_28B_tm_2_B_28_Meter_48_484:hvac_load,house_2_29B_tm_2_B_29_Meter_48_485:hvac_load,house_2_1C_tm_2_C_1_Meter_48_486:hvac_load,house_2_2C_tm_2_C_2_Meter_48_487:hvac_load,house_2_3C_tm_2_C_3_Meter_48_488:hvac_load,house_2_4C_tm_2_C_4_Meter_48_489:hvac_load,house_2_5C_tm_2_C_5_Meter_48_490:hvac_load,house_2_6C_tm_2_C_6_Meter_48_491:hvac_load,house_2_7C_tm_2_C_7_Meter_48_492:hvac_load,house_2_8C_tm_2_C_8_Meter_48_493:hvac_load,house_2_9C_tm_2_C_9_Meter_48_494:hvac_load,house_2_10C_tm_2_C_10_Meter_48_495:hvac_load,house_2_11C_tm_2_C_11_Meter_48_496:hvac_load,house_2_12C_tm_2_C_12_Meter_48_497:hvac_load,house_2_13C_tm_2_C_13_Meter_48_498:hvac_load,house_2_14C_tm_2_C_14_Meter_48_499:hvac_load,house_2_15C_tm_2_C_15_Meter_48_500:hvac_load
2010-08-16 10:53:00 UTC,+4.72287678441,+0,+5.58149094675,+0,+3.0057632553,+5.14249922518,+2.14315370999,+0,+3.0001358275,+2.143053292,+3.00033027503,+5.14314677877,+4.71428920501,+6.42779255738,+0,+1.71451746744,+5.1425966302,+1.28592472629,+4.28561783222,+0
2010-08-16 10:53:30 UTC,+4.72246129617,+0,+5.58099992554,+0,+0,+5.14261220918,+2.14320079941,+0,+3.00020174482,+2.1431003786,+3.00039619814,+5.1432597823,+4.71439278307,+6.42793377986,+0,+1.71455513885,+5.14270961736,+1.28595298088,+4.28571199096,+0
2010-08-16 10:54:00 UTC,+4.72653350609,+0,+5.58581243586,+0,+0,+5.14122894557,+2.14262428377,+0,+2.99939471916,+2.14252389749,+2.99958910167,+5.14187628015,+4.71312467674,+6.42620479222,+0,+1.71409392789,+5.14132631528,+1.28560706006,+4.28455920538,+0
2010-08-16 10:54:30 UTC,+4.72803679569,+0,+5.58758901341,+0,+0,+5.13816827411,+2.14134865922,+4.71024992986,+2.99760905778,+0,+2.99780328357,+5.13881508083,+4.71031880745,+6.42237915617,+0,+0,+5.13826555871,+1.28484166002,+4.28200850004,+1.71309184564
2010-08-16 10:55:00 UTC,+0,+0,+5.58970385712,+3.86994987406,+0,+5.14177004315,+2.14284980201,+4.71355178003,+0,+0,+2.99990481727,+5.142417471,+4.71362072769,+6.42688112829,+0,+0,+5.1418674279,+1.28574237548,+4.2850101458,+1.71429277232
2010-08-16 10:55:30 UTC,+0,+0,+5.58809100556,+3.86883323169,+0,+5.1426596848,+2.14322058626,+4.71436734135,+0,+0,+3.00042389886,+5.1433072661,+4.71443630632,+6.42799312122,+0,+0,+5.14275709429,+1.28596485339,+4.28575155623,+1.7145894028
2010-08-16 10:56:00 UTC,+0,+0,+5.58063386923,+3.86367035459,+0,+5.14121501989,+2.14261847984,+4.71304297351,+0,+0,+2.99958097643,+5.14186235208,+4.71311191038,+6.42618738604,+3.42794589775,+0,+5.14131238921,+1.28560357759,+4.28454759999,+1.71410771267
2010-08-16 10:56:30 UTC,+0,+0,+5.58055046484,+3.86361261037,+0,+5.14016480784,+2.14218077315,+4.71208021246,+0,+0,+2.99896820638,+0,+4.7121491289,+6.42487469077,+3.42724562979,+0,+5.14026214795,+1.28534094489,+4.28367237324,+1.71375754369
2010-08-16 10:57:00 UTC,+0,+0,+5.58007753737,+3.86328518356,+3.00500207597,+5.13887365385,+2.14164264686,+4.71089657268,+0,+2.14154231939,+2.99821485331,+0,+4.710965464,+6.42326083403,+3.42638470484,+0,+5.13897095805,+1.28501805844,+4.28259635007,+1.71332703819
2010-08-16 10:57:30 UTC,+0,+5.14363339191,+5.57266511979,+3.85815326701,+3.00101018263,+5.14062546399,+0,+4.71250250985,+0,+2.14227239392,+2.99923698669,+0,+4.71257143526,+6.42545048032,+3.42755278944,+1.71389271366,+5.14072281692,+1.2854561439,+4.28405627532,+1.71391113887
2010-08-16 10:58:00 UTC,+0,+5.14989051809,+5.57944431217,+3.86284677612,+3.004661058,+5.14121412766,+0,+4.71304215557,+0,+2.14251772205,+2.99958045582,+0,+0,+6.42618627082,+3.42794530281,+1.71408898726,+5.14131149696,+0,+4.28454685642,+1.71410741516
2010-08-16 10:58:30 UTC,+0,+5.15270597936,+5.58249468263,+3.86495867097,+3.00630380854,+5.13707910885,+0,+4.70925145923,+2.99697361538,+2.14079443497,+2.99716778537,+0,+0,+6.42101777193,+3.42518812524,+1.71271027962,+5.13717636314,+0,+4.28110081043,+1.7127286886
2010-08-16 10:59:00 UTC,+4.72458459176,+5.15364238897,+5.58350922199,+3.86566107762,+3.00685017992,+5.13845240738,+0,+4.71051040338,+2.99777482722,+2.14136676313,+2.99796906756,+0,+0,+6.42273430389,+3.42610382313,+1.71316816804,+5.13854969988,+0,+4.2822452913,+1.71318658331
2010-08-16 10:59:30 UTC,+4.72758138531,+5.15691124148,+5.58705081247,+3.86811306395,+3.00875747265,+5.13552841576,+0,+4.70782989215,+2.99606890774,+2.14014817687,+2.99626299832,+0,+0,+6.41907950851,+3.42415414293,+1.71219324389,+5.13562562691,+0,+4.27980849232,+1.71221164578
2010-08-16 11:00:00 UTC,+4.72978382033,+5.15931362098,+5.5896536354,+3.86991510354,+3.01015920027,+5.13638438596,+0,+4.70861458582,+2.99656829913,+2.14050490618,+2.99676243355,+0,+0,+6.42014941443,+3.42472489291,+1.71247864349,+5.13648162092,+1.28439555264,+4.28052184159,+1.71249704929
2010-08-16 11:00:30 UTC,+4.73003877115,+5.1595917171,+5.58995493457,+3.87012370514,+3.01032146231,+0,+2.1405095021,+4.70840415547,+2.99643437794,+2.14040924251,+2.9966285006,+0,+0,+6.41986249906,+3.42457183557,+1.71240210822,+5.13625207004,+1.2843381491,+4.28033054358,+0
2010-08-16 11:01:00 UTC,+4.72484794377,+5.15392964895,+5.58382044962,+3.8658765531,+3.00701778886,+0,+2.14311131808,+4.71412699965,+3.00007648589,+0,+3.00027092823,+0,+0,+6.42766542263,+3.42873274478,+1.71448355403,+5.14249491421,+1.28589929031,+4.28553306641,+0
2010-08-16 11:01:30 UTC,+4.72130159659,+5.15006135266,+5.57962940038,+3.86297492017,+3.00476073565,+0,+2.14080469067,+4.70905343966,+2.99684759263,+0,+2.99704175158,+5.13750968404,+0,+6.42074777821,+3.42504247499,+1.71263825828,+5.13696035072,+1.2845152681,+0,+0
2010-08-16 11:02:00 UTC,+4.71807576273,+5.14654266698,+5.57581713163,+3.86033553232,+3.00270767137,+0,+2.14128094642,+4.71010099167,+2.99751427117,+0,+2.99770848863,+5.13865258603,+0,+6.42217608351,+3.42580441523,+1.71301926161,+5.13810308742,+1.284801031,+0,+0
2010-08-16 11:02:30 UTC,+4.71513963499,+5.14333998804,+5.57234723563,+3.85793318296,+3.00083898887,+0,+2.14192214376,+4.71151134212,+2.99841184037,+0,+0,+5.14019130901,+0,+6.42409905331,+3.42683023808,+1.71353221776,+5.13964158781,+1.28518576213,+0,+0
2010-08-16 11:03:00 UTC,+4.71698874375,+5.14535696488,+5.57453249991,+3.85944612982,+3.00201584406,+0,+2.1406673918,+4.70875144292,+2.99665539714,+2.14056712275,+0,+5.13718019902,+4.7088202887,+6.42033601487,+3.42482281669,+1.71252841956,+5.13663091338,+1.28443288605,+0,+1.71254682605
2010-08-16 11:03:30 UTC,+4.71852371052,+5.14703128098,+5.57634651332,+3.86070204467,+3.00299276526,+0,+2.14052932435,+4.70844775565,+2.99646212579,+2.14042906357,+0,+5.13684886959,+4.70851659498,+6.4199219466,+3.42460192879,+1.71241796597,+5.13629963192,+1.28435004284,+0,+1.71243637094
2010-08-16 11:04:00 UTC,+4.72042491135,+5.14910507902,+0,+3.86225761343,+3.00420277415,+0,+2.14029455983,+4.70793299421,+2.99613452351,+2.14019504805,+0,+5.13628725365,+4.70800182261,+6.41922008508,+3.42422751541,+1.71223074295,+5.13573809724,+1.28420962047,+0,+1.71224914536
2010-08-16 11:04:30 UTC,+4.72012034259,+5.14877286051,+0,+3.86200841427,+3.00400893302,+5.13621763108,+2.14053493637,+4.70846171659,+2.99647101074,+2.14043541035,+0,+5.13686200964,+4.70853055622,+6.41994098192,+3.42461208331,+0,+5.1363148614,+1.28435385126,+0,+1.71244144872
2010-08-16 11:05:00 UTC,+4.72191948926,+5.15073533967,+0,+3.86348048199,+3.00515399005,+5.13984609052,+2.14204720221,+4.71178803471,+2.99858793188,+2.14194758665,+0,+5.14049109199,+4.71185694495,+6.42447631525,+3.42703149131,+0,+5.13994342178,+1.28526124141,+4.28340676031,+1.71365127479
2010-08-16 11:05:30 UTC,+4.7236648273,+5.15263912525,+0,+3.86490852331,+3.00626480088,+5.1414118292,+2.14269976924,+4.71321976823,+2.99950141741,+2.14260011504,+2.99969580928,+5.14205709939,+4.71329233524,+6.42643338462,+3.42807550477,+0,+5.141509204,+1.28565279485,+4.28471161713,+1.71417333419
2010-08-16 11:06:00 UTC,+4.71838351509,+5.14687835814,+0,+3.8605873363,+3.00290353865,+5.14730122159,+2.14515434423,+4.71861874314,+3.00293741509,+2.14505454475,+3.00313210841,+5.14794750219,+4.71869143313,+0,+0,+0,+5.14739876009,+1.28712558956,+4.28961972462,+1.71613701591
2010-08-16 11:06:30 UTC,+4.71964215309,+5.1482512594,+0,+3.86161715806,+3.00370459194,+5.15392353152,+2.14791438353,+4.72468960449,+3.0068010123,+2.14781442076,+3.00699604439,+5.15457094761,+4.72476243265,+0,+0,+0,+5.15402125394,+0,+4.29513863159,+1.71834507177
2010-08-16 11:07:00 UTC,+4.71479932935,+5.14296878835,+0,+3.85765474377,+0,+5.15356584171,+2.14776530596,+4.72436169999,+3.00659232842,+2.14766535201,+3.00678734222,+5.15421319649,+4.72443452069,+0,+0,+1.71820732402,+0,+0,+4.29484053972,+1.71822580839
2010-08-16 11:07:30 UTC,+4.71958044141,+5.14818394533,+0,+3.86156666535,+0,+5.14946045838,+2.14605426868,+4.72059817742,+0,+0,+3.00439196383,+5.1501071093,+4.72067091247,+0,+0,+1.71683849783,+0,+0,+4.29141919145,+1.71685696344
2010-08-16 11:08:00 UTC,+4.72158175601,+5.15036694584,+0,+3.86320414754,+0,+5.1577085851,+2.149491914,+4.72815947156,+0,+0,+3.00920351883,+5.15835664989,+4.72823237864,+0,+0,+1.71958860678,+0,+0,+4.29829302312,+1.7196071101
2010-08-16 11:08:30 UTC,+4.72805269836,+5.1574253419,+0,+3.86849869384,+0,+5.15566727515,+0,+4.72628814424,+0,+0,+3.00801247146,+5.15631499011,+4.72636100876,+0,+0,+1.71890798866,+0,+1.28921773706,+4.2965918343,+1.71892648264
2010-08-16 11:09:00 UTC,+4.72738668792,+5.15669886881,+5.58681709759,+3.8679537619,+0,+5.15449373397,+0,+4.72521232543,+0,+0,+3.00732774295,+5.15514124782,+4.72528516548,+0,+3.43679834183,+1.71851670395,+0,+1.28892426285,+4.29561382745,+0
2010-08-16 11:09:30 UTC,+4.73188885241,+5.16160975503,+5.5921377184,+0,+0,+5.15135781551,+0,+4.7223415712,+0,+2.1467469807,+3.00550058826,+5.15200919087,+4.72241434593,+0,+3.43471028674,+1.71747258545,+0,+1.28814114548,+4.29300407826,+0
2010-08-16 11:10:00 UTC,+4.7278294397,+5.15718493285,+5.58734371589,+0,+0,+5.1472732469,+0,+4.71859712358,+0,+2.14504471627,+3.00311735208,+5.14792391475,+4.71866981307,+0,+3.43198674701,+1.71611069694,+0,+1.28711969192,+4.28960007068,+0
2010-08-16 11:10:30 UTC,+4.7269019652,+5.15617325788,+5.58624763285,+0,+3.00832687788,+5.142182317,+0,+4.71393011402,+0,+2.14292304557,+3.00014693078,+5.1428321026,+4.71400269722,+6.42740192102,+3.4285921778,+1.7144132644,+0,+1.28584657117,+4.28535737926,+0
2010-08-16 11:11:00 UTC,+4.72197027523,+5.15079384609,+5.58041939531,+0,+3.00518812709,+5.1413760604,+2.14268668748,+4.71319099419,+2.99948145688,+2.14258703406,+2.99967650164,+5.14202570626,+4.71326356055,+6.42639415205,+3.42805457585,+1.71414444,+5.14147391851,+1.28564494553,+4.28468545919,+1.71416286867
2010-08-16 11:11:30 UTC,+4.72278516285,+5.151682713,+5.58138242394,+0,+3.00570675848,+5.13673069065,+2.14075059144,+4.70893244306,+2.99677124683,+2.14065105265,+2.9969660525,+5.13737953108,+4.70900491235,+6.42058773829,+3.42495710043,+1.71259556727,+5.13682841867,+1.28448324867,+4.28081408972,+1.71261397468
2010-08-16 11:12:00 UTC,+4.72331005097,+5.15225525288,+5.58200273313,+0,+3.00604082106,+5.1323279615,+2.13891562294,+4.70489632786,+2.99420259847,+2.13881619281,+2.99439717745,+5.13297603825,+4.70496870509,+6.41508460957,+3.4220214146,+1.71112759636,+5.13242556615,+1.28338223038,+4.27714493263,+1.71114598362
2010-08-16 11:12:30 UTC,+0,+5.1510132002,+5.58065705102,+0,+3.00531611469,+5.13073367809,+2.13825115778,+4.70343479993,+2.99327245865,+2.13815176702,+2.99346695552,+5.13138147819,+4.70350714381,+6.41309185769,+3.42095836589,+1.71059602564,+5.13083123804,+1.28298353781,+4.27581628484,+1.71061440561
2010-08-16 11:13:00 UTC,+0,+5.14593242406,+5.5751523653,+3.85987778532,+3.00235161,+5.1309415389,+2.13833779,+4.70362535225,+2.99339372921,+2.13823839409,+2.99358823679,+5.1315893751,+4.70369770048,+6.41335167034,+3.42109696496,+1.71066533122,+5.13103910469,+1.2830355189,+4.2759895124,+1.71068371215
2010-08-16 11:13:30 UTC,+0,+5.14625675875,+5.57550376052,+3.86011872009,+3.00253973995,+5.12910933449,+2.13757416416,+4.70194571492,+2.99232478107,+2.13747481349,+2.99251919427,+5.12975685272,+4.70201802482,+6.41106153245,+3.41987527343,+1.71005443217,+5.1292068489,+1.28257732791,+4.27446258542,+1.71007280471
2010-08-16 11:14:00 UTC,+0,+5.14818356333,+5.57759132618,+3.86156402636,+3.003663981,+5.12704248249,+2.13671274192,+4.70005096903,+2.99111893437,+0,+2.99131324109,+0,+4.70012323569,+6.40847810011,+3.41849712172,+1.70936529621,+5.12713993893,+1.2820604571,+4.27274010726,+1.70938365928
2010-08-16 11:14:30 UTC,+0,+5.15225810646,+5.58200582478,+3.86462036253,+3.00604137226,+5.12514896261,+2.135923561,+0,+2.99001421341,+0,+2.99020842256,+0,+4.69838734897,+6.40611132177,+3.41723454573,+0,+5.12524636594,+1.28158693254,+4.2711586568,+1.70875230754
2010-08-16 11:15:00 UTC,+0,+5.14741111194,+5.57675442607,+3.86098460651,+3.00321327544,+5.13038656528,+2.13810648819,+0,+2.99306994546,+0,+2.99326442446,+0,+4.70318892774,+6.41265304055,+3.42072691533,+0,+5.13048411551,+0,+4.27552357571,+1.71049866865
2010-08-16 11:15:30 UTC,+0,+0,+5.57990253987,+3.8631641732,+3.00490866579,+5.12884550955,+2.13746420726,+0,+2.99217085983,+0,+2.99236525945,+0,+4.701776163,+6.41072682284,+3.41969935819,+0,+5.12894301656,+0,+4.27423928905,+1.70998483821
2010-08-16 11:16:00 UTC,+4.71878079562,+0,+5.57665009011,+3.86091237051,+3.00315708619,+5.12775901866,+2.13701137975,+0,+2.99153697725,+2.13691206242,+2.99173132088,+0,+4.70078012111,+6.40936878113,+3.41897489929,+0,+5.1278564952,+0,+4.2733338281,+1.70962257219
2010-08-16 11:16:30 UTC,+4.71725094854,+0,+5.57484212729,+3.85966064461,+3.0021834229,+5.12933847508,+2.13766966533,+0,+2.9924584667,+2.13757030901,+2.9926528917,+0,+4.70222808974,+6.41134299715,+3.42002806157,+0,+5.12943599591,+0,+4.27465011718,+1.71014866854
2010-08-16 11:17:00 UTC,+4.72014060773,+0,+5.57825710676,+3.86202497321,+3.00402253155,+5.12890235548,+2.1374878995,+0,+2.99220402499,+2.13738762014,+2.99239842753,+0,+4.70182827657,+6.41079787649,+3.41973726236,+1.70998484452,+5.12899986409,+1.28252521233,+0,+1.71000325436
2010-08-16 11:17:30 UTC,+4.71966062227,+0,+5.57768986323,+3.86163224754,+3.00371704729,+5.13380315264,+2.13953045281,+0,+2.99506325722,+2.13943005064,+2.99525791217,+0,+4.70632108836,+6.41692354864,+3.42300505399,+1.71161888171,+5.13390079863,+1.28375078503,+0,+0
2010-08-16 11:18:00 UTC,+4.71915671546,+0,+5.5770943496,+3.86121994934,+3.00339633842,+5.13931314016,+2.14182690413,+0,+2.99827790424,+2.14172636394,+2.99847284284,+0,+4.71137237601,+6.42381066829,+3.42667904604,+1.71345603665,+5.13941094051,+1.28512870159,+0,+0
2010-08-16 11:18:30 UTC,+4.71688430036,+0,+5.57440882497,+3.85936065187,+3.00195007156,+5.13995775812,+2.14209556784,+4.71189079355,+2.99865398841,+2.1419950115,+2.99884896019,+0,+4.71196333028,+6.42461639806,+3.42710886936,+1.71367096689,+5.14005557652,+1.28528990516,+0,+0
2010-08-16 11:19:00 UTC,+4.71671602436,+0,+5.57420995755,+3.85922296789,+3.00184297317,+5.13987186601,+2.14205976972,+4.71181205364,+2.99860387706,+2.14195921554,+2.99879884441,+5.14052125109,+4.71188128133,+6.42450903864,+3.42705159753,+1.7136423285,+5.139969682,+1.28526842558,+0,+0
2010-08-16 11:19:30 UTC,+4.71815299137,+0,+5.57590815534,+3.860398699,+3.00275752339,+5.13719641474,+2.14094469581,+4.70935938643,+2.99704296042,+2.14084420864,+2.99723779006,+5.13784533592,+4.70942856173,+6.42116490167,+0,+1.71275027234,+5.1372941558,+1.28459935901,+0,+0
2010-08-16 11:20:00 UTC,+4.72143550911,+0,+5.57978741236,+3.86308446577,+3.00484666484,+5.1391717535,+0,+4.71117023932,+2.99819541618,+2.14166744038,+2.9983903475,+5.13982101724,+4.7112394533,+6.42363394433,+0,+1.71340889513,+5.13926954989,+1.28509334416,+0,+1.71342735212
2010-08-16 11:20:30 UTC,+4.71773291218,+5.14616737115,+5.57541170862,+3.86005498884,+3.00249016618,+5.14390543713,+0,+4.71550975041,+0,+0,+3.00115232527,+5.14455552138,+4.71557905707,+6.42955073542,+0,+1.71498721255,+5.14400336604,+1.28627712547,+4.28678994737,+1.71500569126
2010-08-16 11:21:00 UTC,+4.71614487022,+5.14443516249,+5.57353497149,+3.8587556477,+3.00147946504,+5.14046133438,+0,+4.71235243716,+0,+0,+2.99914278346,+5.14111082168,+4.71242167639,+6.42524583506,+0,+1.71383887063,+5.14055916689,+1.28541583757,+4.28391969743,+1.71385733354
2010-08-16 11:21:30 UTC,+4.71973716751,+5.14835357821,+5.57778032387,+3.86169487711,+0,+5.13956659928,+0,+4.71153220639,+0,+0,+2.99862072945,+5.14021593146,+4.71160142811,+6.42412747542,+0,+1.71354054566,+5.13966440673,+1.28519208566,+4.28317404215,+1.71355900446
2010-08-16 11:22:00 UTC,+4.71900640029,+5.14755646997,+5.57691670816,+3.86109696097,+0,+5.14070845495,+0,+4.71257898008,+0,+0,+0,+5.14135798512,+4.71264822416,+6.42555471939,+0,+1.71392126625,+5.14080629438,+1.28547763654,+4.28412564304,+1.71393973029
2010-08-16 11:22:30 UTC,+4.71881156742,+5.14734394963,+5.57668645601,+3.86093754809,+0,+5.13719835472,+2.14094550437,+4.70936116488,+0,+2.14084501714,+0,+5.13784727626,+0,+6.42116732651,+0,+1.71275091919,+5.13729609584,+1.28459984416,+4.28120039201,+1.71276936712
2010-08-16 11:23:00 UTC,+4.7201319841,+5.14878423733,+5.57824691542,+3.86201791733,+0,+0,+2.14121926721,+4.70996332145,+0,+2.14111876352,+0,+5.13850424267,+0,+6.42198834858,+3.42570691428,+1.71296992873,+5.13795296671,+1.28476410733,+4.28174780042,+1.71298837967
2010-08-16 11:23:30 UTC,+4.71572312944,+5.14397513494,+5.57303656112,+3.85841057802,+0,+0,+2.14401416977,+4.71611086565,+0,+2.14391349815,+0,+5.14521135161,+0,+6.4303703377,+3.43017835678,+1.71520584332,+5.14465910097,+1.28644110453,+4.28733640914,+1.71522432504
2010-08-16 11:24:00 UTC,+4.71679751652,+5.14514705778,+5.57430626443,+3.85928964504,+0,+0,+2.14391174747,+4.71588558205,+3.00119633564,+2.143811082,+0,+5.14496556215,+0,+6.43006317037,+3.4300144958,+1.71512390575,+5.14441334721,+0,+4.28713160835,+1.71514238634
2010-08-16 11:24:30 UTC,+4.71985551122,+5.14848266548,+5.57792018166,+3.86179170632,+0,+0,+2.14337620375,+4.71470762371,+3.00044666414,+2.14327557046,+0,+5.14368038316,+0,+6.42845706007,+3.4291577028,+0,+5.14312835494,+0,+4.28606075012,+1.7147139469
2010-08-16 11:25:00 UTC,+4.7229776373,+5.15188822668,+5.58160988893,+3.86434624011,+3.00582814434,+0,+2.14227652882,+4.7122888273,+2.99890730346,+2.1421759616,+0,+5.14104142191,+0,+6.42515910492,+3.42739838092,+0,+5.14048977718,+0,+4.28386187098,+1.71383419778
2010-08-16 11:25:30 UTC,+4.7212423437,+5.14999539838,+0,+3.8629264172,+3.00472372572,+0,+2.14419271093,+4.71650357693,+3.00158963744,+2.14409202859,+3.0017848681,+5.14563980842,+0,+6.43090578757,+3.43046399699,+0,+5.14508749554,+0,+4.28769341506,+1.71536715945
2010-08-16 11:26:00 UTC,+4.72442469834,+5.15346665588,+0,+3.8655302302,+3.00674911883,+0,+2.14430536359,+4.71675136272,+3.00174733229,+2.14420467448,+3.00194257686,+5.14591014829,+0,+6.43124363589,+3.43064422505,+0,+5.14535779611,+1.28661582663,+4.28791867213,+1.71545728253
2010-08-16 11:26:30 UTC,+4.72723713287,+5.15653441104,+0,+3.86783137336,+3.00853907815,+0,+2.14472222789,+4.71766827908,+3.00233087249,+2.14462151374,+3.00252616851,+5.1469105246,+0,+6.43249382339,+3.43131114804,+0,+5.1463580271,+1.28686595351,+4.28875222235,+0
2010-08-16 11:27:00 UTC,+4.7280692208,+5.15744203826,+0,+3.86851219042,+3.00906865615,+5.14349622142,+2.14357032762,+4.71513461,+3.00071840504,+0,+3.00091355888,+5.14414623479,+4.71520390865,+6.42903924287,+3.42946827309,+1.71485077078,+5.14359413889,+1.2861747904,+4.28644891477,+0
2010-08-16 11:27:30 UTC,+4.72849748501,+5.1579091815,+0,+3.86886259761,+3.00934122267,+5.14499500355,+2.14419498959,+4.71650858894,+3.00159282717,+0,+3.00178805812,+5.14564527664,+4.71657791693,+6.43091262128,+3.4304676425,+1.71535049869,+5.14509296296,+1.28654960003,+4.28769797138,+0
2010-08-16 11:28:00 UTC,+4.73041121127,+5.15999664122,+0,+3.87042841471,+3.01055920375,+5.14003219297,+2.14212659078,+4.71195903024,+2.99869741533,+0,+2.99889239094,+5.14068160589,+4.71202826107,+6.4247094367,+3.42715850161,+1.71369578516,+5.14013001346,+1.28530851954,+4.28356205911,+0
2010-08-16 11:28:30 UTC,+4.73026521334,+5.15983738918,+0,+3.87030895872,+3.01046628412,+5.13980583438,+2.14203224909,+4.71175152045,+2.99856535278,+0,+2.99876031673,+5.14045520803,+4.71182074685,+0,+3.42700756847,+1.71362031206,+5.13990364853,+1.28525191265,+4.28337341615,+1.71363877196
2010-08-16 11:29:00 UTC,+4.73308455943,+5.16291268352,+0,+0,+3.01226064217,+5.13204758187,+2.13879876636,+4.70463929535,+2.99403901885,+2.13869840819,+2.99423358339,+5.13269560995,+4.70470836975,+0,+3.42183446088,+1.71103353451,+5.13214517866,+1.28331175858,+4.27690783548,+1.71105195879
2010-08-16 11:29:30 UTC,+4.72980114176,+5.15933118788,+0,+0,+3.01017092818,+5.13059277835,+2.13819243364,+4.70330563288,+2.99319025468,+2.13809211192,+2.9933847443,+5.13124055403,+4.70337467876,+0,+3.42086441569,+1.71054846995,+5.13069033435,+1.28294794686,+4.27569542978,+1.71056688756
2010-08-16 11:30:00 UTC,+4.72499111091,+5.15408448898,+5.58398939829,+0,+3.00710960915,+5.1317329371,+2.13866762879,+4.70435085096,+2.99385544823,+2.1385672785,+2.99404999657,+5.13238091062,+4.7044199192,+0,+3.42162465961,+1.7109286248,+5.13183052507,+1.28323307342,+4.27664561649,+1.71094704764
2010-08-16 11:30:30 UTC,+4.71766950477,+5.14609820744,+5.57533677417,+0,+3.00244981086,+5.12881852579,+2.13745296098,+4.70167912178,+2.99215511692,+2.13735268372,+2.99234951515,+5.12946599357,+4.70174813288,+0,+3.41968136575,+1.70995689379,+5.12891603205,+1.28250424852,+4.27421680129,+1.70997530325
2010-08-16 11:31:00 UTC,+0,+5.14871603356,+5.578173021,+0,+3.00397724787,+5.13066408256,+0,+4.7033709996,+2.9932318551,+2.13812182827,+2.99342634838,+5.13131187059,+4.70344004688,+0,+3.42091196045,+1.71057224438,+5.13076164056,+1.28296577833,+4.27575485335,+1.71059066231
2010-08-16 11:31:30 UTC,+0,+5.15384398166,+5.58372882403,+0,+3.00696927907,+5.129146485,+0,+4.70197977191,+2.99234645548,+2.13748936226,+2.99254087058,+5.12979400966,+4.70204878944,+0,+3.41990004492,+1.71006624283,+5.12924400045,+1.28258626329,+4.27449011628,+1.71008465379
2010-08-16 11:32:00 UTC,+0,+5.15254399727,+5.5823203743,+0,+3.00621077027,+5.13208428182,+0,+4.7046729393,+2.9940604304,+2.13871370306,+2.99425499683,+0,+4.70474201442,+0,+3.42185893195,+1.71104577111,+5.13218187963,+1.28332093636,+4.27693842052,+1.71106419556
2010-08-16 11:32:30 UTC,+0,+5.14904115308,+5.57852526719,+3.86221063155,+3.00416694713,+5.13720453051,+0,+4.70936682642,+2.99704769536,+2.14084759094,+2.99724252543,+0,+4.70943600188,+0,+3.42527305105,+1.71275297834,+5.1373022718,+1.28460138859,+0,+1.7127714263
2010-08-16 11:33:00 UTC,+0,+5.14521093603,+5.57437547242,+3.85933756054,+3.00193210981,+5.14029907785,+0,+4.71220369168,+2.99885312178,+2.14213725809,+2.99904811112,+0,+4.71227292774,+6.42504302514,+3.42733645715,+1.71378477063,+5.14039690581,+0,+0,+1.71380323279
2010-08-16 11:33:30 UTC,+0,+5.14497271121,+5.57411737109,+3.85915886654,+3.00179311149,+5.14195940392,+2.14292981325,+4.71372576287,+0,+0,+3.00001686699,+0,+4.71379503144,+6.42711832277,+0,+1.71433836099,+5.14205727837,+0,+0,+1.71435683078
2010-08-16 11:34:00 UTC,+0,+5.1465739968,+5.57585226145,+3.86036000141,+3.00272742223,+5.14332097052,+2.14349728658,+4.71497395218,+0,+0,+3.00081130466,+0,+4.7150432474,+6.42882019085,+0,+1.71479233815,+5.14341888307,+0,+0,+1.71481081418
2010-08-16 11:34:30 UTC,+4.71523727384,+5.14251454798,+5.57145410866,+3.85731498207,+3.0003588337,+5.14766286321,+2.14530689931,+4.71895429663,+0,+0,+3.00334468273,+0,+4.71902367682,+6.43424726913,+0,+0,+5.14776089727,+0,+0,+1.71625851945
2010-08-16 11:35:00 UTC,+4.71643904342,+5.14475604154,+5.57388262337,+3.85899634117,+3.00166669005,+5.14453613398,+2.14400374205,+4.71608792931,+0,+0,+3.00152032,+0,+4.71615724831,+6.43033906471,+0,+0,+5.14463408055,+1.2864348477,+0,+0
2010-08-16 11:35:30 UTC,+4.71992773399,+5.14856144483,+5.57800553403,+3.86185079923,+3.00388704917,+5.14393619974,+2.14375370164,+4.71553795143,+0,+2.14365304567,+3.00117027444,+0,+4.71560725869,+6.42958918663,+0,+0,+5.14403412951,+1.28628481847,+0,+0
