# file...... Output/hvac/house_hvac_file_056.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4B_tm_3_B_4_Meter_95_1101:hvac_load,house_3_5B_tm_3_B_5_Meter_95_1102:hvac_load,house_3_6B_tm_3_B_6_Meter_95_1103:hvac_load,house_3_7B_tm_3_B_7_Meter_95_1104:hvac_load,house_3_8B_tm_3_B_8_Meter_95_1105:hvac_load,house_3_1B_tm_3_B_1_Meter_96_1106:hvac_load,house_3_2B_tm_3_B_2_Meter_96_1107:hvac_load,house_3_3B_tm_3_B_3_Meter_96_1108:hvac_load,house_3_4B_tm_3_B_4_Meter_96_1109:hvac_load,house_3_5B_tm_3_B_5_Meter_96_1110:hvac_load,house_3_6B_tm_3_B_6_Meter_96_1111:hvac_load,house_3_7B_tm_3_B_7_Meter_96_1112:hvac_load,house_3_8B_tm_3_B_8_Meter_96_1113:hvac_load,house_3_1A_tm_3_A_1_Meter_98_1114:hvac_load,house_3_2A_tm_3_A_2_Meter_98_1115:hvac_load,house_3_3A_tm_3_A_3_Meter_98_1116:hvac_load,house_3_4A_tm_3_A_4_Meter_98_1117:hvac_load,house_3_5A_tm_3_A_5_Meter_98_1118:hvac_load,house_3_6A_tm_3_A_6_Meter_98_1119:hvac_load,house_3_7A_tm_3_A_7_Meter_98_1120:hvac_load
2010-08-16 19:38:00 UTC,+6.05730298325,+2.16359102096,+0,+0,+3.89412540895,+6.05508348961,+5.62271619766,+0,+1.73055207958,+0,+3.89315580272,+4.32555508917,+6.05527314474,+0,+0,+3.04614899917,+0,+4.78623918815,+0,+0
2010-08-16 19:38:30 UTC,+6.06307287658,+2.16565202383,+0,+0,+3.89783477544,+6.06085009123,+5.62807112253,+0,+1.73220035055,+0,+3.8968636808,+4.32967473878,+6.06104005672,+0,+0,+3.04984518733,+0,+4.7920466313,+0,+0
2010-08-16 19:39:00 UTC,+6.06491942844,+2.16631161114,+0,+0,+3.89902189229,+6.06269558969,+5.6297848711,+0,+1.73272785029,+0,+3.89805032122,+4.33099315938,+6.06288565443,+0,+4.78319587704,+3.04419185556,+0,+4.78316412826,+5.65274638082,+0
2010-08-16 19:39:30 UTC,+6.07006339734,+2.16814903406,+5.63667857389,+1.73452276656,+3.90232886263,+6.0680987231,+5.63480227548,+0,+1.7342722307,+0,+3.90152449187,+4.33485314768,+6.06828907831,+0,+4.77959202691,+3.04189817156,+0,+4.77956029695,+5.64848739052,+0
2010-08-16 19:40:00 UTC,+6.08505622983,+0,+5.65060108898,+1.73880711772,+3.91196750032,+6.08312041769,+5.64875157213,+0,+0,+0,+3.91118331688,+4.34558461624,+6.08331157908,+0,+4.77593184445,+0,+0,+4.77590013358,+5.64416182728,+0
2010-08-16 19:40:30 UTC,+0,+0,+5.6552590154,+1.74024049318,+3.91519220981,+0,+5.65318634077,+0,+0,+5.21872030751,+3.914254056,+4.34899637089,+6.08808754131,+4.33988654321,+4.77362729129,+0,+0,+4.77359559243,+5.64143833178,+0
2010-08-16 19:41:00 UTC,+0,+0,+5.66049243852,+1.74185096518,+3.91881533906,+0,+5.65896033905,+0,+0,+5.22405063224,+3.91825210932,+4.35343842105,+0,+4.34767874575,+4.78219816147,+0,+0,+4.78216641791,+5.65156729157,+0
2010-08-16 19:41:30 UTC,+0,+0,+5.66167267855,+0,+3.91963242611,+0,+5.65989714834,+3.04808085183,+0,+5.22491545725,+3.91890077834,+4.35415912687,+0,+4.34093544986,+4.77478101424,+0,+0,+0,+5.64280178885,+4.77435228625
2010-08-16 19:42:00 UTC,+0,+0,+5.6680233876,+0,+0,+0,+5.66611468725,+3.05142936639,+0,+5.23065524086,+3.92320594936,+4.35894240129,+0,+4.34435260614,+4.77853964375,+0,+4.34415593804,+0,+5.64724369571,+4.77811044416
2010-08-16 19:42:30 UTC,+0,+0,+5.67211525537,+0,+0,+0,+0,+3.0537085379,+0,+5.23456203333,+3.9261362705,+4.36219814425,+0,+4.35033133742,+4.78511582427,+0,+4.35013431257,+0,+5.65501535329,+4.78468580017
2010-08-16 19:43:00 UTC,+0,+2.17976341467,+5.66687248244,+0,+0,+0,+0,+3.05092526929,+0,+5.22979115373,+3.92255783386,+4.35822231042,+0,+4.3497658375,+4.78449381442,+0,+4.34956884637,+0,+5.6542802689,+4.78406386824
2010-08-16 19:43:30 UTC,+0,+2.17642774468,+5.65820073969,+0,+0,+0,+0,+3.04629594263,+0,+5.22185589402,+3.91660592813,+4.35160942606,+0,+4.34995924665,+0,+0,+4.34976224398,+0,+5.65453167837,+4.78427657794
2010-08-16 19:44:00 UTC,+0,+2.17436400827,+5.65283564339,+0,+0,+0,+0,+3.04354982312,+0,+5.21714869307,+3.91307525382,+0,+0,+4.36093112814,+0,+3.05283423883,+4.36073347124,+0,+5.66879385278,+4.79634335833
2010-08-16 19:44:30 UTC,+0,+2.17632625587,+5.65793689918,+1.74106455361,+0,+0,+0,+3.04639842155,+1.74103498203,+5.22203155601,+0,+0,+0,+4.36245803668,+0,+3.05390315721,+4.36226028875,+0,+5.67077865691,+4.79802263923
2010-08-16 19:45:00 UTC,+0,+2.17439154194,+5.65290722274,+1.73951678019,+0,+0,+0,+3.0436904094,+1.73948726404,+5.21738967602,+0,+0,+0,+4.36566764585,+0,+3.0561500568,+4.36546970666,+0,+5.67495077693,+4.8015525401
2010-08-16 19:45:30 UTC,+0,+2.17498221079,+0,+1.73998931596,+0,+0,+0,+0,+1.73995901354,+5.21880453613,+0,+0,+0,+4.36690728018,+0,+3.05701786769,+4.36670926714,+0,+5.67656215796,+4.80291587949
2010-08-16 19:46:00 UTC,+0,+0,+0,+1.74023912769,+0,+0,+0,+0,+1.74016448119,+5.21942076999,+0,+0,+0,+0,+0,+3.05320104467,+4.36125740789,+0,+0,+4.79691961365
2010-08-16 19:46:30 UTC,+0,+0,+0,+0,+0,+6.07354025905,+0,+0,+1.73582758737,+5.20641366013,+0,+0,+6.07373090651,+0,+0,+3.05312312983,+4.36114611623,+4.79719692792,+0,+4.79679720877
2010-08-16 19:47:00 UTC,+6.06417141428,+0,+0,+0,+3.89916348554,+6.06200509704,+0,+0,+1.73253048647,+5.19652507539,+0,+0,+6.06219512466,+0,+0,+3.05568812219,+4.36480989028,+4.80122703883,+0,+0
2010-08-16 19:47:30 UTC,+6.04755393517,+0,+0,+0,+3.88785791148,+6.04608608906,+0,+0,+1.72798034709,+0,+0,+0,+6.04627525939,+0,+0,+3.05897879398,+4.36951020777,+4.80639733597,+0,+0
2010-08-16 19:48:00 UTC,+6.04473280348,+0,+0,+0,+3.88604425383,+6.04301334883,+5.61150774163,+0,+0,+0,+0,+0,+6.04320235343,+0,+0,+0,+4.36820843398,+4.80496539923,+0,+0
2010-08-16 19:48:30 UTC,+6.04710577622,+0,+0,+0,+3.88756979769,+6.04518085593,+5.61352051093,+0,+0,+0,+0,+4.31848066518,+6.04536997744,+0,+4.79883690401,+0,+0,+4.79880507335,+0,+0
2010-08-16 19:49:00 UTC,+6.05899964983,+0,+0,+0,+3.89521616708,+6.05706887793,+5.62455984944,+0,+0,+0,+0,+4.32697344693,+6.05725863993,+0,+4.7961683763,+0,+0,+4.79613655964,+0,+0
2010-08-16 19:49:30 UTC,+6.05617286051,+2.1631873417,+0,+1.73055340686,+3.89339887223,+6.05418441562,+5.6218813084,+3.02760705657,+0,+0,+0,+4.32491279233,+6.05437402234,+0,+4.80242795229,+0,+0,+4.80239610278,+0,+0
2010-08-16 19:50:00 UTC,+6.05748310382,+2.16365535991,+5.62499636958,+1.73092782198,+3.89424120539,+6.05569362823,+5.62328277858,+3.02836183184,+0,+0,+0,+4.32599097104,+6.05588331619,+0,+4.79475383871,+0,+0,+4.79472202945,+0,+0
2010-08-16 19:50:30 UTC,+6.06164623013,+2.16514242647,+5.62886229628,+1.73211747696,+3.89691760865,+6.05985493306,+5.62714700855,+3.03044295026,+0,+0,+0,+4.32896379961,+6.060044845,+4.35464367125,+4.78985908579,+0,+0,+4.78982730218,+5.6606208874,+0
2010-08-16 19:51:00 UTC,+6.05200791795,+2.16169962636,+5.61991204937,+1.72936323285,+3.89072130138,+6.05040483548,+5.61837155175,+3.02571684317,+0,+0,+0,+4.32221266706,+6.0505942386,+4.36108693415,+4.79694621839,+0,+0,+4.79691439765,+5.66899638251,+0
2010-08-16 19:51:30 UTC,+6.06718915032,+2.16712235455,+5.63400951526,+0,+3.90048105796,+6.06544163906,+5.63233488035,+3.03323692858,+0,+0,+0,+4.33295493183,+6.06563185144,+4.35410305506,+4.7892644463,+0,+0,+4.78923266579,+5.65991814901,+0
2010-08-16 19:52:00 UTC,+6.07222200897,+2.16892008891,+5.63868308526,+0,+3.90371659741,+6.07021766073,+5.63676994233,+3.03562547393,+0,+0,+3.90288695127,+4.33636691256,+6.07040812976,+4.35622608766,+4.7915996317,+3.0495404566,+0,+0,+5.66267784535,+0
2010-08-16 19:52:30 UTC,+0,+0,+5.65485994918,+0,+0,+6.08747953688,+5.6527994938,+3.04425834228,+1.73981185634,+0,+3.91398619394,+4.34869876189,+0,+4.34664236536,+4.78105821652,+3.04283133349,+0,+0,+5.6502201172,+4.78062870106
2010-08-16 19:53:00 UTC,+0,+0,+5.66168671558,+0,+0,+6.09502650219,+5.65980768102,+0,+1.74196900774,+0,+3.918838829,+4.35409029787,+0,+4.34479796053,+0,+3.04154015046,+0,+0,+5.64782260482,+4.77860024103
2010-08-16 19:53:30 UTC,+0,+0,+5.6576979096,+0,+0,+6.0903916721,+5.65550373165,+0,+1.74064423297,+5.22085963034,+3.91585867249,+4.35077918523,+0,+4.35060774647,+0,+3.04560731444,+0,+0,+5.65537465296,+4.78498979234
2010-08-16 19:54:00 UTC,+0,+0,+5.66209293162,+0,+0,+6.09519950961,+5.65996833743,+0,+1.74201845851,+5.22498117615,+3.91895007132,+4.35421389401,+0,+4.34490267423,+0,+3.04161345568,+0,+0,+5.64795872055,+4.77871540432
2010-08-16 19:54:30 UTC,+0,+0,+5.66143839707,+1.74214206333,+0,+0,+5.65980476702,+0,+1.74196811081,+5.22483017447,+3.91883681129,+0,+0,+4.35778098632,+0,+3.05062896957,+0,+0,+5.66469903343,+4.79287885935
2010-08-16 19:55:00 UTC,+0,+0,+5.67007778954,+1.74480064811,+0,+0,+5.66844046037,+0,+1.74462621536,+5.23280230176,+3.92481636969,+0,+0,+4.3489631523,+0,+3.04445600972,+4.34876620905,+0,+5.65323687115,+4.78318108205
2010-08-16 19:55:30 UTC,+0,+0,+5.66737191775,+1.74396797505,+0,+0,+5.6658417377,+0,+0,+5.23040326478,+3.92301695269,+0,+0,+4.34987901462,+0,+0,+4.34968201677,+0,+5.65442738612,+4.78418833957
2010-08-16 19:56:00 UTC,+0,+2.18435693735,+0,+1.7474891083,+0,+0,+0,+0,+0,+5.2411740302,+3.93109565176,+0,+0,+0,+0,+0,+4.34694581285,+0,+5.65087042596,+4.78117890695
2010-08-16 19:56:30 UTC,+0,+2.1742532458,+0,+0,+0,+0,+0,+0,+0,+5.21665494584,+3.91270491468,+0,+0,+0,+0,+0,+4.34200731614,+0,+5.64445056967,+4.77574726793
2010-08-16 19:57:00 UTC,+0,+2.17130739469,+0,+0,+0,+0,+0,+0,+0,+5.20958817934,+3.90740442876,+0,+0,+0,+0,+0,+4.3489145309,+4.78374231908,+5.65342968393,+4.78334421499
2010-08-16 19:57:30 UTC,+0,+2.16847354854,+0,+0,+0,+0,+0,+3.03507423723,+0,+5.20262045318,+3.90217822855,+0,+0,+0,+4.78779493918,+0,+4.35256988325,+4.78776316637,+0,+0
2010-08-16 19:58:00 UTC,+0,+2.16498570539,+0,+0,+3.89663554406,+0,+0,+3.03019196485,+0,+5.19425161358,+0,+0,+6.05954295954,+0,+4.79481730729,+0,+4.35895388492,+4.79478549772,+0,+0
2010-08-16 19:58:30 UTC,+0,+2.1606907048,+0,+0,+3.88890545748,+0,+0,+3.02418150819,+0,+5.18394892238,+0,+0,+6.04752409112,+0,+4.80220581391,+0,+4.36567074146,+4.80217396557,+0,+0
2010-08-16 19:59:00 UTC,+0,+0,+0,+0,+3.88768825079,+0,+0,+3.02305638094,+0,+5.18202031049,+0,+4.31841225955,+6.04527421947,+0,+4.8067779972,+0,+4.36982729177,+4.80674612484,+0,+0
2010-08-16 19:59:30 UTC,+6.03969843019,+0,+0,+1.7258456733,+3.88280774076,+0,+0,+3.01954429324,+0,+5.17600014353,+0,+4.31339532517,+6.03825123937,+0,+4.81074749295,+3.06172718307,+4.3734359417,+4.81071559971,+0,+0
2010-08-16 20:00:00 UTC,+6.03308958872,+0,+0,+1.72395713045,+3.87855902887,+0,+0,+3.01624048259,+0,+5.17033699027,+0,+4.30867590969,+6.03164474274,+0,+4.8121765485,+3.06263671063,+4.37473508939,+4.81214464774,+0,+0
2010-08-16 20:00:30 UTC,+6.02562763897,+0,+5.59541501972,+1.72182480324,+3.87376186821,+0,+0,+3.01271881388,+1.72178597079,+0,+0,+4.30364528916,+6.02460260438,+4.36431801104,+4.80050017404,+3.05520523961,+4.36412015228,+4.80046833466,+0,+0
2010-08-16 20:01:00 UTC,+6.03671321734,+0,+5.60570921514,+1.72499261879,+3.88088859817,+6.03530098716,+0,+0,+1.72489763403,+0,+0,+4.31142250362,+6.03548957544,+4.36176996469,+4.79769750357,+3.0534214697,+4.36157225777,+4.79766567889,+0,+0
2010-08-16 20:01:30 UTC,+6.02596650269,+0,+5.59572969245,+0,+3.87397971793,+6.02467950674,+0,+0,+1.72186168794,+0,+0,+4.30383453477,+6.02486752077,+4.36315164317,+4.799217252,+3.05438871919,+0,+4.79918541935,+0,+0
2010-08-16 20:02:00 UTC,+6.01658316225,+0,+5.58701621456,+0,+3.8679473279,+6.01486108869,+5.58534585344,+0,+1.71905528104,+0,+0,+4.29682027154,+6.01504857101,+4.37002338084,+0,+3.0591993062,+0,+4.80674380432,+0,+0
2010-08-16 20:02:30 UTC,+6.04143058312,+0,+5.61008981508,+0,+3.88392131245,+6.0396948963,+5.6084066226,+0,+1.72615354814,+0,+0,+4.31456150495,+6.03988372182,+4.36409308668,+0,+3.05504778044,+0,+0,+5.6728920149,+0
2010-08-16 20:03:00 UTC,+6.0531141923,+2.16209478705,+5.62093934843,+0,+0,+6.05131218428,+5.61919447986,+0,+1.72947412526,+0,+0,+4.32286087552,+6.05150163631,+4.3542127922,+0,+0,+0,+0,+5.66004883029,+0
2010-08-16 20:03:30 UTC,+6.05621334677,+2.16320180342,+5.62381725871,+0,+0,+6.05452262969,+5.62217571141,+0,+0,+0,+0,+4.32515441193,+6.05471225464,+4.348996001,+0,+0,+0,+0,+5.65326763459,+4.78321720885
2010-08-16 20:04:00 UTC,+6.06827097149,+2.1675087805,+5.63501410676,+0,+0,+6.06657526474,+5.63336783272,+0,+0,+0,+0,+4.33376479189,+6.06676553807,+4.33832956538,+0,+0,+0,+0,+5.63940256281,+4.77148635786
2010-08-16 20:04:30 UTC,+6.07916208426,+2.17139907983,+5.64512771828,+1.73712280698,+0,+6.07820412001,+5.64416642993,+0,+0,+0,+0,+0,+0,+4.33430744676,+0,+0,+0,+0,+5.63417429692,+4.76706286818
2010-08-16 20:05:00 UTC,+0,+2.17506404028,+5.65465551687,+1.74005477965,+0,+6.08832264956,+5.6535625327,+0,+0,+0,+0,+0,+0,+4.32605657458,+0,+0,+0,+0,+5.62344916512,+4.75798863464
2010-08-16 20:05:30 UTC,+0,+0,+5.65994707945,+1.74168314281,+0,+6.09374441715,+5.6585972053,+3.04739148254,+0,+0,+0,+0,+0,+4.32278325418,+0,+0,+0,+0,+5.61919424626,+4.7543886673
2010-08-16 20:06:00 UTC,+0,+0,+0,+1.74219981717,+0,+6.09509336437,+5.65984984247,+3.04806610695,+0,+0,+3.91887192765,+0,+0,+0,+0,+0,+0,+0,+5.61416013819,+4.75011025791
2010-08-16 20:06:30 UTC,+0,+0,+0,+0,+0,+6.10613750183,+5.67010546718,+3.05358940902,+0,+5.23435783113,+3.92597317859,+0,+0,+0,+0,+0,+0,+0,+5.61445658194,+4.75036106856
2010-08-16 20:07:00 UTC,+0,+0,+0,+0,+0,+6.09465347693,+5.65944136143,+3.04783696955,+0,+5.22451308655,+3.91858908508,+0,+0,+0,+4.75791993965,+0,+0,+0,+5.62286374771,+4.75747407784
2010-08-16 20:07:30 UTC,+0,+0,+0,+0,+0,+6.09897221824,+5.6634517598,+3.0499968099,+0,+5.22821535178,+3.92136598528,+0,+0,+0,+4.75291636811,+3.02492034578,+0,+4.75287423794,+5.61695060683,+4.7524711758
2010-08-16 20:08:00 UTC,+0,+0,+0,+0,+0,+0,+5.66465661243,+3.05064569539,+0,+5.22932763131,+3.92220025539,+0,+0,+0,+4.7629808043,+3.03132589537,+4.33001147111,+4.76293857742,+5.62884459667,+4.76253426567
2010-08-16 20:08:30 UTC,+0,+0,+0,+0,+3.91855661899,+0,+5.65792710754,+3.04702145289,+1.74139450853,+5.22311517816,+3.91754057777,+0,+0,+0,+4.76347048797,+3.03163755645,+4.33044656806,+4.76342825637,+5.629423297,+0
2010-08-16 20:09:00 UTC,+0,+0,+0,+0,+3.91605117937,+0,+5.65449522403,+0,+1.74033815425,+5.21994697836,+3.91516425559,+0,+0,+0,+4.76898812576,+3.03514927826,+4.33546260312,+4.76894584114,+0,+0
2010-08-16 20:09:30 UTC,+0,+2.17488813242,+0,+0,+3.91444722764,+0,+0,+0,+1.73967194023,+5.21794888071,+3.91366557363,+4.34835349887,+0,+0,+4.77549130182,+3.03928824951,+4.34137458228,+4.77544895466,+0,+0
2010-08-16 20:10:00 UTC,+0,+2.17043830639,+0,+1.7363514426,+3.90643852892,+0,+0,+0,+1.73603961634,+5.20705487864,+3.905494479,+4.33927493269,+6.07447893644,+0,+4.78608344501,+3.04602965902,+4.35100380512,+4.78604099598,+0,+0
2010-08-16 20:10:30 UTC,+0,+2.16875747223,+0,+1.73500677751,+3.90341340093,+0,+0,+0,+1.73469655314,+5.20302678772,+3.90247319135,+4.33591810467,+6.06977986379,+4.35659245663,+4.7920130459,+0,+4.35639435249,+4.79197053982,+0,+0
2010-08-16 20:11:00 UTC,+0,+2.16428486839,+5.62663290262,+1.73142870042,+3.8953637086,+0,+0,+0,+1.73117669143,+5.19247008364,+3.89455508772,+4.32712062665,+6.05746467013,+4.35583612465,+0,+0,+4.35563806586,+4.79113863272,+0,+0
2010-08-16 20:11:30 UTC,+0,+2.16169663812,+5.61991172453,+1.72936041032,+3.89071062339,+0,+0,+0,+0,+5.18670729626,+3.89023268275,+4.32231818102,+6.05074194277,+4.36331199378,+0,+0,+4.363113487,+4.79936151503,+0,+0
2010-08-16 20:12:00 UTC,+6.05332185805,+0,+5.62114547014,+0,+3.89156474796,+0,+0,+0,+0,+5.18812750344,+0,+4.3234887372,+6.0523987219,+4.36789407393,+0,+0,+4.36769529267,+4.80440145154,+0,+0
2010-08-16 20:12:30 UTC,+6.05190139805,+0,+5.6198264085,+0,+3.89065155893,+0,+0,+0,+0,+5.18681753623,+0,+4.32241235058,+6.05089192775,+4.37252367857,+0,+0,+4.37232462012,+4.80949366141,+0,+0
2010-08-16 20:13:00 UTC,+6.04811268826,+0,+5.61630815263,+0,+3.88821586332,+0,+0,+0,+0,+0,+0,+4.31994733465,+6.04744124238,+4.37656815798,+0,+0,+4.37636885747,+0,+0,+0
2010-08-16 20:13:30 UTC,+6.04160399956,+0,+5.61026408122,+0,+0,+0,+0,+3.02070963919,+0,+0,+0,+4.31505989784,+6.04059949896,+4.36492157939,+0,+0,+4.36472297616,+0,+0,+0
2010-08-16 20:14:00 UTC,+6.04738921934,+0,+5.61563632794,+0,+0,+0,+0,+3.02360207697,+0,+0,+0,+4.31919167679,+6.04638342469,+4.362027547,+0,+0,+4.36182911716,+0,+5.67021942506,+0
2010-08-16 20:14:30 UTC,+6.04563681691,+0,+5.61400901928,+0,+0,+0,+0,+3.02272592785,+0,+0,+0,+4.31794011851,+6.04463141421,+4.36087170261,+0,+0,+0,+0,+5.6687169611,+4.79743774626
2010-08-16 20:15:00 UTC,+6.04923903811,+0,+5.61735409894,+1.72857335902,+0,+6.04796491486,+0,+3.02450134054,+0,+0,+0,+0,+6.04818165652,+4.3480101703,+0,+3.0437954861,+0,+0,+5.65199845773,+4.78212394397
2010-08-16 20:15:30 UTC,+6.04555125203,+0,+5.61392956237,+1.7275195355,+0,+6.0439896683,+5.612420238,+3.02251326556,+0,+0,+0,+0,+6.04420615953,+0,+0,+3.04829375161,+0,+0,+5.66035095541,+4.78919070375
2010-08-16 20:16:00 UTC,+6.05089478049,+2.16130425651,+0,+1.72904650473,+0,+6.04980156849,+5.61781723926,+3.02541987599,+0,+0,+0,+0,+0,+0,+0,+3.04587804828,+0,+0,+5.65586541394,+4.78539564198
2010-08-16 20:16:30 UTC,+6.05761661748,+2.1637052982,+0,+1.73096733993,+0,+6.05602514776,+5.62359653046,+3.02853237237,+1.73082734781,+0,+0,+0,+0,+0,+4.77519725666,+3.03910110335,+0,+0,+5.64328180498,+4.77474908593
2010-08-16 20:17:00 UTC,+6.05924685651,+2.16428761995,+0,+0,+0,+6.05778615635,+5.62523182436,+0,+1.73133070145,+0,+0,+0,+0,+0,+4.76862068258,+3.03491541766,+0,+0,+5.63550971474,+4.76817339017
2010-08-16 20:17:30 UTC,+0,+2.1665240175,+0,+0,+0,+6.06382935423,+5.63084361091,+0,+1.73305804403,+0,+0,+0,+0,+0,+4.76715223424,+3.03398081805,+0,+0,+5.63377432594,+4.76670513805
2010-08-16 20:18:00 UTC,+0,+2.17175981186,+0,+0,+0,+6.07818723399,+5.64417651058,+0,+1.73716199207,+0,+0,+0,+0,+0,+4.76529726802,+3.03280021762,+0,+0,+5.63158215651,+4.76485041977
2010-08-16 20:18:30 UTC,+0,+2.17418828443,+0,+0,+0,+6.08498228308,+5.65048647436,+0,+1.73910423701,+0,+0,+0,+0,+0,+4.75968930329,+0,+0,+4.75965920403,+5.62496904834,+4.75925529923
2010-08-16 20:19:00 UTC,+0,+0,+0,+0,+3.91639955196,+6.09002967499,+5.65517354261,+0,+1.74054694473,+0,+0,+0,+0,+0,+4.76093749207,+0,+0,+4.76090738713,+5.62644414538,+4.76050332746
2010-08-16 20:19:30 UTC,+0,+0,+0,+0,+3.91662313175,+6.09003591155,+5.65517933397,+0,+1.74054872738,+5.22055996021,+0,+0,+0,+0,+4.76498651551,+0,+0,+4.76495639212,+5.63122924077,+0
2010-08-16 20:20:00 UTC,+0,+0,+0,+0,+3.91352849348,+6.08480108168,+5.65031820858,+0,+0,+5.21607236359,+3.91227198526,+4.34679202118,+0,+0,+4.76580917332,+0,+0,+4.76577904617,+0,+0
2010-08-16 20:20:30 UTC,+0,+0,+0,+1.73687215423,+3.90760998744,+6.0756632965,+5.64183275199,+0,+0,+5.2082389292,+3.9063964418,+4.34026398609,+0,+4.33438179969,+0,+0,+0,+4.76754052252,+0,+0
2010-08-16 20:21:00 UTC,+0,+0,+0,+1.73829773122,+3.91081714517,+6.08072585344,+5.64653390297,+0,+0,+5.21257884394,+3.90965163702,+4.34388067765,+0,+4.33261694898,+0,+0,+0,+4.76559932228,+0,+0
2010-08-16 20:21:30 UTC,+0,+0,+5.62761578074,+1.73173521414,+3.89605328036,+6.05738364449,+5.62485804697,+3.02921177503,+0,+5.1925685597,+3.89464272797,+4.32720499779,+6.05757826329,+4.3382748748,+0,+0,+4.33807786959,+4.77182260615,+0,+0
2010-08-16 20:22:00 UTC,+0,+0,+5.63402369801,+1.73370711444,+3.90048951527,+0,+5.63179993714,+3.03295040076,+0,+5.19897703544,+3.89944946806,+4.3325455363,+6.06505423174,+4.33509261677,+0,+0,+4.33489580267,+4.76832236672,+0,+0
2010-08-16 20:22:30 UTC,+0,+2.16747916023,+5.6343946153,+0,+3.90074630326,+0,+5.6321134276,+3.03311923421,+0,+5.19926643728,+3.89966653673,+4.33278671091,+6.06539184076,+4.34028103334,+0,+0,+4.34008390771,+4.77402922653,+0,+0
2010-08-16 20:23:00 UTC,+0,+2.16592994468,+5.63090388666,+0,+3.89832965341,+0,+0,+3.03146245477,+0,+5.19642650846,+3.8975364203,+4.33042004063,+6.06207885041,+4.34377263409,+0,+3.04082435618,+4.34357529889,+4.77786971925,+0,+0
2010-08-16 20:23:30 UTC,+0,+2.16491711365,+5.62827083522,+0,+3.89650677803,+0,+0,+3.03011428752,+0,+5.19411557986,+3.89580308563,+4.32849421556,+6.05938297857,+4.34941324834,+0,+3.04477309596,+4.3492155747,+0,+0,+0
2010-08-16 20:24:00 UTC,+0,+2.16471363714,+5.62774185841,+0,+0,+0,+0,+3.02976035906,+0,+5.19350890187,+3.89534804085,+4.32798863712,+6.05867524309,+4.34821590423,+0,+3.04393488931,+4.34801830244,+0,+0,+0
2010-08-16 20:24:30 UTC,+6.05163515916,+2.16156871995,+5.61956603427,+0,+0,+0,+0,+3.02546668115,+0,+5.18614899705,+3.88982767175,+4.32185521975,+6.05008936115,+4.35048812692,+0,+3.04552556998,+4.35029038882,+0,+0,+0
2010-08-16 20:25:00 UTC,+6.05638321776,+2.16326472757,+5.62397513601,+0,+0,+0,+0,+0,+1.73053643434,+5.19053148193,+3.89311479774,+0,+6.05520185904,+0,+0,+3.04817678461,+4.35407731421,+0,+5.66014237438,+0
2010-08-16 20:25:30 UTC,+6.07284767411,+0,+5.63926421894,+0,+0,+0,+0,+0,+1.73531597378,+0,+3.90386660892,+0,+6.0719242532,+0,+0,+3.04863892951,+4.35473742984,+0,+5.66100049972,+0
2010-08-16 20:26:00 UTC,+6.0790416357,+0,+5.64501600253,+0,+0,+0,+0,+0,+1.73715886678,+0,+0,+0,+6.0783720692,+0,+4.78657037981,+3.04634272594,+4.35145759287,+0,+5.65673683563,+4.78613292175
2010-08-16 20:26:30 UTC,+6.07633504438,+0,+0,+1.73631632564,+0,+0,+0,+0,+1.73631472059,+0,+0,+0,+6.07541861527,+0,+4.78695665714,+0,+4.35180875592,+0,+5.65719333432,+4.78651914953
2010-08-16 20:27:00 UTC,+6.07361758908,+0,+0,+1.73553978448,+0,+0,+0,+0,+1.73553818752,+0,+0,+0,+6.07270172285,+0,+4.78854381994,+0,+0,+0,+5.65906902746,+4.7881061088
2010-08-16 20:27:30 UTC,+6.07701775092,+0,+0,+1.73651141615,+0,+0,+0,+0,+1.73662313667,+0,+0,+0,+0,+0,+4.78518040777,+0,+0,+0,+5.65509418059,+4.78474312806
2010-08-16 20:28:00 UTC,+6.07549738601,+0,+0,+1.73607695603,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.78776316232,+0,+0,+0,+5.65814645407,+4.78732555125
2010-08-16 20:28:30 UTC,+6.07632668061,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.78415973138,+0,+0,+0,+5.65388795546,+4.78372258269
2010-08-16 20:29:00 UTC,+6.0721865298,+0,+0,+0,+0,+6.07068218819,+5.63720723503,+0,+0,+0,+0,+0,+0,+0,+4.78459919208,+0,+0,+4.78456897894,+5.65440730572,+4.78416198699
2010-08-16 20:29:30 UTC,+6.0766161404,+2.17049193142,+0,+0,+0,+6.07497114501,+5.64119001182,+0,+0,+0,+0,+0,+0,+0,+4.78192744722,+0,+0,+4.78189724635,+5.65124986437,+4.78149058503
2010-08-16 20:30:00 UTC,+0,+2.17123885539,+0,+0,+3.90788453785,+6.0767857085,+5.64287503722,+3.03891500837,+0,+0,+0,+0,+0,+4.34069777491,+0,+0,+0,+4.77448761022,+5.64249319041,+4.77408186647
2010-08-16 20:30:30 UTC,+0,+2.16927567525,+0,+0,+3.90435124049,+6.07100950798,+5.63751118812,+3.03602625302,+0,+0,+0,+4.33693931864,+0,+4.34081941244,+0,+0,+0,+4.77462140219,+5.64265130516,+4.7742156419
