# file...... Output/hvac/house_hvac_file_051.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_2C_tm_3_C_2_Meter_85_1001:hvac_load,house_3_3C_tm_3_C_3_Meter_85_1002:hvac_load,house_3_4C_tm_3_C_4_Meter_85_1003:hvac_load,house_3_5C_tm_3_C_5_Meter_85_1004:hvac_load,house_3_6C_tm_3_C_6_Meter_85_1005:hvac_load,house_3_7C_tm_3_C_7_Meter_85_1006:hvac_load,house_3_8C_tm_3_C_8_Meter_85_1007:hvac_load,house_3_9C_tm_3_C_9_Meter_85_1008:hvac_load,house_3_10C_tm_3_C_10_Meter_85_1009:hvac_load,house_3_11C_tm_3_C_11_Meter_85_1010:hvac_load,house_3_12C_tm_3_C_12_Meter_85_1011:hvac_load,house_3_13C_tm_3_C_13_Meter_85_1012:hvac_load,house_3_14C_tm_3_C_14_Meter_85_1013:hvac_load,house_3_15C_tm_3_C_15_Meter_85_1014:hvac_load,house_3_1B_tm_3_B_1_Meter_86_1015:hvac_load,house_3_2B_tm_3_B_2_Meter_86_1016:hvac_load,house_3_3B_tm_3_B_3_Meter_86_1017:hvac_load,house_3_4B_tm_3_B_4_Meter_86_1018:hvac_load,house_3_5B_tm_3_B_5_Meter_86_1019:hvac_load,house_3_6B_tm_3_B_6_Meter_86_1020:hvac_load
2010-08-16 06:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60671585616,+0
2010-08-16 06:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60713141215,+0
2010-08-16 06:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60758106441,+0
2010-08-16 06:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60770834734,+0
2010-08-16 06:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60860999276,+0
2010-08-16 06:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1723271694,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17355136086,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17419417373,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17427349052,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17560429735,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:27:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:28:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.78385883132,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.78089614027,+0,+0,+0,+0,+5.21603634096,+0,+0,+0,+0,+0,+0
2010-08-16 06:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.78226816197,+0,+0,+0,+0,+5.2175332795,+0,+0,+0,+0,+0,+0
2010-08-16 06:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.78197315299,+0,+0,+0,+0,+5.21721141118,+0,+0,+0,+0,+0,+0
2010-08-16 06:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.78022079536,+0,+0,+0,+0,+5.21529950872,+0,+0,+0,+0,+0,+0
2010-08-16 06:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.77977646484,+0,+0,+0,+0,+5.21481472382,+0,+0,+0,+0,+0,+0
2010-08-16 06:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.78152096668,+0,+0,+0,+0,+5.21671805523,+0,+0,+0,+0,+0,+0
2010-08-16 06:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.2188340318,+0,+0,+0,+0,+0,+0
2010-08-16 06:33:30 UTC,+0,+0,+0,+0,+5.65019937655,+0,+0,+0,+0,+0,+0,+0,+0,+5.2159220563,+0,+0,+0,+0,+0,+0
2010-08-16 06:34:00 UTC,+0,+0,+0,+0,+5.65564632416,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:34:30 UTC,+0,+0,+0,+0,+5.65303582507,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:35:00 UTC,+0,+0,+0,+0,+5.65170621215,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:35:30 UTC,+0,+0,+0,+0,+5.65126366842,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:36:00 UTC,+0,+0,+0,+0,+5.64767105292,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:36:30 UTC,+0,+0,+0,+0,+5.64605483493,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73874888715,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73825414871,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.73882610171,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7369535054,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:39:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.21684090206,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:45:00 UTC,+0,+3.91060454274,+0,+0,+0,+0,+0,+0,+0,+5.21393328877,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:45:30 UTC,+0,+3.91311495074,+0,+0,+0,+0,+0,+0,+0,+5.21728033387,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:46:00 UTC,+0,+3.91179741584,+0,+0,+0,+0,+0,+0,+0,+5.21552370756,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:46:30 UTC,+0,+3.90980703828,+0,+0,+0,+0,+0,+0,+0,+5.21287000208,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:47:00 UTC,+0,+3.90898332802,+0,+0,+0,+0,+0,+0,+0,+5.21177177608,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:47:30 UTC,+5.64141851086,+3.90604206163,+0,+0,+0,+0,+0,+0,+0,+5.20785028159,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:48:00 UTC,+5.64628457633,+3.9094113252,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.78052559207,+0,+0,+0
2010-08-16 06:48:30 UTC,+5.64853601663,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77958525,+0,+0,+0
2010-08-16 06:49:00 UTC,+5.64159881821,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7833837527,+0,+0,+0
2010-08-16 06:49:30 UTC,+5.64791003974,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77722009568,+0,+0,+0
2010-08-16 06:50:00 UTC,+5.64292422686,+0,+0,+3.03908451038,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77772352715,+0,+0,+0
2010-08-16 06:50:30 UTC,+5.64524032299,+0,+0,+3.04033193167,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77409639318,+0,+0,+0
2010-08-16 06:51:00 UTC,+0,+0,+0,+3.04231557702,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7731658354,+0,+2.60424660153,+0
2010-08-16 06:51:30 UTC,+0,+0,+0,+3.041591238,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60498906754,+0
2010-08-16 06:52:00 UTC,+0,+0,+0,+3.04244132389,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60443087014,+0
2010-08-16 06:52:30 UTC,+0,+0,+0,+3.04159047707,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60415973681,+0
2010-08-16 06:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60230383288,+0
2010-08-16 06:53:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17179491333,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17161652896,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17105370592,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:56:30 UTC,+0,+0,+0,+0,+0,+3.03901689433,+0,+0,+0,+0,+0,+0,+2.17083485003,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:57:00 UTC,+0,+0,+0,+0,+0,+3.03981745105,+0,+0,+0,+0,+0,+0,+2.17140671116,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:57:30 UTC,+0,+0,+0,+0,+0,+3.04209916295,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:58:00 UTC,+0,+0,+0,+0,+0,+3.04192478882,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 06:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.2154382487,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.21305691727,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.20834731279,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.21018385694,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.20853780421,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.20856339897,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.20654689901,+1.73566813825,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.7698614996,+0,+5.20414888559,+1.73486870729,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.76953965137,+0,+0,+1.73475163948,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.77362302818,+0,+0,+1.73623691058,+0,+0,+3.04125639656,+0,+0,+0,+0,+0
2010-08-16 07:05:30 UTC,+0,+0,+0,+0,+5.63570601605,+0,+0,+0,+4.76852827287,+0,+0,+0,+0,+0,+3.04375817414,+0,+0,+0,+0,+0
2010-08-16 07:06:00 UTC,+0,+0,+0,+0,+5.63756212809,+0,+0,+0,+4.77009876601,+0,+0,+0,+0,+0,+3.04451924335,+0,+0,+0,+0,+0
2010-08-16 07:06:30 UTC,+0,+0,+0,+0,+5.63379800584,+0,+0,+0,+4.76691386764,+0,+0,+0,+0,+0,+3.0426557171,+0,+0,+0,+0,+0
2010-08-16 07:07:00 UTC,+0,+0,+0,+0,+5.62985671168,+0,+0,+5.1968905485,+4.76357906064,+0,+0,+0,+0,+5.19711987521,+3.04021581914,+0,+0,+0,+0,+0
2010-08-16 07:07:30 UTC,+0,+0,+0,+0,+5.6274769412,+0,+0,+5.19469377603,+0,+0,+0,+0,+0,+5.19492299595,+3.04394211879,+0,+0,+0,+0,+0
2010-08-16 07:08:00 UTC,+0,+0,+0,+0,+5.62629944938,+0,+0,+5.19360683018,+0,+0,+0,+0,+0,+5.19383599724,+3.04526240412,+0,+0,+0,+0,+0
2010-08-16 07:08:30 UTC,+0,+0,+0,+0,+5.62739162077,+0,+0,+5.19461501652,+0,+0,+0,+0,+0,+5.19484423261,+0,+0,+0,+0,+0,+0
2010-08-16 07:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.19549066294,+0,+0,+0,+0,+0,+5.19571992159,+0,+0,+0,+0,+0,+0
2010-08-16 07:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+5.19222688151,+0,+0,+0,+0,+0,+5.19245598148,+0,+0,+0,+0,+0,+0
2010-08-16 07:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+5.19121700736,+0,+0,+0,+0,+0,+5.19144605823,+0,+0,+0,+0,+0,+0
2010-08-16 07:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19346429197,+0,+0,+0,+0,+0,+0
2010-08-16 07:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19303096208,+0,+0,+0,+0,+0,+0
2010-08-16 07:11:30 UTC,+0,+3.9055775487,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:12:00 UTC,+0,+3.90559902877,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:12:30 UTC,+0,+3.90587610382,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60242567608,+0
2010-08-16 07:13:00 UTC,+0,+3.90958460809,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60400297626,+0
2010-08-16 07:13:30 UTC,+0,+3.90734479865,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.60235761028,+0
2010-08-16 07:14:00 UTC,+0,+3.91018411263,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.6032038174,+0
2010-08-16 07:14:30 UTC,+0,+3.91173654031,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17350249238,+0,+0,+0,+0,+0,+2.60298905854,+0
2010-08-16 07:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17186968751,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17437833435,+0,+0,+5.20093679957,+0,+0,+0,+0
2010-08-16 07:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17661423427,+0,+0,+5.19604271682,+0,+0,+0,+0
2010-08-16 07:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19789166486,+0,+0,+0,+0
2010-08-16 07:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19795343004,+0,+0,+0,+0
2010-08-16 07:17:30 UTC,+0,+0,+0,+3.04404690627,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19830196493,+0,+0,+0,+0
2010-08-16 07:18:00 UTC,+0,+0,+0,+3.04646898756,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.20214845819,+0,+0,+0,+0
2010-08-16 07:18:30 UTC,+0,+0,+0,+3.04116807023,+0,+3.04122787011,+0,+0,+0,+5.21280154936,+0,+0,+0,+0,+0,+5.20286433091,+0,+0,+0,+0
2010-08-16 07:19:00 UTC,+0,+0,+0,+3.03826064704,+0,+3.0383203622,+0,+0,+0,+5.20781816577,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:19:30 UTC,+5.63546988369,+0,+0,+3.03507440024,+0,+3.03513402249,+5.63556889549,+0,+0,+5.20235687297,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:00 UTC,+5.63078728406,+0,+0,+3.03255240094,+0,+3.03261194961,+5.63088623454,+0,+0,+5.19803411427,+0,+1.73300266689,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:20:30 UTC,+5.64317396915,+0,+0,+0,+0,+0,+5.64327308201,+0,+0,+5.20946892725,+0,+1.73681520675,+0,+0,+0,+0,+4.77254918385,+0,+0,+0
2010-08-16 07:21:00 UTC,+5.64939489114,+0,+0,+0,+0,+0,+5.64949408577,+0,+0,+5.21521179386,+0,+1.73872996519,+0,+0,+0,+0,+4.77033098312,+0,+0,+0
2010-08-16 07:21:30 UTC,+5.6475334995,+0,+0,+0,+0,+0,+5.64763266964,+0,+0,+5.21349344343,+0,+1.73815704122,+0,+0,+0,+0,+4.76817123413,+0,+0,+0
2010-08-16 07:22:00 UTC,+5.64114335914,+0,+0,+0,+0,+0,+5.64124244534,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77390057736,+0,+0,+0
2010-08-16 07:22:30 UTC,+5.64574981812,+0,+0,+0,+0,+0,+5.64584896482,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77208331272,+0,+0,+0
2010-08-16 07:23:00 UTC,+0,+0,+0,+0,+0,+0,+5.64514604819,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.77017343961,+0,+0,+0
2010-08-16 07:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7717499316,+0,+0,+0
2010-08-16 07:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.76998187971,+0,+5.20430903402,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.76845352436,+0,+5.20264145652,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:27:30 UTC,+0,+0,+0,+0,+5.63813921335,+0,+0,+0,+4.77058382705,+0,+5.20496581441,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:28:00 UTC,+0,+0,+0,+0,+5.63692105155,+0,+0,+0,+4.76955311759,+0,+5.20384121479,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 07:28:30 UTC,+0,+0,+0,+0,+5.63231009755,+0,+0,+0,+4.76565170334,+0,+5.1995844097,+0,+2.16668660141,+0,+0,+0,+0,+0,+2.59725992161,+0
2010-08-16 07:29:00 UTC,+0,+0,+0,+0,+5.63394406924,+0,+0,+0,+4.76703423728,+0,+5.20109288259,+0,+2.16731520269,+0,+3.03669496968,+0,+0,+0,+2.60290082683,+0
2010-08-16 07:29:30 UTC,+0,+0,+0,+0,+5.63356936988,+0,+0,+0,+4.76671719716,+0,+5.20074696236,+0,+2.167171053,+0,+3.0404353834,+0,+0,+0,+2.60610692244,+0
2010-08-16 07:30:00 UTC,+0,+0,+0,+0,+5.63808044956,+0,+0,+0,+4.77053410589,+0,+5.20491156406,+0,+2.16890649946,+0,+3.04127595004,+0,+0,+0,+2.60682741413,+0
2010-08-16 07:30:30 UTC,+0,+0,+0,+0,+5.63437373849,+0,+0,+0,+0,+0,+5.20148955067,+0,+2.16748049971,+0,+3.04103563283,+0,+0,+0,+2.60662142623,+0
2010-08-16 07:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04477212649,+0,+0,+0,+0,+0
2010-08-16 07:31:30 UTC,+0,+3.89713463434,+5.62877032391,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.19632466853,+3.04816586696,+0,+0,+0,+0,+0
2010-08-16 07:32:00 UTC,+0,+3.90039248565,+5.63347568971,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.20066865117,+3.04932062041,+0,+0,+0,+0,+0
2010-08-16 07:32:30 UTC,+0,+3.90109912904,+5.63449630584,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.20161088159,+0,+0,+0,+0,+0,+0
2010-08-16 07:33:00 UTC,+0,+3.90124425456,+5.63470591291,+0,+0,+0,+0,+5.20155284071,+0,+0,+0,+0,+0,+5.20180439035,+0,+0,+0,+0,+0,+0
