# file...... Output/hvac/house_hvac_file_034.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_60_661:hvac_load,house_3_4A_tm_3_A_4_Meter_60_662:hvac_load,house_3_5A_tm_3_A_5_Meter_60_663:hvac_load,house_3_6A_tm_3_A_6_Meter_60_664:hvac_load,house_3_7A_tm_3_A_7_Meter_60_665:hvac_load,house_3_8A_tm_3_A_8_Meter_60_666:hvac_load,house_3_1C_tm_3_C_1_Meter_62_667:hvac_load,house_3_2C_tm_3_C_2_Meter_62_668:hvac_load,house_3_3C_tm_3_C_3_Meter_62_669:hvac_load,house_3_4C_tm_3_C_4_Meter_62_670:hvac_load,house_3_5C_tm_3_C_5_Meter_62_671:hvac_load,house_3_6C_tm_3_C_6_Meter_62_672:hvac_load,house_3_7C_tm_3_C_7_Meter_62_673:hvac_load,house_3_8C_tm_3_C_8_Meter_62_674:hvac_load,house_3_9C_tm_3_C_9_Meter_62_675:hvac_load,house_3_10C_tm_3_C_10_Meter_62_676:hvac_load,house_3_11C_tm_3_C_11_Meter_62_677:hvac_load,house_3_12C_tm_3_C_12_Meter_62_678:hvac_load,house_3_13C_tm_3_C_13_Meter_62_679:hvac_load,house_3_14C_tm_3_C_14_Meter_62_680:hvac_load
2010-08-16 20:36:00 UTC,+0,+0,+5.55074723415,+5.12465235965,+0,+6.40498872285,+0,+0,+4.7059867584,+0,+5.56142168217,+0,+4.70602650918,+4.70628165381,+0,+4.70621752216,+4.70618277196,+2.13950495018,+0,+3.42319622393
2010-08-16 20:36:30 UTC,+0,+0,+5.54888949516,+5.12293711908,+0,+6.40284503584,+0,+1.71170365148,+4.70596607713,+0,+5.56139724163,+0,+4.70600582772,+4.70626097076,+0,+4.70619683942,+4.70616208959,+2.13949554707,+5.13527830301,+3.42318117906
2010-08-16 20:37:00 UTC,+0,+0,+5.55085578197,+5.12475258117,+0,+6.40511397861,+0,+1.71084777481,+4.70361324579,+3.42124312773,+5.55861673312,+0,+4.70365297498,+4.70390793668,+0,+4.70384384052,+4.70380913343,+2.13842578913,+5.13197137284,+3.42146957754
2010-08-16 20:37:30 UTC,+0,+0,+5.55560465664,+5.12913719163,+0,+6.41059381225,+0,+1.70986612706,+4.70091466617,+3.419280183,+5.55542762924,+2.13719054631,+4.7009543708,+4.70120912444,+0,+4.70114506864,+4.7011104106,+2.13719883027,+5.12902686727,+3.4195064562
2010-08-16 20:38:00 UTC,+0,+0,+5.5579615694,+5.13131331628,+0,+6.41331350696,+0,+1.71115390945,+4.70445481928,+3.42185528762,+5.5596112805,+2.13880012223,+4.70449455613,+4.70474958271,+0,+4.70468547396,+4.70465075158,+2.13880842598,+5.13288964027,+0
2010-08-16 20:38:30 UTC,+0,+4.27075405857,+5.55138235032,+5.125238759,+0,+6.40572159774,+0,+0,+4.71370355835,+3.42858281239,+5.57054117466,+2.14300517907,+0,+0,+0,+4.71393487135,+0,+0,+5.14298123035,+0
2010-08-16 20:39:00 UTC,+5.12715649547,+4.27261701459,+5.5538038291,+5.1274744974,+0,+0,+0,+0,+4.71267023162,+3.42783117147,+5.56932001882,+2.14253536397,+0,+0,+0,+4.71290147111,+0,+0,+5.14185373514,+0
2010-08-16 20:39:30 UTC,+5.13145211198,+4.27619667357,+5.55845668672,+5.13177045534,+4.27623381669,+0,+0,+0,+4.71220832387,+3.42749518021,+0,+2.14232535177,+0,+0,+0,+0,+0,+0,+5.14134973313,+0
2010-08-16 20:40:00 UTC,+5.13025389505,+4.27519816544,+5.55715882111,+5.1305721432,+4.27523529514,+0,+0,+0,+4.71030461429,+3.42611042353,+0,+2.141459806,+0,+0,+0,+0,+0,+0,+5.13927253577,+0
2010-08-16 20:40:30 UTC,+5.13190279429,+4.27657223991,+5.55894484952,+5.13222117354,+4.27660938809,+0,+0,+0,+4.70813834637,+3.42453468214,+0,+0,+0,+0,+5.9923804516,+0,+0,+0,+5.13690885274,+0
2010-08-16 20:41:00 UTC,+5.12630629882,+4.27190852163,+5.55288292674,+5.12662423312,+4.27194560704,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.99655705562,+0,+0,+0,+5.14048933683,+0
2010-08-16 20:41:30 UTC,+5.12502205294,+4.27083832315,+5.55149187783,+0,+4.27087539414,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.98886559951,+0,+0,+0,+5.13389566972,+0
2010-08-16 20:42:00 UTC,+5.13426697508,+4.27854237878,+5.56150564542,+0,+4.27857955347,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.98563157901,+0,+0,+0,+5.13112323554,+0
2010-08-16 20:42:30 UTC,+5.13620965113,+4.2801612658,+0,+0,+4.28019846226,+0,+0,+1.71135182213,+0,+0,+0,+0,+0,+0,+5.98838456225,+0,+0,+0,+5.1334832901,+0
2010-08-16 20:43:00 UTC,+5.13062996878,+0,+0,+0,+4.27554869226,+0,+5.13765424021,+1.71301072327,+0,+0,+0,+0,+0,+0,+5.99418898156,+0,+0,+2.14112925259,+5.13845925418,+0
2010-08-16 20:43:30 UTC,+5.12820332145,+0,+0,+0,+0,+0,+5.14973623934,+1.71703950231,+0,+0,+0,+0,+0,+0,+6.00828549834,+0,+0,+2.14616481299,+0,+0
2010-08-16 20:44:00 UTC,+0,+0,+0,+0,+0,+0,+5.14322317152,+1.7148677004,+0,+0,+0,+0,+0,+0,+6.00068646054,+0,+0,+2.14345028341,+0,+3.42987770308
2010-08-16 20:44:30 UTC,+0,+0,+0,+0,+0,+0,+5.14359211358,+0,+0,+0,+0,+2.1435956893,+0,+0,+6.00111691895,+0,+4.71519883757,+2.14360405188,+0,+3.42975474387
2010-08-16 20:45:00 UTC,+0,+0,+0,+0,+0,+0,+5.14474240474,+0,+0,+0,+5.57332215214,+2.1440751041,+0,+0,+6.00245900631,+0,+4.71625333423,+2.14408347255,+0,+3.43052181193
2010-08-16 20:45:30 UTC,+0,+0,+0,+0,+0,+6.42249112954,+5.14915910566,+0,+0,+0,+5.57810675427,+2.14591588312,+0,+0,+0,+4.72033722503,+4.72030221907,+0,+0,+3.43346707519
2010-08-16 20:46:00 UTC,+0,+0,+0,+0,+0,+6.41781880007,+5.13734389591,+0,+0,+0,+5.56530736431,+2.14099157597,+0,+0,+0,+4.70950577167,+4.7094709618,+0,+0,+3.42558813865
2010-08-16 20:46:30 UTC,+0,+0,+0,+0,+0,+6.4204496999,+5.14097419842,+0,+0,+0,+5.56924006279,+2.14250460252,+0,+0,+0,+4.71283380852,+4.71279893832,+0,+0,+3.42800899501
2010-08-16 20:47:00 UTC,+0,+4.28411409179,+0,+0,+0,+6.42575996342,+5.13868891017,+0,+0,+3.42625815663,+5.5667644152,+2.14155214697,+0,+4.71080299683,+0,+4.71073879758,+4.71070396535,+0,+0,+3.4264850574
2010-08-16 20:47:30 UTC,+0,+4.28150188774,+0,+0,+0,+6.42184198643,+5.13581265036,+0,+0,+3.42434030367,+5.56364856951,+0,+4.7079108904,+4.7081661802,+0,+4.70810202039,+4.70806723598,+0,+0,+3.424567032
2010-08-16 20:48:00 UTC,+0,+4.28228424239,+0,+0,+0,+6.42301541984,+0,+1.7126720633,+0,+3.42489105308,+5.56454334616,+0,+4.70866804607,+4.70892339423,+0,+4.70885922308,+4.70882442493,+0,+0,+3.42511783095
2010-08-16 20:48:30 UTC,+0,+4.28504424122,+0,+0,+0,+6.42715507036,+0,+1.71350686545,+0,+3.42656035929,+5.56725538972,+0,+4.71096296414,+4.71121848907,+0,+4.71115428361,+4.71111944385,+0,+0,+0
2010-08-16 20:49:00 UTC,+0,+4.28706568199,+0,+5.14481437988,+0,+6.43018697688,+0,+1.71377343458,+0,+3.4270934024,+5.56812139992,+0,+4.71169577776,+4.71195135912,+0,+4.7118871427,+4.71185228966,+0,+0,+0
2010-08-16 20:49:30 UTC,+0,+4.28543793654,+0,+5.14286091851,+4.28547520391,+6.42774556375,+0,+1.71493444308,+4.71484762439,+3.42941500496,+5.57189319901,+0,+4.71488745582,+4.71514328293,+0,+4.71507901877,+4.71504410791,+2.14353370491,+0,+0
2010-08-16 20:50:00 UTC,+0,+4.27795379995,+0,+5.13387918729,+4.27799096673,+6.41652030196,+0,+0,+4.71919285695,+3.4325757229,+0,+0,+4.71923272795,+4.71948888945,+0,+0,+4.71938957084,+2.14550934396,+0,+0
2010-08-16 20:50:30 UTC,+0,+4.27179420861,+5.55273434211,+5.12648704579,+4.27183129248,+6.40728169159,+0,+0,+4.71974203516,+0,+0,+0,+4.71978191116,+4.72003811492,+0,+0,+0,+2.14575903781,+5.14957000124,+0
2010-08-16 20:51:00 UTC,+0,+0,+5.54441221901,+5.11880327359,+4.26542861038,+6.39767860559,+0,+0,+4.71890312116,+0,+0,+0,+4.71894298952,+4.71919912874,+0,+0,+0,+2.14537761032,+5.148654636,+0
2010-08-16 20:51:30 UTC,+0,+0,+5.54620602128,+5.12045948194,+4.2668086845,+0,+0,+0,+4.71384768854,+0,+0,+2.14307070965,+4.71388751087,+4.71414326097,+5.99964727642,+0,+0,+2.14307906581,+5.14313849525,+0
2010-08-16 20:52:00 UTC,+0,+0,+5.5544676756,+5.12808742323,+4.27316484429,+0,+0,+0,+4.70854715691,+0,+0,+2.14066075569,+4.708586931,+4.70884227292,+5.99290078383,+0,+0,+0,+5.13735491882,+0
2010-08-16 20:52:30 UTC,+5.12645592641,+0,+5.55304499788,+5.12677387264,+4.27207029763,+0,+0,+0,+4.71371301524,+0,+0,+2.14300947872,+4.71375283634,+0,+5.99947586485,+0,+0,+0,+5.14299154897,+0
2010-08-16 20:53:00 UTC,+5.12678047442,+0,+5.55339653673,+5.12709844639,+4.27234075632,+0,+0,+0,+4.70791658641,+0,+0,+2.14037405873,+4.70795635475,+0,+5.9920981965,+0,+0,+0,+5.1366668834,+0
2010-08-16 20:53:30 UTC,+5.13206664712,+0,+5.55912232908,+5.13238503937,+0,+0,+0,+0,+4.70691671403,+0,+0,+2.13991945407,+4.70695647328,+0,+5.99082556346,+0,+0,+0,+5.13557589126,+0
2010-08-16 20:54:00 UTC,+5.13932952248,+0,+5.56698921558,+5.13964849193,+0,+0,+0,+1.7107869701,+4.7034460918,+0,+0,+2.13834149137,+0,+0,+5.98640817097,+0,+0,+0,+5.13178898582,+0
2010-08-16 20:54:30 UTC,+5.1349656876,+0,+5.56226246567,+5.13528431035,+0,+0,+0,+1.71323491473,+4.71017556745,+0,+0,+0,+0,+0,+5.99497341739,+0,+0,+0,+5.13913172872,+0
2010-08-16 20:55:00 UTC,+5.13690807949,+0,+5.56436639512,+0,+0,+0,+0,+1.71375979098,+4.71161846866,+0,+0,+0,+0,+0,+5.99680993553,+0,+0,+0,+5.14070612359,+3.42729309346
2010-08-16 20:55:30 UTC,+5.13608301876,+0,+5.56347271884,+0,+0,+0,+0,+1.71349932184,+0,+0,+5.56723088276,+0,+0,+0,+5.99589856594,+0,+0,+0,+5.13992483227,+3.42677220137
2010-08-16 20:56:00 UTC,+5.13957781606,+4.28296805313,+5.56725815832,+0,+0,+0,+0,+0,+0,+0,+5.56203124148,+0,+0,+0,+5.99029842987,+4.70673336035,+0,+0,+5.13512399457,+3.42357145126
2010-08-16 20:56:30 UTC,+5.14043425406,+4.2836817472,+5.56818582142,+0,+0,+0,+0,+0,+0,+0,+5.56396798293,+0,+0,+0,+5.99238434606,+4.70837232332,+0,+2.14048460029,+0,+3.42476365388
2010-08-16 20:57:00 UTC,+5.13911134204,+4.2825793271,+0,+0,+0,+0,+0,+0,+0,+3.42815228763,+5.56984172115,+0,+0,+0,+0,+4.71334296051,+0,+2.14274443053,+0,+3.42837935867
2010-08-16 20:57:30 UTC,+0,+4.2870940653,+0,+0,+0,+0,+0,+0,+0,+3.42722154153,+5.56832958158,+0,+0,+0,+0,+4.71206331593,+4.71202845969,+2.14216265813,+0,+3.42744852889
2010-08-16 20:58:00 UTC,+0,+4.28166721806,+0,+0,+0,+0,+0,+0,+0,+3.43428609124,+5.57980702579,+0,+0,+0,+0,+4.72177607568,+4.72174104373,+2.14657842713,+0,+3.43451371327
2010-08-16 20:58:30 UTC,+0,+4.28325930052,+0,+0,+0,+6.42447788419,+5.15124961286,+0,+0,+3.43463347009,+5.58037139601,+2.14678715823,+0,+0,+0,+4.72225367262,+4.72221863205,+2.14679555982,+0,+3.43486112332
2010-08-16 20:59:00 UTC,+0,+4.28589416906,+0,+0,+0,+6.42842985505,+5.14767088274,+0,+0,+3.43224721947,+5.57649456574,+2.14529562617,+0,+0,+0,+4.71897291438,+4.71893793308,+0,+0,+0
2010-08-16 20:59:30 UTC,+0,+4.28854541042,+0,+0,+4.28858271952,+6.43240638317,+5.147943235,+0,+0,+3.4324288204,+5.57678960433,+2.1454091363,+0,+0,+0,+4.71922259007,+4.71918760426,+0,+0,+0
2010-08-16 21:00:00 UTC,+0,+0,+0,+0,+4.29238524729,+6.43810961948,+5.14455769135,+0,+0,+3.43017138392,+5.57312205255,+2.14399811982,+0,+0,+0,+4.71611893316,+4.71608400348,+0,+0,+0
2010-08-16 21:00:30 UTC,+0,+0,+0,+0,+4.2811773325,+6.42129938478,+5.1531159164,+1.71816646557,+0,+0,+0,+2.14756499041,+0,+0,+0,+0,+4.72392951269,+0,+0,+0
2010-08-16 21:01:00 UTC,+0,+0,+0,+0,+4.27565897623,+6.41302265733,+5.1578232159,+1.71973612831,+0,+0,+0,+2.14952688397,+0,+0,+0,+0,+4.72824479552,+0,+0,+0
2010-08-16 21:01:30 UTC,+0,+0,+0,+0,+4.27063971246,+6.405494496,+5.15501952077,+1.71880122803,+0,+0,+0,+0,+0,+4.72575328817,+0,+0,+4.72567458781,+0,+0,+0
2010-08-16 21:02:00 UTC,+0,+0,+0,+0,+4.26845277333,+6.40223666517,+5.15565228793,+1.71901222604,+0,+0,+0,+0,+0,+4.72633337339,+0,+0,+4.72625465907,+0,+0,+0
2010-08-16 21:02:30 UTC,+0,+0,+0,+0,+4.2635302871,+6.39485360385,+5.15232526003,+0,+0,+0,+0,+0,+0,+4.72328334184,+0,+0,+4.72320470099,+0,+0,+0
2010-08-16 21:03:00 UTC,+0,+0,+0,+5.11821753168,+0,+6.39694655247,+5.14499645306,+0,+0,+0,+0,+0,+0,+4.7165647047,+6.0027554139,+0,+0,+0,+0,+0
2010-08-16 21:03:30 UTC,+0,+0,+0,+5.12821819054,+0,+6.40944525561,+0,+0,+0,+0,+0,+0,+4.71561529605,+4.71585044178,+6.00184637347,+0,+0,+2.1440942233,+0,+0
2010-08-16 21:04:00 UTC,+0,+0,+0,+5.12618712119,+0,+6.40690684954,+0,+0,+0,+0,+0,+0,+4.71113253852,+4.71136737926,+5.99614079209,+0,+0,+2.14182647883,+5.14013248601,+0
2010-08-16 21:04:30 UTC,+0,+4.27481938906,+0,+5.13011757269,+0,+0,+0,+0,+4.7110263382,+0,+0,+0,+4.71106613485,+4.71130097105,+5.99605627457,+0,+0,+2.14179173504,+5.14006003149,+0
2010-08-16 21:05:00 UTC,+0,+4.26359018814,+5.54207071928,+5.11664137905,+0,+0,+0,+0,+4.71480558427,+0,+0,+0,+4.71484541532,+4.71508050869,+6.00086648174,+0,+0,+2.14351003077,+5.14418368537,+0
2010-08-16 21:05:30 UTC,+0,+4.26855338886,+5.54852190984,+5.12259772944,+0,+0,+0,+0,+4.71066182154,+0,+0,+0,+4.71070161488,+4.71093642629,+5.99559231944,+0,+0,+2.14162600163,+5.13966229598,+0
2010-08-16 21:06:00 UTC,+5.12076329868,+4.26728938255,+5.54687894868,+5.12108079215,+0,+0,+0,+0,+4.70928364633,+0,+0,+2.14099560997,+4.70932342713,+4.70955814469,+5.99383818424,+0,+0,+0,+5.13815852559,+3.4255945931
2010-08-16 21:06:30 UTC,+5.13651081564,+4.28041223473,+5.56393609315,+5.13682956111,+0,+0,+0,+0,+4.70332530276,+0,+5.55827645033,+2.1382865731,+4.70336502933,+4.70359934115,+5.98625443124,+0,+0,+0,+5.13165718912,+3.42126010917
2010-08-16 21:07:00 UTC,+5.13101530287,+4.27583266815,+5.5579835507,+5.13131672679,+0,+0,+0,+1.71094452277,+4.70387920899,+3.42143658911,+5.55893104082,+2.13853841361,+4.7039189406,+0,+5.98695944061,+4.70410982265,+0,+0,+5.13224675109,+3.4216630563
2010-08-16 21:07:30 UTC,+5.1265210805,+4.27208750529,+5.5531155705,+5.1268221774,+0,+0,+0,+1.7106943572,+4.70319149619,+3.42093634736,+5.55811832159,+2.13822573618,+4.70323122153,+0,+5.98608412281,+4.70342206086,+0,+0,+5.13149637035,+3.42116276955
2010-08-16 21:08:00 UTC,+5.1273486202,+4.27277711757,+5.5540119317,+0,+0,+0,+0,+1.70819573178,+4.69632269916,+3.41593998954,+5.55000097451,+2.13510274957,+4.69636236202,+0,+0,+4.69655277431,+0,+0,+5.12400165268,+3.41616596212
2010-08-16 21:08:30 UTC,+5.12248999669,+0,+5.54874924566,+0,+0,+0,+0,+1.71062653091,+4.70300503958,+3.420800719,+5.55789797252,+0,+4.70304476323,+0,+0,+4.70323559098,+0,+0,+5.1312929229,+3.421027129
2010-08-16 21:09:00 UTC,+5.12311469095,+0,+5.54942589202,+0,+0,+0,+0,+0,+4.70474649874,+3.42206745502,+5.55995597891,+0,+4.70478623824,+0,+0,+4.70497717419,+0,+0,+5.1331930728,+3.42229397898
2010-08-16 21:09:30 UTC,+5.12150640867,+0,+5.54768385862,+0,+4.26793083239,+0,+0,+0,+4.70991935181,+3.42583018397,+5.56606910808,+0,+0,+0,+0,+4.71015039555,+0,+0,+5.13883730239,+3.42605704627
2010-08-16 21:10:00 UTC,+5.11789029179,+0,+5.54376701136,+0,+4.26491740067,+0,+0,+0,+4.71052229021,+3.42626876084,+5.56678164336,+0,+0,+0,+0,+4.71075337687,+4.71069280364,+0,+0,+0
2010-08-16 21:10:30 UTC,+5.11950194547,+0,+5.5455126964,+0,+4.26626044584,+0,+0,+0,+0,+0,+5.56846734366,+0,+0,+0,+0,+4.71217989681,+4.71211928184,+0,+0,+0
2010-08-16 21:11:00 UTC,+0,+0,+0,+0,+4.2701188278,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72574422808,+2.14840564888,+0,+0
2010-08-16 21:11:30 UTC,+0,+0,+0,+0,+4.26993153703,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72824957681,+2.14954469834,+0,+0
2010-08-16 21:12:00 UTC,+0,+0,+0,+0,+4.27065160776,+6.40553461858,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.73437182137,+2.15232815851,+0,+0
2010-08-16 21:12:30 UTC,+0,+0,+0,+0,+4.27492702585,+6.41194716586,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72630332797,+2.14865984202,+0,+0
2010-08-16 21:13:00 UTC,+0,+0,+0,+0,+0,+6.41725783523,+0,+0,+0,+0,+0,+2.14882583846,+0,+0,+0,+0,+4.72667689264,+2.14882968209,+0,+0
2010-08-16 21:13:30 UTC,+0,+4.27199523123,+0,+0,+0,+6.40760927383,+0,+1.72013712635,+0,+0,+0,+2.15003098009,+0,+0,+0,+0,+4.72932763263,+0,+0,+0
2010-08-16 21:14:00 UTC,+0,+4.27451730574,+0,+0,+0,+6.41139209897,+0,+1.71961087744,+0,+0,+0,+2.14936692319,+0,+0,+0,+0,+4.72788089241,+0,+0,+0
2010-08-16 21:14:30 UTC,+0,+4.27866212242,+0,+0,+0,+6.41760885328,+5.14186701412,+1.71442257055,+0,+0,+0,+2.14288217178,+0,+0,+5.99913702319,+0,+4.71361743271,+0,+0,+0
2010-08-16 21:15:00 UTC,+0,+4.27991102972,+0,+0,+0,+6.41948207241,+5.13934281736,+1.71358086237,+0,+0,+0,+2.14183013923,+0,+0,+5.99619191628,+0,+4.71130344713,+0,+0,+0
2010-08-16 21:15:30 UTC,+0,+4.27984633704,+0,+0,+0,+6.41938504077,+5.13688823868,+0,+0,+0,+0,+2.140807122,+0,+0,+5.99332803623,+0,+0,+0,+0,+0
2010-08-16 21:16:00 UTC,+0,+4.27595766244,+0,+0,+0,+6.41355247046,+5.12738309802,+0,+0,+0,+0,+0,+0,+0,+5.98223791126,+0,+0,+0,+0,+0
2010-08-16 21:16:30 UTC,+0,+4.27362336984,+0,+5.12868623858,+0,+6.41005129673,+5.12356891093,+0,+0,+0,+0,+0,+0,+0,+5.97778770735,+0,+0,+0,+0,+0
2010-08-16 21:17:00 UTC,+0,+0,+0,+5.12495358488,+0,+6.40538623934,+5.12261761096,+0,+0,+0,+0,+0,+0,+4.6960746505,+5.97667777781,+0,+0,+0,+0,+0
2010-08-16 21:17:30 UTC,+0,+0,+0,+5.13077797032,+0,+0,+5.11658728851,+0,+0,+3.41152834053,+5.5428198274,+0,+0,+4.69054632829,+5.96964189694,+0,+0,+0,+5.11740099797,+3.41175761881
2010-08-16 21:18:00 UTC,+0,+0,+0,+5.13255968652,+0,+0,+5.11313410213,+0,+0,+3.40922578955,+5.53907900128,+0,+0,+4.68738060571,+5.96561289029,+4.68731476698,+0,+2.13091678736,+5.1139470644,+3.40945485523
2010-08-16 21:18:30 UTC,+0,+0,+0,+5.12507064262,+0,+0,+5.11256692039,+0,+0,+3.40884759836,+5.53846457503,+0,+0,+4.6868606396,+5.96492276882,+4.68679480909,+0,+2.13068039444,+5.11337976003,+3.40907662913
2010-08-16 21:19:00 UTC,+0,+0,+0,+5.12399925905,+0,+0,+5.11747763765,+0,+0,+3.41212201656,+5.5437843399,+0,+0,+4.69136255939,+5.97065229402,+4.69129665768,+0,+2.13272710866,+5.11829153959,+3.41235134961
2010-08-16 21:19:30 UTC,+0,+0,+5.55494071826,+5.12853993495,+0,+0,+5.11718324509,+0,+0,+3.41192571854,+5.54346542532,+0,+0,+4.69109267387,+0,+4.69102677642,+0,+2.13260441026,+5.11799708346,+3.4121550335
2010-08-16 21:20:00 UTC,+0,+0,+5.55059244739,+5.12452517463,+4.27019569667,+0,+0,+1.7069260396,+4.69281022187,+3.41339428817,+5.54585132869,+0,+0,+4.69311177541,+0,+4.69304584603,+0,+2.13352235723,+5.12020000617,+3.41362373867
2010-08-16 21:20:30 UTC,+5.12462221041,+0,+5.55104483557,+5.12494286482,+4.27054374661,+0,+0,+1.70718735085,+4.69352856733,+3.4139168151,+5.54670024914,+2.13383903069,+4.69356778562,+4.6938301853,+0,+4.69376424455,+0,+0,+5.12098382085,+3.41414631382
2010-08-16 21:21:00 UTC,+5.12194547067,+0,+5.54814550245,+5.12226590915,+4.26831311183,+0,+0,+1.70729517717,+4.69382498224,+0,+5.54705054394,+2.1339738004,+4.69386420316,+4.69412662678,+0,+4.69406068135,+0,+0,+5.12130725066,+3.41436194691
2010-08-16 21:21:30 UTC,+5.12472682931,+0,+5.55115815448,+5.12504749211,+4.27063092974,+0,+0,+1.70835379769,+4.69673513336,+0,+5.5504896786,+2.13529694662,+4.69677438023,+4.6970370389,+0,+4.69697104742,+0,+0,+5.12448262975,+0
2010-08-16 21:22:00 UTC,+5.12545491581,+4.2711980801,+5.55194678744,+0,+4.27123767348,+0,+0,+0,+4.70405863932,+0,+0,+2.1386266937,+4.70409795147,+0,+0,+0,+0,+0,+5.13247359053,+0
2010-08-16 21:22:30 UTC,+5.13098971231,+4.27581038076,+5.55794184919,+0,+4.2758500418,+0,+0,+0,+4.70447775595,+0,+0,+2.13881725165,+4.70451707184,+0,+0,+0,+0,+0,+5.13293090486,+0
2010-08-16 21:23:00 UTC,+5.12566307085,+4.27137154152,+5.5521722523,+0,+4.27141113745,+0,+0,+0,+4.70775212636,+0,+0,+0,+4.70779147144,+0,+0,+0,+4.70795103508,+0,+5.13650369661,+0
2010-08-16 21:23:30 UTC,+5.12196116431,+4.26828663932,+5.5481625011,+0,+0,+0,+0,+0,+4.70909602439,+0,+0,+0,+4.70913538146,+0,+0,+0,+4.70929500604,+0,+0,+0
2010-08-16 21:24:00 UTC,+5.12721474715,+4.27266459675,+5.55385296362,+0,+0,+0,+0,+0,+4.70970770102,+0,+0,+0,+4.70974706355,+0,+0,+0,+4.70990671587,+0,+0,+0
2010-08-16 21:24:30 UTC,+5.12268839785,+4.26889266336,+5.54895021017,+0,+0,+0,+0,+0,+4.71360920709,+0,+0,+0,+4.71364860442,+0,+0,+0,+4.71380843356,+0,+0,+0
2010-08-16 21:25:00 UTC,+0,+4.26872986562,+5.54873860591,+0,+0,+0,+0,+0,+4.71200185884,+0,+0,+0,+4.71204124182,+0,+0,+0,+4.71220099811,+0,+0,+0
2010-08-16 21:25:30 UTC,+0,+4.27032667171,+5.55081413202,+0,+0,+6.4050764758,+0,+0,+0,+0,+0,+0,+4.71451413217,+0,+0,+0,+4.71467400054,+2.14337260154,+0,+0
2010-08-16 21:26:00 UTC,+0,+0,+0,+0,+0,+6.40662262919,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.71428255341,+2.14319463122,+0,+0
2010-08-16 21:26:30 UTC,+0,+0,+0,+0,+0,+6.40969154799,+0,+1.71464855983,+0,+0,+0,+0,+0,+0,+5.99956205982,+0,+4.71397393613,+2.14305431923,+0,+0
2010-08-16 21:27:00 UTC,+0,+0,+0,+0,+0,+6.40916324157,+0,+1.71567314798,+0,+0,+0,+0,+0,+0,+6.0034840109,+0,+4.71705546324,+2.1444553269,+0,+0
2010-08-16 21:27:30 UTC,+0,+0,+0,+0,+0,+6.40843300962,+0,+1.7161250545,+0,+0,+0,+0,+0,+0,+6.00506520055,+0,+4.71829782418,+2.14502016279,+0,+0
2010-08-16 21:28:00 UTC,+0,+0,+0,+0,+0,+6.41140402293,+0,+1.71595980524,+0,+0,+5.57681260273,+2.14480352771,+0,+0,+6.00448700485,+0,+4.71784352841,+0,+0,+0
2010-08-16 21:28:30 UTC,+0,+0,+0,+0,+0,+6.41794667838,+0,+0,+0,+3.42826125043,+5.57000486002,+2.14280506511,+0,+0,+5.99889247346,+0,+0,+0,+0,+0
2010-08-16 21:29:00 UTC,+0,+0,+0,+0,+0,+6.42501233294,+0,+0,+0,+3.42533172458,+5.56524542081,+2.14097395582,+0,+0,+5.99376643448,+4.70945808595,+0,+0,+0,+3.42556227574
2010-08-16 21:29:30 UTC,+0,+0,+0,+0,+0,+6.42599920064,+0,+0,+0,+3.42065569659,+5.55764853625,+2.13805118988,+0,+0,+5.98558439335,+4.70302922683,+0,+0,+0,+3.42088581684
2010-08-16 21:30:00 UTC,+0,+0,+0,+0,+0,+6.42816819562,+0,+0,+0,+3.41779625356,+5.55300295754,+2.13626388599,+0,+0,+5.98058098465,+4.69909790832,+0,+0,+0,+3.41802611014
2010-08-16 21:30:30 UTC,+0,+0,+0,+0,+4.28633832474,+0,+0,+0,+0,+3.42053523874,+5.55745283497,+0,+0,+0,+5.98537361803,+4.70286361476,+0,+0,+0,+3.4207653479
2010-08-16 21:31:00 UTC,+0,+4.28230695766,+0,+5.13910745121,+4.28234671389,+0,+0,+0,+0,+3.42134052448,+5.55876113823,+0,+0,+0,+0,+4.70397076564,+0,+0,+5.13285901447,+3.42157070786
2010-08-16 21:31:30 UTC,+0,+4.28282912921,+0,+5.13973411157,+4.28286889309,+0,+5.12368974004,+0,+0,+3.41626418536,+5.55051389128,+0,+0,+0,+0,+4.6969915373,+0,+0,+5.1245049853,+3.41649390063
2010-08-16 21:32:00 UTC,+0,+4.27632738319,+0,+5.13193133717,+4.2763670518,+0,+5.12571530438,+0,+0,+0,+5.55270817889,+0,+0,+0,+0,+4.69884845209,+0,+0,+5.12653098754,+3.41784465156
2010-08-16 21:32:30 UTC,+0,+4.27441379186,+0,+5.12963482759,+4.27445343241,+0,+5.12171980037,+0,+0,+0,+5.54837986168,+0,+0,+4.6952515791,+0,+4.69518561587,+0,+0,+5.12253461985,+3.41518024319
