# file...... Output/hvac/house_hvac_file_055.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_14C_tm_3_C_14_Meter_92_1081:hvac_load,house_3_15C_tm_3_C_15_Meter_92_1082:hvac_load,house_3_1A_tm_3_A_1_Meter_94_1083:hvac_load,house_3_2A_tm_3_A_2_Meter_94_1084:hvac_load,house_3_3A_tm_3_A_3_Meter_94_1085:hvac_load,house_3_4A_tm_3_A_4_Meter_94_1086:hvac_load,house_3_5A_tm_3_A_5_Meter_94_1087:hvac_load,house_3_6A_tm_3_A_6_Meter_94_1088:hvac_load,house_3_7A_tm_3_A_7_Meter_94_1089:hvac_load,house_3_8A_tm_3_A_8_Meter_94_1090:hvac_load,house_3_9A_tm_3_A_9_Meter_94_1091:hvac_load,house_3_10A_tm_3_A_10_Meter_94_1092:hvac_load,house_3_11A_tm_3_A_11_Meter_94_1093:hvac_load,house_3_12A_tm_3_A_12_Meter_94_1094:hvac_load,house_3_13A_tm_3_A_13_Meter_94_1095:hvac_load,house_3_14A_tm_3_A_14_Meter_94_1096:hvac_load,house_3_15A_tm_3_A_15_Meter_94_1097:hvac_load,house_3_1B_tm_3_B_1_Meter_95_1098:hvac_load,house_3_2B_tm_3_B_2_Meter_95_1099:hvac_load,house_3_3B_tm_3_B_3_Meter_95_1100:hvac_load
2010-08-16 00:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91810793788,+0,+0,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91632323733,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91656559091,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+3.04638417665,+0,+0,+0,+4.34641634972,+0,+0,+0,+0,+0,+0,+0,+0,+3.91218579704,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+3.04648905879,+0,+0,+0,+4.34871609592,+0,+0,+0,+0,+0,+0,+0,+0,+3.91425584514,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+3.0464312258,+0,+0,+0,+4.34816496887,+0,+0,+0,+0,+0,+0,+0,+0,+3.91375976463,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:00 UTC,+3.04918909948,+0,+0,+0,+4.34652836538,+0,+0,+0,+0,+0,+0,+0,+0,+3.91228662464,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:30 UTC,+3.04604522592,+0,+0,+0,+4.34632748619,+0,+0,+0,+0,+0,+0,+0,+0,+3.91210580922,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:00 UTC,+3.04479330679,+0,+0,+0,+4.34805509029,+0,+0,+0,+2.17438054758,+0,+0,+0,+0,+0,+0,+0,+3.91364425802,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+4.34070223401,+0,+0,+0,+2.17070337015,+0,+0,+0,+0,+0,+0,+0,+3.90702584421,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.1741840056,+0,+0,+0,+0,+0,+0,+0,+3.91329050947,+0,+0,+2.17148174725
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.17190003224,+0,+0,+0,+6.07973005792,+0,+0,+0,+3.90917967142,+0,+0,+2.16948698118
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.1687749895,+2.1688583385,+0,+0,+0,+6.07121605472,+0,+0,+0,+3.903705041,+0,+0,+2.16970005866
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.17009731592,+0,+0,+0,+0,+6.07491756842,+0,+0,+0,+3.90608516931,+0,+0,+2.16840484098
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.17281327015,+0,+0,+0,+0,+6.08252018617,+0,+0,+0,+3.91097376517,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.16945415528,+0,+0,+0,+0,+6.07311720521,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.1706114322,+0,+0,+0,+0,+6.07635670517,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+3.48276009683,+0,+2.6054001523,+0,+0,+0,+0,+0,+0,+0,+0,+6.07795254191,+0,+0,+0,+0,+6.07107888182,+0,+0
2010-08-16 00:53:00 UTC,+0,+3.48899597984,+0,+2.60791604248,+0,+0,+0,+0,+0,+0,+0,+0,+6.08382139565,+0,+0,+0,+0,+6.06386436328,+0,+0
2010-08-16 00:53:30 UTC,+0,+3.48807723792,+0,+2.60934834694,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.05897673144,+0,+0
2010-08-16 00:54:00 UTC,+0,+3.48439487285,+0,+2.61085094002,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.0657764718,+0,+0
2010-08-16 00:54:30 UTC,+0,+3.48232908981,+0,+2.6127770382,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.06387717113,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09571854022,+0,+0,+6.07456556269,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04889094716,+0,+0,+6.09688850884,+4.79115588758,+0,+6.06883680301,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04589962531,+0,+0,+6.09090693102,+4.78645515955,+0,+6.06944175506,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+5.65401300269,+0,+0,+0,+0,+3.04481333215,+0,+0,+6.08873473196,+4.78474809858,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+5.65566203197,+0,+0,+0,+6.09091244805,+3.04570138837,+0,+0,+6.09051052788,+4.78614363909,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+5.65565278657,+0,+0,+0,+6.09090249108,+3.04569640941,+0,+0,+6.09050057175,+4.78613581488,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+5.64950690618,+0,+0,+0,+6.08428359788,+3.04238665176,+0,+0,+6.08388223611,+4.78093467917,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+5.65292671743,+0,+0,+0,+6.08796661219,+0,+0,+0,+6.08756494014,+4.78382879709,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+5.64826645421,+0,+0,+0,+6.08294767555,+0,+0,+0,+6.08254642627,+4.77988490955,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+5.65310573685,+0,+0,+0,+6.08815940968,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+5.6461475582,+0,+0,+0,+6.08066570036,+0,+0,+0,+0,+0,+0,+0,+0,+2.169004046
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09117237749,+0,+0,+0,+0,+0,+0,+0,+0,+2.16866383396
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16882425083
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+4.35281206478,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16709334734
2010-08-16 01:02:00 UTC,+3.04508741787,+0,+0,+0,+0,+4.34792941517,+0,+2.17412253287,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+3.04605191016,+0,+0,+0,+0,+4.35029275633,+0,+2.17530430957,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+3.04648576649,+0,+0,+0,+0,+4.35211624501,+0,+2.17621613578,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+3.04506888556,+0,+0,+0,+0,+4.35155754586,+0,+2.17593676112,+2.17602047885,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+3.04480755799,+0,+0,+0,+0,+4.34947327155,+0,+2.17489453038,+2.17497819448,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+3.04178569529,+0,+0,+0,+0,+4.34895847752,+0,+0,+2.1747207611,+0,+0,+0,+0,+3.91427320201,+0,+0,+0,+0,+5.20390445013,+0
2010-08-16 01:05:00 UTC,+0,+0,+0,+0,+4.3469728522,+0,+0,+0,+2.1738393183,+0,+0,+0,+0,+3.91268671626,+0,+0,+3.91267011969,+0,+5.203026907,+0
2010-08-16 01:05:30 UTC,+0,+3.47876280777,+0,+0,+4.34553230371,+0,+0,+0,+2.17311889725,+0,+0,+0,+0,+3.91139004935,+0,+0,+3.91137346085,+0,+5.20298367748,+0
2010-08-16 01:06:00 UTC,+0,+3.47445859723,+0,+0,+4.34599296699,+0,+0,+0,+0,+0,+0,+0,+0,+3.91180470168,+0,+0,+3.9117881106,+0,+5.20688637427,+0
2010-08-16 01:06:30 UTC,+0,+3.47696514306,+0,+0,+4.34543809653,+0,+0,+0,+0,+0,+0,+0,+0,+3.91130525156,+0,+0,+3.91128866359,+0,+5.21534924262,+0
2010-08-16 01:07:00 UTC,+0,+3.48100280442,+0,+0,+4.34431880795,+0,+0,+0,+0,+0,+0,+0,+0,+3.91029775723,+0,+0,+3.91028117553,+0,+5.21324101467,+0
2010-08-16 01:07:30 UTC,+0,+3.48297981644,+0,+0,+4.34114083955,+0,+0,+0,+0,+0,+0,+0,+0,+3.90743720338,+0,+0,+3.90742063947,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+5.2145139078,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91132964955,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+5.21731881482,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+5.21693812062,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:30 UTC,+0,+0,+5.21653710321,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:00 UTC,+0,+0,+5.21820653423,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:30 UTC,+0,+0,+5.22110240134,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:11:00 UTC,+0,+0,+5.2209155058,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17002940294
2010-08-16 01:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04707812396,+0,+0,+0,+0,+0,+0,+0,+2.17011542267
2010-08-16 01:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04793143055,+0,+0,+0,+0,+0,+0,+0,+2.17174476197
2010-08-16 01:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04731727057,+0,+0,+0,+0,+0,+0,+0,+2.1714175198
2010-08-16 01:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.0460338443,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.049923378,+0,+0,+0,+4.79277432985,+0,+0,+0,+0
2010-08-16 01:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.18128799185,+0,+0,+0,+3.05355090008,+0,+0,+0,+4.79847480856,+0,+6.07299544179,+0,+0
2010-08-16 01:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.17982432126,+0,+0,+6.10251188505,+0,+0,+0,+0,+4.79525502387,+0,+6.07320837097,+0,+0
2010-08-16 01:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.18135762747,+0,+0,+6.10680428519,+0,+0,+0,+0,+4.79862799304,+0,+6.07787979901,+0,+0
2010-08-16 01:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.18240421156,+0,+0,+6.10973413573,+0,+0,+0,+0,+4.80093027028,+0,+6.08237643235,+0,+0
2010-08-16 01:16:30 UTC,+0,+0,+0,+0,+0,+0,+0,+2.17964703291,+0,+0,+6.10201557679,+0,+0,+0,+0,+4.79486502471,+0,+6.08603665787,+0,+0
2010-08-16 01:17:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.10320147971,+0,+0,+0,+0,+4.79579690761,+0,+6.08479608781,+0,+0
2010-08-16 01:17:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.10587079346,+0,+0,+0,+6.10544269973,+0,+0,+6.08030848788,+0,+0
2010-08-16 01:18:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.10598593775,+0,+0,+0,+6.10555783332,+0,+0,+0,+0,+0
2010-08-16 01:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09597341094,+0,+0,+0,+6.09554622944,+0,+0,+0,+0,+0
2010-08-16 01:19:00 UTC,+0,+3.48758160226,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.10370200053,+0,+0,+0,+0,+0
2010-08-16 01:19:30 UTC,+0,+3.48943472965,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09889821697,+0,+0,+0,+0,+0
2010-08-16 01:20:00 UTC,+0,+3.49350107176,+0,+2.61152184117,+0,+0,+5.65723106437,+0,+0,+0,+0,+0,+0,+0,+6.09220553937,+0,+0,+0,+0,+0
2010-08-16 01:20:30 UTC,+3.05931681581,+3.49615827194,+0,+2.61111095015,+0,+0,+5.65634100668,+0,+0,+0,+0,+0,+0,+0,+6.09124705816,+0,+0,+0,+0,+0
2010-08-16 01:21:00 UTC,+3.0559181737,+3.49227439031,+0,+2.61267926964,+0,+0,+5.65973824534,+0,+0,+0,+0,+0,+0,+0,+6.09490546083,+0,+0,+0,+0,+0
2010-08-16 01:21:30 UTC,+3.05289933836,+3.48882454224,+0,+2.61216965114,+0,+0,+5.65863432742,+0,+2.17690498254,+0,+0,+0,+0,+0,+6.09371667877,+0,+0,+0,+0,+0
2010-08-16 01:22:00 UTC,+3.05546898,+0,+0,+2.61395939354,+0,+0,+5.66251120465,+0,+2.17839651649,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:22:30 UTC,+3.05474557359,+0,+0,+0,+0,+0,+5.66586743631,+0,+2.17968774475,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:23:00 UTC,+0,+0,+0,+0,+0,+0,+5.66847737475,+0,+2.18069185488,+0,+0,+0,+0,+0,+0,+0,+3.92500605417,+0,+0,+0
2010-08-16 01:23:30 UTC,+0,+0,+0,+0,+0,+0,+5.6687611371,+0,+2.18080102549,+0,+0,+0,+0,+0,+0,+0,+3.92520254651,+0,+0,+0
2010-08-16 01:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.93045898648,+0,+0,+0
2010-08-16 01:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.92765220325,+0,+0,+2.16746159727
2010-08-16 01:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.92788416333,+0,+0,+2.16800263366
2010-08-16 01:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.92846357445,+0,+0,+2.16724601506
2010-08-16 01:26:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.16959473864
2010-08-16 01:26:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:27:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:27:30 UTC,+0,+0,+0,+0,+4.35613930639,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:28:00 UTC,+0,+0,+0,+0,+4.35942265803,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:28:30 UTC,+0,+0,+0,+0,+4.35837420097,+4.35929834211,+0,+2.17945473076,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:29:00 UTC,+0,+0,+0,+0,+4.35650410221,+4.35672602556,+0,+2.17851954111,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:29:30 UTC,+0,+0,+0,+0,+4.36127523214,+4.36149744996,+0,+2.18090546383,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:30:00 UTC,+0,+0,+0,+0,+4.36328344376,+4.3635057855,+0,+2.18190972019,+0,+0,+0,+3.05442122791,+0,+3.92736088326,+0,+0,+0,+0,+0,+0
2010-08-16 01:30:30 UTC,+0,+0,+0,+0,+0,+4.36060534611,+0,+2.18045937254,+0,+0,+0,+3.05239095541,+0,+3.92475030996,+0,+0,+0,+0,+0,+0
2010-08-16 01:31:00 UTC,+0,+0,+0,+0,+0,+4.36427912166,+0,+0,+0,+0,+0,+3.05496255388,+0,+3.92805693321,+0,+0,+0,+0,+0,+0
2010-08-16 01:31:30 UTC,+0,+0,+0,+0,+0,+4.36739393261,+0,+0,+0,+0,+0,+3.05714288391,+0,+3.93086045398,+0,+0,+0,+0,+0,+0
2010-08-16 01:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.05994912668,+0,+3.93446878831,+0,+0,+0,+0,+0,+0
2010-08-16 01:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.05711058698,+0,+3.93081892585,+0,+0,+0,+0,+0,+0
2010-08-16 01:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.92248093297,+0,+0,+0,+0,+0,+0
2010-08-16 01:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.79137391153,+0,+0,+0,+0
2010-08-16 01:35:30 UTC,+0,+3.49270340305,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7931529625,+0,+0,+0,+0
2010-08-16 01:36:00 UTC,+0,+3.49413793274,+0,+0,+0,+0,+0,+0,+0,+0,+6.09550319266,+0,+0,+0,+0,+4.78974759147,+0,+0,+0,+0
2010-08-16 01:36:30 UTC,+0,+3.49386998566,+0,+0,+0,+0,+0,+0,+0,+0,+6.09762326392,+0,+0,+0,+0,+4.79141354406,+0,+0,+0,+0
2010-08-16 01:37:00 UTC,+0,+3.49321561908,+0,+0,+0,+0,+0,+0,+0,+0,+6.09788405434,+0,+0,+0,+0,+4.79161847324,+0,+0,+0,+0
2010-08-16 01:37:30 UTC,+0,+3.49271390294,+0,+0,+0,+0,+0,+0,+0,+0,+6.1005100525,+0,+0,+0,+0,+4.7936819833,+0,+0,+0,+0
2010-08-16 01:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.10029211455,+0,+0,+0,+0,+4.79351072765,+0,+0,+0,+0
2010-08-16 01:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.08750522118,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.08638023309,+0,+0,+0,+0,+0,+0,+0,+0,+2.17559172809
2010-08-16 01:39:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.08551102904,+0,+0,+0,+0,+0,+0,+0,+0,+2.17431115302
2010-08-16 01:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17477302306
2010-08-16 01:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.17490752362
2010-08-16 01:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+2.17751408699,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:45:30 UTC,+3.0515348235,+0,+0,+0,+0,+0,+0,+2.17827438134,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:46:00 UTC,+3.05033441099,+0,+0,+0,+0,+0,+0,+2.17784160246,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:46:30 UTC,+3.05113441679,+0,+0,+0,+0,+0,+0,+2.17681376302,+0,+0,+0,+0,+0,+0,+0,+0,+3.91817250612,+0,+0,+0
2010-08-16 01:47:00 UTC,+3.05014306854,+0,+0,+0,+0,+0,+0,+2.17740118318,+0,+0,+0,+0,+0,+0,+0,+0,+3.91922983504,+0,+0,+0
2010-08-16 01:47:30 UTC,+3.05125441015,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91912968196,+0,+0,+0
2010-08-16 01:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91609340273,+0,+0,+0
2010-08-16 01:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91668680325,+0,+0,+0
2010-08-16 01:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.91683517132,+0,+0,+0
2010-08-16 01:49:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:50:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:53:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04693097929,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04736595446,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04751857407,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.0485073585,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.04888847746,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.05032642675,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
