# file...... Output/hvac/house_hvac_file_037.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_25B_tm_3_B_25_Meter_64_721:hvac_load,house_3_26B_tm_3_B_26_Meter_64_722:hvac_load,house_3_27B_tm_3_B_27_Meter_64_723:hvac_load,house_3_28B_tm_3_B_28_Meter_64_724:hvac_load,house_3_1A_tm_3_A_1_Meter_65_725:hvac_load,house_3_2A_tm_3_A_2_Meter_65_726:hvac_load,house_3_3A_tm_3_A_3_Meter_65_727:hvac_load,house_3_4A_tm_3_A_4_Meter_65_728:hvac_load,house_3_5A_tm_3_A_5_Meter_65_729:hvac_load,house_3_1B_tm_3_B_1_Meter_65_730:hvac_load,house_3_2B_tm_3_B_2_Meter_65_731:hvac_load,house_3_3B_tm_3_B_3_Meter_65_732:hvac_load,house_3_4B_tm_3_B_4_Meter_65_733:hvac_load,house_3_5B_tm_3_B_5_Meter_65_734:hvac_load,house_3_1C_tm_3_C_1_Meter_65_735:hvac_load,house_3_2C_tm_3_C_2_Meter_65_736:hvac_load,house_3_3C_tm_3_C_3_Meter_65_737:hvac_load,house_3_4C_tm_3_C_4_Meter_65_738:hvac_load,house_3_5C_tm_3_C_5_Meter_65_739:hvac_load,house_3_6C_tm_3_C_6_Meter_65_740:hvac_load
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.86883101688,+0,+0,+3.87361044947,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.86958111524,+0,+0,+3.87148043408,+0,+0,+2.58117564696,+3.86402866406,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.86966717566,+0,+0,+3.87028876664,+0,+0,+2.58038113038,+3.86383248661,+0,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.87331886795,+0,+0,+3.86686429898,+0,+0,+2.57809794609,+3.86716504184,+0,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.87303619613,+0,+0,+0,+0,+0,+2.5791899705,+3.87031241779,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.87303967502,+0,+0,+0,+0,+0,+2.57989475151,+3.86883935755,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.86537781932,+0,+0,+5.58317335321,+0,+0
2010-08-16 00:40:00 UTC,+0,+0,+0,+0,+0,+6.02375959861,+0,+0,+0,+0,+0,+0,+0,+0,+3.8676700571,+0,+0,+5.58648425602,+0,+0
2010-08-16 00:40:30 UTC,+0,+0,+0,+0,+0,+6.02113643461,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.5886596827,+0,+0
2010-08-16 00:41:00 UTC,+0,+0,+0,+0,+0,+6.02397915636,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58875080808,+0,+0
2010-08-16 00:41:30 UTC,+0,+0,+0,+0,+0,+6.02044382956,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.59208720488,+0,+0
2010-08-16 00:42:00 UTC,+0,+0,+0,+0,+0,+6.01841147722,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58646351019,+0,+0
2010-08-16 00:42:30 UTC,+0,+0,+0,+0,+0,+6.02252981148,+0,+0,+0,+6.02075547313,+0,+0,+0,+0,+0,+2.14939170871,+0,+5.58817906078,+0,+0
2010-08-16 00:43:00 UTC,+0,+1.29127466468,+0,+0,+0,+6.0188979131,+0,+0,+0,+6.02368946366,+0,+0,+0,+0,+0,+2.14896177778,+0,+5.58706129895,+0,+0
2010-08-16 00:43:30 UTC,+0,+1.29044438355,+0,+0,+0,+6.02505284412,+0,+0,+0,+6.01982054692,+0,+0,+0,+0,+0,+2.14995490475,+0,+5.58964329371,+0,+0
2010-08-16 00:44:00 UTC,+0,+1.29117717481,+0,+0,+0,+6.02206913868,+0,+0,+0,+6.02317274103,+0,+0,+0,+0,+0,+2.14869910806,+0,+0,+0,+0
2010-08-16 00:44:30 UTC,+0,+1.29132930561,+0,+0,+0,+6.02040187208,+0,+0,+0,+6.02376725437,+0,+0,+1.72151923569,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02470228035,+0,+0,+1.7217864718,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02426815786,+0,+0,+1.72166239699,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02380743638,+0,+0,+1.72153071998,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.01007385058,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.00964898753,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.00958247894,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,+0,+0,+4.73044034918,+0,+0,+0,+3.01031308362,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,+0,+0,+4.72429236671,+0,+0,+0,+3.006400677,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+4.72975513294,+0,+0,+0,+3.00987703089,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+4.72666892718,+0,+0,+0,+3.00791305459,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+4.72118920734,+0,+0,+0,+3.00442591188,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+4.72351429802,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+4.72859622124,+0,+0,+0,+0,+0,+3.86398592146,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+4.72194593269,+0,+0,+3.86343473804,+0,+0,+3.87008643576,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+4.72383092322,+0,+0,+3.86497702313,+0,+0,+3.8714565129,+0,+0,+2.58115969808,+0,+0,+0,+0,+0,+0
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.86615449215,+0,+0,+3.86933940358,+0,+0,+2.57974816462,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.86971181255,+0,+0,+3.86532027491,+0,+0,+2.57706850388,+0,+0,+0,+0,+0,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+0,+4.30005982671,+3.8702423713,+0,+0,+3.8635307982,+0,+0,+2.57587541183,+3.87306945829,+0,+3.44261454617,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+1.2893127812,+0,+0,+0,+0,+4.30189372002,+3.87189298182,+0,+0,+0,+0,+0,+2.57842616377,+3.87077849712,+0,+3.44057822056,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+1.28914566959,+0,+0,+0,+0,+4.30543082631,+0,+0,+0,+0,+0,+0,+0,+3.86821078979,+0,+3.43829590856,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+1.2907257651,+0,+0,+0,+0,+4.30631065049,+0,+0,+0,+0,+0,+0,+0,+3.86430047597,+0,+3.43482021803,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+1.28956639886,+0,+0,+0,+0,+4.30752610251,+0,+0,+0,+0,+0,+0,+0,+3.86390830524,+0,+3.43447163626,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+4.30360093943,+0,+0,+0,+0,+0,+1.71999814106,+0,+3.86314876937,+0,+3.43379652124,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+4.72428342381,+4.72459053722,+0,+0,+4.30324815164,+0,+0,+0,+0,+3.86565043898,+1.71817501048,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+4.7196057438,+4.71991246371,+0,+0,+4.30529863377,+0,+0,+0,+0,+3.86185109051,+1.71648627491,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+4.7188397001,+4.71914635557,+0,+0,+0,+0,+0,+0,+0,+3.86122516888,+1.71620806507,+0,+0,+2.1495597411,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+4.72344737588,+4.72375441897,+0,+0,+0,+0,+0,+0,+0,+3.8651003901,+0,+0,+0,+2.15024590152,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+4.72527399681,+4.72558119353,+0,+0,+0,+0,+0,+0,+0,+3.86659946117,+0,+0,+0,+2.14827163351,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+4.7279444859,+4.72825190718,+0,+0,+0,+0,+0,+0,+0,+3.86876018302,+0,+0,+0,+2.14965910791,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+4.72625656208,+4.72656384145,+0,+0,+0,+0,+0,+0,+0,+3.86738996411,+0,+0,+0,+0,+0,+0,+0,+4.30077689551
2010-08-16 01:00:00 UTC,+0,+0,+4.7295827065,+4.72989026554,+0,+0,+0,+0,+0,+0,+0,+3.87011177493,+0,+0,+0,+0,+0,+0,+0,+4.3013077866
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29926946134
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.584388242,+0,+4.29577238915
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58714476564,+0,+4.29789283858
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58533923733,+0,+4.2965039401
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.01473042541,+0,+0,+0,+0,+0,+0,+0,+5.58494887506,+0,+4.29620365483
2010-08-16 01:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.0129926765,+0,+0,+0,+0,+0,+0,+0,+5.58690140565,+0,+4.29770563447
2010-08-16 01:03:30 UTC,+0,+0,+0,+0,+0,+6.0224664304,+0,+0,+0,+6.01703412298,+0,+0,+0,+0,+0,+0,+0,+5.58618458859,+0,+4.2971542246
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+0,+6.02042729061,+0,+0,+0,+6.01659332415,+0,+0,+0,+0,+0,+0,+0,+5.58575137862,+0,+0
2010-08-16 01:04:30 UTC,+0,+0,+0,+0,+0,+6.01972734165,+0,+0,+0,+6.01930443936,+0,+0,+0,+0,+0,+0,+0,+5.58052449381,+0,+0
2010-08-16 01:05:00 UTC,+0,+1.29020242031,+0,+0,+0,+6.01889605646,+0,+0,+0,+6.01871443408,+0,+0,+0,+0,+0,+0,+0,+5.58039344211,+0,+0
2010-08-16 01:05:30 UTC,+0,+1.2904279487,+0,+0,+0,+6.01686316971,+0,+0,+0,+6.01976498457,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:00 UTC,+0,+1.29126214301,+0,+0,+0,+6.01669659138,+0,+0,+0,+6.0236559485,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:06:30 UTC,+0,+1.29307330988,+0,+0,+0,+6.01425583649,+0,+3.86699213487,+0,+0,+3.87845932075,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+0,+0,+6.01336920328,+0,+3.86642202922,+0,+0,+3.87713095101,+0,+0,+2.58494807445,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+0,+0,+6.00964840662,+0,+3.86402955471,+0,+0,+3.87756710864,+0,+0,+2.58523887358,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+6.01453160109,+0,+3.86716945158,+0,+0,+3.87554661659,+0,+1.72264294164,+2.58388483792,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.86972586824,+0,+0,+3.87271542897,+0,+1.72138447319,+2.58199721207,+0,+0,+0,+0,+5.1624981214,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.86958634131,+0,+0,+3.87344571719,+0,+1.72170908774,+2.58248411408,+0,+0,+0,+0,+5.16321131296,+0
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72327514686,+0,+0,+0,+0,+0,+5.1577213695,+0
2010-08-16 01:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.86949366419,+0,+0,+0,+5.15775613071,+0
2010-08-16 01:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.8679964476,+0,+0,+0,+5.15644178573,+0
2010-08-16 01:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.86687434025,+0,+0,+0,+5.1549459634,+0
2010-08-16 01:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.86584064686,+0,+0,+0,+5.15355475098,+0
2010-08-16 01:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87034334473,+0,+0,+0,+0,+0
2010-08-16 01:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.86786574939,+0,+0,+0,+0,+0
2010-08-16 01:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.86977810446,+2.1499103954,+0,+0,+0,+0
2010-08-16 01:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15161698193,+0,+0,+0,+0
2010-08-16 01:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15012997393,+0,+0,+0,+0
2010-08-16 01:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15032630936,+0,+0,+0,+0
2010-08-16 01:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:15:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:16:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:16:30 UTC,+0,+1.29243299377,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:17:00 UTC,+0,+1.29232649374,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.43459250674,+0,+0,+0
2010-08-16 01:17:30 UTC,+0,+1.29166767116,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.43384554944,+0,+0,+0
2010-08-16 01:18:00 UTC,+0,+1.29116142713,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.4368895448,+0,+0,+0
2010-08-16 01:18:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44242896195,+0,+0,+0
2010-08-16 01:19:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44408207995,+0,+0,+0
2010-08-16 01:19:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.44587387309,+0,+0,+0
2010-08-16 01:20:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:20:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:21:30 UTC,+0,+0,+0,+0,+0,+0,+4.30580502366,+0,+0,+0,+0,+0,+1.7212253594,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:22:00 UTC,+0,+0,+0,+0,+0,+0,+4.30726314016,+0,+0,+0,+0,+0,+1.72090688155,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:22:30 UTC,+0,+0,+0,+0,+0,+0,+4.30832179726,+3.87767395011,+0,+0,+0,+0,+1.72099481513,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:23:00 UTC,+0,+0,+0,+0,+0,+0,+4.31104908326,+3.88012865993,+0,+0,+0,+0,+1.72050073192,+2.58067165412,+0,+0,+0,+0,+0,+0
2010-08-16 01:23:30 UTC,+0,+0,+0,+0,+0,+0,+4.31149158703,+3.88052693803,+0,+0,+0,+0,+0,+2.58098021399,+0,+0,+0,+0,+0,+0
2010-08-16 01:24:00 UTC,+0,+0,+0,+0,+0,+0,+4.31558740881,+3.88421340646,+0,+0,+0,+0,+0,+2.57824713561,+0,+0,+0,+5.60226832859,+0,+0
2010-08-16 01:24:30 UTC,+0,+0,+4.72692594407,+0,+0,+0,+4.31279479917,+3.88169990176,+0,+0,+3.86751919096,+0,+0,+2.57853274605,+0,+0,+0,+5.60293931991,+0,+0
2010-08-16 01:25:00 UTC,+0,+0,+4.72752180568,+0,+0,+0,+0,+3.88263645184,+0,+0,+3.86800568627,+0,+0,+2.57885710504,+0,+0,+0,+5.60809687037,+0,+0
2010-08-16 01:25:30 UTC,+0,+0,+4.72662430072,+0,+0,+0,+0,+0,+0,+0,+3.86743137446,+0,+0,+0,+0,+0,+0,+5.61054083374,+0,+0
2010-08-16 01:26:00 UTC,+0,+0,+4.72952987039,+0,+0,+0,+0,+0,+0,+6.01820917103,+3.86943326385,+0,+0,+0,+0,+0,+0,+5.60822862936,+0,+0
2010-08-16 01:26:30 UTC,+0,+0,+4.73273477738,+0,+0,+0,+0,+0,+0,+6.02228691151,+3.8720551553,+0,+0,+0,+0,+0,+0,+5.60533054824,+0,+0
2010-08-16 01:27:00 UTC,+0,+0,+4.73211013965,+0,+0,+0,+0,+0,+0,+6.02152249228,+3.87156365166,+0,+0,+0,+0,+0,+0,+5.60441723735,+0,+0
2010-08-16 01:27:30 UTC,+0,+0,+4.73414716857,+0,+0,+0,+0,+0,+0,+6.02452488133,+0,+0,+0,+0,+0,+0,+0,+5.60368505978,+0,+0
2010-08-16 01:28:00 UTC,+0,+0,+4.73692383024,+0,+0,+0,+0,+0,+0,+6.02802078876,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02834774293,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02953152863,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02653456309,+0,+0,+0,+0,+3.87592825148,+0,+0,+0,+0,+0
2010-08-16 01:30:00 UTC,+0,+1.29199717623,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87764500478,+0,+0,+0,+0,+0
2010-08-16 01:30:30 UTC,+0,+1.29233254915,+0,+0,+4.74317154264,+6.03575568733,+0,+0,+0,+0,+0,+0,+0,+0,+3.87952851684,+0,+0,+0,+0,+0
2010-08-16 01:31:00 UTC,+0,+1.29173235483,+0,+0,+4.74659134903,+6.04010728877,+0,+0,+0,+0,+0,+0,+0,+0,+3.87886452327,+2.15495850406,+0,+0,+0,+0
2010-08-16 01:31:30 UTC,+0,+1.2913938829,+0,+0,+4.74906158351,+6.04325058843,+0,+0,+0,+0,+0,+0,+0,+0,+3.87568654405,+2.15319292571,+0,+0,+0,+0
2010-08-16 01:32:00 UTC,+0,+0,+0,+0,+4.75138517354,+6.04620728744,+0,+0,+0,+0,+0,+0,+0,+0,+3.87518204729,+2.15291264427,+0,+0,+0,+0
2010-08-16 01:32:30 UTC,+0,+0,+0,+0,+4.74731339912,+6.04102607587,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15413274389,+0,+0,+0,+0
2010-08-16 01:33:00 UTC,+0,+0,+0,+0,+4.74853397169,+6.04257921821,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:33:30 UTC,+0,+0,+0,+0,+4.74693854845,+6.04054908958,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:34:00 UTC,+0,+0,+0,+0,+4.74481585192,+6.03784802164,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:34:30 UTC,+0,+0,+0,+0,+0,+6.04226996817,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:39:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72298699071,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72343362276,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7235402244,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72362987358,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:42:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58426952404,+0,+0,+0,+0,+0,+0
2010-08-16 01:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58439632812,+0,+0,+0,+0,+0,+0
2010-08-16 01:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58498695322,+0,+0,+0,+0,+0,+0
2010-08-16 01:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.58616378432,+0,+0,+0,+0,+0,+0
2010-08-16 01:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:48:30 UTC,+0,+1.29330530945,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:49:00 UTC,+0,+1.2932228283,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:49:30 UTC,+0,+1.29330205231,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:50:00 UTC,+0,+1.29270377506,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:50:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
