# file...... Output/hvac/house_hvac_file_012.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_8A_tm_1_A_8_Meter_29_221:hvac_load,house_1_9A_tm_1_A_9_Meter_29_222:hvac_load,house_1_10A_tm_1_A_10_Meter_29_223:hvac_load,house_1_11A_tm_1_A_11_Meter_29_224:hvac_load,house_1_12A_tm_1_A_12_Meter_29_225:hvac_load,house_1_13A_tm_1_A_13_Meter_29_226:hvac_load,house_1_14A_tm_1_A_14_Meter_29_227:hvac_load,house_1_15A_tm_1_A_15_Meter_29_228:hvac_load,house_1_1C_tm_1_C_1_Meter_30_229:hvac_load,house_1_2C_tm_1_C_2_Meter_30_230:hvac_load,house_1_3C_tm_1_C_3_Meter_30_231:hvac_load,house_1_4C_tm_1_C_4_Meter_30_232:hvac_load,house_1_5C_tm_1_C_5_Meter_30_233:hvac_load,house_1_6C_tm_1_C_6_Meter_30_234:hvac_load,house_1_7C_tm_1_C_7_Meter_30_235:hvac_load,house_1_8C_tm_1_C_8_Meter_30_236:hvac_load,house_1_9C_tm_1_C_9_Meter_30_237:hvac_load,house_1_10C_tm_1_C_10_Meter_30_238:hvac_load,house_1_11C_tm_1_C_11_Meter_30_239:hvac_load,house_1_12C_tm_1_C_12_Meter_30_240:hvac_load
2010-08-16 21:02:30 UTC,+0,+2.57551972783,+0,+3.86284175856,+2.14633148817,+0,+0,+6.43808372807,+4.73616750268,+0,+0,+0,+4.73547816241,+0,+0,+3.01397065318,+0,+0,+1.29178769674,+0
2010-08-16 21:03:00 UTC,+0,+2.57494030673,+0,+3.86197276102,+2.14584397101,+0,+0,+6.43663538009,+4.73476940003,+2.15223865465,+0,+0,+4.73408033016,+0,+0,+3.01308093956,+0,+0,+1.2914063587,+0
2010-08-16 21:03:30 UTC,+0,+0,+0,+3.86668254349,+2.14847138846,+0,+0,+6.44451624268,+4.73729464371,+2.15338654162,+0,+0,+4.73660508558,+4.30668007115,+0,+0,+0,+0,+1.29209512891,+0
2010-08-16 21:04:00 UTC,+0,+0,+0,+3.86628796829,+2.14825213637,+0,+0,+0,+4.73441921824,+2.15207947433,+0,+0,+4.73370940527,+4.30406602033,+0,+0,+0,+0,+1.29131084524,+0
2010-08-16 21:04:30 UTC,+0,+0,+0,+3.8685387971,+0,+0,+0,+0,+4.73452932996,+2.15212952724,+0,+3.01302396051,+4.73381949475,+4.30416612295,+0,+0,+0,+0,+0,+0
2010-08-16 21:05:00 UTC,+0,+0,+0,+3.86528288042,+0,+0,+0,+0,+0,+0,+0,+3.0140166656,+4.7353790552,+4.30558420694,+0,+0,+0,+0,+0,+0
2010-08-16 21:05:30 UTC,+0,+0,+0,+3.86861208016,+0,+0,+0,+0,+0,+0,+5.59105975888,+3.01100008716,+4.73063994755,+4.30127501015,+0,+0,+0,+0,+0,+0
2010-08-16 21:06:00 UTC,+0,+0,+0,+3.86710764134,+0,+0,+0,+0,+0,+0,+5.5879998207,+3.00935212213,+4.72805096044,+4.29892088425,+4.72851896966,+0,+0,+0,+0,+0
2010-08-16 21:06:30 UTC,+0,+0,+0,+3.87481433312,+0,+0,+0,+0,+0,+0,+5.58241584421,+3.00634480705,+4.72332640653,+4.29462492034,+4.72379381958,+0,+0,+0,+0,+0
2010-08-16 21:07:00 UTC,+0,+0,+0,+3.86957219956,+0,+0,+0,+0,+0,+0,+5.58396911623,+3.00718133965,+0,+4.29581991114,+4.72510819534,+0,+0,+0,+0,+0
2010-08-16 21:07:30 UTC,+0,+0,+0,+0,+0,+4.72837271509,+0,+0,+0,+0,+5.58593107162,+3.0082379734,+0,+4.29732931748,+4.72676839818,+0,+5.58538071807,+0,+0,+0
2010-08-16 21:08:00 UTC,+0,+0,+0,+0,+0,+4.72749874296,+0,+0,+0,+0,+5.58481472085,+3.0076367498,+0,+4.2964704667,+4.72582374433,+0,+5.5842645212,+0,+0,+0
2010-08-16 21:08:30 UTC,+0,+2.5766811341,+0,+0,+0,+4.72352226335,+0,+0,+0,+0,+5.58781827056,+0,+0,+4.29878121086,+4.72836534228,+0,+5.58726765683,+0,+0,+0
2010-08-16 21:09:00 UTC,+5.15138576646,+2.57600297997,+0,+0,+0,+4.72227910877,+0,+0,+0,+2.14974349462,+5.58862683899,+0,+0,+0,+4.72904955133,+0,+5.58807611379,+0,+1.28991189895,+0
2010-08-16 21:09:30 UTC,+5.14813436093,+2.57437703443,+0,+0,+0,+4.71929851545,+0,+0,+0,+2.15126419447,+5.59257999903,+0,+0,+0,+4.73239470768,+0,+5.59202872906,+5.16228364306,+1.29082437313,+0
2010-08-16 21:10:00 UTC,+5.14780979669,+2.57421472808,+6.00527463615,+0,+0,+4.71900098443,+0,+0,+0,+2.15043899783,+5.59043484565,+0,+0,+0,+4.73057948306,+0,+5.58984865837,+5.16030357085,+1.2903292257,+0
2010-08-16 21:10:30 UTC,+5.15043401246,+2.57552703192,+6.00833586415,+0,+0,+4.72140662714,+0,+0,+0,+2.14967396643,+5.58844609585,+0,+0,+0,+4.72889660684,+0,+5.58786020794,+5.15846786614,+1.28987017956,+0
2010-08-16 21:11:00 UTC,+5.1529191189,+0,+6.01123481699,+0,+2.14737393707,+4.72368474703,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60047335137,+5.170112112,+1.29278200169,+0
2010-08-16 21:11:30 UTC,+5.15418606502,+0,+6.0127127485,+0,+2.1479019312,+4.72484616816,+5.15423888575,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60354098013,+5.17294409607,+0,+0
2010-08-16 21:12:00 UTC,+5.15292982155,+0,+6.01124730196,+0,+2.14737839735,+4.72369455824,+5.15298263733,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.60816014674,+5.17720843401,+0,+0
2010-08-16 21:12:30 UTC,+5.15964363464,+0,+6.01907917105,+0,+2.15017634893,+4.72984917232,+5.15969647699,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16505474707,+0,+0
2010-08-16 21:13:00 UTC,+5.16120555987,+0,+6.02090120491,+0,+2.15082727423,+0,+5.16125840841,+0,+4.73552574259,+0,+0,+0,+0,+0,+0,+0,+0,+5.1654359433,+0,+0
2010-08-16 21:13:30 UTC,+5.15759402134,+0,+6.0166882342,+0,+2.14932218173,+0,+5.15764685555,+6.44704453766,+4.73677418344,+0,+0,+0,+0,+0,+0,+3.01434855341,+0,+5.16679765629,+0,+0
2010-08-16 21:14:00 UTC,+0,+0,+6.02361467036,+0,+2.15179666533,+0,+5.16358451616,+6.45446662509,+4.73551462834,+0,+0,+0,+0,+0,+0,+3.01354701197,+0,+5.16542382064,+0,+5.59598539877
2010-08-16 21:14:30 UTC,+0,+0,+6.02883865357,+0,+0,+0,+5.1680627553,+6.46006443275,+4.72709564038,+0,+0,+0,+0,+0,+0,+3.00818943166,+0,+5.15624097141,+0,+5.58603699045
2010-08-16 21:15:00 UTC,+0,+0,+0,+0,+0,+0,+5.17214808064,+6.46517109734,+4.72424159682,+2.14744856389,+0,+0,+0,+0,+0,+3.00637320775,+0,+5.15312797864,+0,+5.58266447245
2010-08-16 21:15:30 UTC,+0,+0,+0,+3.87649932974,+0,+0,+5.16869455701,+6.46085418611,+4.72413165153,+2.14739858684,+0,+0,+4.7234239202,+0,+0,+3.00630324201,+0,+0,+0,+5.58253455416
2010-08-16 21:16:00 UTC,+0,+2.58193722781,+0,+3.87245747757,+0,+0,+5.16330534727,+6.45411766343,+4.71903532887,+2.14508198755,+0,+0,+4.7183286295,+0,+0,+3.00306010198,+0,+0,+1.2871118228,+5.576512418
2010-08-16 21:16:30 UTC,+0,+2.58004342953,+0,+3.8696172316,+0,+0,+5.1595183009,+6.44938384804,+4.71453097834,+2.14303447682,+0,+3.00029041342,+4.71382519147,+0,+0,+3.00019367452,+0,+0,+1.28588324911,+5.5711897938
2010-08-16 21:17:00 UTC,+0,+2.57922414017,+0,+3.86838849289,+0,+0,+0,+6.44733591898,+4.71634511168,+0,+0,+3.00144492285,+4.71563895725,+0,+4.71689464128,+3.00134813209,+0,+0,+1.28637805885,+5.57333348793
2010-08-16 21:17:30 UTC,+0,+2.5791346688,+0,+3.8682543072,+0,+0,+0,+6.44711227274,+4.71359145043,+0,+0,+2.99969250046,+4.71288585393,+0,+4.71335194891,+2.99959578842,+0,+0,+1.28562699036,+5.57007958849
2010-08-16 21:18:00 UTC,+0,+2.57938393591,+0,+3.86862814842,+0,+0,+0,+0,+0,+0,+0,+3.0006843612,+4.71444409421,+0,+4.71491038593,+0,+0,+0,+1.28605209069,+5.57192127642
2010-08-16 21:18:30 UTC,+0,+2.57668802938,+0,+3.86458493164,+0,+0,+0,+0,+0,+0,+0,+3.00049408859,+4.71414517069,+0,+4.7146114247,+0,+0,+0,+0,+5.571567978
2010-08-16 21:19:00 UTC,+0,+0,+0,+3.86482231389,+0,+0,+0,+0,+0,+0,+0,+3.00000005644,+4.71336903281,+0,+4.71383518877,+0,+0,+0,+0,+5.57065065875
2010-08-16 21:19:30 UTC,+0,+0,+0,+3.86955288114,+0,+0,+0,+0,+0,+0,+0,+2.99977045308,+4.71300831962,+4.28523053751,+4.71347443006,+0,+5.5696376979,+0,+0,+0
2010-08-16 21:20:00 UTC,+0,+0,+0,+3.86441880648,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.28737779199,+4.71583621849,+0,+5.57242833559,+0,+0,+0
2010-08-16 21:20:30 UTC,+0,+0,+0,+3.8651539716,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.28769544057,+4.7161856036,+0,+5.57284116143,+0,+0,+0
2010-08-16 21:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.14459113566,+0,+0,+0,+4.28908651501,+4.71771566146,+0,+5.57464904451,+0,+0,+0
2010-08-16 21:21:30 UTC,+0,+0,+0,+0,+2.14942327025,+0,+0,+0,+0,+2.14500508236,+0,+0,+0,+4.2899143805,+4.71862623966,+0,+5.57572496385,+0,+0,+0
2010-08-16 21:22:00 UTC,+0,+0,+0,+0,+2.14895974647,+0,+0,+0,+0,+2.14630441082,+5.57966335737,+0,+0,+4.2925129499,+4.7214844344,+0,+5.57910214483,+0,+0,+0
2010-08-16 21:22:30 UTC,+0,+0,+0,+0,+2.14984206993,+4.72909807986,+0,+0,+0,+2.14733371002,+5.58233906585,+0,+0,+4.29457147898,+0,+0,+5.58177747287,+0,+0,+0
2010-08-16 21:23:00 UTC,+5.15617380226,+0,+0,+0,+2.14873031183,+4.72665257792,+0,+0,+0,+0,+5.5835451657,+0,+0,+4.29549937957,+0,+0,+5.5829834013,+0,+0,+0
2010-08-16 21:23:30 UTC,+5.15490963853,+0,+0,+0,+2.14820347726,+4.72549371526,+0,+0,+0,+0,+5.58308056124,+0,+0,+4.29514194087,+0,+0,+5.58251886287,+0,+1.28863408394,+0
2010-08-16 21:24:00 UTC,+5.15728314722,+2.57895211061,+6.01632558994,+0,+2.14919262636,+4.72766951775,+0,+0,+0,+0,+5.58307772376,+0,+0,+4.29513975791,+0,+0,+5.58251602577,+5.15350659562,+1.288633429,+0
2010-08-16 21:24:30 UTC,+5.154301812,+2.57746122048,+6.01284777084,+0,+2.14795016828,+4.72493651886,+0,+0,+0,+0,+5.58802577103,+0,+0,+4.29894648753,+0,+0,+0,+5.15807385288,+1.28977554884,+0
2010-08-16 21:25:00 UTC,+5.15561145315,+2.57811613883,+6.01437550742,+0,+0,+4.72613707083,+0,+0,+0,+0,+5.58784435207,+0,+0,+0,+0,+0,+0,+5.15790639549,+1.28973367328,+0
2010-08-16 21:25:30 UTC,+5.15913233612,+2.57987684312,+6.01848272558,+0,+0,+4.72936467477,+0,+0,+0,+0,+5.58623606717,+0,+0,+0,+0,+0,+0,+5.15642188038,+1.28936244521,+0
2010-08-16 21:26:00 UTC,+5.16080329249,+2.58071244599,+6.02043194762,+0,+0,+4.73089644545,+0,+0,+0,+0,+5.58520725847,+0,+0,+0,+0,+0,+0,+5.15547224636,+0,+0
2010-08-16 21:26:30 UTC,+5.16160636456,+0,+6.02136875591,+0,+0,+4.73163262401,+0,+0,+4.72487358426,+0,+5.58339885913,+0,+0,+0,+0,+0,+0,+5.15380301717,+0,+0
2010-08-16 21:27:00 UTC,+5.16123554402,+0,+6.02093618234,+0,+0,+4.73129269172,+0,+0,+4.7253971027,+0,+5.58401748123,+0,+0,+0,+0,+0,+0,+5.15437403157,+0,+0
2010-08-16 21:27:30 UTC,+5.15740425077,+0,+6.01646686094,+0,+0,+0,+0,+6.44799900351,+4.72738330888,+2.14888222803,+0,+0,+0,+0,+0,+0,+0,+5.15654043542,+0,+0
2010-08-16 21:28:00 UTC,+0,+0,+6.01974959057,+0,+0,+0,+0,+6.45032496278,+4.72917559862,+2.14969694072,+0,+0,+0,+0,+0,+0,+0,+5.15849532992,+0,+0
2010-08-16 21:28:30 UTC,+0,+0,+0,+0,+0,+0,+5.16084273586,+6.45103939435,+4.72898403686,+2.1496098634,+0,+3.00949608696,+0,+0,+0,+3.00939893483,+0,+5.15828638875,+0,+0
2010-08-16 21:29:00 UTC,+0,+0,+0,+3.87443814647,+0,+0,+5.16594627517,+6.45741882847,+4.72662249665,+2.14853638919,+0,+3.00799320144,+4.72592648262,+0,+4.72639422377,+3.00789611674,+0,+5.15571059884,+0,+0
2010-08-16 21:29:30 UTC,+0,+0,+0,+3.87431298721,+0,+0,+5.16577939388,+6.45721022653,+4.72357534072,+0,+0,+3.00605398972,+4.72287992754,+0,+4.72334728424,+3.00595699203,+0,+5.15238699115,+0,+0
2010-08-16 21:30:00 UTC,+0,+0,+0,+3.87356424864,+0,+0,+5.16478106217,+6.45596230995,+4.72271035907,+0,+0,+3.0055035149,+4.72201511651,+0,+4.72248236404,+3.00540654192,+0,+0,+0,+0
2010-08-16 21:30:30 UTC,+0,+0,+0,+3.87290065337,+0,+0,+5.16389625639,+6.454856301,+4.72483638827,+0,+0,+3.00685652109,+4.72414072636,+0,+4.7246082422,+3.00675948738,+0,+0,+1.28869740886,+0
2010-08-16 21:31:00 UTC,+0,+0,+0,+3.87264793908,+0,+0,+5.16355929942,+6.45443510412,+4.72429787353,+0,+0,+3.00651381,+4.72360231784,+0,+4.72406976572,+3.00641679167,+0,+0,+1.28855052675,+0
2010-08-16 21:31:30 UTC,+0,+0,+0,+3.87319870206,+0,+0,+5.16429366007,+6.45535305637,+0,+0,+0,+3.00550949216,+4.72202450693,+0,+4.72249175566,+3.00541251891,+0,+0,+1.28812008745,+0
2010-08-16 21:32:00 UTC,+0,+2.58131816369,+0,+3.87152902895,+0,+0,+5.16206739887,+6.45257022551,+0,+0,+0,+0,+4.72046547939,+0,+4.72093253136,+3.00442020174,+5.57845002815,+0,+1.2876947724,+5.57903796598
2010-08-16 21:32:30 UTC,+0,+2.58050917321,+0,+3.8703157361,+2.15049023036,+0,+5.16044965297,+0,+0,+0,+0,+0,+4.71764553859,+0,+4.71811223459,+3.0026253163,+5.57511762666,+0,+1.28692547019,+5.57570507124
2010-08-16 21:33:00 UTC,+0,+2.57758131461,+0,+3.86592464636,+2.14805025072,+0,+5.15459478658,+0,+0,+0,+0,+0,+0,+0,+4.71839443475,+0,+5.57545106828,+0,+0,+5.5760385622
2010-08-16 21:33:30 UTC,+0,+2.57837201606,+0,+3.86711050995,+2.14870919492,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.57569328754,+0,+0,+5.57628081733
2010-08-16 21:34:00 UTC,+0,+2.57446932923,+0,+3.86125741084,+2.14545682591,+0,+0,+0,+0,+2.1441828279,+0,+0,+0,+0,+0,+0,+5.57358778164,+0,+0,+5.5741749997
2010-08-16 21:34:30 UTC,+0,+0,+0,+0,+2.14631841109,+0,+0,+0,+0,+2.14490991568,+0,+0,+0,+0,+0,+0,+5.57547760915,+0,+0,+5.57606510704
2010-08-16 21:35:00 UTC,+0,+0,+0,+0,+2.14718005434,+0,+0,+0,+0,+2.14674621292,+0,+0,+0,+0,+0,+0,+5.58025046546,+0,+0,+5.58083866972
2010-08-16 21:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.14600916017,+0,+0,+0,+0,+0,+0,+5.578334737,+0,+0,+5.57892265774
2010-08-16 21:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.57943462622,+0,+0,+5.58002270975
2010-08-16 21:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29244650144,+0,+0,+5.57901578632,+0,+0,+5.57960380789
2010-08-16 21:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.29149183779,+0,+0,+0,+0,+0,+5.57836291401
2010-08-16 21:37:30 UTC,+5.16612175443,+0,+0,+0,+0,+4.73577189538,+0,+0,+0,+0,+0,+0,+0,+4.30072431756,+0,+0,+0,+0,+0,+0
2010-08-16 21:38:00 UTC,+5.16849232888,+0,+0,+0,+0,+4.73794500807,+0,+0,+0,+0,+0,+0,+0,+4.30137152601,+0,+0,+0,+0,+1.29050312469,+0
2010-08-16 21:38:30 UTC,+5.16562660459,+0,+6.02605848974,+0,+0,+4.73531799006,+0,+0,+0,+0,+0,+0,+0,+4.30027166847,+0,+0,+0,+0,+1.29017313827,+0
2010-08-16 21:39:00 UTC,+5.16555978417,+0,+6.02598054167,+0,+0,+4.73525673558,+0,+0,+0,+0,+5.58977777004,+0,+0,+4.30029437004,+0,+0,+0,+5.15969102222,+1.29017994934,+0
2010-08-16 21:39:30 UTC,+5.16843488899,+0,+6.02933444016,+0,+0,+4.73789235274,+0,+0,+0,+0,+5.58935967787,+0,+0,+4.29997271511,+0,+0,+0,+5.15930510543,+1.29008344433,+0
2010-08-16 21:40:00 UTC,+5.16425946886,+2.58244079211,+6.02446368377,+0,+0,+4.73406473266,+0,+0,+4.72936077892,+0,+5.58793500139,+0,+0,+4.29887665485,+0,+0,+0,+5.15799006866,+0,+0
2010-08-16 21:40:30 UTC,+5.16753232422,+2.58407746397,+6.02828157049,+0,+0,+4.73706496892,+0,+0,+4.7266308626,+2.14854019206,+5.58547536904,+0,+0,+4.29698436184,+4.72640258912,+0,+0,+5.15571972377,+0,+0
2010-08-16 21:41:00 UTC,+5.16458539143,+2.58260377769,+6.02484388251,+0,+0,+4.73436350684,+0,+0,+4.72687904043,+2.14865300509,+5.58576863148,+3.00815646606,+0,+4.29720998031,+4.72665074933,+0,+0,+5.15599041743,+0,+0
2010-08-16 21:41:30 UTC,+5.16081918439,+2.58072039312,+6.02045048602,+0,+0,+4.73091101359,+0,+0,+4.72398294385,+2.14733654011,+5.58234642278,+3.00631338858,+0,+0,+4.72375485841,+0,+0,+5.15283157386,+0,+0
2010-08-16 21:42:00 UTC,+5.16178923763,+2.58120549214,+6.02158208298,+0,+0,+4.7318002643,+0,+0,+4.72061498651,+2.14580558359,+5.57836663408,+3.00417001864,+0,+0,+4.72038714035,+0,+0,+5.14915806042,+0,+0
2010-08-16 21:42:30 UTC,+0,+0,+6.02331914609,+0,+0,+0,+0,+6.45414995324,+4.71893955609,+0,+5.57638684092,+3.00310377377,+4.7182450573,+0,+4.71871182899,+0,+0,+5.14733062757,+0,+0
2010-08-16 21:43:00 UTC,+0,+0,+0,+3.87308383901,+0,+0,+0,+6.45516161504,+4.71974435296,+0,+5.57733783919,+3.00361594694,+4.71904969548,+0,+4.71951656869,+0,+0,+5.14820843921,+0,+0
2010-08-16 21:43:30 UTC,+0,+0,+0,+3.86897181891,+2.14974346119,+0,+0,+6.44830814383,+4.72128823609,+0,+5.57916218781,+3.00459847505,+4.72059327399,+0,+4.72106034209,+0,+0,+5.14989239019,+0,+0
2010-08-16 21:44:00 UTC,+0,+0,+0,+3.86719851222,+2.1487580948,+0,+0,+6.44535258759,+4.72389790738,+0,+5.58224593838,+3.00625927132,+4.72320243058,+0,+4.72366982798,+3.00616226441,+0,+5.1527388225,+0,+0
2010-08-16 21:44:30 UTC,+0,+0,+0,+3.86755752963,+2.14895758864,+0,+0,+6.44595095908,+4.72690317687,+0,+0,+0,+4.72620710748,+0,+4.72667488406,+3.00807473378,+0,+5.15601674364,+0,+0
2010-08-16 21:45:00 UTC,+0,+0,+0,+3.86666364532,+2.14846088739,+0,+0,+6.44446112916,+0,+0,+0,+0,+4.72686789631,+0,+0,+3.00849532419,+5.58601594046,+0,+1.28944140233,+0
2010-08-16 21:45:30 UTC,+0,+0,+0,+3.86947095728,+2.15002081542,+0,+0,+6.4491400538,+0,+0,+0,+0,+4.72610308961,+0,+0,+3.00800852669,+5.58511214727,+0,+1.28923275706,+0
2010-08-16 21:46:00 UTC,+0,+0,+0,+3.86824741162,+2.14934093263,+0,+0,+6.44710077994,+0,+0,+0,+0,+4.72562482643,+0,+0,+3.00770411332,+5.58454697053,+0,+1.28910228305,+0
2010-08-16 21:46:30 UTC,+0,+0,+0,+3.86923023848,+0,+0,+5.15900230304,+6.44873884969,+0,+0,+0,+0,+4.72800398759,+0,+0,+3.00921844346,+5.58735849085,+0,+1.289751337,+0
2010-08-16 21:47:00 UTC,+0,+0,+0,+3.86698556779,+0,+0,+5.15600936785,+6.4449976748,+0,+2.14870590964,+0,+0,+0,+0,+0,+3.00813343813,+5.58534405918,+0,+1.28928629509,+0
2010-08-16 21:47:30 UTC,+0,+0,+0,+3.87152414643,+0,+0,+5.16206088875,+0,+0,+2.14950748618,+0,+0,+0,+0,+0,+3.00925561109,+5.58742749668,+0,+0,+0
2010-08-16 21:48:00 UTC,+0,+2.5804610507,+0,+0,+0,+0,+5.16035342189,+0,+0,+2.14926929086,+0,+0,+0,+0,+0,+0,+5.58680838536,+0,+0,+0
2010-08-16 21:48:30 UTC,+0,+2.5821031649,+0,+0,+0,+0,+5.16363717323,+0,+0,+2.14742519353,+0,+0,+0,+0,+0,+0,+5.58201525445,+0,+0,+0
2010-08-16 21:49:00 UTC,+0,+2.58251032128,+0,+0,+0,+0,+5.16445136772,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58155225194,+0,+0,+0
2010-08-16 21:49:30 UTC,+0,+2.58354419119,+0,+0,+0,+0,+5.16651880729,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:50:00 UTC,+0,+2.58200048747,+0,+0,+0,+0,+5.16343184817,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:50:30 UTC,+0,+0,+0,+0,+0,+0,+5.16706641749,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:51:00 UTC,+0,+0,+0,+0,+0,+0,+5.17086548859,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58269878388
2010-08-16 21:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58263374908
2010-08-16 21:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.72107971205,+0,+0,+0,+0,+5.57921189722
2010-08-16 21:52:30 UTC,+5.17422191544,+0,+0,+0,+0,+4.74319733717,+0,+0,+0,+0,+0,+0,+0,+0,+4.72233179952,+0,+0,+0,+1.28807645565,+5.58069155563
2010-08-16 21:53:00 UTC,+5.17554726623,+0,+0,+0,+0,+4.74441229019,+0,+0,+0,+0,+0,+0,+0,+0,+4.72207735321,+0,+0,+0,+1.28800704945,+5.58039086287
2010-08-16 21:53:30 UTC,+5.17199598798,+0,+6.03348857212,+0,+0,+4.74115682282,+0,+0,+0,+2.14703166787,+0,+0,+0,+4.29396741502,+4.72308421641,+0,+0,+0,+1.28828169503,+5.58158072669
2010-08-16 21:54:00 UTC,+5.16638227679,+0,+6.02694000468,+0,+0,+4.73601071702,+0,+0,+0,+2.14676818171,+0,+3.00551767539,+0,+4.29344046044,+4.72250461332,+0,+0,+5.15146780406,+1.28812359469,+5.58089577888
2010-08-16 21:54:30 UTC,+5.15995347918,+0,+6.01944061424,+0,+2.15030547524,+4.73011741906,+0,+0,+4.72066807218,+2.14582971448,+0,+3.00420380238,+0,+4.2915635892,+4.72044022224,+0,+0,+5.14921596227,+1.28756048352,+5.57845617811
2010-08-16 21:55:00 UTC,+5.1562125467,+0,+6.01507670155,+0,+2.14874645839,+4.72668809506,+0,+0,+4.72390589996,+2.14730151863,+0,+3.0062643578,+0,+4.29450709836,+4.72367782,+0,+0,+5.15274754021,+0,+5.58228221965
2010-08-16 21:55:30 UTC,+5.15231685559,+0,+6.01053225832,+0,+2.14712294656,+4.72311690338,+0,+0,+4.73046300589,+0,+0,+3.01043730365,+0,+4.30046816324,+4.73023446039,+0,+0,+5.15989953674,+0,+5.59003055056
2010-08-16 21:56:00 UTC,+5.15128262443,+2.57595140125,+6.00932579603,+0,+2.1466919353,+4.72216882057,+0,+0,+4.73227058452,+0,+0,+3.01158764768,+0,+4.30211143296,+4.73204191076,+0,+0,+5.16187110732,+0,+0
2010-08-16 21:56:30 UTC,+5.15784770564,+2.57923443193,+6.01698416473,+0,+2.14942790352,+4.72818705013,+0,+0,+4.72857590939,+0,+0,+3.0092363544,+4.72787951022,+4.29875260385,+4.72834749782,+0,+0,+5.1578412341,+0,+0
2010-08-16 21:57:00 UTC,+0,+2.58156168869,+6.02241298749,+3.87189425841,+2.15136736162,+4.73245321974,+0,+0,+4.72682730874,+0,+5.58570750208,+3.00812354398,+4.72613125431,+4.29716295102,+0,+0,+0,+5.1559339924,+0,+0
2010-08-16 21:57:30 UTC,+0,+2.58246947108,+6.0245305836,+3.87325571561,+0,+4.73411730501,+0,+0,+4.7289970756,+0,+5.58827143427,+0,+4.72830059343,+4.29913548604,+0,+0,+5.58770899815,+5.15830061046,+0,+0
2010-08-16 21:58:00 UTC,+0,+2.57891439099,+0,+3.86792394298,+0,+0,+0,+6.44656165732,+4.72783600887,+0,+5.58689944522,+0,+4.72713975558,+4.2980799603,+0,+0,+5.58633720405,+5.15703420642,+0,+0
2010-08-16 21:58:30 UTC,+0,+0,+0,+3.86606144189,+0,+0,+0,+6.44345744146,+4.72583892681,+0,+5.5845395682,+0,+4.72514306723,+0,+0,+0,+5.58397766239,+5.15485593995,+0,+0
2010-08-16 21:59:00 UTC,+0,+0,+0,+3.87021978102,+0,+0,+0,+6.45038811239,+0,+0,+5.58442195765,+0,+4.72504355714,+0,+0,+0,+5.58386006859,+5.15474738044,+0,+0
2010-08-16 21:59:30 UTC,+0,+0,+0,+3.87266248349,+0,+0,+0,+6.45445934516,+0,+0,+5.58274453612,+0,+4.72362429337,+0,+0,+0,+5.58218288552,+5.15319904932,+0,+0
2010-08-16 22:00:00 UTC,+0,+0,+0,+3.87702048336,+0,+0,+0,+6.46172278866,+0,+0,+5.5844328888,+0,+4.72505280596,+0,+0,+3.00734002375,+5.58387099817,+0,+1.28894623137,+0
2010-08-16 22:00:30 UTC,+0,+0,+0,+3.8788224292,+0,+0,+0,+6.46472607729,+0,+2.14886960878,+5.58633170232,+0,+4.72665938918,+0,+0,+3.00836260994,+5.58576954183,+0,+1.28938451995,+0
2010-08-16 22:01:00 UTC,+0,+0,+0,+3.87590513942,+0,+0,+0,+6.45986385388,+0,+2.14864176132,+5.58573940279,+0,+0,+0,+0,+3.00804363322,+5.58517732648,+0,+1.28924780399,+0
2010-08-16 22:01:30 UTC,+0,+0,+0,+3.87323320735,+0,+0,+0,+6.45541056606,+0,+2.15088125926,+5.59156107667,+0,+0,+0,+0,+3.01117883481,+5.59099817322,+0,+1.29059157632,+0
