# file...... Output/hvac/house_hvac_file_049.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_8B_tm_3_B_8_Meter_80_961:hvac_load,house_3_9B_tm_3_B_9_Meter_80_962:hvac_load,house_3_10B_tm_3_B_10_Meter_80_963:hvac_load,house_3_11B_tm_3_B_11_Meter_80_964:hvac_load,house_3_12B_tm_3_B_12_Meter_80_965:hvac_load,house_3_13B_tm_3_B_13_Meter_80_966:hvac_load,house_3_14B_tm_3_B_14_Meter_80_967:hvac_load,house_3_15B_tm_3_B_15_Meter_80_968:hvac_load,house_3_1A_tm_3_A_1_Meter_82_969:hvac_load,house_3_2A_tm_3_A_2_Meter_82_970:hvac_load,house_3_3A_tm_3_A_3_Meter_82_971:hvac_load,house_3_4A_tm_3_A_4_Meter_82_972:hvac_load,house_3_5A_tm_3_A_5_Meter_82_973:hvac_load,house_3_6A_tm_3_A_6_Meter_82_974:hvac_load,house_3_7A_tm_3_A_7_Meter_82_975:hvac_load,house_3_8A_tm_3_A_8_Meter_82_976:hvac_load,house_3_9A_tm_3_A_9_Meter_82_977:hvac_load,house_3_10A_tm_3_A_10_Meter_82_978:hvac_load,house_3_11A_tm_3_A_11_Meter_82_979:hvac_load,house_3_12A_tm_3_A_12_Meter_82_980:hvac_load
2010-08-16 08:21:30 UTC,+0,+0,+0,+0,+0,+3.03718448687,+3.03703013452,+0,+0,+0,+0,+5.62544284643,+6.05780070988,+1.29848047813,+0,+2.59675240962,+0,+2.59677253526,+0,+0
2010-08-16 08:22:00 UTC,+0,+0,+0,+0,+0,+3.03259820981,+3.03244416299,+0,+0,+0,+0,+5.63350371872,+6.06648100273,+0,+0,+2.60047352702,+0,+2.60049370009,+0,+0
2010-08-16 08:22:30 UTC,+0,+0,+0,+0,+0,+3.03359518181,+3.03344106859,+0,+0,+0,+0,+0,+6.0583484357,+0,+2.16412684206,+2.59698721201,+3.89532126382,+0,+6.05882687601,+0
2010-08-16 08:23:00 UTC,+0,+0,+0,+0,+0,+3.03282210234,+3.0326680406,+0,+0,+0,+0,+0,+6.06386000273,+0,+2.16609574155,+2.59934994185,+3.89886517944,+0,+6.06433902536,+0
2010-08-16 08:23:30 UTC,+0,+0,+0,+0,+0,+0,+3.0296471375,+0,+0,+0,+0,+0,+6.06653530552,+0,+2.16705144119,+2.6004968059,+3.90058538855,+0,+6.06701461082,+0
2010-08-16 08:24:00 UTC,+0,+0,+0,+0,+0,+0,+3.02924156888,+3.46217323861,+0,+0,+0,+0,+6.06706245237,+0,+2.16723975408,+0,+3.90092434185,+0,+6.06754181334,+0
2010-08-16 08:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.46234377379,+0,+0,+0,+0,+6.06483690842,+0,+2.16644472206,+0,+3.899493326,+0,+6.06531603431,+4.76536746426
2010-08-16 08:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.46544209103,+0,+2.59575857465,+0,+0,+0,+0,+2.16302660083,+0,+3.89334088745,+0,+6.05574663071,+4.75784922884
2010-08-16 08:25:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.46650985833,+0,+2.59610931981,+0,+0,+0,+0,+0,+0,+3.89386695257,+0,+6.0565648639,+4.75849207658
2010-08-16 08:26:00 UTC,+0,+0,+0,+0,+4.33499890955,+0,+0,+3.46845171929,+0,+2.59478763779,+5.62130704151,+0,+0,+0,+0,+0,+3.89188462786,+0,+6.05348158806,+4.75606969024
2010-08-16 08:26:30 UTC,+0,+0,+0,+0,+4.33515390844,+0,+0,+3.46857573922,+0,+2.59885759289,+5.63012377413,+0,+0,+0,+0,+0,+3.8979889499,+0,+0,+4.76352912752
2010-08-16 08:27:00 UTC,+0,+0,+0,+0,+4.33583987414,+0,+0,+3.46912460395,+2.5994673196,+2.59952981237,+5.63158000151,+0,+0,+1.29982338896,+0,+0,+0,+0,+0,+4.7647611755
2010-08-16 08:27:30 UTC,+0,+0,+0,+0,+4.33353248675,+0,+0,+0,+2.60356482666,+0,+5.64045669734,+0,+0,+1.30187232299,+0,+0,+0,+2.60355558984,+0,+4.77227134549
2010-08-16 08:28:00 UTC,+0,+0,+0,+0,+4.33679433801,+0,+0,+0,+2.60389473369,+0,+5.64117139629,+0,+0,+1.30203729105,+0,+0,+0,+2.60388549505,+0,+4.77287601981
2010-08-16 08:28:30 UTC,+0,+0,+0,+0,+4.33914473897,+0,+0,+0,+2.60184261533,+0,+5.63672575882,+0,+0,+1.30101114149,+0,+0,+0,+2.60183338802,+0,+4.76911476738
2010-08-16 08:29:00 UTC,+0,+6.08254528518,+0,+0,+4.34461370367,+0,+0,+0,+2.60426894004,+0,+5.64198206394,+0,+0,+0,+0,+0,+0,+2.60425969933,+0,+4.77356188905
2010-08-16 08:29:30 UTC,+0,+6.08224233463,+4.34437724991,+0,+0,+0,+0,+0,+2.60615472793,+0,+5.64606736912,+0,+0,+0,+0,+0,+0,+2.60614547682,+0,+4.77701828084
2010-08-16 08:30:00 UTC,+5.21125356006,+6.07950709864,+4.34242356367,+0,+0,+0,+0,+0,+0,+0,+5.65125412094,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:30:30 UTC,+5.21028082776,+6.07837231449,+4.34161302587,+0,+0,+3.03953377086,+0,+0,+0,+0,+5.65137430828,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:31:00 UTC,+5.20669853675,+6.07419323348,+4.33862805015,+0,+0,+3.03744393151,+0,+0,+0,+0,+5.64222796536,+0,+0,+0,+2.17026485526,+2.60435298503,+0,+0,+0,+0
2010-08-16 08:31:30 UTC,+5.20272047959,+6.06955245392,+4.33531329889,+4.76903562472,+0,+3.0351232098,+3.03496899475,+0,+0,+0,+0,+0,+0,+0,+2.16813935985,+2.60180233614,+0,+0,+0,+0
2010-08-16 08:32:00 UTC,+5.20286541827,+6.0697215386,+4.33543407034,+4.76916848012,+0,+3.03520776422,+3.03505354355,+0,+0,+0,+0,+0,+0,+0,+2.16494935353,+2.59797424685,+0,+0,+0,+0
2010-08-16 08:32:30 UTC,+5.20475787811,+6.0719292718,+4.33701097919,+4.77090316874,+0,+3.03631178874,+3.03615749453,+0,+0,+2.59577875461,+0,+5.62313506112,+0,+0,+2.16304341627,+2.59568707327,+0,+0,+0,+0
2010-08-16 08:33:00 UTC,+5.19784691096,+0,+4.33125235492,+4.76456835742,+0,+3.03228006396,+3.03212603835,+0,+0,+2.59406882027,+0,+5.61943109855,+0,+1.29709273739,+2.16161857195,+2.59397722354,+0,+0,+0,+0
2010-08-16 08:33:30 UTC,+5.20029341763,+0,+0,+4.76681090289,+0,+0,+3.03355318801,+0,+0,+2.59121679795,+0,+5.61325321053,+0,+1.29566664497,+0,+2.59112534241,+0,+0,+0,+0
2010-08-16 08:34:00 UTC,+5.19660037722,+0,+0,+4.76342574514,+0,+0,+3.0313988831,+0,+0,+2.59721804625,+0,+5.62625277312,+0,+1.29866744007,+0,+2.59712629373,+0,+0,+0,+0
2010-08-16 08:34:30 UTC,+0,+0,+0,+4.76646903169,+0,+0,+3.03333562212,+0,+0,+2.59530462378,+0,+5.62210802573,+0,+1.29771067436,+0,+0,+0,+2.59523307189,+0,+0
2010-08-16 08:35:00 UTC,+0,+0,+0,+4.75962806294,+0,+0,+3.02898204874,+3.4618766243,+0,+0,+0,+5.6295111877,+0,+0,+0,+0,+0,+2.59865061597,+0,+0
2010-08-16 08:35:30 UTC,+0,+0,+0,+4.75580060257,+0,+0,+0,+3.45909268345,+0,+0,+0,+5.62987387331,+0,+0,+0,+0,+0,+2.59881804366,+0,+0
2010-08-16 08:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.46507796276,+2.5997661378,+0,+0,+5.63190769285,+0,+0,+0,+0,+0,+2.59975692196,+0,+0
2010-08-16 08:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.46423802872,+2.59932629766,+0,+0,+5.63095490642,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.46211675252,+2.59725217782,+0,+0,+5.62646192537,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:37:30 UTC,+0,+0,+0,+0,+4.33636089641,+0,+0,+3.46954149172,+2.5965197826,+0,+0,+0,+6.05718966281,+0,+0,+0,+0,+0,+0,+0
2010-08-16 08:38:00 UTC,+0,+0,+0,+0,+4.33058533797,+0,+0,+3.46492026919,+2.60004478608,+0,+0,+0,+6.06541232805,+0,+0,+0,+3.89986331843,+0,+0,+0
2010-08-16 08:38:30 UTC,+0,+0,+0,+0,+4.33646456511,+0,+0,+0,+2.59792384836,+0,+0,+0,+6.06046488297,+0,+0,+0,+3.89668213082,+0,+0,+0
2010-08-16 08:39:00 UTC,+0,+0,+0,+0,+4.33789892664,+0,+0,+0,+0,+0,+0,+0,+6.05628065498,+1.29815463049,+2.16338816761,+0,+3.89399168868,+0,+0,+4.75864450331
2010-08-16 08:39:30 UTC,+0,+0,+0,+0,+4.34330487758,+0,+0,+0,+0,+0,+0,+0,+6.06594294881,+1.30022589459,+2.16683983338,+0,+3.90020450561,+0,+0,+4.76623652063
2010-08-16 08:40:00 UTC,+0,+0,+0,+0,+4.34515051323,+3.04199638419,+0,+0,+0,+2.60126857972,+0,+0,+6.06812113176,+1.30069282215,+2.16761794662,+0,+3.90160506853,+0,+0,+4.76794799857
2010-08-16 08:40:30 UTC,+0,+0,+0,+0,+4.34056413148,+3.03878537929,+0,+0,+0,+2.60401931635,+0,+0,+6.07453749026,+1.30206826875,+2.16991006503,+0,+3.90573076117,+0,+6.07501764061,+4.77298956596
2010-08-16 08:41:00 UTC,+0,+0,+0,+0,+0,+3.038778178,+0,+0,+0,+2.60737049179,+0,+0,+6.08235443033,+0,+2.17270251382,+2.60727823763,+3.91075702209,+2.60729849727,+6.08283540588,+4.77913162165
2010-08-16 08:41:30 UTC,+0,+0,+0,+0,+0,+3.03282719198,+0,+0,+0,+2.61367909385,+0,+0,+6.0970698563,+0,+0,+2.61358652849,+3.92021898044,+2.61360686823,+6.09755238401,+4.79069407026
2010-08-16 08:42:00 UTC,+0,+0,+0,+0,+0,+3.0343667513,+3.03421258664,+0,+0,+2.6122164545,+0,+0,+0,+0,+0,+2.61212396127,+3.91802524044,+2.61214428245,+6.09414027613,+4.78801333491
2010-08-16 08:42:30 UTC,+0,+0,+4.33532645326,+0,+0,+3.03513241944,+3.03497820378,+0,+0,+0,+5.66693379335,+0,+0,+0,+0,+2.61575705321,+3.92347460313,+2.61577742046,+6.1026161274,+4.79467241946
2010-08-16 08:43:00 UTC,+0,+0,+4.3326068809,+0,+0,+0,+3.03307430516,+0,+0,+0,+5.67309051229,+0,+0,+0,+0,+2.61859895899,+0,+2.61861936224,+6.10924617492,+4.79988134174
2010-08-16 08:43:30 UTC,+5.18756810309,+0,+4.32268744823,+0,+0,+0,+3.02612997994,+0,+0,+0,+5.67720040164,+0,+0,+0,+0,+2.62049606003,+0,+0,+6.11367203256,+4.80335853396
2010-08-16 08:44:00 UTC,+5.18254237462,+6.04601278912,+4.31849971627,+0,+0,+0,+3.02319826242,+0,+0,+0,+5.68027414117,+0,+0,+0,+0,+0,+0,+0,+6.11698208106,+4.80595908644
2010-08-16 08:44:30 UTC,+5.18235515047,+6.04579437441,+4.31834371006,+0,+0,+0,+3.02308904677,+0,+0,+0,+5.6874600721,+0,+0,+0,+0,+0,+0,+0,+6.12472046623,+0
2010-08-16 08:45:00 UTC,+5.17990196697,+6.04293250439,+4.31629957365,+0,+0,+0,+3.02165800229,+0,+2.61831089438,+0,+5.672402068,+0,+0,+1.3092460057,+0,+0,+0,+0,+0,+0
2010-08-16 08:45:30 UTC,+5.20753638961,+6.07517066801,+4.33932619846,+0,+0,+0,+3.03777831651,+3.47193017459,+2.61122117816,+0,+5.65704315105,+0,+0,+1.30570083577,+0,+0,+0,+0,+0,+0
2010-08-16 08:46:00 UTC,+5.21699796358,+6.08620848842,+4.34721013901,+0,+0,+0,+0,+3.4782384044,+2.60271436161,+0,+5.63861427956,+0,+0,+1.30144705301,+0,+0,+0,+0,+0,+0
2010-08-16 08:46:30 UTC,+5.20874663312,+6.07658253144,+4.34033464458,+4.77455938797,+0,+0,+0,+3.47273706933,+2.60032293501,+0,+5.63343357664,+5.63311383319,+0,+1.30025123438,+2.16688206099,+0,+0,+0,+0,+0
2010-08-16 08:47:00 UTC,+5.21607619041,+6.08513315282,+0,+4.78127789259,+0,+0,+0,+3.47762383894,+2.5970347092,+0,+5.62631007971,+5.62599084268,+0,+0,+2.1641419814,+0,+0,+0,+0,+0
2010-08-16 08:47:30 UTC,+5.21665126557,+6.0858040324,+0,+4.78180502474,+0,+0,+0,+3.47800725358,+2.5917817897,+2.59184404281,+5.61493034033,+5.61461191262,+0,+0,+2.15976472218,+0,+0,+2.59177261804,+0,+0
2010-08-16 08:48:00 UTC,+5.22296779218,+0,+0,+4.78759495352,+0,+0,+0,+3.48221861433,+2.59158582853,+2.59164807553,+0,+5.6141874195,+0,+0,+2.15960142769,+0,+0,+2.59157665795,+0,+0
2010-08-16 08:48:30 UTC,+0,+0,+0,+4.7881680123,+4.352725579,+0,+0,+3.4826354342,+0,+2.5887076629,+0,+5.60781806616,+0,+0,+2.15715125769,+0,+0,+2.5886363534,+0,+0
2010-08-16 08:49:00 UTC,+0,+0,+0,+4.79183673743,+4.35606062319,+0,+0,+0,+0,+2.59214999891,+0,+5.61527465712,+0,+0,+2.1600196675,+0,+0,+2.59207856289,+0,+0
2010-08-16 08:49:30 UTC,+0,+0,+0,+4.78597319066,+4.35073038264,+3.04590294668,+0,+0,+0,+2.59254759593,+0,+5.6161359092,+0,+0,+0,+0,+0,+2.5924761453,+0,+0
2010-08-16 08:50:00 UTC,+0,+0,+0,+4.77534935953,+4.34107281946,+3.03914152053,+0,+0,+0,+0,+0,+5.62376498116,+0,+0,+0,+2.59597786151,+0,+0,+0,+0
2010-08-16 08:50:30 UTC,+0,+0,+0,+4.77444255796,+4.34024849411,+3.03856439614,+0,+0,+0,+0,+0,+5.62607131108,+0,+1.29862555174,+0,+2.59704252596,+0,+0,+0,+0
2010-08-16 08:51:00 UTC,+0,+0,+0,+4.77238820332,+4.33838098899,+3.03725692356,+0,+0,+0,+0,+0,+5.63003306483,+0,+1.29954007561,+0,+2.59887137908,+0,+0,+0,+0
2010-08-16 08:51:30 UTC,+0,+0,+0,+0,+4.34304239591,+3.04052045494,+0,+0,+0,+0,+0,+5.6328351893,+0,+1.30018691277,+0,+2.60016491577,+0,+0,+0,+0
2010-08-16 08:52:00 UTC,+0,+0,+0,+0,+0,+3.03929584548,+3.03914135254,+0,+0,+0,+0,+0,+6.06828396363,+1.30072772771,+0,+2.60124643062,+0,+0,+0,+0
2010-08-16 08:52:30 UTC,+0,+0,+0,+0,+0,+0,+3.03780266829,+0,+0,+0,+0,+0,+6.06787563292,+0,+0,+2.60107138509,+3.90144721376,+0,+0,+4.76775510116
2010-08-16 08:53:00 UTC,+0,+0,+0,+0,+0,+0,+3.03828931537,+0,+0,+0,+0,+0,+6.07044512521,+0,+0,+2.60217288961,+3.90309938703,+0,+0,+4.76977404517
2010-08-16 08:53:30 UTC,+0,+0,+0,+0,+0,+0,+3.03869915706,+0,+0,+0,+0,+0,+6.06812524664,+0,+0,+0,+3.90160771436,+0,+0,+4.76795123178
2010-08-16 08:54:00 UTC,+0,+0,+0,+0,+0,+0,+3.04301021396,+0,+2.60258142191,+0,+0,+0,+6.07132945929,+0,+2.16876405889,+0,+3.90366801034,+2.60257219052,+0,+4.77046889879
2010-08-16 08:54:30 UTC,+0,+0,+0,+0,+0,+0,+3.03976975949,+0,+2.60086777551,+2.60093031195,+0,+0,+6.06733208962,+0,+2.16733607676,+0,+3.9010977176,+2.60085855359,+0,+4.76732801932
2010-08-16 08:55:00 UTC,+0,+0,+4.33874742501,+0,+0,+0,+3.03737313297,+0,+2.60356417718,+2.60362679764,+0,+0,+6.07362190201,+0,+2.1695829892,+0,+3.90514204184,+2.60355494036,+0,+4.77227015485
2010-08-16 08:55:30 UTC,+0,+0,+4.33587785251,+0,+0,+0,+3.03536422339,+3.46917102642,+2.60695332501,+2.60701605101,+0,+0,+6.08152766301,+0,+2.17240716738,+0,+3.91022541404,+2.60694406949,+0,+4.77848200032
2010-08-16 08:56:00 UTC,+5.20690090673,+0,+4.33879667673,+0,+0,+0,+0,+3.47150648482,+2.61021927315,+2.61028210084,+0,+0,+6.08914604034,+1.30519983919,+2.17512868332,+0,+3.91512399954,+0,+6.08962773245,+4.78446803809
2010-08-16 08:56:30 UTC,+5.21203473676,+0,+4.34307448611,+0,+0,+0,+0,+3.47492931698,+2.61111331829,+2.6111761738,+0,+0,+0,+1.30564690109,+2.17587369152,+0,+3.9164649751,+0,+6.09171346434,+4.78610670112
2010-08-16 08:57:00 UTC,+5.21161694249,+0,+4.34272635535,+0,+0,+0,+0,+3.47465076477,+0,+2.61075852936,+0,+0,+0,+1.30543806701,+0,+0,+3.91583857094,+0,+6.09073916527,+4.78534123939
2010-08-16 08:57:30 UTC,+5.20900275065,+6.07688131674,+4.34054805678,+0,+0,+0,+0,+3.47290782826,+0,+0,+5.66578027968,+0,+0,+1.30747337539,+0,+0,+0,+0,+6.10023473582,+4.79280147014
2010-08-16 08:58:00 UTC,+5.20912187997,+6.07702029236,+4.34064732235,+0,+0,+3.03885766312,+0,+3.47298725427,+0,+0,+5.6606613475,+0,+0,+0,+0,+0,+0,+0,+6.09586145587,+4.78936558624
2010-08-16 08:58:30 UTC,+5.20705411825,+6.0746080529,+4.33892434158,+0,+0,+3.03765137089,+0,+3.47160863416,+0,+0,+5.6667361721,+0,+0,+0,+0,+0,+0,+0,+6.10240331304,+0
2010-08-16 08:59:00 UTC,+5.20712397803,+6.07468955091,+4.33898255284,+0,+4.33900260227,+3.03769212575,+0,+0,+0,+0,+5.65863160886,+0,+0,+0,+0,+2.61192481274,+0,+0,+6.09367567084,+0
2010-08-16 08:59:30 UTC,+5.21444708076,+6.08323264243,+0,+0,+4.34510466113,+3.04196428235,+0,+0,+0,+0,+5.64845067917,+0,+0,+0,+0,+2.60722535411,+0,+0,+6.08271203085,+0
2010-08-16 09:00:00 UTC,+5.21222227219,+6.08063719292,+0,+0,+4.34325081398,+3.04066637204,+0,+0,+0,+0,+5.64705853402,+5.64673782239,+0,+0,+0,+2.60658274787,+0,+2.60660299868,+6.08121285752,+0
2010-08-16 09:00:30 UTC,+5.21180297561,+6.08014804385,+0,+4.77736092839,+4.34290143034,+3.04042176248,+0,+0,+0,+0,+5.64232381682,+5.64200344149,+0,+0,+0,+2.60439722955,+0,+2.60441745257,+0,+0
2010-08-16 09:01:00 UTC,+5.2062661756,+6.07368884336,+0,+4.77228572201,+4.33827599949,+3.03719170035,+0,+0,+0,+0,+5.63537134301,+5.63505146176,+0,+0,+0,+2.6011880073,+0,+2.60120818947,+0,+0
2010-08-16 09:01:30 UTC,+0,+6.07081216197,+0,+4.77002541879,+4.33622128851,+0,+3.03559889693,+0,+0,+2.59514605532,+5.62208348037,+5.62176454388,+0,+1.2976313856,+2.16251620421,+2.59505440528,+0,+2.59507450926,+0,+0
2010-08-16 09:02:00 UTC,+0,+0,+0,+4.76937243447,+4.33562769823,+0,+3.03517767785,+0,+0,+2.5978035026,+5.62784030107,+5.62752095522,+0,+1.29896018493,+2.16473058675,+2.59771172111,+0,+2.59773185898,+0,+0
2010-08-16 09:02:30 UTC,+0,+0,+0,+4.77155503438,+4.33761177359,+0,+3.03656667317,+0,+2.5943925751,+2.59445490966,+5.62058625351,+5.6202674235,+0,+1.29728579308,+2.16194029031,+0,+0,+0,+0,+0
2010-08-16 09:03:00 UTC,+0,+0,+0,+4.7712820835,+0,+0,+3.03639296864,+0,+2.5965325811,+2.5965949824,+5.6252222871,+5.62490312743,+0,+1.29835589041,+2.16372355791,+0,+0,+0,+0,+0
2010-08-16 09:03:30 UTC,+0,+0,+0,+4.77251897907,+0,+0,+3.03718012257,+0,+2.59150483738,+2.59156708186,+0,+5.61401197563,+0,+0,+2.15953393775,+0,+0,+0,+0,+0
2010-08-16 09:04:00 UTC,+0,+0,+0,+4.77793613436,+0,+0,+3.04062757225,+0,+2.58871060316,+2.58877276043,+0,+5.60795907647,+0,+0,+2.15720550175,+0,+0,+0,+0,+0
2010-08-16 09:04:30 UTC,+0,+0,+0,+4.77729248679,+0,+0,+3.04021795826,+0,+2.59967525399,+0,+0,+5.63171081928,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:05:00 UTC,+0,+0,+0,+4.77267708572,+0,+0,+3.03728074087,+3.47136279948,+2.60265169253,+0,+0,+5.63815841346,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.47194128357,+0,+0,+0,+0,+6.08277199763,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.47759849091,+0,+0,+0,+0,+6.07620169308,+0,+0,+0,+3.90680083708,+2.60466087381,+0,+4.77428003327
2010-08-16 09:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,+3.47398702587,+0,+0,+0,+0,+6.07990646509,+1.30321919232,+0,+0,+3.90918299037,+2.60624907643,+0,+4.77719098741
2010-08-16 09:07:00 UTC,+0,+0,+4.34086553914,+0,+0,+3.03901822957,+0,+3.47316559451,+0,+0,+0,+0,+6.08270296145,+1.30381866492,+0,+0,+3.91098112618,+2.60744790945,+0,+4.77938828129
2010-08-16 09:07:30 UTC,+0,+0,+4.34295683614,+0,+0,+3.04048239449,+0,+3.47483892145,+0,+0,+0,+0,+6.08934494631,+1.30524247777,+0,+0,+3.91525189525,+2.61029526883,+0,+4.78460709478
2010-08-16 09:08:00 UTC,+0,+0,+4.33983675233,+0,+0,+3.03829795231,+0,+3.47234242268,+0,+0,+0,+0,+6.08609501689,+1.30454580486,+0,+2.60888177327,+3.91316220402,+2.60890205329,+0,+4.78205352444
2010-08-16 09:08:30 UTC,+5.20620926315,+0,+4.33820924738,+0,+0,+3.03715849875,+0,+3.47104019347,+0,+2.61074662892,+0,+0,+6.09022959727,+1.30543211644,+0,+2.61064994033,+3.91582072212,+0,+0,+4.78530219247
2010-08-16 09:09:00 UTC,+5.20641913771,+0,+4.3383841263,+0,+4.33840345618,+3.03728093553,+0,+0,+0,+2.6187497413,+0,+0,+6.1088976356,+0,+2.18218455261,+2.61865263255,+3.92782419289,+0,+0,+4.79997024985
2010-08-16 09:09:30 UTC,+5.20382462134,+0,+4.33622223359,+0,+4.33624155762,+3.03576734479,+0,+0,+0,+2.6192847279,+0,+0,+6.11014554411,+0,+2.18263034337,+2.6191875911,+3.92862659278,+0,+0,+4.80095077035
2010-08-16 09:10:00 UTC,+5.20583112668,+0,+4.33789416344,+0,+4.33791349198,+0,+0,+0,+0,+2.61998646871,+0,+0,+6.11178242328,+0,+2.18321508619,+2.61988929512,+3.92967909907,+0,+6.11225331343,+4.80223691718
2010-08-16 09:10:30 UTC,+5.20289069709,+6.0697382028,+4.33544403693,+0,+4.33546335886,+0,+0,+0,+2.61947522357,+2.61953833918,+0,+0,+0,+0,+2.18284167121,+2.61944118907,+3.92900697175,+0,+6.11120790166,+4.80141558768
2010-08-16 09:11:00 UTC,+5.19876538007,+6.06493572266,+4.33201379151,+0,+4.33203310419,+0,+3.03266120368,+0,+2.61580139358,+2.61586439494,+0,+0,+0,+0,+2.17978026683,+2.6157674376,+0,+0,+6.10263720168,+4.79468200348
2010-08-16 09:11:30 UTC,+5.20439701346,+6.07150554916,+0,+0,+4.33672571664,+0,+3.03594636965,+0,+2.61586613524,+0,+0,+0,+0,+0,+2.17983421608,+0,+0,+0,+6.1027882379,+4.79480066532
2010-08-16 09:12:00 UTC,+5.1933556363,+6.05862475128,+0,+0,+4.32752538362,+0,+3.02950547519,+0,+2.61533583212,+0,+0,+0,+0,+1.30775834375,+0,+0,+0,+2.61532653043,+6.10155109052,+4.79382869852
2010-08-16 09:12:30 UTC,+5.19357329255,+6.05887866761,+0,+0,+4.32770674775,+0,+3.02963244313,+0,+2.61357953604,+0,+5.66215221614,+0,+0,+1.30687927754,+0,+0,+0,+2.61357024401,+6.09745381714,+0
2010-08-16 09:13:00 UTC,+5.19366163057,+6.05898172214,+0,+0,+4.32778035623,+0,+3.02968397438,+0,+2.60830606439,+0,+5.65072794967,+5.65040697741,+0,+1.30424231302,+0,+0,+0,+2.60829680141,+6.08515130472,+0
2010-08-16 09:13:30 UTC,+5.20179200475,+6.0684665631,+0,+0,+0,+0,+3.03442675972,+0,+2.60535706093,+0,+5.64433933107,+5.6440188126,+0,+1.30276768335,+0,+0,+0,+2.60534423412,+6.07827155789,+0
2010-08-16 09:14:00 UTC,+5.208039983,+6.07575541357,+0,+4.77391959178,+0,+0,+3.0380714653,+0,+0,+0,+5.63080940533,+5.6304898484,+0,+0,+0,+0,+0,+2.59909883501,+6.06370151229,+0
2010-08-16 09:14:30 UTC,+0,+0,+0,+4.7729304391,+0,+0,+3.03744197364,+3.47154707797,+0,+0,+5.62699973016,+5.62669363974,+0,+0,+0,+0,+0,+0,+6.05961317745,+0
2010-08-16 09:15:00 UTC,+0,+0,+0,+4.78086690598,+0,+0,+3.04249270017,+3.47731972729,+0,+0,+5.62595735064,+5.62565132943,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:15:30 UTC,+0,+0,+0,+4.77975734047,+0,+3.04194273078,+0,+3.47651267643,+0,+2.59276530863,+5.61691292633,+5.61660750609,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 09:16:00 UTC,+0,+0,+0,+4.77876299775,+0,+3.04130989348,+0,+3.47578943372,+0,+2.59566809852,+5.62320120231,+5.62289536422,+0,+0,+2.16295120939,+0,+0,+0,+0,+0
2010-08-16 09:16:30 UTC,+0,+0,+0,+4.77846135472,+0,+3.04111791643,+0,+3.47557003137,+0,+2.59292852734,+5.61726650476,+5.61696106096,+0,+0,+2.16066839519,+2.59283277675,+0,+0,+0,+0
2010-08-16 09:17:00 UTC,+0,+0,+0,+4.778287364,+0,+3.04100718216,+0,+3.4754434779,+0,+2.60180096952,+5.63649225974,+5.63618553871,+0,+1.30095946768,+2.16806368793,+2.60170728889,+0,+0,+0,+0
2010-08-16 09:17:30 UTC,+0,+0,+0,+4.7782027674,+0,+3.04095334168,+0,+3.47538194592,+0,+2.60149823114,+5.63583644018,+5.63552976273,+0,+1.30080808977,+2.16781142332,+2.60140456587,+0,+0,+0,+0
2010-08-16 09:18:00 UTC,+0,+0,+0,+4.77687101615,+0,+3.04010576488,+0,+3.47441328662,+0,+2.60253789806,+5.638088662,+5.63776596016,+0,+1.30132795317,+2.16867340366,+2.60244418008,+0,+2.60246504743,+0,+0
2010-08-16 09:18:30 UTC,+0,+0,+4.33376766789,+4.76734754169,+0,+3.03404466533,+0,+0,+2.60198227337,+0,+0,+5.63612759738,+6.06932359261,+1.30094975502,+2.16804315557,+2.60168786568,+3.90237094286,+2.60170872301,+0,+0
2010-08-16 09:19:00 UTC,+0,+0,+4.3341619917,+4.76777086407,+4.33418131017,+0,+0,+0,+2.60210032091,+0,+0,+0,+6.07019490309,+1.30114075674,+2.16836145026,+2.60206982774,+3.90294385672,+2.60209069014,+0,+4.76957579097
2010-08-16 09:19:30 UTC,+0,+0,+4.33765566067,+0,+4.33767498857,+0,+0,+0,+2.60300995245,+0,+0,+0,+6.07231676389,+0,+0,+2.60297944194,+3.9043082084,+2.60300031637,+0,+4.77124301342
