# file...... Output/hvac/house_hvac_file_044.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13C_tm_3_C_13_Meter_75_861:hvac_load,house_3_14C_tm_3_C_14_Meter_75_862:hvac_load,house_3_15C_tm_3_C_15_Meter_75_863:hvac_load,house_3_1A_tm_3_A_1_Meter_76_864:hvac_load,house_3_2A_tm_3_A_2_Meter_76_865:hvac_load,house_3_3A_tm_3_A_3_Meter_76_866:hvac_load,house_3_4A_tm_3_A_4_Meter_76_867:hvac_load,house_3_5A_tm_3_A_5_Meter_76_868:hvac_load,house_3_6A_tm_3_A_6_Meter_76_869:hvac_load,house_3_7A_tm_3_A_7_Meter_76_870:hvac_load,house_3_8A_tm_3_A_8_Meter_76_871:hvac_load,house_3_9A_tm_3_A_9_Meter_76_872:hvac_load,house_3_10A_tm_3_A_10_Meter_76_873:hvac_load,house_3_11A_tm_3_A_11_Meter_76_874:hvac_load,house_3_12A_tm_3_A_12_Meter_76_875:hvac_load,house_3_13A_tm_3_A_13_Meter_76_876:hvac_load,house_3_14A_tm_3_A_14_Meter_76_877:hvac_load,house_3_15A_tm_3_A_15_Meter_76_878:hvac_load,house_3_16A_tm_3_A_16_Meter_76_879:hvac_load,house_3_17A_tm_3_A_17_Meter_76_880:hvac_load
2010-08-16 00:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+1.74187984819,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.61262264571,+0
2010-08-16 00:31:00 UTC,+0,+0,+3.91676220457,+0,+0,+0,+0,+1.74274920047,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.61392654196,+0
2010-08-16 00:31:30 UTC,+0,+0,+3.91518767062,+0,+0,+0,+3.48593861151,+0,+0,+0,+0,+0,+0,+0,+5.22813535503,+0,+0,+0,+2.61450221694,+0
2010-08-16 00:32:00 UTC,+0,+0,+3.90996610829,+0,+0,+0,+3.48748165323,+0,+0,+0,+0,+0,+0,+0,+5.23044949642,+0,+0,+0,+0,+0
2010-08-16 00:32:30 UTC,+0,+0,+3.91447077385,+0,+0,+0,+3.48029169905,+0,+0,+0,+0,+0,+0,+0,+5.21966652804,+0,+6.0911512109,+0,+0,+0
2010-08-16 00:33:00 UTC,+0,+0,+0,+0,+0,+5.65545139047,+3.48063052683,+0,+0,+0,+0,+0,+0,+0,+5.22017467718,+0,+6.08976727345,+0,+0,+0
2010-08-16 00:33:30 UTC,+0,+0,+0,+0,+0,+5.65522727588,+3.48049259322,+0,+0,+0,+0,+0,+0,+0,+5.21996781442,+0,+6.08952595596,+0,+0,+0
2010-08-16 00:34:00 UTC,+0,+0,+0,+0,+0,+5.65450873146,+3.48005035771,+0,+0,+6.08976421104,+0,+0,+0,+0,+5.2193045819,+0,+6.08875225649,+0,+0,+0
2010-08-16 00:34:30 UTC,+0,+0,+0,+0,+0,+5.65168201234,+3.47831062449,+0,+0,+6.0867198622,+0,+2.60907920753,+0,+0,+5.21669545713,+0,+6.08570856013,+0,+0,+0
2010-08-16 00:35:00 UTC,+0,+0,+0,+0,+0,+5.65359653304,+0,+0,+0,+6.08878178227,+0,+2.60959224824,+0,+0,+0,+0,+6.08777003827,+0,+0,+0
2010-08-16 00:35:30 UTC,+0,+0,+0,+0,+0,+5.65262038963,+0,+0,+0,+6.08773048536,+0,+2.60914167096,+0,+0,+0,+0,+6.0867189667,+0,+0,+0
2010-08-16 00:36:00 UTC,+0,+0,+0,+0,+0,+5.65315128901,+0,+0,+0,+6.08830225878,+0,+2.60938672837,+0,+0,+0,+0,+6.08729061764,+0,+0,+0
2010-08-16 00:36:30 UTC,+0,+0,+0,+0,+5.21846253281,+5.65363342177,+0,+0,+0,+6.08882151107,+0,+2.60960927568,+0,+0,+0,+0,+6.08780975854,+0,+0,+0
2010-08-16 00:37:00 UTC,+0,+0,+0,+0,+5.21995617493,+5.65525164813,+0,+0,+0,+6.090564325,+0,+2.61035623151,+1.30530799861,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:37:30 UTC,+0,+0,+0,+0,+5.21960107175,+5.65486692592,+0,+0,+0,+6.09014998297,+0,+2.6101786479,+1.30521919537,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:00 UTC,+0,+0,+0,+0,+5.22582781574,+0,+0,+0,+0,+6.09741548244,+0,+0,+1.306776363,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:38:30 UTC,+0,+0,+0,+0,+5.22499648426,+0,+0,+0,+0,+0,+0,+0,+1.30656846584,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:00 UTC,+0,+0,+0,+0,+5.22547263005,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:39:30 UTC,+0,+6.07888431969,+0,+0,+5.22619031465,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:00 UTC,+0,+6.08472163364,+0,+5.65777796054,+5.22218671669,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:40:30 UTC,+0,+6.08657076893,+0,+5.65811851661,+5.22250104628,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:00 UTC,+0,+6.08694600416,+0,+5.66148071753,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:41:30 UTC,+0,+6.09073412112,+0,+5.65740047511,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35200711292,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:00 UTC,+0,+6.08268769628,+0,+5.65559341496,+0,+0,+0,+1.74048860853,+0,+0,+0,+0,+0,+4.35061700144,+0,+0,+0,+0,+0,+0
2010-08-16 00:42:30 UTC,+0,+6.08461946302,+0,+5.66078717091,+0,+0,+0,+1.7420870432,+0,+0,+0,+0,+0,+4.35461238576,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:00 UTC,+0,+0,+0,+5.65752728269,+0,+0,+0,+1.7410837773,+0,+0,+0,+0,+0,+4.3521046618,+0,+0,+0,+0,+0,+0
2010-08-16 00:43:30 UTC,+2.17462005773,+0,+0,+0,+0,+0,+0,+1.74314213291,+0,+0,+0,+0,+0,+4.35724964639,+0,+0,+0,+5.66367907032,+0,+0
2010-08-16 00:44:00 UTC,+2.17322416197,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35449765712,+0,+0,+0,+5.66010209802,+0,+0
2010-08-16 00:44:30 UTC,+2.17227384498,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35356888178,+0,+0,+0,+5.65889489732,+0,+0
2010-08-16 00:45:00 UTC,+2.17234696288,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.35379769128,+0,+0,+0,+5.65919229862,+0,+0
2010-08-16 00:45:30 UTC,+2.17460893203,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34934053121,+0,+0,+0,+5.65339898505,+0,+0
2010-08-16 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.65611053374,+0,+0
2010-08-16 00:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.65536978717,+0,+0
2010-08-16 00:47:00 UTC,+0,+0,+3.91801345009,+0,+0,+0,+0,+0,+4.34971727801,+0,+0,+0,+0,+0,+0,+0,+0,+5.65359059876,+0,+0
2010-08-16 00:47:30 UTC,+0,+0,+3.91270807136,+0,+0,+0,+0,+0,+4.34977196011,+0,+0,+0,+0,+0,+0,+0,+0,+5.65366166854,+0,+0
2010-08-16 00:48:00 UTC,+0,+0,+3.91038423784,+0,+0,+0,+0,+0,+4.35178423024,+0,+0,+0,+1.30564294928,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:48:30 UTC,+0,+0,+3.91121441432,+0,+0,+0,+0,+0,+4.34453236237,+0,+0,+0,+1.30346716918,+0,+5.21262918774,+5.64681935003,+0,+0,+0,+0
2010-08-16 00:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.35068832548,+0,+0,+0,+1.30531414464,+0,+5.22001488736,+5.65482016864,+0,+0,+0,+0
2010-08-16 00:49:30 UTC,+0,+0,+0,+0,+0,+5.6505489439,+0,+0,+4.34704987699,+0,+0,+0,+1.30422249986,+0,+5.2156496097,+5.65009132822,+0,+0,+0,+0
2010-08-16 00:50:00 UTC,+0,+0,+0,+0,+0,+5.64303935759,+0,+0,+4.34127247502,+0,+0,+0,+0,+0,+5.20871809428,+5.6425825207,+0,+0,+0,+0
2010-08-16 00:50:30 UTC,+0,+0,+0,+0,+0,+5.64569662621,+0,+0,+4.34331680991,+0,+0,+0,+0,+0,+5.21117081238,+5.64523951371,+0,+0,+0,+2.17170644116
2010-08-16 00:51:00 UTC,+0,+0,+0,+0,+0,+5.65294551325,+0,+0,+0,+0,+0,+2.60929174451,+0,+0,+5.21786169664,+5.65248764913,+0,+0,+2.60936433453,+2.17449492262
2010-08-16 00:51:30 UTC,+0,+0,+0,+0,+0,+5.64418485151,+0,+0,+0,+6.07864549317,+0,+2.60524791744,+0,+0,+5.20977541068,+5.64372789583,+0,+0,+2.60532036226,+2.17112489589
2010-08-16 00:52:00 UTC,+0,+0,+0,+0,+0,+5.64726050405,+0,+0,+0,+6.08195794097,+0,+2.60666760553,+0,+0,+0,+5.64680322938,+0,+0,+2.60674010134,+2.17230802929
2010-08-16 00:52:30 UTC,+0,+0,+0,+0,+0,+5.64894464321,+0,+0,+0,+6.0837717424,+0,+2.60744498602,+0,+0,+0,+0,+0,+0,+2.60751750974,+0
2010-08-16 00:53:00 UTC,+0,+0,+0,+0,+0,+5.65483761244,+0,+0,+0,+6.09011841263,+0,+2.61016511711,+0,+0,+0,+0,+0,+0,+2.61023773847,+0
2010-08-16 00:53:30 UTC,+0,+0,+0,+0,+0,+5.65688781244,+0,+0,+0,+6.09232645794,+0,+2.61111146732,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+0,+0,+0,+5.65972499464,+0,+0,+0,+6.09538207532,+0,+2.61242107999,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+3.48595805176,+0,+0,+6.10010204974,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+3.48676283443,+0,+0,+6.10151033412,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+3.48792650859,+1.74412709478,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+3.48437818819,+1.74235271404,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+3.48339427943,+1.74186069847,+0,+0,+0,+0,+0,+0,+0,+0,+6.09460251138,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+3.48503308147,+1.74268020138,+0,+0,+0,+0,+0,+0,+0,+0,+6.09746962696,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+5.66294658018,+0,+0,+3.4851759106,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09771950929,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+5.65717785473,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09150813193,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+5.65960357397,+0,+0,+0,+0,+0,+0,+0,+0,+1.30628719234,+0,+0,+0,+6.09411998395,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+5.65576361678,+0,+0,+0,+0,+0,+0,+0,+0,+1.30540085843,+0,+0,+0,+6.08998537511,+0,+0,+0
2010-08-16 00:59:30 UTC,+2.17591491167,+0,+0,+5.65886181226,+0,+0,+0,+0,+0,+0,+0,+0,+1.30611597985,+0,+0,+0,+6.09332130467,+0,+0,+0
2010-08-16 01:00:00 UTC,+2.17607654081,+0,+0,+5.65212785157,+0,+0,+0,+0,+0,+0,+0,+0,+1.30456165575,+0,+0,+0,+6.0860706269,+0,+0,+0
2010-08-16 01:00:30 UTC,+2.17450299153,+0,+0,+5.65984591162,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:00 UTC,+2.17363439817,+0,+0,+5.66217166078,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:01:30 UTC,+2.17450257897,+0,+3.91381409315,+0,+5.22580378557,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:00 UTC,+0,+0,+3.91266638797,+0,+5.22020080816,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:02:30 UTC,+0,+0,+3.91268191112,+0,+5.22298372988,+0,+0,+0,+0,+0,+0,+0,+0,+4.35296177189,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:00 UTC,+0,+0,+3.91420607447,+0,+5.22522334825,+0,+0,+0,+0,+0,+0,+0,+0,+4.3548283854,+0,+0,+0,+0,+0,+0
2010-08-16 01:03:30 UTC,+0,+0,+3.91185525424,+0,+5.22486831448,+0,+0,+0,+0,+0,+0,+0,+0,+4.35453248193,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+0,+0,+0,+0,+5.22221351294,+0,+0,+0,+0,+0,+0,+0,+0,+4.35231983333,+0,+0,+0,+5.65727141299,+0,+0
2010-08-16 01:04:30 UTC,+0,+6.07736307633,+0,+0,+5.22173478351,+0,+0,+0,+0,+0,+0,+0,+0,+4.35192083551,+0,+0,+0,+5.65675280485,+0,+0
2010-08-16 01:05:00 UTC,+0,+6.07737985276,+0,+0,+5.2206285819,+0,+0,+0,+0,+0,+0,+0,+0,+4.3509748446,+0,+0,+0,+5.65552322766,+0,+0
2010-08-16 01:05:30 UTC,+0,+6.07964419043,+0,+0,+5.21915875449,+0,+0,+0,+0,+0,+0,+0,+0,+4.34974982783,+0,+0,+0,+5.65393097925,+0,+0
2010-08-16 01:06:00 UTC,+0,+6.07267110237,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.34965106393,+5.21904556914,+0,+0,+5.65380260826,+0,+0
2010-08-16 01:06:30 UTC,+0,+6.07907845158,+0,+0,+0,+5.65422727259,+0,+0,+0,+0,+0,+0,+0,+4.34865965019,+5.21785602801,+0,+0,+5.65251399159,+0,+0
2010-08-16 01:07:00 UTC,+0,+6.08711714661,+0,+0,+0,+5.65152136798,+0,+0,+0,+0,+0,+0,+0,+0,+5.2165471788,+0,+0,+5.6510961298,+0,+0
2010-08-16 01:07:30 UTC,+0,+6.09131541789,+0,+0,+0,+5.6476355914,+0,+0,+0,+0,+0,+0,+0,+0,+5.21296052045,+0,+0,+5.64721074279,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+0,+0,+5.65266867358,+0,+0,+0,+0,+0,+0,+0,+0,+5.21760616749,+0,+0,+5.65224332048,+0,+2.17438842869
2010-08-16 01:08:30 UTC,+0,+0,+0,+0,+0,+5.65544133843,+0,+0,+0,+0,+0,+2.61045291855,+0,+0,+5.22016539893,+0,+0,+0,+0,+2.17545500961
2010-08-16 01:09:00 UTC,+0,+0,+0,+0,+0,+5.65491117119,+0,+0,+0,+0,+0,+2.61020819738,+0,+0,+5.21967604274,+0,+0,+0,+0,+2.17525106637
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,+0,+5.65423066946,+0,+1.74010295095,+0,+6.08948230747,+0,+2.60989408296,+0,+0,+0,+0,+0,+0,+0,+2.17498929289
2010-08-16 01:10:00 UTC,+0,+0,+0,+0,+0,+5.65629369713,+0,+1.74073120795,+0,+6.09168081284,+0,+2.61083634556,+1.30554558337,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:10:30 UTC,+0,+0,+0,+0,+0,+5.65945658926,+0,+1.74170463882,+0,+6.0950872103,+0,+2.61229630149,+1.3062756527,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:11:00 UTC,+0,+0,+0,+0,+0,+5.65876649617,+0,+1.74149225156,+0,+6.09434398817,+0,+2.61197776215,+1.30611636308,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.10134896114,+0,+0,+1.30761768989,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09646700544,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09819176151,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.09693759075,+0,+0,+0,+0,+0,+0,+0,+0,+2.6131610522,+0
2010-08-16 01:13:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.35348486311,+0,+0,+0,+0,+0,+0,+5.6584402187,+0,+0,+2.61212046555,+0
2010-08-16 01:14:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.35948679956,+0,+0,+0,+0,+0,+0,+5.6662408126,+0,+0,+2.61572165979,+0
2010-08-16 01:14:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.36504830639,+0,+0,+0,+0,+0,+0,+5.67346899003,+0,+0,+2.61905859393,+0
2010-08-16 01:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4.36291392994,+0,+0,+0,+0,+0,+0,+5.67069498419,+0,+0,+2.61777795653,+0
2010-08-16 01:15:30 UTC,+0,+0,+0,+5.67485638475,+0,+0,+0,+0,+4.36567702406,+0,+0,+0,+0,+0,+0,+5.67428612147,+0,+0,+0,+0
2010-08-16 01:16:00 UTC,+0,+0,+0,+5.67775799065,+0,+0,+0,+0,+4.36790929268,+0,+0,+0,+0,+0,+0,+5.67718735593,+0,+0,+0,+0
2010-08-16 01:16:30 UTC,+0,+0,+0,+5.67138682185,+0,+0,+0,+0,+4.36300781363,+0,+0,+0,+0,+0,+0,+5.6708170029,+0,+0,+0,+0
2010-08-16 01:17:00 UTC,+0,+0,+3.90840188738,+5.67240185991,+0,+0,+0,+0,+4.36378870461,+0,+0,+0,+0,+0,+0,+5.67186443578,+0,+0,+0,+0
2010-08-16 01:17:30 UTC,+2.17094391655,+0,+3.90740209313,+5.67536109539,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:18:00 UTC,+2.17250864008,+0,+3.91021833312,+5.67576683852,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:18:30 UTC,+2.17588494806,+0,+3.91629512137,+5.66690057822,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:19:00 UTC,+2.17799655857,+0,+0,+0,+0,+0,+3.49144370383,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:19:30 UTC,+2.17945936118,+0,+0,+0,+0,+0,+3.48863613634,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:20:00 UTC,+2.18180300404,+0,+0,+0,+0,+0,+3.48568225531,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:20:30 UTC,+0,+0,+0,+0,+0,+0,+3.48500939359,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:21:00 UTC,+0,+0,+0,+0,+0,+0,+3.48645741166,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:21:30 UTC,+0,+0,+0,+0,+0,+0,+3.48625293218,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:22:00 UTC,+0,+0,+0,+0,+0,+0,+3.48780749704,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.30870310145,+0,+0,+0,+6.10541701807,+0,+0,+0
2010-08-16 01:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.30951662151,+0,+0,+0,+6.10921199548,+0,+0,+0
2010-08-16 01:23:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.3096011438,+0,+0,+0,+6.10960628233,+0,+0,+0
2010-08-16 01:24:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.31102825641,+0,+0,+0,+6.11626359879,+0,+0,+0
2010-08-16 01:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.1118066986,+0,+0,+0
2010-08-16 01:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.1121227487,+0,+0,+0
2010-08-16 01:25:30 UTC,+0,+0,+0,+0,+0,+5.67684645287,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.11281803201,+0,+0,+0
2010-08-16 01:26:00 UTC,+0,+0,+0,+0,+0,+5.67238516463,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.10801427648,+0,+0,+0
2010-08-16 01:26:30 UTC,+0,+0,+0,+0,+0,+5.67443411976,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.11022051813,+0,+0,+0
2010-08-16 01:27:00 UTC,+0,+0,+0,+0,+0,+5.67163457265,+0,+0,+0,+0,+0,+0,+0,+0,+5.23511665086,+0,+0,+0,+0,+0
2010-08-16 01:27:30 UTC,+0,+0,+0,+0,+0,+5.66553920948,+0,+1.74357849435,+0,+0,+0,+0,+0,+4.3583494568,+5.22949048498,+0,+0,+0,+0,+0
2010-08-16 01:28:00 UTC,+0,+0,+0,+0,+0,+5.66979025335,+0,+1.74488682396,+0,+0,+0,+0,+0,+4.36161971953,+5.23341430005,+0,+0,+5.66937441981,+0,+0
2010-08-16 01:28:30 UTC,+0,+0,+0,+0,+0,+5.66870887344,+0,+1.74455401129,+0,+0,+0,+2.61656705319,+0,+4.3607878306,+5.23241616055,+0,+0,+5.66829314395,+0,+0
2010-08-16 01:29:00 UTC,+0,+0,+0,+0,+0,+5.6674467608,+0,+1.74416557503,+0,+0,+0,+2.61598447597,+0,+4.35981690669,+5.23125120045,+0,+0,+5.66703115284,+0,+2.18007087815
2010-08-16 01:29:30 UTC,+0,+0,+0,+0,+0,+5.67363729079,+0,+0,+0,+0,+0,+2.61884195591,+0,+4.36457918628,+5.23696520758,+0,+0,+5.67322108709,+0,+2.18245222858
2010-08-16 01:30:00 UTC,+0,+0,+0,+0,+5.24051640525,+0,+0,+0,+0,+0,+0,+2.62063287557,+0,+4.3675639352,+0,+0,+0,+5.67710061587,+0,+2.18394473502
2010-08-16 01:30:30 UTC,+0,+0,+0,+0,+5.23654288178,+0,+0,+0,+0,+6.10990189774,+0,+2.61864576339,+0,+4.36425221161,+0,+0,+0,+5.67279609072,+0,+2.18228872677
2010-08-16 01:31:00 UTC,+0,+0,+0,+0,+5.24061741221,+0,+0,+0,+0,+6.11465612273,+0,+0,+0,+4.3676481192,+0,+0,+0,+5.67721003691,+0,+0
2010-08-16 01:31:30 UTC,+0,+0,+0,+0,+5.24421846466,+0,+0,+0,+0,+6.11885788613,+0,+0,+0,+0,+0,+0,+0,+5.68111106356,+0,+0
2010-08-16 01:32:00 UTC,+0,+0,+0,+0,+5.24774155969,+0,+0,+0,+0,+6.12296868752,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:32:30 UTC,+0,+0,+0,+0,+5.24287122801,+0,+0,+0,+0,+6.11728590975,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:33:00 UTC,+0,+0,+0,+0,+5.23124425752,+0,+0,+0,+0,+6.10371938098,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:33:30 UTC,+0,+0,+0,+0,+5.22909165906,+0,+0,+0,+0,+6.10120769583,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:34:00 UTC,+0,+0,+0,+0,+5.22637718454,+0,+0,+0,+0,+6.0980404048,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:37:00 UTC,+0,+0,+0,+5.66633801892,+0,+0,+0,+0,+0,+0,+0,+0,+1.3078385472,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:37:30 UTC,+0,+0,+0,+5.66869833917,+0,+0,+0,+0,+0,+0,+0,+0,+1.30838335069,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:38:00 UTC,+0,+0,+0,+5.66875642763,+0,+0,+0,+0,+0,+0,+0,+0,+1.30839675856,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:38:30 UTC,+0,+0,+3.92844456845,+5.65601716945,+0,+0,+0,+0,+0,+0,+0,+0,+1.3054563132,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:39:00 UTC,+0,+0,+3.92883888577,+5.65498499435,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:39:30 UTC,+0,+0,+3.93041753232,+5.65421589869,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:40:00 UTC,+0,+0,+3.92229571311,+5.65468708793,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:40:30 UTC,+0,+0,+3.92383912218,+5.65247887543,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
