# file...... Output/Qh/house_Qh_file_006.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_9A_tm_0_A_9_Meter_11_101:Qh,house_0_10A_tm_0_A_10_Meter_11_102:Qh,house_0_11A_tm_0_A_11_Meter_11_103:Qh,house_0_12A_tm_0_A_12_Meter_11_104:Qh,house_0_13A_tm_0_A_13_Meter_11_105:Qh,house_0_14A_tm_0_A_14_Meter_11_106:Qh,house_0_15A_tm_0_A_15_Meter_11_107:Qh,house_0_1B_tm_0_B_1_Meter_12_108:Qh,house_0_2B_tm_0_B_2_Meter_12_109:Qh,house_0_3B_tm_0_B_3_Meter_12_110:Qh,house_0_4B_tm_0_B_4_Meter_12_111:Qh,house_0_5B_tm_0_B_5_Meter_12_112:Qh,house_0_6B_tm_0_B_6_Meter_12_113:Qh,house_0_7B_tm_0_B_7_Meter_12_114:Qh,house_0_8B_tm_0_B_8_Meter_12_115:Qh,house_0_1C_tm_0_C_1_Meter_16_116:Qh,house_0_2C_tm_0_C_2_Meter_16_117:Qh,house_0_3C_tm_0_C_3_Meter_16_118:Qh,house_0_4C_tm_0_C_4_Meter_16_119:Qh,house_0_5C_tm_0_C_5_Meter_16_120:Qh
2010-08-16 19:22:30 UTC,-30485.0809485,-39193.1740462,+0,-43550.7976918,+0,+0,-17421.8668831,+0,+0,-30558.4668644,-34922.1016955,+0,+0,-52377.287884,+0,-43530.8016087,-56582.1215309,-65286.7952487,-56590.3971522,-47880.9940757
2010-08-16 19:23:00 UTC,+0,-39198.2445123,+0,-43556.4320907,+0,+0,-17424.1208902,+0,+0,-30561.3061864,-34925.3464019,+0,+0,-52382.1542135,+0,-43531.7130767,-56583.3062215,+0,-56591.5820698,-47881.996611
2010-08-16 19:23:30 UTC,+0,-39229.5638274,+0,+0,+0,-39233.3455972,-17438.0434661,+0,+0,-30560.9724107,-34924.9649713,+0,+0,+0,+0,-43531.6025812,-56583.1626037,+0,-56591.4384246,+0
2010-08-16 19:24:00 UTC,+0,-39220.8338832,-61010.158456,+0,+0,-39224.6145269,+0,+0,-13096.6679894,-30555.1508342,-34918.312219,+0,+0,+0,+0,-43554.342616,-56612.719216,+0,-56621.0006991,+0
2010-08-16 19:24:30 UTC,+0,-39209.4117397,-60992.3905274,+0,+0,-39213.1909094,+0,+0,-13098.1302996,-30558.5623366,-34922.2107987,+0,+0,+0,+0,-43567.283781,-56629.5396392,+0,-56637.8243442,+0
2010-08-16 19:25:00 UTC,+0,-39221.6304037,-61011.3974983,+0,+0,-39225.4111504,+0,+0,-13097.4667293,-30557.0142576,-34920.4416928,+0,+0,+0,+0,+0,-56623.3151712,+0,+0,+0
2010-08-16 19:25:30 UTC,+0,-39224.3979083,-61015.7025419,+0,+0,-39228.1790119,+0,-65459.3410354,-13095.060071,-30551.3996343,-34914.0254413,-43643.2989418,-61101.0320161,+0,+0,+0,-56604.5807532,+0,+0,+0
2010-08-16 19:26:00 UTC,+0,-39230.9969002,-61025.9677268,+0,+0,-39234.7788552,+0,-65443.5335765,-13091.897593,-30544.0217188,-34905.5941438,-43632.7595029,-61086.2766167,+0,-52356.3113949,+0,-56581.87733,+0,+0,+0
2010-08-16 19:26:30 UTC,+0,-39226.9557861,-61019.6814964,+0,+0,-39230.7372196,+0,-65448.6094256,+0,+0,+0,-43636.1437661,-61091.0146446,+0,-52360.3722169,+0,-56583.2981958,+0,+0,+0
2010-08-16 19:27:00 UTC,+0,-39203.0495321,-60982.4936764,-43561.7715205,+0,-39206.8278811,+0,-65458.9802219,+0,+0,+0,-43643.0583735,-61100.6952163,+0,-52368.6691455,+0,-56577.1645076,-65281.0755494,+0,+0
2010-08-16 19:27:30 UTC,-30479.2194488,+0,-60955.4093423,-43542.4238503,-60953.2282809,-39189.4144232,-17418.5169789,-65451.9077186,+0,+0,+0,-43638.3428644,-61094.0934209,+0,-52363.010944,+0,+0,-65313.4430328,+0,+0
2010-08-16 19:28:00 UTC,-30469.5914396,+0,-60936.1544113,-43528.6691073,-60933.9743267,-39177.0347603,-17413.0144777,-65447.4365308,+0,+0,+0,-43635.3617521,-61089.9198113,+0,-52359.433868,+0,+0,-65369.8255082,+0,+0
2010-08-16 19:28:30 UTC,-30472.5127758,+0,-60941.9967538,-43532.8425796,-60939.8163729,-39180.791005,-17414.6840499,-65448.9477657,+0,+0,+0,-43636.3693504,-61091.3304665,+0,-52360.6428985,+0,+0,-65334.585568,+0,+0
2010-08-16 19:29:00 UTC,-30472.5136766,+0,-60941.9985554,-43532.8438665,-60939.8181744,-39180.7921632,-17414.6845647,-65442.4610483,+0,+0,+0,-43632.0444071,-61085.2754701,-52351.6723118,-52355.4533422,+0,+0,-65292.324538,+0,-47885.049271
2010-08-16 19:29:30 UTC,-30484.0671103,+0,-60965.1041178,-43549.3493047,-60962.9225645,-39195.6475307,-17421.2874648,-65439.7940003,-13091.1494444,+0,+0,-43630.2661839,-61082.7859264,-52349.5388284,-52353.3196287,+0,+0,-65314.3715812,+0,-47901.2186301
2010-08-16 19:30:00 UTC,-30483.5216916,+0,-60964.0133418,-43548.5701099,-60961.8318438,+0,+0,-65473.8507572,-13097.9629204,+0,+0,-43652.9731295,-61114.5760486,-52376.782255,-52380.5659919,-43535.1917066,+0,-65293.3792513,+0,-47885.8228003
2010-08-16 19:30:30 UTC,-30486.2681304,+0,-60969.5059093,-43552.4937206,-60967.3241328,+0,+0,-65448.885989,-13092.9684094,+0,-34908.4489848,-43636.3281615,-61091.2728013,-52356.811891,-52360.5934754,-43548.3962623,+0,-65313.1826417,-56613.2703794,-47900.3466588
2010-08-16 19:31:00 UTC,-30493.8073771,+0,-60984.5835512,+0,-60982.4010101,+0,+0,-65470.695124,-13097.3315969,-30556.6989999,-34920.0814241,-43650.8691478,-61111.6304374,-52374.2579317,-52378.0413966,-43547.4228663,+0,-65311.7228015,-56612.0049548,-47899.2760082
2010-08-16 19:31:30 UTC,-30509.7932918,+0,+0,+0,-61014.3694126,+0,+0,-65476.626483,+0,-30559.4673806,-34923.2450605,-43654.8238122,-61117.167037,-52379.0026743,-52382.7866505,-43517.1619104,+0,-65266.3392574,-56572.6654068,-47865.9915983
2010-08-16 19:32:00 UTC,+0,+0,+0,+0,-61019.9709695,+0,+0,-65500.2585161,+0,-30570.4973089,-34935.8497875,+0,-61139.2262484,-52397.9069282,+0,-43498.6300493,+0,-65238.546298,-56548.5738004,-47845.6081692
2010-08-16 19:32:30 UTC,+0,-39220.0913286,+0,+0,-61006.8195817,+0,+0,-65504.5291237,+0,-30572.4905566,-34938.1276212,+0,-61143.2126272,-52401.3231663,+0,-43543.109048,+0,-65305.2531989,-56606.3969475,-47894.5311847
2010-08-16 19:33:00 UTC,+0,-39204.5794752,+0,+0,-60982.6910521,+0,+0,+0,+0,-30571.473636,-34936.9655097,+0,-61141.1788454,-52399.5802604,+0,-43522.2149684,-56570.9609503,-65273.9175271,-56579.2344332,-47871.549521
2010-08-16 19:33:30 UTC,+0,-39193.904005,+0,+0,-60966.0854671,+0,-17422.1913764,+0,+0,-30578.2840428,-34944.7482727,+0,+0,-52411.2526537,+0,-43521.6281224,-56570.1981906,-65273.037411,-56578.4715275,-47870.9040416
2010-08-16 19:34:00 UTC,+0,-39201.3251192,+0,+0,-60977.6289347,+0,-17425.490332,+0,+0,-30562.6063583,-34926.8322059,+0,+0,-52384.382585,+0,-43539.6565242,-56593.6308051,+0,-56601.9086316,-47890.7337097
2010-08-16 19:34:30 UTC,+0,-39223.7899707,+0,+0,-61012.5727818,+0,-17435.4767768,+0,-13096.83219,-30555.5339065,-34918.7499845,+0,+0,-52372.261072,+0,-43537.6261004,-56590.9917393,+0,-56599.2690602,-47888.5004208
2010-08-16 19:35:00 UTC,+0,-39193.5233761,+0,-43551.1858738,+0,+0,-17422.022173,+0,-13100.3945764,-30563.8447902,-34928.247455,+0,+0,-52386.5051402,+0,-43543.5428387,-56598.6820856,+0,-56606.9608798,-47895.0083165
2010-08-16 19:35:30 UTC,+0,-39201.0502369,+0,-43559.5498654,+0,+0,-17425.3681369,+0,-13100.7393072,+0,+0,+0,+0,-52387.8835333,+0,-43565.1662837,-56626.7873985,+0,-56635.0715764,-47918.7922188
2010-08-16 19:36:00 UTC,+0,-39223.1167455,+0,-43584.070591,+0,-39226.8976837,+0,+0,-13099.74291,+0,+0,-43658.9052158,+0,-52383.8994765,+0,+0,-56624.1128442,+0,-56632.3965097,+0
2010-08-16 19:36:30 UTC,-30503.6707122,-39217.0736193,+0,-43577.355354,+0,-39220.8537779,+0,+0,-13094.4402997,+0,+0,-43641.2334597,+0,-52362.6971885,+0,+0,-56645.5542468,+0,-56653.8420187,+0
2010-08-16 19:37:00 UTC,-30516.8260727,-39233.9865564,+0,-43596.149332,+0,-39237.768897,+0,+0,+0,+0,+0,-43645.2550854,+0,+0,-52371.305009,+0,-56629.451101,+0,-56637.7357891,+0
2010-08-16 19:37:30 UTC,-30509.7176383,-39224.8477339,-61016.4022764,-43585.9940984,+0,-39228.6288956,+0,+0,+0,+0,+0,-43616.0186469,-61062.8391244,+0,-52336.2238215,+0,-56646.0630019,+0,-56654.3508714,+0
2010-08-16 19:38:00 UTC,-30507.3370916,-39221.7872296,-61011.6414519,-43582.5932077,+0,-39225.5679965,+0,+0,+0,+0,+0,-43615.9331009,-61062.7193585,+0,-52336.1211736,+0,-56641.9903099,-65355.8752971,-56650.2773994,+0
2010-08-16 19:38:30 UTC,-30520.9354404,+0,-61038.8366136,+0,+0,-39243.0527085,+0,+0,+0,+0,+0,-43618.5327667,-61066.3589363,+0,-52339.2405468,+0,-56635.7069774,-65348.625226,-56643.9928635,+0
2010-08-16 19:39:00 UTC,-30505.4043142,+0,-61007.7761153,+0,+0,-39223.0828377,+0,-65411.122286,+0,+0,+0,-43611.1496526,-61056.0224468,+0,-52330.381451,+0,-56663.3317447,-65380.5002741,-56671.6229212,+0
2010-08-16 19:39:30 UTC,-30497.5474997,+0,-60992.0633739,+0,+0,-39212.9805714,-17428.9916386,-65432.4387255,-13089.6779307,+0,+0,-43625.3621404,-61075.9201794,+0,-52347.4352022,+0,-56658.5661709,-65375.0014806,-56666.8564341,+0
2010-08-16 19:40:00 UTC,-30492.2937122,+0,-60981.5563923,+0,+0,-39206.2252685,-17425.9890479,-65470.6425222,-13097.3210733,+0,-34920.0533677,-43650.8340762,-61111.5813365,+0,-52377.9993137,+0,-56632.6711831,-65345.1223517,+0,+0
2010-08-16 19:40:30 UTC,-30483.2848345,+0,-60963.5396543,+0,+0,-39194.641683,-17420.8403866,-65477.6571264,-13098.7244316,-30559.9484193,-34923.7947796,-43655.5109817,-61118.1290862,+0,-52383.6111942,+0,-56650.8798002,-65366.1325032,+0,+0
2010-08-16 19:41:00 UTC,+0,+0,-60991.046331,+0,+0,-39212.3266793,-17428.7009973,-65501.7574896,-13103.5460075,-30571.1969343,-34936.6493019,-43671.5796175,-61140.6254583,+0,-52402.8921624,-43554.1672461,-56612.4912773,-65321.8376132,+0,+0
2010-08-16 19:41:30 UTC,+0,+0,-60944.1202488,+0,-60941.9397602,-39182.1562735,-17415.2908832,-65497.4212364,-13102.6784865,-30569.1730476,-34934.3364546,-43668.6884715,-61136.5778031,+0,-52399.423038,-43577.3907848,-56642.6763306,-65356.6668674,+0,+0
2010-08-16 19:42:00 UTC,+0,+0,-60980.6199215,+0,-60978.4375812,+0,+0,-65519.6655354,+0,-30579.5552697,-34946.2009992,+0,-61157.3416401,+0,-52417.2191024,-43553.7847499,+0,-65321.2639686,+0,-47906.273525
2010-08-16 19:42:30 UTC,+0,+0,-60991.9066031,-43568.4956362,-60989.7236905,+0,+0,-65534.7669557,+0,-30586.6036511,-34954.2557138,+0,-61171.4379905,-52425.5116764,-52429.3006632,-43543.7283807,+0,-65306.1820364,+0,-47895.2123965
2010-08-16 19:43:00 UTC,+0,+0,-60990.3800444,-43567.4051405,-60988.1972091,+0,+0,-65530.06183,+0,-30584.4075981,-34951.7461191,+0,-61167.0460129,-52421.747849,+0,-43553.6489998,+0,-65321.0603791,+0,-47906.1242118
2010-08-16 19:43:30 UTC,+0,-39211.4334899,-60995.5354986,-43571.0879346,-60993.3524019,+0,+0,-65503.4134611,+0,-30571.9698364,-34937.5325551,+0,-61142.1712172,-52400.4307011,+0,-43545.3679273,+0,-65308.6409291,+0,-47897.0157548
2010-08-16 19:44:00 UTC,+0,-39238.8655542,+0,-43601.5709672,-61036.0226984,+0,+0,-65496.3482063,+0,-30568.6722255,-34933.7641275,+0,-61135.5761882,-52394.7789075,+0,-43576.5978564,+0,+0,+0,-47931.3659512
2010-08-16 19:44:30 UTC,+0,-39237.0574712,+0,-43599.561791,-61033.2102435,+0,+0,-65540.8155087,-13111.3600472,+0,+0,+0,-61177.083984,-52430.3501677,+0,-43545.0329882,+0,+0,+0,-47896.6473509
2010-08-16 19:45:00 UTC,+0,-39247.2266763,+0,-43610.8620053,-61049.0283382,+0,+0,-65533.9481317,-13109.9861435,+0,+0,+0,+0,-52424.8566647,+0,-43538.8146373,+0,+0,+0,-47889.8077077
2010-08-16 19:45:30 UTC,-30526.6460524,-39246.6114252,+0,-43610.1783266,-61048.0713216,+0,-17445.621744,-65530.4784828,-13109.2919974,+0,+0,+0,+0,-52422.0811469,+0,-43519.6567446,+0,+0,-56575.9087165,-47868.7356982
2010-08-16 19:46:00 UTC,-30522.0030854,-39240.6422836,+0,+0,-61038.7863826,+0,-17442.9682434,+0,-13111.343709,+0,+0,-43697.5666464,+0,-52430.2848404,+0,-43517.8704822,+0,+0,-56573.5865574,-47866.7709654
2010-08-16 19:46:30 UTC,-30525.8645492,-39245.6067006,+0,+0,-61046.5084827,+0,-17445.1751073,+0,-13102.2547214,+0,+0,-43667.2762097,+0,-52393.9428602,+0,-43537.2076383,+0,+0,-56598.7250553,-47888.0401491
2010-08-16 19:47:00 UTC,-30538.7429273,-39262.163541,+0,+0,-61072.2624791,+0,-17452.5352252,+0,+0,+0,+0,-43630.2368829,+0,-52349.5036733,+0,+0,+0,+0,-56647.6969472,-47929.4742945
2010-08-16 19:47:30 UTC,-30535.4158355,-39257.886129,+0,+0,-61065.6090083,+0,-17450.63376,+0,+0,+0,+0,-43592.7354381,+0,-52304.5100482,+0,+0,-56649.3693887,+0,-56657.6578916,-47937.9020519
2010-08-16 19:48:00 UTC,-30524.7410083,-39244.1622418,+0,+0,-61044.2616416,-39247.9458952,+0,+0,+0,+0,+0,-43596.2990424,+0,-52308.7856027,-52312.5620085,+0,-56657.13986,+0,-56665.4298507,+0
2010-08-16 19:48:30 UTC,-30522.4835897,-39241.2600347,+0,+0,+0,-39245.0433138,+0,+0,+0,+0,+0,-43601.1821438,+0,-52314.6442684,-52318.4213061,+0,-56646.1319977,-65360.6542151,-56654.4198803,+0
2010-08-16 19:49:00 UTC,-30535.0493496,-39257.4149635,+0,+0,+0,-39261.2003261,+0,+0,+0,+0,-34886.0644021,-43608.3465914,-61052.098112,-52323.2400565,-52327.0180211,+0,-56638.1177865,-65351.4069564,-56646.404135,+0
2010-08-16 19:49:30 UTC,-30549.9699989,+0,+0,+0,+0,-39280.3852475,+0,+0,+0,-30526.2777809,-34885.3168147,-43607.4120791,-61050.7897783,-52322.1188436,-52325.8966874,+0,-56658.3181563,-65374.715307,-56666.6083727,+0
2010-08-16 19:50:00 UTC,+0,+0,+0,-43627.600534,+0,-39266.075881,+0,+0,-13087.0501179,-30532.7127829,-34892.6705744,-43616.6045551,-61063.6594062,+0,-52336.9268605,+0,-56665.433257,-65382.92512,-56673.7248359,+0
2010-08-16 19:50:30 UTC,+0,+0,-61042.7408431,-43604.8090294,+0,-39245.5628731,+0,+0,-13089.2554002,-30537.8576048,-34898.5499482,-43623.9539935,-61073.948749,+0,-52345.7455483,+0,-56695.3507303,-65417.4456235,-56703.6480375,+0
2010-08-16 19:51:00 UTC,+0,+0,-61087.2310977,-43636.5906012,+0,-39274.1671993,+0,+0,-13082.3640131,-30521.7803163,-34880.1772246,-43600.987398,-61041.795112,+0,-52318.187628,+0,-56698.9947918,-65421.6503515,-56707.2927969,+0
2010-08-16 19:51:30 UTC,+0,+0,-61037.5118004,-43601.0736675,+0,-39242.2009403,-17441.9794808,+0,-13089.7217337,-30538.9455395,-34899.7932128,-43625.5081211,-61076.1245549,+0,-52347.6103665,+0,-56684.6785268,-65405.1314207,-56692.9737911,+0
2010-08-16 19:52:00 UTC,+0,+0,-61037.0367836,-43600.7343397,+0,-39241.8955355,-17441.8437347,-65449.451632,+0,-30546.7838904,-34908.7506844,+0,-61091.8007982,+0,-52361.0460057,-43576.597099,-56641.6447284,-65355.4765453,-56649.9317516,+0
2010-08-16 19:52:30 UTC,+0,+0,-61011.2326863,-43582.3012064,+0,-39225.305187,-17434.4696723,-65485.0209646,+0,-30563.38539,-34927.722464,+0,-61125.0028267,+0,-52389.5024718,-43580.5591645,-56646.794467,-65361.4186104,-56655.0824766,+0
2010-08-16 19:53:00 UTC,+0,+0,-60998.397976,-43573.1327427,+0,-39217.0533067,-17430.8018842,-65514.3081143,+0,-30577.0547668,-34943.3434868,+0,-61152.3407805,+0,-52412.933015,-43603.4909165,-56676.6002684,-65395.810261,-56684.8939856,+0
2010-08-16 19:53:30 UTC,+0,+0,-61034.900536,+0,+0,-39240.522068,-17441.2332572,-65519.6603575,+0,+0,+0,+0,-61157.3368071,+0,+0,-43594.4092896,-56664.7963226,-65382.1901885,-56673.087779,+0
2010-08-16 19:54:00 UTC,+0,+0,-60988.4390698,+0,+0,-39210.6503804,+0,-65552.9322973,+0,+0,+0,+0,-61188.3943437,+0,+0,-43606.1591461,-56680.0683295,-65399.8119096,+0,+0
2010-08-16 19:54:30 UTC,+0,+0,-61065.4316818,+0,+0,+0,+0,-65535.0632029,+0,+0,+0,+0,-61171.7145211,+0,+0,-43598.4641288,-56670.0666445,+0,+0,-47955.4169429
2010-08-16 19:55:00 UTC,-30497.486453,-39209.1229448,-60991.9412871,+0,-60989.7583726,+0,+0,-65556.3701651,-13114.4719484,+0,+0,+0,-61191.6034052,+0,+0,-43609.000005,-56683.7607682,+0,+0,-47967.0054878
2010-08-16 19:55:30 UTC,-30486.2891343,-39194.727327,-60969.5479148,+0,-60967.3661363,+0,+0,-65555.9302116,-13114.3839303,+0,+0,+0,-61191.1927328,+0,+0,-43589.0686086,+0,+0,+0,-47945.0826905
2010-08-16 19:56:00 UTC,-30487.0206534,-39195.6677905,-60971.0108703,+0,-60968.8290174,+0,+0,-65584.9925466,-13120.1982093,+0,+0,-43727.0756191,+0,-52465.6892347,+0,-43571.5317875,+0,+0,+0,-47925.7937176
2010-08-16 19:56:30 UTC,-30481.7335486,-39188.8705257,-60960.4372579,+0,-60958.2559415,+0,+0,-65422.5578113,-13087.7011313,+0,+0,-43618.7741559,+0,-52335.7508791,+0,-43569.1737683,+0,+0,+0,-47923.2001022
2010-08-16 19:57:00 UTC,-30498.337566,-39210.2171621,+0,+0,-60991.4604167,+0,+0,-65391.6478074,+0,+0,+0,-43598.1652709,+0,-52311.0246732,+0,-43550.2401035,+0,+0,+0,-47902.3747232
2010-08-16 19:57:30 UTC,-30496.1952526,-39207.4629381,+0,-43566.6757814,-60987.1762493,+0,+0,-65375.452171,+0,+0,+0,-43587.3670189,+0,-52298.0691062,+0,+0,+0,+0,+0,-47918.3895514
2010-08-16 19:58:00 UTC,-30509.897812,-39225.0793708,+0,-43586.2514976,-61014.5784306,+0,-17436.0499621,-65343.5634228,+0,+0,-34858.517739,-43566.105567,+0,-52272.5599631,+0,+0,+0,+0,+0,-47949.493189
2010-08-16 19:58:30 UTC,-30521.6131891,-39240.1410208,+0,-43602.9882901,-61038.0066735,+0,-17442.7454138,-65309.3634322,+0,+0,-34834.0311926,-43543.3031208,+0,-52245.2019614,+0,+0,+0,-65370.4826794,+0,-47928.1432438
2010-08-16 19:59:00 UTC,+0,-39269.3013659,+0,-43635.3918199,-61083.3652928,+0,-17455.708248,+0,+0,-30471.7168541,-34822.965953,-43529.4711544,+0,-52228.6065951,-52232.3743479,+0,+0,-65333.9757502,+0,-47915.5963789
2010-08-16 19:59:30 UTC,+0,-39278.1066596,+0,-43645.1764292,-61097.0618375,+0,-17459.6225212,+0,+0,-30470.8585065,-34821.9850547,-43528.2449947,+0,-52227.1354688,-52230.9030627,+0,+0,-65293.7027375,-56596.3847298,-47886.0600461
2010-08-16 20:00:00 UTC,+0,-39288.3850435,+0,-43656.5979641,-61113.0497587,+0,+0,+0,-13056.3056205,-30460.9872932,-34810.7044796,-43514.1438507,+0,-52210.2171482,-52213.9829151,+0,+0,-65305.7406314,-56606.8194658,-47894.888669
2010-08-16 20:00:30 UTC,+0,+0,+0,-43657.1592196,-61113.835407,-39292.6795459,+0,+0,-13051.14325,-30448.9437229,-34796.9413895,-43496.9394691,-60896.1261813,-52189.5756149,-52193.3391522,+0,+0,-65293.661184,-56596.3487102,+0
2010-08-16 20:01:00 UTC,+0,+0,+0,+0,-61024.8704588,-39235.4779996,+0,+0,-13047.0994415,-30439.4348003,-34786.1604313,-43483.4628648,-60877.258698,-52173.4066077,-52177.1683981,+0,+0,-65367.8778913,-56660.6815361,+0
2010-08-16 20:01:30 UTC,+0,+0,+0,+0,-61020.1309361,-39232.5642262,+0,+0,-13042.4852545,-30428.6701702,-34773.8588216,+0,-60855.7299601,-52154.9569667,-52158.7167632,+0,-56662.0908122,-65379.0684147,-56670.3817512,+0
2010-08-16 20:02:00 UTC,+0,+0,+0,+0,+0,-39263.0412448,+0,+0,-13034.428022,-30409.8731158,-34752.3779139,+0,-60818.1367632,-52122.7404492,-52126.4967629,+0,-56670.3578815,-65388.6074355,-56678.6504035,+0
2010-08-16 20:02:30 UTC,+0,+0,+0,+0,+0,-39263.8365359,+0,+0,+0,-30502.2229711,+0,+0,-61002.8319905,-52281.0200928,-52284.7935031,+0,-56690.7076819,-65412.088207,-56699.0041003,+0
2010-08-16 20:03:00 UTC,+0,+0,+0,+0,+0,-39222.1750311,+0,+0,+0,+0,+0,+0,-61056.5418307,+0,-52330.8265992,+0,-56699.052895,-65421.7173945,-56707.3509107,+0
2010-08-16 20:03:30 UTC,+0,+0,+0,+0,+0,-39198.0140903,+0,+0,+0,+0,+0,+0,-61072.3860695,+0,-52344.4062223,-43647.6762401,-56734.0306406,-65462.0767305,-56742.3353517,+0
2010-08-16 20:04:00 UTC,-30455.2845256,+0,-60907.5421993,+0,+0,-39158.6389766,-17404.8379366,+0,+0,+0,+0,+0,-61112.5138326,+0,+0,-43538.0690494,-56591.5674674,-65297.6945151,-56599.8448985,+0
2010-08-16 20:04:30 UTC,-30451.7914488,+0,-60900.5564401,+0,+0,-39154.1475896,-17402.841609,+0,+0,+0,+0,+0,-61145.2391156,+0,+0,-43546.6570024,-56602.7297545,+0,-56611.009324,+0
2010-08-16 20:05:00 UTC,-30438.145534,+0,-60873.2661519,+0,+0,-39136.528871,-17395.0428351,-65517.3024943,+0,+0,+0,+0,-61155.1358705,+0,+0,-43542.978055,-56597.9480018,+0,-56606.2266552,+0
2010-08-16 20:05:30 UTC,-30425.6564597,+0,-60848.2894139,-43465.9028211,+0,-39120.4705191,-17387.9052066,-65531.1870023,-13109.4199373,+0,+0,+0,-61168.0962997,+0,+0,-43528.7948199,-56579.5131848,+0,-56587.7883066,+0
2010-08-16 20:06:00 UTC,-30411.1882005,-39098.1752555,-60819.3545297,-43445.2332103,+0,-39101.8673468,-17379.6364542,-65539.7489846,-13111.1328643,+0,+0,-43696.9100033,-61176.0884423,+0,+0,-43526.350446,-56576.3360831,+0,-56584.6105958,+0
2010-08-16 20:06:30 UTC,-30412.7054008,-39100.1258147,-60822.3887588,-43447.4007095,+0,+0,+0,-65559.9583011,-13115.1759792,+0,+0,-43710.3843287,-61194.952734,+0,+0,-43497.4185155,-56538.7314873,+0,-56546.9987942,+0
2010-08-16 20:07:00 UTC,-30409.7355709,-39096.3077102,-60816.4494345,-43443.1579579,+0,+0,+0,-65403.1729576,-13083.8091965,+0,+0,-43605.8495306,+0,+0,+0,-43492.7817883,-56532.7048499,+0,-56540.9710021,+0
2010-08-16 20:07:30 UTC,-30397.4029259,-39080.4524828,-60791.7855373,-43425.539323,+0,+0,+0,-65431.7626589,+0,+0,-34899.2108723,-43624.9113807,+0,+0,+0,-43473.0847359,-56507.1033902,+0,-56515.3646352,-47817.5105552
2010-08-16 20:08:00 UTC,+0,-39099.6008792,-60821.5721855,-43446.8173909,+0,+0,+0,-65424.0600775,+0,-30534.8573536,-34895.1025354,-43619.7757744,+0,+0,+0,-43443.6708403,-56468.872358,+0,+0,-47785.1578392
2010-08-16 20:08:30 UTC,+0,-39095.6951914,-60815.4966195,+0,-60813.1163064,+0,+0,-65404.8899865,+0,-30525.9100194,-34884.8777565,-43606.9943396,+0,+0,+0,+0,-56499.5019401,+0,+0,-47811.0778868
2010-08-16 20:09:00 UTC,+0,-39103.8979484,-60828.2565723,+0,-60825.8755242,+0,+0,-65380.1799321,+0,-30514.3769956,-34871.6981193,-43590.5191985,+0,+0,+0,+0,-56482.293228,-65171.4275546,+0,-47796.515147
2010-08-16 20:09:30 UTC,+0,-39133.3267468,-60874.0350922,+0,-60871.6514075,+0,+0,-65351.800811,+0,-30501.1314933,-34856.5615069,-43571.5977498,+0,-52278.9099477,+0,+0,+0,-65161.5768353,+0,-47789.2905637
2010-08-16 20:10:00 UTC,+0,-39163.8543452,+0,+0,-60919.1364518,+0,+0,-65320.1075985,+0,-30486.3391916,-34839.6572528,-43550.466669,+0,-52253.5574542,-52257.5671412,+0,+0,-65135.7100932,+0,-47770.3197222
2010-08-16 20:10:30 UTC,+0,-39175.9721256,+0,+0,-60937.9854072,+0,-17414.1978802,-65302.240172,-13063.6554698,-30478.0910441,-34830.2314866,-43538.6840354,+0,-52239.4209729,-52243.4290046,+0,+0,-65132.2320504,+0,-47767.7689023
2010-08-16 20:11:00 UTC,+0,-39164.8877961,+0,+0,-60920.7439633,+0,-17409.270504,-65272.5963333,-13057.7248283,-30464.2551718,-34814.4202154,-43518.919232,+0,-52215.7077035,-52219.7129577,+0,+0,-65208.1815036,+0,-47823.4707385
2010-08-16 20:11:30 UTC,+0,+0,+0,+0,-60957.2219077,+0,-17419.6954165,-65267.2534236,-13056.6559087,-30461.761439,+0,+0,-60921.7857975,-52211.4337005,-52215.4384541,+0,+0,-65207.4500871,+0,-47822.9343128
2010-08-16 20:12:00 UTC,+0,+0,+0,+0,-60962.8040441,+0,-17421.2907172,+0,-13062.620033,+0,+0,+0,-60949.6129794,-52235.2808488,-52239.2883956,+0,+0,-65192.4830696,+0,-47811.9574021
2010-08-16 20:12:30 UTC,+0,+0,+0,+0,-61002.2962675,+0,+0,+0,-13059.9464428,+0,+0,+0,-60937.1386453,-52224.5906791,-52228.5969738,+0,+0,-65216.127442,+0,-47829.2983428
2010-08-16 20:13:00 UTC,-30494.0738086,+0,+0,-43563.6806273,-60982.8823388,-39208.5413208,+0,+0,+0,+0,+0,+0,-60926.599362,-52215.5587963,-52219.564033,+0,+0,-65246.4264809,+0,-47851.5198601
2010-08-16 20:13:30 UTC,-30492.4519469,+0,+0,-43561.3636035,-60979.6389685,-39206.4559335,+0,+0,+0,+0,+0,+0,-60907.9704301,-52199.594302,-52203.5976683,+0,+0,-65284.7161774,+0,+0
2010-08-16 20:14:00 UTC,-30499.7784961,+0,+0,-43571.830457,-60994.2904715,-39215.8763994,+0,+0,+0,+0,+0,+0,-60926.686936,-52215.6338448,-52219.6390903,+0,+0,-65257.2729092,-56564.9629504,+0
