# file...... Output/Qh/house_Qh_file_044.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13C_tm_3_C_13_Meter_75_861:Qh,house_3_14C_tm_3_C_14_Meter_75_862:Qh,house_3_15C_tm_3_C_15_Meter_75_863:Qh,house_3_1A_tm_3_A_1_Meter_76_864:Qh,house_3_2A_tm_3_A_2_Meter_76_865:Qh,house_3_3A_tm_3_A_3_Meter_76_866:Qh,house_3_4A_tm_3_A_4_Meter_76_867:Qh,house_3_5A_tm_3_A_5_Meter_76_868:Qh,house_3_6A_tm_3_A_6_Meter_76_869:Qh,house_3_7A_tm_3_A_7_Meter_76_870:Qh,house_3_8A_tm_3_A_8_Meter_76_871:Qh,house_3_9A_tm_3_A_9_Meter_76_872:Qh,house_3_10A_tm_3_A_10_Meter_76_873:Qh,house_3_11A_tm_3_A_11_Meter_76_874:Qh,house_3_12A_tm_3_A_12_Meter_76_875:Qh,house_3_13A_tm_3_A_13_Meter_76_876:Qh,house_3_14A_tm_3_A_14_Meter_76_877:Qh,house_3_15A_tm_3_A_15_Meter_76_878:Qh,house_3_16A_tm_3_A_16_Meter_76_879:Qh,house_3_17A_tm_3_A_17_Meter_76_880:Qh
2010-08-16 11:14:00 UTC,-21610.2240748,-60497.684495,+0,-56886.1625145,-52506.1636692,-56885.0487835,-35009.8268704,-17506.6863436,-43762.6945035,-61263.986558,+0,-26257.0822196,-13129.9399564,-43760.3281399,-52506.6734609,+0,+0,-56880.4129972,+0,+0
2010-08-16 11:14:30 UTC,-21654.9806994,-60622.974476,+0,-56933.6408028,-52549.9850606,-56932.5258916,-35039.026181,-17521.2985819,-43799.2207043,-61315.1192845,+0,-26278.9971868,-13140.8990021,-43796.8518192,+0,+0,+0,-56927.884776,+0,+0
2010-08-16 11:15:00 UTC,-21689.9757622,-60720.938326,+0,-56932.8707064,-52549.2742789,-56931.7558144,-35038.5522271,-17521.0615718,-43798.6282503,-61314.2899131,+0,-26278.6417267,-13140.7212466,-43796.2594062,+0,+0,+0,-56927.1147853,+0,-21899.7960149
2010-08-16 11:15:30 UTC,-21701.4355869,-60753.0185257,+0,-57013.8913562,-52624.054519,-57012.7744508,-35088.4161751,-17545.9970314,-43860.9594021,-61401.5467788,+0,-26316.0391336,-13159.4226145,-43858.5862565,+0,+0,+0,-57008.0615096,+0,-21930.9622924
2010-08-16 11:16:00 UTC,-21691.3569943,-60724.8048957,+0,-56986.0283098,-52598.3375526,-56984.9120968,-35071.2679359,+0,-43839.5236848,-61371.5390946,-56986.7725723,-26303.1781447,-13152.9912039,-43837.1520183,+0,-56979.9463576,+0,-56980.2023408,+0,-21920.2441924
2010-08-16 11:16:30 UTC,-21684.0037252,-60704.2204322,-39028.2414831,-56904.5212065,-52523.1083284,-56903.4070191,-35021.1046011,+0,-43776.8182916,-61283.758332,-56905.2643492,-26265.5562011,-13134.1775513,-43774.4509529,+0,-56898.4506858,+0,-56898.7065844,-26266.3237376,-21888.8907901
2010-08-16 11:17:00 UTC,-21670.7356773,-60667.0783614,-39004.3612277,-56823.7234255,-52448.5337982,-56822.611247,-34971.3778154,+0,-43714.6585933,-61196.7414859,-56824.4654585,-26228.261665,-13115.5276241,-43712.2955467,+0,-56817.6052355,+0,-56817.9200593,-26229.0277624,-21857.8102418
2010-08-16 11:17:30 UTC,-21704.9524152,-60762.8634024,-39065.9456029,-56848.5751311,-52471.4713614,+0,-34986.6727337,+0,-43733.7776155,-61223.5060461,-56849.3175055,-26239.7326836,-13121.2639515,+0,+0,-56842.453402,-61212.6283835,-56842.7683018,-26240.4992238,-21867.3699679
2010-08-16 11:18:00 UTC,-21732.9182681,-60841.1499593,-39116.2794374,-56756.2109324,-52386.2212938,+0,-34929.8274247,-17466.6915624,-43662.7195872,-61124.0325041,-56756.9520385,-26197.0993346,+0,+0,-52386.7289844,-56750.1023594,-61113.1783944,-56750.4169774,-26197.8642289,-21831.8401547
2010-08-16 11:18:30 UTC,-21748.0674078,-60883.5578939,-39143.5453429,-56706.192706,-52340.0556039,+0,-34899.0438353,-17451.2976115,-43624.2393455,-61070.1643351,-56706.9331256,+0,+0,+0,-52340.5624845,-56700.0912603,-61059.3229856,-56700.4057264,-26174.7759881,-21812.5996013
2010-08-16 11:19:00 UTC,-21743.4660486,-60870.6770226,-39135.2636701,-56602.3215284,-52244.1848668,+0,-34835.1165833,-17419.3295048,-43544.32871,+0,-56603.0605228,+0,+0,+0,-52244.6900627,-56596.2348918,-60947.4832712,-56596.5490437,-26126.829409,-21772.6322276
2010-08-16 11:19:30 UTC,-21712.4063618,-60783.7297006,-39079.3614539,-56537.9398739,-52184.7993832,+0,+0,-17399.5274059,-43494.8294315,+0,-56538.7184167,+0,+0,+0,-52185.3035339,-56531.9028459,-60878.2060803,-56532.2168041,-26097.1297203,-21747.8820578
2010-08-16 11:20:00 UTC,-21720.302077,-60805.8326681,-39093.5550063,-56548.0045917,-52194.0889021,+0,+0,-17402.6249968,+0,+0,-56548.7832866,+0,-13051.8948988,+0,-52194.5932163,-56541.9661432,-60889.0429343,-56542.2801315,-26101.7755656,+0
2010-08-16 11:20:30 UTC,-21752.021037,-60894.6255369,-39150.6437532,-56471.1752254,-52123.177051,+0,+0,-17378.9794248,+0,+0,-56471.9527577,+0,-13034.1609373,+0,-52123.6801157,-56465.1476323,-60806.3194575,-56465.4613902,-26066.3113413,+0
2010-08-16 11:21:00 UTC,-21758.0345659,-60911.4595844,-39161.4670849,-56510.0780941,-52159.0835603,+0,+0,+0,+0,+0,-56510.8562152,+0,-13043.1406028,+0,-52159.587258,-56504.045003,-60848.2068317,-56504.3588775,-26084.268799,+0
2010-08-16 11:21:30 UTC,+0,+0,-39195.8306804,-56463.2879155,-52115.897234,-56462.2250324,+0,+0,+0,+0,-56464.0653285,-26061.910912,-13032.3403671,+0,-52116.4001703,-56457.261437,-60797.827058,-56457.5751714,-26062.6705807,+0
2010-08-16 11:22:00 UTC,+0,+0,-39165.4640989,-56480.6345176,-52131.9077736,-56479.571227,+0,+0,+0,+0,-56481.4121931,-26069.9177463,-13036.3443568,-43448.372253,-52132.4109923,-56474.6055874,-60816.5044364,-56474.9193736,-26070.6777248,-21725.8383457
2010-08-16 11:22:30 UTC,+0,+0,-39105.1012304,-56465.3803088,-52117.8284681,-56464.3173767,+0,+0,+0,+0,-56466.1577534,-26062.8767175,-13032.8233389,-43436.637625,-52118.3314385,-56459.353535,-60800.0799737,-56459.6672755,-26063.6364236,-21719.9704928
2010-08-16 11:23:00 UTC,+0,+0,+0,-56427.1107283,-52082.5064713,-56426.0486952,+0,-17365.4178088,+0,-60769.6445491,-56427.8875939,-26045.2122673,-13023.9898503,-43407.1979273,-52083.0088185,-56421.0893641,-60758.8744733,-56421.4029903,-26045.9712898,-21705.2492924
2010-08-16 11:23:30 UTC,+0,+0,+0,-56406.4264231,-52063.4153044,-56405.364876,-34714.5782006,-17359.0518536,+0,-60747.3681219,-56407.2029756,-26035.664818,-13019.2154426,-43391.2860806,-52063.9173147,-56400.4079834,-60736.6033352,-56400.7215478,-26036.4234709,-21697.2926385
2010-08-16 11:24:00 UTC,+0,+0,+0,-56379.0706462,-52038.1665137,-56378.0097419,-34697.7421321,-17350.6326367,-43372.6072594,-60717.9067033,-56379.846785,-26023.0379548,-13012.9011076,-43370.2420608,-52038.6680781,-56373.0560744,-60707.1489121,-56373.3695574,-26023.7961189,-21686.7696624
2010-08-16 11:24:30 UTC,-21756.5776527,+0,+0,-56356.2296537,-52017.0847726,-56355.1692863,-34683.6846796,-17343.6029224,-43355.0350963,-60693.3075826,-56357.0054468,-26012.4950226,-13007.6288868,-43352.6711355,-52017.5859644,-56350.2183132,-60682.5556354,-56350.5317282,-26013.2527784,-21677.9833927
2010-08-16 11:25:00 UTC,-21740.805329,+0,+0,-56503.591478,-52153.096554,-56502.5276483,-34774.3782753,-17388.9560896,-43468.4043297,-60852.0122085,-56504.3695007,-26080.5142059,-13041.6433441,-43466.0323878,-52153.6001461,-56497.5593045,-60841.2225842,-56497.8731595,+0,-21734.6692235
2010-08-16 11:25:30 UTC,-21775.9034202,-60961.48099,-39193.6279921,-56495.2610459,-52145.4077439,-56494.1974117,-34769.2513251,-17386.392255,-43461.9955156,-60843.0405632,-56496.0389427,-26076.6690505,-13039.7204918,-43459.6240243,-52145.9112005,-56489.2300484,-60832.2530657,-56489.5438785,+0,-21731.4647479
2010-08-16 11:26:00 UTC,-21775.8713355,-60961.3911723,-39193.5702448,-56510.021553,-52159.0313751,-56508.9575724,-34778.3356543,+0,-43473.3511509,-60858.9372219,-56510.799673,-26083.482196,+0,-43470.9788611,-52159.5350717,-56503.9884714,-60848.145955,-56504.3023456,+0,-21737.1426871
2010-08-16 11:26:30 UTC,-21781.4044547,-60976.8803809,-39203.5289211,-56497.5148228,-52147.4879324,-56496.451136,-34770.6384077,+0,-43463.7294031,-60845.4678185,-56498.2927536,-26077.7093471,+0,-43461.3577902,-52147.9914256,-56491.4835083,-60834.6797473,-56491.797345,+0,-21732.3317101
2010-08-16 11:27:00 UTC,-21765.2708455,-60931.7165553,-39174.4911607,-56535.9489611,-52182.9618143,-56534.8843715,-34794.2926355,+0,-43493.2977705,-60886.8603255,-56536.7274737,-26095.4497537,+0,-43490.9240769,-52183.4659325,-56529.9122155,-60876.0624326,-56530.2261677,+0,+0
2010-08-16 11:27:30 UTC,-21788.3489946,-60996.3206683,-39216.0279153,-56560.1670704,-52205.3146081,-56559.1019119,-34809.1976312,+0,-43511.9293822,-60912.942561,-56560.9459495,-26106.6283342,+0,-43509.5543776,-52205.81912,-56554.1269033,-60902.1384805,-56554.4409283,+0,+0
2010-08-16 11:28:00 UTC,-21778.9810742,-60970.0964593,-39199.1672471,-56528.2542625,-52175.859773,-56527.1898536,-34789.5569458,-17397.6330537,-43487.3780418,-60878.5733474,-56529.0326586,-26091.8980394,-13047.3360747,-43485.0047647,-52176.3637662,-56522.2186041,-60867.7774205,-56522.5325331,-26092.6588681,+0
2010-08-16 11:28:30 UTC,-21758.0105715,-60911.3924156,-39161.4238992,-56562.9298441,-52207.8645887,-56561.8646207,-34810.8979759,-17407.2185027,-43514.054855,-60915.9179922,-56563.7087651,-26107.9035737,-13055.3399861,-43511.6797007,-52208.3691455,-56556.8892864,-60905.1132053,-56557.2033198,-26108.6650215,+0
2010-08-16 11:29:00 UTC,-21747.6106541,-60882.2792751,-39142.7058119,+0,-52232.5173497,-56588.5739984,-34827.336604,-17415.4389697,-43534.6035446,-60944.6839298,-56590.4191742,-26120.2323614,-13061.5052608,-43532.2269451,-52233.0223403,-56583.5955192,-60933.8723216,-56583.909633,-26120.9942859,+0
2010-08-16 11:29:30 UTC,-21711.362973,-60780.808876,-39077.4661358,+0,-52256.7285508,-56614.8049792,-34843.4807966,-17423.5121979,-43554.7841823,-60972.9346347,-56616.6511678,-26132.3403258,-13067.5601079,-43552.4061635,-52257.2339673,-56609.8234121,-60962.1163286,-56610.137605,-26133.1027182,-21777.8600758
2010-08-16 11:30:00 UTC,-21695.4774677,-60736.339592,-39048.8749222,+0,-52311.5549097,-56674.2051352,-34880.0393813,-17441.7940528,-43600.4833114,-61036.9084621,-56676.0536172,-26159.7588567,-13081.2713314,-43598.1020796,-52312.0612897,-56669.2165774,-61026.0749933,-56669.5309499,-26160.5223087,-21800.7101305
2010-08-16 11:30:30 UTC,-21675.047256,-60679.1480309,-39012.104009,+0,-52503.2696511,-56881.913337,-35007.8760405,-17505.7213329,-43760.2822675,-61260.6096895,+0,-26255.6349279,-13129.2162072,-43757.8898085,-52503.7793922,+0,-61249.7232482,+0,-26256.4020815,-21880.6113243
2010-08-16 11:31:00 UTC,-21696.2830648,-60738.5947508,-39050.3248605,+0,-52468.8989681,-56844.6753442,-34984.9574451,+0,-43731.6334628,-61220.5044644,+0,-26238.4462362,-13120.6206361,-43729.2430151,-52469.4081077,+0,-61209.6275119,+0,-26239.2127267,-21866.2866143
2010-08-16 11:31:30 UTC,-21679.6817574,-60692.1216798,-39020.4453252,+0,-52435.0842579,-56808.0397032,-34962.4095733,+0,-43703.4480712,-61181.0479691,+0,-26221.5355833,-13112.1641036,-43701.0596034,-52435.5928051,+0,-61170.1803573,+0,-26222.3014211,-21852.1936157
2010-08-16 11:32:00 UTC,-21679.8802548,-60692.6773453,+0,+0,-52518.1940392,-56898.0827649,-35017.8277213,+0,-43772.7221118,-61278.0241237,+0,-26263.0985777,-13132.9485645,-43770.3287788,-52518.7040415,+0,-61267.1335596,+0,-26263.8660195,-21886.8313803
2010-08-16 11:32:30 UTC,-21696.8128663,-60740.0778565,+0,+0,-52576.3677107,-56961.1094633,-35056.6183027,+0,-43821.2112859,-61345.9037186,+0,-26292.1910826,-13147.49689,-43818.8145494,-52576.8787299,+0,-61334.9970998,+0,-26292.9596463,-21911.0764884
2010-08-16 11:33:00 UTC,-21724.8425163,-60818.5430033,+0,-56965.3616731,+0,-56964.2870078,-35058.5739636,-17532.169994,-43823.6559097,-61349.3259266,+0,-26293.6578065,-13148.2303567,-43821.2590011,-52579.8116557,+0,-61338.4184963,+0,-26294.4264268,-21912.2988267
2010-08-16 11:33:30 UTC,-21734.0091076,-60844.2036146,+0,-57017.0056754,+0,-57015.9297996,-35090.3581747,-17546.968167,-43863.386949,-61404.9450815,+0,-26317.4956118,+0,-43860.9872523,-52627.4788104,+0,-61394.0245006,+0,-26318.2651511,-21932.1647735
2010-08-16 11:34:00 UTC,-21769.6350145,-60943.9334479,+0,-56743.6171629,+0,-56742.5476984,-34922.1016841,-17462.828151,-43653.062222,-61110.513239,+0,-26191.3051152,+0,-43650.6772945,-52375.1426027,+0,-61099.6623311,+0,-26192.0697857,-21827.0001501
2010-08-16 11:34:30 UTC,+0,-60991.6902937,+0,-56663.8154057,+0,-56662.7478138,-34872.9878273,-17438.267782,-43591.6686959,-61024.5689549,+0,+0,+0,-43589.2880832,+0,-56657.7606032,-61013.738408,+0,-26155.2335176,+0
2010-08-16 11:35:00 UTC,+0,-60902.3548525,-39155.613262,-56679.0039186,+0,-56677.9359701,+0,-17442.9423096,-43603.3536066,-61040.9265633,+0,+0,+0,-43600.9721724,+0,-56672.9469721,-61030.0921395,-56673.261356,-26162.244493,+0
2010-08-16 11:35:30 UTC,+0,+0,-39180.1267156,-56634.1746548,+0,-56633.1077588,+0,-17429.1453277,-43568.865309,-60992.6466854,-56634.9546542,+0,-13071.7849036,-43566.4862999,+0,-56628.1240369,+0,-56628.4382851,-26141.551429,+0
2010-08-16 11:36:00 UTC,+0,+0,-39190.0838767,-56677.3912867,+0,-56676.3233764,+0,-17442.4459934,+0,-61039.1898029,-56678.1719402,+0,-13081.7602809,-43599.7316203,+0,-56671.3345694,+0,-56671.6489483,+0,+0
2010-08-16 11:36:30 UTC,+0,+0,-39230.4863157,-56665.2133322,+0,-56664.1457078,+0,+0,+0,-61026.0744826,-56665.9938013,+0,-13078.9493331,-43590.3634677,+0,-56659.1583339,+0,-56659.4726759,+0,+0
2010-08-16 11:37:00 UTC,+0,+0,-39196.3235603,-56596.9656341,+0,-56595.8996115,+0,+0,+0,-60952.5735982,-56597.7450703,+0,-13063.1962183,-43537.8624626,+0,-56590.9202695,+0,-56591.2344054,+0,-21770.5875582
2010-08-16 11:37:30 UTC,-21767.6852949,+0,-39178.8367603,-56534.4951233,-52181.6199529,-56533.4305677,+0,+0,+0,-60885.2945825,-56535.2736139,-26094.7786924,-13048.7766073,-43489.8056811,+0,-56528.4585825,+0,-56528.7725304,+0,-21746.5569617
2010-08-16 11:38:00 UTC,-21775.2047382,+0,-39192.3704827,-56516.903551,-52165.3833109,-56515.8394087,+0,+0,+0,-60866.3489441,-56517.6817752,-26086.6587846,-13044.7160728,-43476.272986,-52165.8871195,-56510.8694967,+0,-56511.1833916,+0,-21739.7899926
2010-08-16 11:38:30 UTC,-21744.2617861,+0,-39136.6784176,-56612.183254,-52253.3244289,-56611.1168742,+0,-17422.3770932,+0,+0,-56612.9629205,-26130.6379326,-13066.7087898,-43549.5689431,-52253.8297855,-56606.135741,+0,-56606.4499228,+0,-21776.4413355
2010-08-16 11:39:00 UTC,-21766.2739449,+0,-39176.2965696,-56549.7414857,-52195.6920177,-56548.676572,-34802.7812221,-17403.1595562,+0,+0,-56550.520207,-26101.816099,-13052.2958135,-43501.5342726,-52196.1963601,-56543.7027914,+0,-56544.0167851,-26102.5773113,-21752.4217957
2010-08-16 11:39:30 UTC,-21750.1819879,-60889.4773701,-39147.3337764,-56510.4622615,-52159.4381392,-56509.3982705,-34778.6068877,-17391.0706926,+0,+0,-56511.2403882,-26083.6856181,-13043.2292769,-43471.3178856,-52159.9418431,-56504.4291172,-60848.6204728,-56504.7429928,-26084.4461291,-21737.312215
2010-08-16 11:40:00 UTC,-21740.5896342,-60862.6248932,-39130.0691668,-56529.0310971,-52176.5767751,-56527.9666701,-34790.0350471,-17396.7855741,+0,+0,-56529.8095049,-26092.25661,-13047.5153855,-43485.6023612,-52177.0807809,-56522.9953296,-60868.6138524,-56523.3092609,-26093.0174525,-21744.4551084
2010-08-16 11:40:30 UTC,-21724.9244172,-60818.7722734,-39101.8744343,-56549.6226405,-52195.5823263,-56548.5577297,-34802.7080789,-17403.1229794,-43503.8172821,+0,-56550.40136,-26101.7612424,-13052.2683813,-43501.4428484,-52196.0866668,-56543.5839633,-60890.7851148,-56543.8979566,-26102.5224526,-21752.3760793
2010-08-16 11:41:00 UTC,-21703.2473557,-60758.0903241,-39062.8594022,-56637.6052133,-52276.7883524,-56636.5382367,-34856.8568078,-17430.2011414,-43571.5045252,+0,-56638.3852646,-26142.3721851,-13072.5767541,-43569.1253306,-52277.2941216,-56631.5541112,-60985.5174467,-56631.8683697,-26143.1349653,-21786.2204266
2010-08-16 11:41:30 UTC,-21714.0205574,-60788.2484181,+0,-56614.8524452,-52255.7880355,-56613.7860029,-34842.8536543,+0,-43554.0002391,+0,-56615.632152,-26131.8699761,+0,+0,-52256.2934354,-56608.8045559,-60961.0191539,-56609.1187456,-26132.6323503,+0
2010-08-16 11:42:00 UTC,-21737.4548729,-60853.849561,+0,-56594.6436957,-52237.135793,-56593.5777277,-34830.4162131,+0,-43538.4531317,+0,-56595.4230966,-26122.5420339,+0,+0,-52237.6408649,-56588.5986597,-60939.2600489,-56588.9127885,-26123.3040475,+0
2010-08-16 11:42:30 UTC,-21728.9964221,-60830.1712915,+0,-56655.0006207,-52292.843941,-56653.9332358,-34867.5627821,+0,-43584.887256,+0,-56655.7809352,-26150.4015464,+0,+0,-52293.3499924,-56648.9470633,-61004.2473795,-56649.2613744,-26151.1646368,+0
2010-08-16 11:43:00 UTC,-21716.5510373,-60795.3321485,+0,-56637.1970071,-52276.4115864,-56636.13004,-34856.6055783,+0,-43571.1904822,-60995.9016754,-56637.9770523,-26142.1837657,+0,+0,-52276.917349,-56631.1459619,-60985.0779232,-56631.4602193,-26142.9465387,+0
2010-08-16 11:43:30 UTC,-21708.0111646,-60771.4259519,+0,-56557.6072737,-52202.9519709,-56556.5421753,-34807.6222084,-17405.580389,-43509.9600649,-60910.1857305,-56558.386114,-26105.4467847,-13054.1114158,+0,-52203.4564412,-56551.5674684,-60899.3823043,-56551.8814857,-26106.2081374,+0
2010-08-16 11:44:00 UTC,-21709.8785341,-60776.653395,-39074.794398,-56525.1078903,-52172.9557384,-56524.043555,-34787.6205168,-17395.5781401,-43484.9574579,-60875.1847917,-56525.8862389,-26090.4457392,-13046.6098211,+0,-52173.4596805,-56519.0726752,-60864.3896666,-56519.3865949,-26091.2065119,-21742.9459652
2010-08-16 11:44:30 UTC,-21737.0215571,-60852.6365531,-39123.6472337,-56469.4977928,-52121.6288166,-56468.4347638,-34753.3953731,-17378.4631659,-43442.1751847,-60815.29425,-56470.2752998,-26064.7772636,-13033.773748,+0,-52122.131854,-56463.4704363,-60804.5133369,-56463.7841892,-26065.5370433,-21721.5543701
2010-08-16 11:45:00 UTC,-21723.1912378,-60813.9204754,-39098.7550053,-56458.4583986,-52111.4396943,-56457.3956291,-34746.6011955,-17375.0655999,-43433.682295,-60803.4051264,-56459.2357384,-26059.6817063,-13031.2256047,+0,-52111.942552,-56452.4326032,-60792.6270366,-56452.746323,-26060.4412887,-21717.3078342
2010-08-16 11:45:30 UTC,-21716.6936358,-60795.7313345,-39087.0604247,-56507.2302536,-52156.4550648,+0,-34776.6177544,-17390.0759866,-43471.2037338,-60855.9310699,-56508.0083316,-26082.1937902,-13042.4832566,+0,-52156.9587162,-56501.1975648,-60845.1405136,-56501.5114309,-26082.9542437,-21736.0689557
2010-08-16 11:46:00 UTC,-21701.0706092,-60751.9968223,-39058.9416281,-56489.1238426,-52139.7432378,+0,-34765.4741931,-17384.5034238,-43457.2740075,-60836.4309644,-56489.9016465,-26073.8362437,-13038.3038857,-43454.9028487,-52140.2465946,-56483.0937129,-60825.6450361,-56483.4075246,-26074.5963738,-21729.1039432
2010-08-16 11:46:30 UTC,-21723.720619,-60815.4024064,-39099.707802,-56468.665965,-52120.8610575,+0,-34752.8834259,+0,-43441.5352381,-60814.3983942,-56469.4434594,-26064.3933089,-13033.5817432,-43439.1651867,-52121.3640814,-56462.6387261,-60803.617694,-56462.9524766,-26065.1530737,-21721.2343899
2010-08-16 11:47:00 UTC,-21735.2719688,-60847.7388213,-39120.4982716,-56530.19682,-52177.6527122,+0,-34790.7524893,+0,-43488.8725006,-60880.665428,-56530.9752454,-26092.7946837,-13047.7844608,-43486.4991186,-52178.156737,-56524.1608878,-60869.869006,-56524.4748226,+0,-21744.9035283
2010-08-16 11:47:30 UTC,+0,-60807.7607458,-39094.7946503,-56572.1121978,-52216.3397043,+0,-34816.5492399,+0,-43521.1190741,-60925.8071333,-56572.8912577,-26112.1419587,-13057.4594813,-43518.7434231,-52216.8444102,-56566.0703439,-60915.0000024,-56566.3844048,+0,-21761.0271607
2010-08-16 11:48:00 UTC,+0,-60859.7259173,-39128.2052899,-56617.2920482,-52258.0397363,+0,-34844.3551043,+0,-43555.8770885,-60974.4645846,-56618.0717921,-26132.9960468,-13067.8880154,-43553.4989927,-52258.5451758,+0,-60963.645915,-56611.5580109,+0,-21778.4065407
2010-08-16 11:48:30 UTC,+0,-60905.0684669,-39157.3579611,-56597.8353969,-52240.0816642,+0,-34832.3805408,-17417.9612919,-43540.9085896,-60953.5103087,-56598.6148462,-26124.0152577,-13063.3969793,-43538.5315463,-52240.5867879,+0,-60942.6966066,-56592.1040478,+0,-21770.9221308
2010-08-16 11:49:00 UTC,+0,+0,-39205.5420705,-56654.7952995,-52292.6544341,+0,-34867.4364174,-17435.4916876,-43584.7292971,-61014.8545495,+0,-26150.3067743,-13076.5446153,-43582.3491728,-52293.1604821,+0,-61004.026307,-56649.0560818,+0,+0
2010-08-16 11:49:30 UTC,+0,+0,-39219.6862427,-56599.8441432,-52241.9356947,-56598.7780532,-34833.6168198,-17418.5795178,-43542.4539687,-60955.6736727,+0,-26124.9424532,+0,-43540.0768172,-52242.440851,+0,-60944.8594597,-56594.1125176,+0,+0
2010-08-16 11:50:00 UTC,+0,+0,+0,-56653.8305773,-52291.7640159,-56652.7632199,+0,-17435.194778,-43583.987112,-61013.8155705,+0,+0,+0,-43581.6070397,-52292.2700482,+0,-61002.9875733,-56648.0914923,-26150.6245482,+0
2010-08-16 11:50:30 UTC,-21804.3688157,+0,+0,-56707.5561313,-52341.351553,-56706.4875129,+0,-17451.729746,-43625.3195515,-61071.6765062,+0,+0,+0,-43622.9365736,-52341.8584563,+0,-61060.8347979,-56701.8096268,-26175.4241144,+0
2010-08-16 11:51:00 UTC,-21831.8039866,+0,+0,-56660.2647282,-52297.7025988,-56659.1972196,+0,-17437.1749997,-43588.9370692,-61020.7449734,+0,+0,+0,-43586.5566485,-52298.2087356,+0,-61009.9153324,-56654.5247537,-26153.5945348,+0
2010-08-16 11:51:30 UTC,-21849.8519149,+0,+0,+0,-52290.2698603,-56651.1444168,+0,+0,-43582.741696,-61012.0721233,+0,+0,-13075.9482704,-43580.3617114,-52290.7758664,+0,-61001.2445399,-56646.4728751,-26149.8772955,-21791.8391325
2010-08-16 11:52:00 UTC,-21832.2725019,+0,+0,+0,-52279.8002705,-56639.8014187,+0,+0,+0,-60999.8557409,+0,+0,-13073.3299878,-43571.6356618,-52280.3060925,+0,-60989.0310538,-56635.131178,-26144.6412759,-21787.4757072
2010-08-16 11:52:30 UTC,-21849.7498864,+0,+0,+0,-52266.6225734,-56625.5243943,+0,+0,+0,-60984.4794194,+0,+0,-13070.0344498,-43560.652497,-52267.1281638,-56620.5415654,-60973.6583767,-56620.8557907,-26138.0508865,-21781.9836209
2010-08-16 11:53:00 UTC,-21801.1970738,-61032.2871048,-39239.1522791,+0,-52366.2987265,-56733.5158611,+0,+0,+0,-61100.7859723,+0,-26187.1361077,-13094.9619114,-43643.7291974,+0,-56728.5203252,-61089.9373677,-56728.8348777,-26187.9006173,-21823.525783
2010-08-16 11:53:30 UTC,-21771.4040796,-60948.8857022,-39185.5299418,+0,-52334.0491078,-56698.575874,+0,-17449.2947455,+0,-61063.1556901,+0,-26171.0081517,-13086.8967822,-43616.8502331,+0,-56693.5844481,-61052.3160002,-56693.8988944,-26171.7720383,-21810.0850677
2010-08-16 11:54:00 UTC,-21780.4319274,-60974.1579226,-39201.7785364,+0,-52250.3523048,-56607.8968052,-34839.2290722,-17421.3860376,+0,-60965.4945472,-56609.7427269,-26129.15158,-13065.9655071,-43547.0917775,+0,-56602.9160516,-60954.6780058,-56603.2302236,-26129.9138491,-21775.2026388
2010-08-16 11:54:30 UTC,-21753.0013891,-60897.3698956,-39152.4082201,+0,-52285.1332633,-56645.5793076,-34862.42125,-17432.9837524,+0,-61006.0785137,-56647.4266843,-26146.5454547,-13074.6636869,-43576.0805312,+0,-56640.5941184,-60995.2523514,-56640.9084042,-26147.3083961,-21789.6983459
2010-08-16 11:55:00 UTC,-21718.163456,-60799.8458931,-39089.7058515,+0,-52321.2981907,-56684.7612332,-34886.5362669,-17445.042951,+0,-61048.2773548,-56686.6101229,-26164.6314485,-13083.7079753,-43606.2227751,+0,-56679.771433,-61037.441191,+0,-26165.3950888,-21804.770851
2010-08-16 11:55:30 UTC,-21697.7994353,-60742.839621,-39053.05407,-56687.3698743,-52322.7200696,-56686.3017297,-34887.484385,-17445.5170764,+0,-61049.9364658,-56688.1506789,-26165.3425265,-13084.063565,-43607.4078628,+0,-56681.3117484,-61039.0999092,+0,-26166.1061943,-21805.3634492
