# file...... Output/Qh/house_Qh_file_054.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_9B_tm_3_B_9_Meter_90_1061:Qh,house_3_10B_tm_3_B_10_Meter_90_1062:Qh,house_3_11B_tm_3_B_11_Meter_90_1063:Qh,house_3_12B_tm_3_B_12_Meter_90_1064:Qh,house_3_13B_tm_3_B_13_Meter_90_1065:Qh,house_3_14B_tm_3_B_14_Meter_90_1066:Qh,house_3_15B_tm_3_B_15_Meter_90_1067:Qh,house_3_1C_tm_3_C_1_Meter_92_1068:Qh,house_3_2C_tm_3_C_2_Meter_92_1069:Qh,house_3_3C_tm_3_C_3_Meter_92_1070:Qh,house_3_4C_tm_3_C_4_Meter_92_1071:Qh,house_3_5C_tm_3_C_5_Meter_92_1072:Qh,house_3_6C_tm_3_C_6_Meter_92_1073:Qh,house_3_7C_tm_3_C_7_Meter_92_1074:Qh,house_3_8C_tm_3_C_8_Meter_92_1075:Qh,house_3_9C_tm_3_C_9_Meter_92_1076:Qh,house_3_10C_tm_3_C_10_Meter_92_1077:Qh,house_3_11C_tm_3_C_11_Meter_92_1078:Qh,house_3_12C_tm_3_C_12_Meter_92_1079:Qh,house_3_13C_tm_3_C_13_Meter_92_1080:Qh
2010-08-16 19:04:30 UTC,-61177.159926,+0,-56804.7130977,+0,+0,+0,-34961.3748165,-48113.4995748,+0,-43742.1554445,+0,+0,+0,-21872.722482,-43739.1018629,-61237.8242059,-43742.6800199,-34993.393681,-56865.254731,-61230.6384898
2010-08-16 19:05:00 UTC,-61197.8815212,+0,-56823.9532137,+0,+0,+0,-34973.216889,-48009.9662159,+0,-43648.0274018,-65472.0045208,+0,+0,-21825.6538482,-43644.982073,-61106.0480774,-43648.5507146,-34918.0922197,-56742.8868198,-61098.8825579
2010-08-16 19:05:30 UTC,-61160.7037569,+0,-56789.3637154,+0,+0,+0,+0,-47999.7056199,-26184.4606351,-43638.6989126,-65458.0117409,+0,+0,+0,-43635.6544019,+0,-43639.2221003,-34910.6295248,-56730.7596395,-61085.8249856
2010-08-16 19:06:00 UTC,-61276.029998,+0,-56896.4445116,-26265.5852459,-17510.959115,+0,+0,-48058.927581,-26216.7679202,-43692.5409533,-65538.7750677,+0,+0,+0,-43689.4917211,+0,-43693.0648631,-34953.7026007,-56800.7551254,-61161.1904958
2010-08-16 19:06:30 UTC,-61356.8379999,-30681.7388511,-56971.4750148,-26300.2246815,-17534.0530002,+0,+0,-47996.2975839,-26182.6014532,-43635.6004738,-65453.3640673,-56717.7363243,-47996.7380578,+0,-43632.5562349,+0,-43636.1236199,-34908.1508058,-56726.7316211,-61081.4879397
2010-08-16 19:07:00 UTC,-61325.7541145,-30666.1947654,-56942.6135213,-26286.9001567,-17525.1696267,+0,+0,+0,-26191.537824,-43650.493475,-65475.7036428,-56737.0934161,-48013.1191827,+0,-43647.4479299,+0,-43651.0168209,-34920.0650527,-56746.0927531,-61102.3344489
2010-08-16 19:07:30 UTC,-61254.1332532,-30630.3793967,-56876.1133105,-26256.2157944,-17504.7013079,+0,+0,+0,-26233.3636476,-43720.1987356,-65580.2618773,-56827.6924302,-48089.789466,+0,-43717.1470787,+0,-43720.7230165,+0,-56836.7106701,-61199.9045375
2010-08-16 19:08:00 UTC,-61295.5386159,-30651.0849328,-56914.5583288,-26273.964782,+0,+0,+0,+0,-26265.929608,-43774.4718769,-65661.6718553,-56898.2336411,-48149.4856396,-21888.8822812,-43771.4154626,+0,+0,+0,-56907.2665925,-61275.873489
2010-08-16 19:08:30 UTC,-61283.8638615,-30645.2467509,-56903.7182799,-26268.9602356,+0,+0,+0,+0,-26292.9979792,-43819.5829551,-65729.4059804,-56956.866517,-48199.1042689,-21911.440029,-43816.5225878,+0,+0,+0,-56965.9116906,-61339.0178268
2010-08-16 19:09:00 UTC,-61213.9837068,-30610.3018536,+0,-26239.0051279,+0,+0,+0,+0,-26322.7786685,-43869.2142768,-65803.8533548,-57021.3745589,-48253.694812,-21936.2581192,-43866.1495614,+0,+0,+0,-57030.4331746,-61408.4893899
2010-08-16 19:09:30 UTC,-61261.146183,-30633.8863446,+0,-26259.2219842,+0,-48133.0133941,+0,+0,+0,-43886.6635952,-65830.0274698,-57044.0542182,-48272.8876881,-21944.9836321,-43883.5973518,+0,+0,+0,-57053.1175576,-61432.9141177
2010-08-16 19:10:00 UTC,-61251.8548085,-30629.2400167,+0,+0,-17504.0501572,-48125.7131862,-35004.0187417,+0,+0,-43939.3449699,-65909.049946,-57112.6260068,-48330.833053,-21971.3268965,+0,+0,+0,+0,-57121.6041567,-61506.6550074
2010-08-16 19:10:30 UTC,-61147.7459198,+0,+0,+0,-17474.3070006,-48043.9151136,-34944.5222597,+0,+0,+0,-65936.9854618,-57136.8319898,-48351.317525,-21980.6395973,+0,+0,+0,+0,+0,-61532.7234115
2010-08-16 19:11:00 UTC,-61127.1630728,+0,+0,+0,-17468.4246801,-48027.7432266,-34932.759508,+0,+0,+0,-65791.1988746,-57010.5086548,-48244.4155733,-21932.0395684,+0,-61403.8918403,+0,+0,+0,-61396.6806923
2010-08-16 19:11:30 UTC,-60996.5470725,+0,+0,+0,-17431.0962589,-47925.1185906,-34858.114658,-48286.945536,+0,+0,-65849.7996664,-57061.2859402,-48287.3861849,+0,+0,-61458.5843269,+0,-35119.5848983,+0,-61451.3648091
2010-08-16 19:12:00 UTC,+0,+0,+0,+0,+0,-47975.1419238,-34894.4995301,-48224.765573,+0,+0,-65765.0022332,-56987.8094019,-48225.2061802,+0,+0,-61379.442351,-43843.8395977,-35074.360317,+0,-61372.2349465
2010-08-16 19:12:30 UTC,+0,+0,+0,+0,+0,-48010.3540537,-34920.1113546,-48208.3468153,-26298.2804085,+0,-65742.6112822,-56968.4077585,-48208.787412,+0,+0,-61358.5447364,-43828.9121755,-35062.4186658,+0,-61351.3405304
2010-08-16 19:13:00 UTC,+0,+0,+0,+0,+0,-48058.5714256,-34955.1826454,-48193.9434983,-26290.4229851,+0,-65722.9688717,-56951.3877132,-48194.3840858,+0,+0,-61340.2123519,-43815.8171283,-35051.9428797,+0,-61333.1118154
2010-08-16 19:13:30 UTC,+0,+0,+0,-26214.6227536,+0,-48051.2675669,-34949.8701256,-48254.8333404,-26323.6401421,+0,+0,-57023.3397453,-48255.2739675,+0,+0,-61417.7122761,-43871.1762743,-35096.2291334,+0,+0
2010-08-16 19:14:00 UTC,+0,-30611.3514395,+0,-26239.9048433,-17493.8367644,-48097.6070496,-34983.5755187,-48226.7315532,-26308.3098106,+0,+0,-56990.1325525,-48227.2429565,+0,+0,-61381.9446292,-43845.6270056,-35075.7902091,+0,+0
2010-08-16 19:14:30 UTC,+0,-30600.498371,-56820.6317032,-26230.6014866,-17487.6342783,-48080.554949,-34971.1725369,-48269.1439862,-26331.4470101,+0,+0,-57040.2502847,-48269.6555402,-21943.4819842,+0,-61435.9267093,-43884.1870673,-35106.6375179,+0,+0
2010-08-16 19:15:00 UTC,+0,-30607.8765708,-56834.3311784,-26236.9261518,-17491.8508906,-48092.1474127,-34979.6044082,-48297.1043123,-26346.7001703,+0,+0,+0,+0,-21956.1933858,-43906.0127024,-61471.514306,-43909.607724,-35126.973555,+0,+0
2010-08-16 19:15:30 UTC,+0,-30590.7132931,-56802.4632563,-26222.2136221,-17482.0421446,-48065.1808519,-34959.9900645,-48321.5070981,-26360.0125895,+0,+0,+0,+0,-21967.2874479,-43928.1967136,-61502.573904,-43931.7939755,-35144.7221302,+0,+0
2010-08-16 19:16:00 UTC,+0,-30602.6270677,-56824.5841615,-26232.4262264,+0,-48083.8995099,+0,-48231.5669069,+0,-43849.5461852,+0,+0,+0,-21926.3985875,-43846.4922935,-61388.0990147,-43850.0231589,-35079.3070471,+0,+0
2010-08-16 19:16:30 UTC,+0,-30642.4772181,-56898.6708746,-26266.5861648,+0,+0,+0,-48180.1031912,+0,-43802.7575037,+0,+0,+0,-21903.0020079,-43799.7076923,-61322.5965608,-43803.2339528,-35041.8765809,-56943.9747231,+0
2010-08-16 19:17:00 UTC,+0,-30670.1295514,-56950.0145332,-26290.2900147,+0,+0,+0,-48195.5018678,+0,-43816.7573434,+0,+0,+0,-21910.0025977,-43813.7063111,-61342.2665532,-43817.2339494,-35053.0763093,-56962.1746906,+0
2010-08-16 19:17:30 UTC,-61249.0587307,-30627.841785,-56871.496436,+0,+0,+0,+0,-48230.7416075,+0,-43848.795857,+0,+0,+0,+0,-43845.7420309,-61387.1194101,-43849.2728223,-35078.7067923,-57003.825161,+0
2010-08-16 19:18:00 UTC,-61297.5750435,+0,-56916.5441436,+0,-17517.1262846,+0,+0,-48223.6036282,+0,-43842.3063019,+0,+0,+0,+0,-43839.2530412,-61378.0342479,-43842.7831945,-35073.5152146,-56995.3886579,+0
2010-08-16 19:18:30 UTC,-61181.7841137,+0,-56809.031526,+0,-17484.0346898,+0,+0,-48267.615211,+0,-43882.3198116,-65823.4380889,+0,+0,+0,-43879.2630626,-61434.0518352,-43882.7971528,+0,-57047.4067231,+0
2010-08-16 19:19:00 UTC,-61211.6826699,+0,-56836.7925251,+0,-17492.5793229,+0,+0,+0,-26342.04149,-43895.1938195,-65842.7491597,+0,+0,+0,-43892.1359483,-61452.0750196,-43895.7207774,+0,-57064.143095,-61444.8867577
2010-08-16 19:19:30 UTC,-61304.1233053,+0,-56922.6242465,+0,-17518.997696,+0,+0,+0,-26311.9173896,-43851.1623434,-65776.7017439,+0,+0,+0,-43848.1083111,+0,-43851.6887098,+0,-57006.901623,-61383.2535259
2010-08-16 19:20:00 UTC,-61383.7530677,+0,-56996.5609956,+0,+0,+0,+0,+0,-26307.3931938,-43843.6224804,-65765.3919148,+0,+0,+0,-43840.5691053,+0,-43844.1487455,+0,-56997.0997063,-61372.6995728
2010-08-16 19:20:30 UTC,-61373.188432,+0,-56986.7516628,+0,+0,+0,-35079.0587407,+0,-26295.2121602,-43823.3220058,-65734.9411097,-56961.7615943,-48203.2337769,-21913.285243,-43820.270401,+0,-43823.8479984,+0,-56970.7088343,-61344.2839049
2010-08-16 19:21:00 UTC,-61312.8040923,+0,-56930.6844132,-26281.3658699,+0,+0,-35038.8928634,+0,-26306.9622601,-43842.9043017,-65764.3146435,-56987.2136083,-48224.772774,-21923.0773279,+0,+0,-43843.4305572,+0,-56996.166065,-61371.6942995
2010-08-16 19:21:30 UTC,-61209.6433841,-30608.1313931,-56834.8990352,-26237.144588,+0,-48092.5477838,-34979.9381088,+0,-26315.3964961,-43856.9604976,-65785.3990017,-57005.483095,-48240.2334925,-21930.1060984,+0,+0,+0,+0,-57014.4392963,-61391.3695141
2010-08-16 19:22:00 UTC,-61196.4775635,-30601.5475746,-56822.6744871,-26231.5008743,-17488.2338941,-48082.2034342,-34972.4140453,+0,-26323.3704097,-43870.249537,-65805.3326217,-57022.7554742,-48254.8503992,-21936.7512537,+0,+0,+0,+0,-57031.7152144,-61409.9708996
2010-08-16 19:22:30 UTC,-61164.0937653,-30585.3534415,-56792.605925,-26217.6191049,-17478.9790105,-48056.7595715,-34953.907204,+0,-26331.2759148,-43883.424569,-65825.0952301,-57039.8796728,-48269.3419067,-21943.3393999,+0,+0,+0,-35112.8507051,-57048.8429216,-61428.4127028
2010-08-16 19:23:00 UTC,-61165.9648105,-30586.2890928,-56794.3432026,-26218.4211541,-17479.5137313,-48058.2296467,-34954.9764771,+0,+0,-43885.9735112,-65828.918655,-57043.192651,-48272.1455444,-21944.6139929,+0,+0,+0,-35108.4485352,-57052.1565784,-61431.9805949
2010-08-16 19:23:30 UTC,-61109.7253012,-30558.1654575,+0,-26194.3132981,-17463.4411835,-48014.0424167,-34922.8364646,+0,+0,-43889.3593017,-65833.9973563,-57047.5933193,-48275.8696498,+0,+0,+0,+0,-35111.157133,-57056.5581486,-61436.7198684
2010-08-16 19:24:00 UTC,-61115.4267007,-30561.0165507,+0,-26196.7572832,+0,-48018.5219908,-34926.0947265,-48355.5816038,+0,+0,-65943.3204202,-57142.3212,-48356.0339713,+0,+0,+0,+0,-35169.4618446,+0,-61538.7364918
2010-08-16 19:24:30 UTC,-61135.7242812,-30571.1667419,+0,-26205.4581269,+0,-48034.4697447,-34937.6944812,-48365.5537344,+0,+0,-65956.9198011,-57154.1049953,-48366.0061139,+0,+0,+0,+0,-35176.7147331,+0,-61551.4269795
2010-08-16 19:25:00 UTC,-61149.6798089,-30578.1454682,+0,+0,+0,-48045.4345651,-34945.6698496,-48312.2033371,+0,+0,-65884.1637967,-57091.0622847,-48312.655653,+0,+0,+0,+0,-35137.9121444,+0,-61483.5335103
2010-08-16 19:25:30 UTC,+0,+0,+0,+0,+0,-48093.3969603,-34980.5557658,-48232.4352596,+0,+0,-65775.3809752,-56996.8025278,-48232.8874836,+0,+0,-61389.1997281,-43850.8081882,-35079.8955584,+0,-61382.021029
2010-08-16 19:26:00 UTC,+0,+0,+0,+0,+0,-48092.0059353,-34979.54399,-48191.9665083,-26289.3122388,+0,-65720.192168,-56948.9817139,-48192.4186871,+0,-43810.4386609,-61337.6915522,-43814.0152686,-35050.4619946,+0,-61330.5206889
2010-08-16 19:26:30 UTC,+0,+0,+0,+0,-17497.4923922,-48107.6572344,-34990.928115,-48226.681461,-26308.2501968,+0,+0,-56990.0034211,-48227.1336785,-21924.1506453,-43841.9972312,-61381.8763576,-43845.5770153,-35075.7107297,+0,-61374.6987717
2010-08-16 19:27:00 UTC,+0,+0,+0,+0,-17508.8590062,-48138.9067455,+0,-48213.63816,-26301.1347185,+0,+0,-56974.5905103,-48214.0903628,-21918.2208771,-43830.1398643,-61365.274989,-43833.7184546,-35066.2241301,+0,-61358.0999294
2010-08-16 19:27:30 UTC,+0,+0,+0,+0,-17505.9305081,-48130.8556112,+0,-48230.4824727,-26310.3237528,+0,+0,-56994.4949726,-48230.9346945,-21925.8786677,-43845.4526441,-61386.714243,-43849.0327759,-35078.4752657,+0,-61379.5359212
2010-08-16 19:28:00 UTC,+0,+0,+0,+0,-17516.92389,-48161.0790199,+0,-48343.4327798,-26371.9412362,+0,+0,-57127.9652658,-48343.8851327,-21977.2283267,-43948.1331896,-61530.4761346,-43951.7236516,-35160.6258125,+0,+0
2010-08-16 19:28:30 UTC,+0,+0,+0,-26285.709949,+0,+0,+0,-48318.2932547,-26358.2269378,+0,+0,+0,+0,-21965.7993538,-43925.279421,-61498.4788275,-43928.8675842,-35142.3414379,+0,+0
2010-08-16 19:29:00 UTC,+0,-30646.4423457,-56906.0331519,-26269.9851111,+0,+0,+0,-48283.6018021,-26339.3018013,+0,+0,+0,+0,-21950.0278675,-43893.7422134,-61454.3239336,-43897.3272041,-35117.1097952,+0,+0
2010-08-16 19:29:30 UTC,+0,-30646.3775353,-56905.9128149,-26269.9295548,+0,+0,+0,-48302.6380251,+0,-43914.1071289,+0,+0,+0,+0,-43911.0476092,-61478.553026,-43914.6343408,+0,+0,+0
2010-08-16 19:30:00 UTC,+0,-30691.0018491,-56988.7693168,-26308.1819517,+0,+0,+0,-48296.4967744,+0,-43908.5237712,+0,+0,+0,+0,-43905.4647384,-61470.7365103,-43909.0509081,+0,-57081.4721996,+0
2010-08-16 19:30:30 UTC,+0,-30668.9807165,-56947.8814261,-26289.3052223,-17526.7716691,+0,+0,-48357.06064,+0,-43963.585798,+0,+0,+0,+0,-43960.5219662,-61547.8215231,-43964.1136746,+0,-57153.0535256,+0
2010-08-16 19:31:00 UTC,-61365.2394399,-30685.9401503,-56979.370972,-26303.8430142,-17536.4639184,+0,+0,+0,+0,-43956.955605,+0,+0,+0,+0,-43953.8923509,-61538.5394725,-43957.4833925,+0,-57144.4341914,+0
2010-08-16 19:31:30 UTC,-61341.6731658,-30674.1553887,-56957.4895341,-26293.7410018,-17529.7289739,+0,-35055.3910941,+0,+0,-43892.2749344,+0,+0,+0,+0,+0,-61447.9886772,-43892.8018531,+0,-57060.3485077,+0
2010-08-16 19:32:00 UTC,-61373.4566397,-30690.0493165,-56987.0006954,-26307.3654314,-17538.8122904,+0,-35073.5548594,+0,+0,-43834.0082892,-65750.9705839,+0,+0,+0,+0,-61366.4173053,-43834.5344252,+0,-56984.6011369,+0
2010-08-16 19:32:30 UTC,-61374.6565443,+0,-56988.1148146,+0,+0,+0,-35074.2405863,+0,-26331.1464421,-43883.2087946,-65824.7715675,+0,+0,-21943.2315024,+0,-61435.296382,-43883.7355915,+0,-57048.5624121,+0
2010-08-16 19:33:00 UTC,-61321.0774863,+0,-56938.3663128,+0,+0,+0,-35043.6209807,+0,-26318.9767632,-43862.9272429,-65794.3491471,+0,+0,-21933.0897563,+0,-61406.9028819,-43863.4537673,+0,-57022.1961401,+0
2010-08-16 19:33:30 UTC,-61277.162619,+0,-56897.5910761,+0,+0,-48145.5974647,-35018.5243109,+0,-26326.9876776,-43876.2779462,-65814.3752632,+0,+0,-21939.7657467,+0,+0,-43876.80465,-35100.6921824,-57039.5522222,+0
2010-08-16 19:34:00 UTC,-61178.7151568,+0,-56806.1819797,+0,+0,-48068.2475593,-34962.2631039,+0,-26348.3105998,-43911.8139664,-65867.6794558,+0,-48300.5680298,-21957.5354564,+0,+0,+0,-35129.120635,-57085.7494946,-61468.1508746
2010-08-16 19:34:30 UTC,-61111.0896377,+0,-56743.3912584,+0,+0,-48015.1143722,-34923.6161617,+0,-26353.0935436,-43919.7850496,-65879.636117,-57087.1390726,-48309.3355998,-21961.5213791,+0,+0,+0,-35135.4974201,-57096.1120029,-61479.3084306
2010-08-16 19:35:00 UTC,-61177.4302372,+0,-56804.9889237,+0,-17482.790407,-48067.2380014,-34961.528792,+0,-26335.5529531,-43890.5525282,-65835.7872014,-57049.144211,-48277.1821058,-21946.9037204,+0,+0,+0,-35112.111702,-57058.109358,-61438.3900919
2010-08-16 19:35:30 UTC,-61190.1460912,+0,-56816.7956747,+0,-17486.4244388,-48077.2288135,-34968.7957066,-48304.0320434,-26350.447057,-43915.3745096,-65873.0202869,-57081.4064895,-48304.4843497,+0,+0,+0,+0,-35131.9690332,-57090.3782455,-61473.1347595
2010-08-16 19:36:00 UTC,-61186.5069338,+0,-56813.416694,-26227.2268242,-17485.3844132,-48074.3695373,-34966.7159843,-48297.0294652,+0,-43909.0080706,-65863.4705995,-57073.1317342,-48297.4817634,+0,+0,+0,+0,-35126.8759472,-57082.1017949,-61464.2233114
2010-08-16 19:36:30 UTC,-61095.1843041,-30550.8939553,-56728.623056,-26188.0800951,-17459.2855484,-48002.6175947,-34914.5265089,-48321.6062623,+0,-43931.3522231,-65896.9869301,-57102.173465,-48322.0585892,+0,+0,+0,+0,-35144.7510407,-57111.1494737,-61495.4996294
2010-08-16 19:37:00 UTC,-61093.6346933,-30550.119043,-56727.1842328,-26187.4158326,+0,-48001.4000698,-34913.6409302,-48325.4633096,+0,+0,-65902.2469354,-57106.7312322,-48325.9156412,+0,-43931.7975543,+0,+0,-35147.5563324,-57115.7081751,-61500.4080894
2010-08-16 19:37:30 UTC,-61041.223127,-30523.9096416,-56678.5197658,-26164.9488758,+0,-47960.2204448,+0,-48321.0392489,+0,+0,-65896.2136722,-57101.5034404,-48321.4915752,+0,-43927.7757417,+0,+0,-35144.338643,+0,-61494.7780504
2010-08-16 19:38:00 UTC,-61080.285714,-30543.4436318,+0,-26181.6936045,+0,-47990.9118131,+0,-48381.4748688,+0,+0,-65978.6320685,-57172.918567,-48381.9272675,+0,-43982.7163847,+0,+0,-35188.2944261,+0,-61571.6881425
2010-08-16 19:38:30 UTC,-61145.1435742,-30575.8770382,+0,-26209.495839,+0,-48041.8704577,+0,-48324.7632157,+0,+0,-65901.2921901,-57105.9039505,-48325.2155464,+0,-43931.1611149,+0,-43934.7498699,-35147.047143,+0,-61499.5171534
2010-08-16 19:39:00 UTC,+0,-30585.5621232,+0,-26217.7979887,-17480.4278475,-48057.0874484,+0,-48372.2846743,+0,+0,-65966.0990442,-57162.0587641,-48372.7370618,-21990.3450229,-43974.3617885,+0,-43977.9548887,-35181.6102521,+0,-61559.992743
2010-08-16 19:39:30 UTC,+0,-30614.3525644,+0,-26242.4774372,-17495.5518958,-48102.3223497,+0,-48382.0983888,-26393.0343824,+0,+0,-57173.6553646,-48382.550788,-21994.8065494,-43983.2832125,-61579.6892896,-43986.8772092,-35188.7479216,+0,-61572.481632
2010-08-16 19:40:00 UTC,+0,+0,+0,+0,-17539.1536207,+0,+0,-48286.1425339,-26340.68784,+0,+0,-57060.2669446,-48286.5948195,-21951.1829392,-43896.0519347,-61457.5577487,-43899.6371577,+0,+0,-61450.3686533
2010-08-16 19:40:30 UTC,+0,+0,+0,+0,-17550.8592789,+0,+0,-48327.565817,-26363.285374,+0,+0,-57109.2157083,-48328.018151,-21970.0148615,-43933.7088958,-61510.2808413,-43937.2979068,+0,+0,-61503.0837311
2010-08-16 19:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,-48260.973902,-26326.9576622,+0,+0,-57030.5258604,-48261.4261584,-21939.740733,-43873.1717061,-61425.5233943,-43876.7546269,+0,+0,-61418.3391705
2010-08-16 19:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,-48346.0289967,-26373.3575433,+0,+0,-57131.033145,+0,+0,-43950.4933512,-61533.7805703,-43954.0840503,+0,+0,-61526.5798886
2010-08-16 19:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,-48322.1431665,-26360.3271699,+0,+0,+0,+0,+0,-43928.779288,-61503.3789522,-43932.3678032,+0,+0,+0
2010-08-16 19:42:30 UTC,+0,+0,+0,+0,+0,+0,-35200.7253478,+0,-26362.4333527,+0,+0,+0,+0,+0,+0,-61508.2929603,-43935.8779393,+0,+0,+0
2010-08-16 19:43:00 UTC,+0,+0,+0,+0,+0,+0,-35169.0148385,+0,+0,-43973.6282985,+0,+0,+0,+0,+0,-61551.0093966,-43966.3908114,+0,+0,+0
2010-08-16 19:43:30 UTC,+0,-30724.4071219,-57066.3279918,+0,-17558.4476395,+0,-35112.81936,+0,+0,-43944.8087473,+0,+0,+0,+0,+0,-61521.5342744,-43945.3363716,+0,-57128.643124,+0
2010-08-16 19:44:00 UTC,+0,-30692.7573898,-56992.0289287,-26309.6868184,-17540.3599438,+0,-35076.6496771,+0,+0,-43946.5033365,+0,+0,+0,+0,+0,-61523.906643,-43947.0309836,+0,-57130.8461113,+0
2010-08-16 19:44:30 UTC,-61429.9185624,-30718.2841691,-57039.4259579,-26331.5686217,-17554.9483964,+0,-35105.821978,+0,+0,-43875.0559334,+0,+0,+0,+0,+0,-61423.8826464,-43875.5826208,-35099.7145846,-57037.9635901,+0
2010-08-16 19:45:00 UTC,-61373.0260322,-30689.8339831,-56986.6008735,-26307.1808455,-17538.6892283,-48220.9170911,-35073.3087739,+0,+0,-43847.6902379,-65771.4935698,+0,+0,-21925.4705249,+0,-61385.57158,-43848.2165577,-35077.8223083,-57002.3878422,+0
2010-08-16 19:45:30 UTC,-61382.8642294,-30694.7537599,-56995.7357034,-26311.3981262,+0,-48228.6469364,-35078.9311521,+0,+0,-43839.7037369,-65759.5137816,+0,+0,-21921.4768923,+0,-61374.3907433,-43840.2299494,-35071.4331892,-56992.0052905,+0
2010-08-16 19:46:00 UTC,-61387.6828787,-30697.1634165,-57000.2098507,-26313.4637071,+0,-48232.4329362,-35081.6849357,+0,-26303.0868247,-43836.4456398,-65754.626621,+0,+0,-21919.847688,+0,-61369.8295153,-43836.9718086,-35068.8267449,-56987.7697234,+0
2010-08-16 19:46:30 UTC,-61247.1765804,-30626.9005804,-56869.7488471,-26253.2337191,+0,-48122.0375149,-35001.3877523,+0,-26331.8279239,-43884.3445279,-65826.4751726,+0,+0,-21943.7994232,+0,-61436.886371,+0,-35107.1453652,-57050.0388796,+0
2010-08-16 19:47:00 UTC,-61134.7982033,+0,-56765.4048107,-26205.0611504,+0,-48033.7421278,-34937.1652418,+0,-26378.100286,-43961.460394,-65942.1493234,+0,-48355.1752304,-21982.3610437,+0,+0,+0,-35168.8372695,-57150.2904737,+0
2010-08-16 19:47:30 UTC,-60969.2610228,+0,-56611.7025051,+0,+0,-47903.680016,-34842.5632947,-48361.5142685,-26381.805183,-43967.634843,-65951.411025,+0,-48361.9666432,-21985.4485634,-43964.5706584,+0,+0,-35173.7767656,-57158.3173349,+0
2010-08-16 19:48:00 UTC,-60943.4798745,+0,-56587.7645499,+0,-17417.2544078,-47883.4238384,+0,-48377.304768,-26390.4193318,-43981.9908764,-65972.9451403,+0,-48377.7571616,+0,-43978.9254412,+0,+0,-35185.2614456,-57176.9803584,+0
2010-08-16 19:48:30 UTC,-60972.3741116,+0,-56614.5930274,+0,-17424.1879275,-47906.1259614,+0,-48352.9482369,-26377.1321783,-43959.8469803,-65939.7291956,-57139.2094224,-48353.4006012,+0,-43956.7834745,+0,+0,-35167.5465551,-57148.1930156,-61535.3852815
2010-08-16 19:49:00 UTC,-61091.3562824,+0,-56725.0687142,+0,-17458.1915472,-47999.6099286,+0,-48326.5042284,-26362.7062492,-43935.8052412,-65903.6664774,-57107.9612567,-48326.9565614,+0,-43932.7438297,+0,+0,-35148.3134095,-57116.9384531,-61501.7327571
2010-08-16 19:49:30 UTC,-61071.7619244,+0,-56706.8752298,+0,-17452.5917247,-47984.2146948,+0,-48380.0989841,+0,-43984.5312559,-65976.7557211,-57171.2927216,-48380.5513811,+0,-43981.4655993,+0,+0,-35187.2937233,-57180.2828836,-61569.9371981
2010-08-16 19:50:00 UTC,-61088.2425336,+0,-56722.1775789,+0,+0,-47997.1634647,+0,-48422.2225917,+0,+0,-66034.2013155,-57221.0690444,-48422.6750403,+0,-44019.7592102,+0,+0,-35217.9308898,-57230.0693954,-61623.5435097
2010-08-16 19:50:30 UTC,-61133.2812088,+0,-56763.9962718,+0,+0,-48032.5502294,+0,-48497.8702734,+0,+0,-66137.3649846,-57310.4598612,-48498.3228171,+0,-44088.528793,+0,+0,+0,+0,-61719.8124112
2010-08-16 19:51:00 UTC,-61039.1244054,-30522.8601362,-56676.5710895,+0,+0,-47958.571485,+0,-48388.6842574,+0,+0,-65988.463791,-57181.4377053,-48389.1366649,-21997.8006287,-43989.2702754,+0,+0,+0,+0,-61580.8627773
2010-08-16 19:51:30 UTC,-61191.389818,-30599.0033504,-56817.9504833,-26229.3199403,+0,+0,+0,-48350.9006268,+0,+0,-65936.9367908,-57136.7898166,-48351.3529887,-21980.6233721,-43954.9220388,+0,-43958.5131842,+0,+0,-61532.7795017
2010-08-16 19:52:00 UTC,+0,-30628.419033,+0,-26254.5353514,+0,+0,+0,-48292.7385958,+0,+0,+0,-57068.0613311,-48293.1908889,-21954.1816518,-43902.048264,+0,-43905.6340901,+0,+0,-61458.7627711
2010-08-16 19:52:30 UTC,+0,-30708.8563933,+0,-26323.4870405,+0,+0,+0,-48256.5223487,+0,+0,+0,-57025.2655816,-48256.9746001,-21937.7169604,-43869.1249007,+0,-43872.7074144,+0,+0,-61412.6741447
2010-08-16 19:53:00 UTC,+0,-30743.8501522,+0,-26353.4840305,-17569.5592536,+0,-35135.0390824,-48309.5273544,-26353.4448993,+0,+0,-57087.9001489,-48309.9796672,-21961.8141855,+0,+0,-43920.8979027,+0,+0,-61480.1280671
2010-08-16 19:53:30 UTC,+0,-30724.3981767,+0,-26336.8096085,-17558.4425275,+0,-35112.8091372,+0,-26332.4246516,+0,+0,-57042.3679659,-48271.4476463,-21944.2967132,+0,-61438.2786175,-43885.8658384,+0,+0,-61431.092455
2010-08-16 19:54:00 UTC,+0,-30750.5163994,+0,-26359.1984023,-17573.3689873,+0,-35142.6573478,+0,-26343.5726367,+0,+0,-57066.5157332,+0,+0,+0,-61464.2883678,-43904.4449212,+0,+0,-61457.0982488
