# file...... Output/Qh/house_Qh_file_012.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_8A_tm_1_A_8_Meter_29_221:Qh,house_1_9A_tm_1_A_9_Meter_29_222:Qh,house_1_10A_tm_1_A_10_Meter_29_223:Qh,house_1_11A_tm_1_A_11_Meter_29_224:Qh,house_1_12A_tm_1_A_12_Meter_29_225:Qh,house_1_13A_tm_1_A_13_Meter_29_226:Qh,house_1_14A_tm_1_A_14_Meter_29_227:Qh,house_1_15A_tm_1_A_15_Meter_29_228:Qh,house_1_1C_tm_1_C_1_Meter_30_229:Qh,house_1_2C_tm_1_C_2_Meter_30_230:Qh,house_1_3C_tm_1_C_3_Meter_30_231:Qh,house_1_4C_tm_1_C_4_Meter_30_232:Qh,house_1_5C_tm_1_C_5_Meter_30_233:Qh,house_1_6C_tm_1_C_6_Meter_30_234:Qh,house_1_7C_tm_1_C_7_Meter_30_235:Qh,house_1_8C_tm_1_C_8_Meter_30_236:Qh,house_1_9C_tm_1_C_9_Meter_30_237:Qh,house_1_10C_tm_1_C_10_Meter_30_238:Qh,house_1_11C_tm_1_C_11_Meter_30_239:Qh,house_1_12C_tm_1_C_12_Meter_30_240:Qh
2010-08-16 20:03:00 UTC,-52069.0945075,-26037.7066957,+0,+0,+0,-47731.729166,+0,+0,+0,-21718.5425852,+0,-30406.3917618,-47772.3421316,+0,-47776.8984945,+0,+0,-52116.9306655,-13031.7652696,+0
2010-08-16 20:03:30 UTC,-52029.2757971,-26017.7943331,+0,+0,+0,-47695.2270649,+0,+0,+0,-21730.1576564,+0,-30422.6531009,-47797.8893405,+0,-47802.448736,+0,+0,-52144.8012238,-13038.7346996,+0
2010-08-16 20:04:00 UTC,-51961.9897337,-25984.1462181,+0,+0,-21654.074125,-47633.5454411,+0,+0,+0,+0,+0,-30354.4153906,-47690.5412391,+0,+0,+0,+0,-52027.8475764,-13009.488772,+0
2010-08-16 20:04:30 UTC,-51944.1742843,-25975.2371472,-60596.744638,+0,-21646.6496335,+0,+0,+0,+0,+0,+0,+0,-47702.3039775,+0,+0,+0,+0,+0,-13012.6977369,+0
2010-08-16 20:05:00 UTC,-51915.0526338,-25960.6741212,-60562.773012,+0,-21634.513344,+0,+0,+0,+0,+0,-56356.2662302,+0,-47683.5543756,-43355.569099,+0,+0,+0,+0,+0,+0
2010-08-16 20:05:30 UTC,-51904.1033838,-25955.1538503,-60550.0002532,+0,-21629.9503035,+0,+0,+0,+0,+0,-56325.7891857,+0,-47657.7679356,-43332.1220015,+0,+0,+0,+0,+0,+0
2010-08-16 20:06:00 UTC,-51866.8131843,+0,-60506.4996743,+0,-21614.4098149,+0,+0,-64834.2253354,+0,+0,-56312.920317,+0,-47646.8796653,-43322.221513,+0,-30325.6705136,+0,+0,+0,+0
2010-08-16 20:06:30 UTC,-51855.1041577,+0,-60492.8406044,+0,-21609.5301417,+0,+0,-64819.5888864,+0,+0,-56288.7080104,+0,-47626.393782,-43303.5941053,+0,-30312.6312952,+0,+0,+0,+0
2010-08-16 20:07:00 UTC,-51840.1636642,+0,-60475.411894,+0,-21603.3037716,+0,+0,-64800.913058,+0,-21653.7129208,-56292.5051322,+0,-47629.6065032,-43306.5153694,+0,-30314.6761852,+0,+0,+0,+0
2010-08-16 20:07:30 UTC,-51778.4100887,+0,-60403.3737673,+0,-21577.5683024,+0,+0,-64723.7202149,+0,-21649.085749,-56280.47651,+0,+0,-43297.2613127,+0,-30308.1983291,+0,+0,+0,+0
2010-08-16 20:08:00 UTC,-51854.4778255,+0,-60492.109962,+0,+0,+0,+0,-64818.8059623,+0,-21633.334305,-56239.5296471,+0,+0,-43265.7594016,+0,-30286.1469354,-56234.0738944,+0,+0,+0
2010-08-16 20:08:30 UTC,+0,+0,-60482.6007505,+0,+0,+0,+0,-64808.8306908,+0,-21645.5517276,-56271.2896003,+0,+0,-43290.193489,+0,-30303.2508399,-56265.82956,+0,-12987.9683216,+0
2010-08-16 20:09:00 UTC,+0,+0,-60502.4253602,-38897.8610979,+0,+0,-51864.0674562,-64830.0740002,+0,+0,-56250.4208335,+0,+0,-43274.1383876,-47598.6778065,-30292.0122405,-56244.9636102,+0,-12983.1513742,+0
2010-08-16 20:09:30 UTC,+0,+0,-60560.8638205,-38935.432696,+0,+0,-51914.1635409,-64892.6944648,-47572.3995941,+0,-56216.6184249,+0,+0,-43248.1329642,-47570.0742247,-30273.808398,-56211.1657661,+0,-12975.3490717,-56216.718291
2010-08-16 20:10:00 UTC,+0,-25980.5645843,-60609.0759646,-38966.4295304,+0,+0,-51955.4931647,-64944.3567896,-47562.0561475,+0,-56204.3958962,+0,+0,-43238.7297277,-47559.7315268,-30267.2261158,-56198.7001545,+0,-12972.5278565,-56204.4957671
2010-08-16 20:10:30 UTC,+0,-25992.5456644,+0,-38984.398377,+0,+0,-51979.4519229,-64974.3054081,-47551.8162103,+0,-56192.2956814,-30261.6141467,+0,-43229.4205916,-47549.4923308,-30260.7097041,-56186.6016814,+0,-12969.7348738,-56192.395557
2010-08-16 20:11:00 UTC,+0,-25990.351133,+0,-38981.107088,+0,+0,-51975.0634834,-64968.8198275,-47600.4547855,+0,-56249.7703722,-30292.5676271,+0,+0,-47598.1273864,-30291.661943,-56244.068102,-51921.924676,-12983.0012341,-56249.8702254
2010-08-16 20:11:30 UTC,+0,-26001.9145076,+0,-38998.449474,+0,-47666.1996186,-51998.1869503,-64997.7243258,-47615.1733995,+0,+0,-30301.9345201,+0,+0,-47612.8449358,+0,-56261.458129,-51937.9787806,+0,-56267.2627474
2010-08-16 20:12:00 UTC,+0,-26011.3611246,+0,-39012.6172135,+0,-47683.5166276,-52017.0775027,+0,-47609.1326918,-21641.1869033,+0,-30298.0902272,+0,+0,-47606.804665,+0,-56254.3210392,-51931.3899704,+0,-56260.1246336
2010-08-16 20:12:30 UTC,+0,-26034.6624856,+0,-39047.5638647,+0,-47726.2313781,-52063.6736122,+0,-47621.0453761,-21646.6019712,+0,-30305.6714329,+0,+0,-47618.7164878,+0,-56268.3958636,-51944.3835501,+0,-56274.2014772
2010-08-16 20:13:00 UTC,+0,+0,+0,-39063.6463972,-21705.146572,-47745.8888078,-52085.117253,+0,-47640.292631,-21655.351065,+0,-30317.9203427,+0,+0,-47637.9623511,+0,-56291.1364769,-51965.377202,+0,-56296.9453522
2010-08-16 20:13:30 UTC,+0,+0,+0,-39062.6959293,-21704.6184321,-47744.7270656,-52083.8499467,+0,-47675.4176929,-21671.3176256,+0,-30340.2738532,+0,+0,-47673.0848744,+0,-56332.6367076,-52003.6893338,+0,-56338.4515334
2010-08-16 20:14:00 UTC,+0,+0,+0,-39063.7375802,-21705.1972389,-47746.0002593,-52085.2388317,+0,-47652.2900904,-21660.8046686,+0,-30325.555499,-47645.2739701,+0,-47649.9589432,+0,+0,-51978.4632495,+0,-56311.1223724
2010-08-16 20:14:30 UTC,+0,+0,+0,-39084.0040972,-21716.4585929,-47770.7717077,-52112.2611869,+0,-47641.2461415,+0,+0,+0,-47634.2321985,+0,-47638.9157926,+0,+0,-51966.4172289,+0,-56298.0720854
2010-08-16 20:15:00 UTC,+0,+0,+0,-39030.6311363,-21686.8012114,-47705.5347666,-52041.0963626,+0,-47671.1129596,+0,+0,+0,-47664.0931286,+0,-47668.780452,+0,+0,-51998.9940103,-13002.2523636,-56333.364765
2010-08-16 20:15:30 UTC,-52074.0105107,+0,+0,+0,-21700.7582928,-47736.2357608,+0,+0,+0,+0,+0,+0,-47665.4381834,+0,+0,+0,+0,-52000.4614204,-13002.6194306,-56334.9546243
2010-08-16 20:16:00 UTC,-52105.9016971,+0,+0,+0,-21714.0487692,-47765.4706428,+0,+0,+0,+0,+0,+0,-47649.6103798,+0,+0,+0,+0,-51983.1940782,-12998.3014988,+0
2010-08-16 20:16:30 UTC,-52009.0181983,+0,+0,+0,-21673.6731027,-47676.6568359,+0,+0,+0,+0,+0,+0,-47637.5215899,+0,+0,+0,+0,-51970.0058129,-12995.0035952,+0
2010-08-16 20:17:00 UTC,-51955.2629914,-25980.7375414,-60609.4788801,+0,+0,-47627.3790466,+0,+0,+0,+0,+0,+0,-47641.5418997,+0,+0,+0,+0,-51974.3917698,-12996.1003628,+0
2010-08-16 20:17:30 UTC,-51935.0351322,-25970.6221187,-60585.8823923,+0,+0,-47608.8360208,+0,+0,+0,-21647.1366106,+0,+0,-47615.2109253,+0,+0,+0,+0,-51945.6659937,-12988.9170948,+0
2010-08-16 20:18:00 UTC,-51970.31234,-25988.2633262,-60627.0344593,+0,+0,+0,+0,+0,+0,-21635.666471,+0,+0,-47589.9825798,+0,+0,+0,+0,-51918.1431306,+0,+0
2010-08-16 20:18:30 UTC,-51931.2977978,-25968.7531759,-60581.5226639,+0,+0,+0,+0,+0,+0,-21634.2769747,+0,+0,-47586.9264107,+0,+0,+0,+0,-51914.6161569,+0,+0
2010-08-16 20:19:00 UTC,-51919.3111543,-25962.7589691,-60567.5398361,+0,+0,+0,+0,-64899.6840232,+0,-21629.0074517,+0,+0,+0,-43257.0823602,+0,-30280.0771492,+0,+0,+0,+0
2010-08-16 20:19:30 UTC,-51927.5282341,-25966.8681157,-60577.1253394,+0,+0,+0,+0,-64909.9554365,+0,-21636.4966593,-56247.668625,+0,+0,-43272.0602943,+0,-30290.5617325,-56242.1294706,+0,+0,+0
2010-08-16 20:20:00 UTC,-51916.6721068,+0,-60564.461297,+0,+0,+0,+0,-64896.3851934,+0,+0,-56286.4955271,+0,+0,-43301.931297,+0,-30311.4714932,-56280.951017,+0,+0,+0
2010-08-16 20:20:30 UTC,-51926.7475745,+0,-60576.2143883,+0,+0,+0,+0,-64908.9795843,+0,+0,-56278.0022072,+0,+0,-43295.3972758,-47622.1555453,-30306.8976604,-56272.4585338,+0,+0,+0
2010-08-16 20:21:00 UTC,-51892.5126942,+0,-60536.2782337,+0,+0,+0,+0,-64866.1857192,+0,+0,-56286.4093488,-30312.3882549,+0,-43301.865207,-47629.269706,-30311.425225,-56280.8645164,+0,+0,+0
2010-08-16 20:21:30 UTC,+0,+0,-60598.5539987,+0,+0,+0,+0,-64932.9177494,+0,+0,-56294.4210166,-30316.7030309,+0,-43308.0288852,-47636.0492151,-30315.7398119,-56288.8750799,+0,-12993.324324,+0
2010-08-16 20:22:00 UTC,+0,+0,-60589.105555,-38953.5902532,-21643.9927619,+0,+0,-64922.7932037,-47635.6470705,+0,-56291.2928086,-30315.0182985,+0,-43305.6222369,-47633.4021116,-30314.0551533,-56285.747303,+0,-12992.6022665,+0
2010-08-16 20:22:30 UTC,+0,+0,+0,-39011.971102,-21676.4328459,+0,+0,-65020.0958743,-47630.1291449,+0,-56284.7724615,-30311.5066904,+0,-43300.6058879,-47627.8845647,-30310.5436991,-56279.2278546,+0,-12991.0972305,+0
2010-08-16 20:23:00 UTC,+0,+0,+0,-39007.8198642,-21674.1261564,+0,+0,-65013.1770555,-47640.3453724,-21655.4138867,-56296.8446335,-30318.0082982,+0,-43309.8934656,-47638.1000908,-30317.0450218,-56291.2983622,+0,-12993.8837471,+0
2010-08-16 20:23:30 UTC,+0,+0,+0,-39014.344641,-21677.7517341,+0,+0,-65024.0518236,-47642.8719532,-21656.5623815,-56299.8302093,-30319.6162144,+0,-43312.1903815,-47640.6264982,-30318.6528675,-56294.2835264,+0,-12994.572882,+0
2010-08-16 20:24:00 UTC,+0,-25996.8518756,+0,-38990.8562149,-21664.7000825,+0,-51988.0625971,-64984.903942,-47628.9198507,-21650.2202461,-56283.3434794,-30310.7370955,+0,-43299.5065179,-47626.6753536,+0,-56277.7990696,+0,-12990.7673907,+0
2010-08-16 20:24:30 UTC,+0,-26026.8593285,+0,-39035.860452,-21689.7072754,+0,-52048.0689866,+0,-47649.6850765,-21659.6593879,-56307.8810476,-30323.9520865,+0,-43318.3841955,-47647.4391538,+0,-56302.3332547,+0,+0,-56308.1444212
2010-08-16 20:25:00 UTC,+0,-26005.0440751,+0,-39003.1426185,-21671.5271836,-47671.8260157,-52004.4446708,+0,-47659.5257386,+0,-56319.5094268,+0,+0,+0,-47657.2791404,+0,-56313.9600307,+0,+0,-56319.7728643
2010-08-16 20:25:30 UTC,+0,-26006.3829147,+0,-39005.1503298,-21672.6429561,-47674.2801316,-52007.12171,+0,-47595.2297953,+0,-56243.5327992,+0,-47588.3090282,+0,-47592.9874585,+0,+0,-51916.124497,+0,-56243.795826
2010-08-16 20:26:00 UTC,+0,-26010.4896608,+0,-39011.3094988,+0,-47681.8083534,-52015.3340366,+0,-47603.1476391,+0,+0,+0,-47596.2253395,+0,-47600.9047586,+0,+0,-51924.7607316,+0,-56253.1521267
2010-08-16 20:26:30 UTC,+0,-26015.5431408,+0,-39018.8885498,+0,-47691.0720667,-52025.4395625,+0,-47652.1814006,+0,+0,+0,-47645.2496114,+0,+0,+0,+0,-51978.2433581,+0,-56311.09399
2010-08-16 20:27:00 UTC,+0,+0,+0,-39007.301368,+0,-47676.9092999,-52009.9897963,+0,-47629.3735497,+0,+0,+0,-47622.4461735,+0,+0,+0,+0,-51953.366135,+0,-56284.1425716
2010-08-16 20:27:30 UTC,+0,+0,+0,-38997.1915726,+0,-47664.5523113,-51996.5099029,+0,+0,+0,+0,+0,-47617.1658857,+0,+0,+0,+0,-51947.6056481,+0,-56277.9017908
2010-08-16 20:28:00 UTC,+0,+0,+0,-38983.9622004,+0,-47648.3823297,-51978.8705223,+0,+0,+0,+0,+0,-47661.5377193,+0,+0,+0,+0,-51996.0127359,-13001.5556079,-56330.3449299
2010-08-16 20:28:30 UTC,-51963.3700742,+0,+0,+0,+0,-47634.7008774,-51963.9458087,+0,+0,-21659.5844533,+0,+0,-47642.5888833,+0,+0,+0,+0,-51975.3406586,-12996.3862375,-56307.9492714
2010-08-16 20:29:00 UTC,-51990.4433654,+0,+0,+0,+0,-47659.5190444,-51991.0192528,+0,+0,-21644.5711066,+0,+0,-47609.5673214,+0,+0,+0,+0,-51939.316057,-12987.377732,-56268.9210361
2010-08-16 20:29:30 UTC,-51983.8438301,+0,+0,+0,+0,-47653.4692307,-51984.4196802,+0,+0,-21644.9402911,+0,+0,-47610.3793356,+0,+0,+0,+0,-51940.2019172,-12987.5992549,-56269.8807569
2010-08-16 20:30:00 UTC,-51971.2906652,+0,-60628.1751413,+0,+0,-47641.9617069,+0,+0,+0,-21648.3546389,+0,+0,-47617.8891265,+0,+0,+0,+0,-51948.3946619,-12989.6479768,-56278.7565905
2010-08-16 20:30:30 UTC,-51965.63926,+0,-60621.5823045,+0,+0,-47636.7810877,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-51962.4221527,-12993.155892,-56293.9537969
2010-08-16 20:31:00 UTC,-52013.0418493,-26009.6315607,-60676.8790457,+0,+0,-47680.235183,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-51994.241106,+0,+0
2010-08-16 20:31:30 UTC,-52039.0362125,-26022.6306599,-60707.202361,+0,-21686.1833042,+0,+0,+0,+0,+0,+0,-30340.1634396,+0,+0,+0,+0,-56332.428934,-52003.3047626,+0,+0
2010-08-16 20:32:00 UTC,-52020.6929109,-26013.457656,-60685.804271,+0,-21678.5388341,+0,+0,-65026.4119406,+0,+0,+0,-30308.7581362,+0,+0,-47623.5655016,-30307.7951565,-56274.1236667,-51949.4789834,+0,+0
2010-08-16 20:32:30 UTC,-52008.9930107,-26007.6068424,-60672.1559371,+0,-21673.6629646,+0,+0,-65011.7869745,+0,+0,+0,-30330.4365131,+0,+0,-47657.6272345,-30329.472583,-56314.3704845,-51986.6337113,+0,+0
2010-08-16 20:33:00 UTC,-52019.2561391,-26012.7391639,-60684.1282276,+0,-21677.9400672,+0,+0,-65024.6159647,+0,+0,+0,-30344.9449608,+0,+0,-47680.4233547,-30343.9803948,-56341.3060295,+0,+0,+0
2010-08-16 20:33:30 UTC,-52018.6525852,-26012.4373427,-60683.4241609,+0,-21677.6885397,+0,+0,-65023.8615176,+0,+0,+0,-30317.0489534,+0,-43308.5228959,-47636.5922887,-30316.0856102,-56289.5159173,+0,+0,+0
2010-08-16 20:34:00 UTC,-52041.3895417,+0,-60709.9475999,+0,-21687.1640413,+0,+0,-65052.2828898,+0,-21652.2115688,+0,-30313.5249917,+0,-43303.4888998,-47631.0553316,-30312.561803,-56282.9735338,+0,+0,+0
2010-08-16 20:34:30 UTC,+0,+0,-60754.2689406,+0,-21702.9978455,+0,+0,-65099.7757251,-47596.0395794,-21635.2740937,-56244.4894194,-30289.812181,+0,-43269.6150371,-47593.797035,-30288.8500322,-56238.9497086,+0,-12981.7992284,+0
2010-08-16 20:35:00 UTC,+0,+0,-60771.8330833,-39071.0707148,+0,+0,+0,-65118.5967012,-47610.5593133,-21641.8742545,-56261.6468991,+0,+0,-43282.8149348,-47608.3157716,-30298.0899867,-56256.1048215,+0,-12985.7595436,+0
2010-08-16 20:35:30 UTC,+0,+0,+0,-39063.2356735,+0,+0,+0,-65105.5382328,-47598.4870001,-21636.3866364,-56247.3811816,+0,+0,-43271.839984,-47596.2441369,-30290.4074945,-56241.8407461,+0,-12982.466803,+0
2010-08-16 20:36:00 UTC,+0,+0,+0,-39032.2427212,+0,+0,+0,-65053.8826489,-47622.0959999,+0,-56275.2791416,+0,+0,-43293.3029379,-47619.8515157,-30305.4316045,-56269.7348593,+0,-12988.9062513,+0
2010-08-16 20:36:30 UTC,+0,+0,+0,-38984.646635,+0,+0,+0,-64974.5548173,-47615.3593316,+0,-56267.3186475,+0,+0,-43287.1786293,-47613.1153099,+0,-56261.7754627,+0,-12987.0687983,+0
2010-08-16 20:37:00 UTC,+0,+0,+0,-38974.8389996,+0,+0,+0,-64958.2085475,-47622.6188588,+0,-56275.8969862,+0,+0,-43293.7782693,-47620.3743386,+0,+0,+0,-12989.0488632,+0
2010-08-16 20:37:30 UTC,+0,+0,+0,-38999.1778517,+0,+0,+0,+0,-47613.2055018,+0,-56264.7735393,+0,-47606.2805795,-43285.2205815,+0,+0,+0,+0,+0,+0
2010-08-16 20:38:00 UTC,+0,+0,+0,-38980.3265268,+0,+0,+0,+0,-47638.5580334,+0,-56294.7317724,+0,-47631.6282048,-43308.2685812,+0,+0,+0,+0,+0,+0
2010-08-16 20:38:30 UTC,+0,-25977.4983635,+0,-38961.8297164,+0,+0,+0,+0,-47705.6887921,+0,-56374.0579349,+0,-47698.7459781,-43369.2971893,+0,+0,+0,+0,+0,+0
2010-08-16 20:39:00 UTC,+0,-25982.7148888,+0,-38969.6532971,+0,-47630.8931225,+0,+0,-47707.2375377,+0,-56375.8880357,+0,-47700.2944242,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:39:30 UTC,+0,-26002.502724,+0,-38999.3304723,+0,-47667.1669051,-51999.3619184,+0,-47675.2200028,-21671.266762,-56338.0539893,+0,-47668.2830815,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:40:00 UTC,+0,-25995.1501756,+0,-38988.3031185,+0,-47653.6885336,-51984.6586549,+0,+0,-21669.6565904,-56333.8679105,+0,-47664.7411402,+0,+0,+0,+0,-51999.5074599,+0,+0
2010-08-16 20:40:30 UTC,+0,-25987.3813737,+0,-38976.6517128,+0,-47639.4472673,-51969.1232557,+0,+0,-21661.0152593,+0,+0,-47645.7346997,+0,+0,+0,+0,-51978.7725396,+0,-56311.6677131
2010-08-16 20:41:00 UTC,+0,-25983.7257316,+0,-38971.1690957,-21653.761314,-47632.7459804,-51961.8130094,+0,+0,-21672.3085909,+0,+0,-47670.5741636,+0,+0,+0,+0,-52005.8709492,+0,-56341.0255134
2010-08-16 20:41:30 UTC,+0,+0,+0,+0,-21657.5124961,-47640.9973661,-51970.8142151,+0,+0,-21649.1276413,+0,+0,-47619.5881153,+0,+0,+0,+0,-51950.2481378,-12990.1118399,-56280.7650247
2010-08-16 20:42:00 UTC,-51990.5872489,+0,+0,+0,-21665.9926982,-47659.6510642,-51991.1630128,+0,+0,+0,+0,-30303.4030901,-47610.4692902,+0,+0,+0,+0,-51940.3000305,-12987.6241628,-56269.9874713
2010-08-16 20:42:30 UTC,-51997.4571428,+0,+0,+0,-21668.8556889,-47665.9487165,-51998.0329457,+0,+0,+0,+0,-30317.3696905,+0,+0,+0,+0,+0,-51964.2374886,-12993.610092,-56295.9207694
2010-08-16 20:43:00 UTC,-51979.4399863,+0,-60637.6807711,+0,-21661.3471378,-47649.4323354,-51980.0156872,+0,+0,+0,+0,-30327.8970251,+0,+0,-47653.6366709,+0,+0,-51982.2803648,-12998.1219902,-56315.4680111
2010-08-16 20:43:30 UTC,-51963.3783188,+0,-60618.9442869,+0,-21654.6535256,-47634.7085568,-51963.953929,+0,+0,+0,+0,-30357.0121544,+0,+0,-47699.3832606,+0,-56363.7079309,-52032.1810023,-13010.6004098,-56369.5292255
2010-08-16 20:44:00 UTC,-52003.5690759,+0,-60665.8281802,+0,-21671.4028034,-47671.5515437,-52004.1449133,+0,+0,+0,+0,-30332.0613699,+0,+0,-47660.1798177,+0,-56317.3857435,-51989.417666,+0,-56323.2004008
2010-08-16 20:44:30 UTC,-52064.1079046,+0,-60736.4487989,+0,+0,-47727.0476688,-52064.6840856,+0,+0,+0,+0,-30322.9068395,+0,+0,-47645.7959372,+0,-56300.3899711,-51973.7276484,+0,-56306.2021928
2010-08-16 20:45:00 UTC,-52100.3253287,+0,-60778.6973965,+0,+0,+0,+0,+0,+0,+0,+0,-30328.0230245,+0,+0,-47653.834427,-30327.0590405,-56309.8877161,-51982.4958724,+0,-56315.7016245
2010-08-16 20:45:30 UTC,-52106.0847832,+0,-60785.415998,+0,+0,+0,+0,-65133.1523835,+0,-21667.6897214,+0,-30335.194727,+0,+0,-47665.1028273,-30334.2304287,-56323.2022849,-51994.7875067,+0,-56329.0181013
2010-08-16 20:46:00 UTC,-52071.6391708,-26038.9348614,-60745.2340078,+0,+0,+0,+0,-65090.0950998,+0,-21634.8791448,+0,+0,+0,+0,-47592.9275917,-30288.2969656,-56237.9211397,-51916.0583571,+0,-56243.7247304
2010-08-16 20:46:30 UTC,-52097.0100628,-26051.6221786,-60774.8300249,+0,+0,+0,+0,-65121.8089123,+0,-21648.7477097,+0,+0,+0,+0,-47623.4350383,-30307.7123881,-56273.9682667,-51949.3360493,+0,+0
2010-08-16 20:47:00 UTC,-52124.5491818,-26065.393769,-60806.955354,+0,+0,+0,+0,-65156.2330256,-47595.0670398,-21634.8321043,+0,+0,+0,+0,-47592.8241141,-30288.2311108,-56237.7988721,+0,+0,+0
2010-08-16 20:47:30 UTC,+0,-26067.5212397,-60811.9181568,+0,+0,+0,+0,-65161.5509507,-47610.836223,+0,+0,+0,+0,+0,-47608.5922148,-30298.2661799,-56256.4302163,+0,+0,+0
2010-08-16 20:48:00 UTC,+0,-26052.5298547,+0,+0,+0,+0,+0,-65124.077782,-47616.5362357,+0,+0,+0,+0,+0,-47614.291836,-30301.8935093,-56263.1648002,+0,-12987.3898643,+0
2010-08-16 20:48:30 UTC,+0,+0,+0,-39083.9424809,+0,+0,+0,-65140.0502207,-47628.7051378,+0,+0,+0,+0,-43299.3112998,+0,-30309.6374599,+0,+0,-12990.7089807,+0
2010-08-16 20:49:00 UTC,+0,+0,+0,-39091.3958744,+0,+0,+0,-65152.4727022,-47634.8122458,+0,+0,+0,+0,-43304.8632749,+0,-30313.5238534,+0,+0,-12992.3747186,+0
2010-08-16 20:49:30 UTC,+0,+0,+0,-39100.2085962,+0,+0,+0,-65167.1607599,-47682.0204307,+0,+0,+0,+0,-43347.7802607,+0,-30343.5658282,+0,+0,-13005.2509382,+0
2010-08-16 20:50:00 UTC,+0,+0,+0,-39045.9361526,+0,+0,+0,-65076.7056268,-47697.7485867,+0,-56364.6744616,+0,-47690.8063201,-43362.0787313,+0,+0,+0,+0,-13009.540885,+0
2010-08-16 20:50:30 UTC,+0,+0,+0,-39016.0539145,+0,+0,+0,+0,-47700.6060936,+0,-56368.0510816,+0,-47693.6632744,-43364.6764924,+0,+0,+0,+0,+0,+0
2010-08-16 20:51:00 UTC,+0,+0,+0,-38953.6223105,-21644.0115232,+0,+0,+0,-47699.2335696,-21682.1825768,-56366.429216,+0,-47692.2910158,-43363.4287301,+0,+0,+0,+0,+0,+0
2010-08-16 20:51:30 UTC,+0,+0,+0,-38934.8031799,-21633.5544267,+0,+0,+0,-47673.7458675,-21670.5967636,-56336.3112539,+0,-47666.808243,-43340.2578466,+0,+0,+0,+0,+0,+0
2010-08-16 20:52:00 UTC,+0,+0,+0,-38968.0644122,-21652.0364661,+0,+0,+0,-47631.9165874,-21651.5826436,-56286.8829983,+0,-47624.9870537,-43302.230826,+0,+0,+0,+0,+0,+0
2010-08-16 20:52:30 UTC,+0,+0,+0,-38963.0751642,-21649.2641254,+0,+0,+0,+0,-21676.3071391,-56351.155691,+0,-47679.3681041,-43351.6782314,+0,+0,+0,+0,+0,+0
2010-08-16 20:53:00 UTC,+0,-25974.3795818,+0,-38957.151576,-21645.9726056,-47615.6129183,+0,+0,+0,+0,-56318.8061025,-30329.8370466,-47651.9971548,-43326.7904737,+0,+0,+0,+0,+0,+0
2010-08-16 20:53:30 UTC,+0,-25979.7378221,+0,-38965.1876965,-21650.4379813,-47625.4352983,+0,+0,+0,+0,-56346.4633621,-30344.7321824,-47675.3979298,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:54:00 UTC,+0,-25998.0111316,+0,+0,-21665.6663648,-47658.9325999,+0,+0,+0,+0,-56289.0850355,-30313.8306088,-47626.8500925,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:54:30 UTC,+0,-25991.9489024,+0,+0,+0,-47647.8197119,+0,+0,+0,+0,-56300.8719912,-30320.1786096,+0,+0,-47641.5086107,+0,+0,-51969.0503967,+0,+0
2010-08-16 20:55:00 UTC,+0,-26006.6128017,+0,+0,+0,-47674.7006264,-52007.5799099,+0,+0,+0,-56306.3648355,-30323.1368443,+0,+0,-47646.1566802,+0,+0,-51974.1205369,-12996.0818626,+0
2010-08-16 20:55:30 UTC,-52032.6925373,-26019.4588786,+0,+0,+0,-47698.2492261,-52033.2684195,+0,+0,+0,+0,-30337.7695959,+0,+0,-47669.1481114,+0,-56327.98132,-51999.1997196,-13002.3532966,+0
2010-08-16 20:56:00 UTC,-52063.8667378,+0,-60751.800155,+0,+0,-47726.8267086,-52064.4427973,+0,+0,+0,+0,-30318.1011192,+0,+0,-47638.2443935,+0,-56291.4659605,-51965.4897702,-12993.923607,+0
2010-08-16 20:56:30 UTC,-52068.7205236,+0,-60741.828507,+0,+0,-47731.276227,-52069.2965714,+0,+0,+0,+0,-30315.0089946,+0,+0,-47633.3857398,+0,-56285.7246492,-51960.1897229,-12992.5983676,+0
2010-08-16 20:57:00 UTC,-52086.7271452,+0,-60762.8338494,+0,+0,-47747.7829509,-52087.3032958,+0,+0,-21653.595084,+0,+0,+0,+0,-47634.0974413,+0,-56286.5655848,-51960.9660509,-12992.7925003,-56292.3771107
2010-08-16 20:57:30 UTC,-52092.7827084,+0,-60769.8978721,+0,+0,-47753.3341038,-52093.3588937,+0,+0,-21656.3684658,+0,+0,+0,+0,-47640.1982026,+0,-56293.774151,-51967.6207958,+0,-56299.5867097
2010-08-16 20:58:00 UTC,-52016.8812549,+0,-60681.3562201,+0,+0,-47683.755015,-52017.4570079,+0,+0,-21680.4535828,+0,+0,+0,+0,-47693.1795669,+0,-56356.3761207,-52025.4131672,+0,-56362.1976482
2010-08-16 20:58:30 UTC,-52048.3111064,+0,-60718.0202205,+0,+0,-47712.5668536,-52048.8870381,+0,+0,-21670.4637936,+0,+0,+0,+0,-47671.2044746,+0,-56330.4106868,-52001.4426119,+0,-56336.228495
