# file...... Output/Qh/house_Qh_file_026.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_16C_tm_2_C_16_Meter_48_501:Qh,house_2_17C_tm_2_C_17_Meter_48_502:Qh,house_2_18C_tm_2_C_18_Meter_48_503:Qh,house_2_19C_tm_2_C_19_Meter_48_504:Qh,house_2_20C_tm_2_C_20_Meter_48_505:Qh,house_2_21C_tm_2_C_21_Meter_48_506:Qh,house_2_22C_tm_2_C_22_Meter_48_507:Qh,house_2_23C_tm_2_C_23_Meter_48_508:Qh,house_2_24C_tm_2_C_24_Meter_48_509:Qh,house_2_25C_tm_2_C_25_Meter_48_510:Qh,house_2_26C_tm_2_C_26_Meter_48_511:Qh,house_2_27C_tm_2_C_27_Meter_48_512:Qh,house_2_28C_tm_2_C_28_Meter_48_513:Qh,house_2_29C_tm_2_C_29_Meter_48_514:Qh,house_2_1A_tm_2_A_1_Meter_49_515:Qh,house_2_2A_tm_2_A_2_Meter_49_516:Qh,house_2_3A_tm_2_A_3_Meter_49_517:Qh,house_2_4A_tm_2_A_4_Meter_49_518:Qh,house_2_5A_tm_2_A_5_Meter_49_519:Qh,house_2_6A_tm_2_A_6_Meter_49_520:Qh
2010-08-16 20:43:00 UTC,+0,+0,+0,-43366.2789648,+0,+0,+0,-30357.1025058,-52035.2204327,-21684.8421745,+0,+0,+0,+0,+0,-56156.1431993,+0,+0,-47517.8275978,+0
2010-08-16 20:43:30 UTC,+0,+0,-65118.1806745,+0,+0,+0,+0,-30395.7476077,-52101.4599467,-21712.4479738,+0,+0,+0,+0,+0,+0,+0,+0,-47489.4984329,+0
2010-08-16 20:44:00 UTC,+0,-34700.0998214,-65051.7196924,+0,+0,+0,+0,-30364.7230169,-52048.2823449,-21690.2858218,+0,+0,+0,+0,+0,+0,+0,+0,-47536.9673735,+0
2010-08-16 20:44:30 UTC,+0,-34682.7882645,-65019.2675349,+0,+0,+0,+0,+0,-52022.3163137,-21679.464289,+0,+0,+0,+0,+0,+0,+0,+0,-47612.2471234,+0
2010-08-16 20:45:00 UTC,+0,-34682.3038238,-65018.3589596,+0,+0,+0,+0,+0,-52021.5895814,-21679.1615933,+0,+0,+0,-30349.5423249,+0,+0,+0,+0,-47647.4578409,+0
2010-08-16 20:45:30 UTC,-65026.1649573,-34685.8424039,-65024.9923642,+0,+0,+0,+0,+0,-52026.897185,+0,+0,+0,+0,-30352.6389184,+0,+0,+0,+0,-47665.0564553,+0
2010-08-16 20:46:00 UTC,-64935.0294708,-34637.227479,-64933.8590764,+0,+0,+0,+0,+0,+0,+0,+0,-34637.4771548,+0,-30310.0962421,+0,+0,+0,-30306.7086419,-47621.8442931,+0
2010-08-16 20:46:30 UTC,-64943.2885257,-34641.6331542,-64942.117932,+0,+0,+0,+0,+0,+0,+0,+0,-34641.8828639,+0,-30313.9516264,+0,+0,+0,-30325.2951072,-47651.049099,+0
2010-08-16 20:47:00 UTC,-64874.1145943,-34604.7333051,-64872.9456703,+0,+0,-17304.4971243,+0,+0,+0,+0,+0,-34604.9827313,+0,-30281.6607527,+0,+0,+0,-30344.5862022,-47681.3610863,+0
2010-08-16 20:47:30 UTC,-64911.4710846,+0,-64910.3012589,+0,-34626.6502931,-17314.4623396,+0,+0,+0,+0,+0,-34624.9101722,+0,-30299.0990228,-52019.8833178,+0,+0,-30347.9255147,-47686.6081287,-52022.8542187
2010-08-16 20:48:00 UTC,-64918.9477977,+0,-64917.7777915,+0,-34630.6389545,-17316.4568275,-25972.8639741,+0,+0,+0,+0,-34628.8985494,+0,-30302.589205,-52000.3480554,+0,-47669.0659693,-30336.5285055,-47668.7000732,-52003.3175857
2010-08-16 20:48:30 UTC,-64903.3531819,+0,-64902.183552,+0,-34622.3195722,-17312.2968087,-25966.6245288,+0,+0,+0,+0,-34620.5797597,+0,+0,-52026.0574279,+0,-47692.6341648,-30351.5275336,+0,-52029.0287618
2010-08-16 20:49:00 UTC,-64920.2042427,+0,+0,+0,-34631.3092401,-17316.7919967,-25973.3666809,+0,+0,+0,+0,-34629.5687872,-30301.7239942,+0,-52022.7646984,+0,-47689.6156667,-30349.6065322,+0,-52025.7358013
2010-08-16 20:49:30 UTC,-64983.3820444,+0,+0,+0,-34665.0131972,-17333.6453028,-25998.6442784,+0,+0,+0,-34664.3787188,-34663.2703441,-30331.2139318,+0,-52036.6957567,+0,-47702.386492,+0,+0,-52039.6678368
2010-08-16 20:50:00 UTC,-65027.1169194,+0,+0,+0,-34688.3450931,-17345.312202,-26016.1429065,+0,+0,+0,-34687.7097413,-34686.6004756,-30351.6285773,+0,-51943.8046,+0,-47617.2317435,+0,+0,-51946.7702601
2010-08-16 20:50:30 UTC,-65020.2436994,+0,+0,+0,-34684.6783831,+0,-26013.3929142,+0,+0,+0,-34684.0431562,+0,-30348.4203174,+0,-51897.1791582,+0,-47574.4894498,+0,+0,-51900.1415464
2010-08-16 20:51:00 UTC,+0,+0,+0,-43360.6296559,-34688.8668499,+0,-26016.5342184,+0,+0,-21682.0173949,-34688.2314803,+0,-30352.0850985,+0,-51806.2171264,+0,-47491.1030886,+0,+0,-51809.1731295
2010-08-16 20:51:30 UTC,+0,+0,+0,-43337.4448721,+0,+0,-26002.6232943,-30336.9181076,+0,-21670.4237636,-34669.6839423,+0,-30335.8560134,+0,-51761.5559061,+0,-47450.1614273,+0,+0,-51764.5087737
2010-08-16 20:52:00 UTC,+0,+0,+0,-43302.5394275,+0,+0,+0,-30312.4835926,-51958.7410344,-21652.9691749,-34641.7600222,+0,-30311.422599,+0,-51794.1650772,+0,-47480.0547806,+0,+0,-51797.1202341
2010-08-16 20:52:30 UTC,+0,+0,+0,-43345.1691327,+0,+0,+0,-30342.3252457,-52009.891022,-21674.2863068,-34675.8632544,+0,-30341.262908,+0,-51796.8479432,+0,+0,+0,+0,-51799.8032887
2010-08-16 20:53:00 UTC,+0,+0,+0,-43326.7963572,+0,+0,+0,-30329.4639324,-51987.84613,-21665.0989368,-34661.1652632,+0,+0,+0,-51772.0806039,-56087.1488932,+0,+0,+0,-51775.0342099
2010-08-16 20:53:30 UTC,+0,+0,+0,-43360.9578869,+0,+0,+0,-30353.377692,-52028.8354312,+0,+0,+0,+0,+0,+0,-56101.0375133,+0,+0,+0,-51787.855164
2010-08-16 20:54:00 UTC,+0,-34648.3338712,+0,-43312.4539991,+0,+0,+0,-30319.4240163,-51970.6369994,+0,+0,+0,+0,+0,+0,-56131.5004338,+0,+0,+0,+0
2010-08-16 20:54:30 UTC,+0,-34660.9830344,+0,-43328.2664078,+0,+0,+0,-30330.4930212,-51989.609791,+0,+0,+0,+0,+0,+0,-56107.4503943,+0,+0,+0,+0
2010-08-16 20:55:00 UTC,+0,-34662.6848098,+0,-43330.3937556,+0,-17333.4776164,+0,+0,-51992.1623258,+0,+0,+0,+0,-30332.3740431,+0,-56165.5597427,+0,+0,+0,+0
2010-08-16 20:55:30 UTC,+0,-34693.6841712,+0,-43369.1452967,+0,-17348.9797402,+0,+0,-52038.6590328,+0,+0,+0,+0,-30359.5014274,+0,-56200.5843914,+0,+0,+0,+0
2010-08-16 20:56:00 UTC,+0,-34668.7316712,+0,-43337.9527888,+0,-17336.5015238,+0,+0,-52001.2321623,+0,+0,+0,+0,-30337.6656211,+0,-56239.7834778,+0,+0,+0,+0
2010-08-16 20:56:30 UTC,+0,-34667.508563,-64990.6225248,-43336.4238925,+0,-17335.8899572,+0,+0,-51999.3974871,+0,+0,+0,+0,-30336.595393,+0,-56266.8470724,+0,-30300.1271884,+0,+0
2010-08-16 20:57:00 UTC,+0,+0,-64997.2346471,+0,-34673.0294651,-17337.6538489,+0,+0,-52004.6880622,+0,+0,+0,+0,-30339.6820518,+0,-56293.3448593,+0,-30314.3967958,+0,+0
2010-08-16 20:57:30 UTC,-65000.4391085,+0,-64999.2669675,+0,-34674.1136887,-17338.1960032,+0,+0,+0,+0,+0,+0,+0,-30340.6307754,+0,-56304.39907,+0,-30320.3497172,+0,+0
2010-08-16 20:58:00 UTC,-65097.9428951,+0,-65096.7684032,+0,-34726.1297883,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56228.4989177,+0,-30279.4759126,+0,+0
2010-08-16 20:58:30 UTC,-65034.8922929,+0,-65033.719321,+0,-34692.4936965,+0,-26019.2542391,+0,+0,+0,+0,-34690.7485794,+0,+0,+0,-56269.6879932,+0,-30301.6570833,-47613.9063454,+0
2010-08-16 20:59:00 UTC,-64978.5537586,+0,-64977.3820903,+0,-34662.4386442,+0,-25996.7132424,+0,+0,-21665.4984921,+0,-34660.695565,+0,+0,+0,+0,-47655.1930641,-30327.6999519,-47654.8272041,+0
2010-08-16 20:59:30 UTC,-64976.5721237,+0,-64975.4005032,+0,-34661.3814859,+0,-25995.9203853,+0,+0,-21664.8377097,+0,-34659.638482,-30328.0360797,+0,+0,+0,-47675.2597507,-30340.4705857,-47674.8936285,+0
2010-08-16 21:00:00 UTC,-64944.7200752,+0,-64943.5492231,+0,-34644.3891253,+0,-25983.1763012,+0,+0,-21654.2165452,+0,-34642.647331,-30313.1682806,+0,+0,+0,-47733.6618729,+0,-47733.2949881,+0
2010-08-16 21:00:30 UTC,-64981.4526316,+0,-64980.2808934,+0,-34663.9851286,+0,-25997.8730887,+0,+0,-21666.4651303,+0,-34662.2419393,-30330.3141879,+0,+0,+0,-47640.1335117,+0,-47639.5614992,+0
2010-08-16 21:01:00 UTC,-65030.7721474,+0,-65029.5992197,+0,+0,+0,-26017.6059497,+0,+0,-21682.9108754,-34689.6603458,-34688.5509327,-30353.3353962,+0,+0,+0,-47583.8395154,+0,-47583.2687314,+0
2010-08-16 21:01:30 UTC,-65039.0905211,+0,-65037.9173383,+0,+0,+0,-26020.93434,+0,+0,+0,-34694.0980866,-34692.9884843,-30357.2184302,+0,-51802.8516186,+0,-47488.0181483,+0,-47487.449394,+0
2010-08-16 21:02:00 UTC,-65064.1632703,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34707.3502554,-34706.3632857,-30368.9218079,+0,-51770.8114118,+0,-47458.6463741,+0,-47458.0782627,+0
2010-08-16 21:02:30 UTC,-64996.0926407,+0,+0,+0,+0,-17337.036905,+0,-30338.2103387,+0,+0,-34671.0375853,-34670.0517038,-30337.1480159,+0,-51727.8644029,+0,-47419.2761576,+0,-47418.7089087,+0
2010-08-16 21:03:00 UTC,+0,+0,+0,+0,+0,-17333.8256316,+0,-30332.5909949,+0,+0,-34664.615809,+0,+0,+0,-51691.1060641,+0,-47385.579195,+0,-47385.0126849,-51693.8474121
2010-08-16 21:03:30 UTC,+0,+0,+0,+0,+0,-17344.290865,+0,-30350.9039002,+0,+0,-34685.5437656,+0,+0,+0,-51755.696232,+0,+0,+0,-47444.2222369,-51758.4415883
2010-08-16 21:04:00 UTC,+0,-34657.5417044,+0,+0,+0,-17330.9059081,+0,-30327.4818283,-51984.4477429,+0,-34658.7770622,+0,+0,+0,-51725.8735125,+0,+0,+0,-47416.8838674,-51728.6170178
2010-08-16 21:04:30 UTC,+0,-34655.9995938,+0,+0,+0,-17330.1347311,+0,-30326.1323611,-51982.1346933,+0,-34657.2348935,+0,+0,-30326.5241649,-51758.487085,+0,+0,+0,+0,-51761.2326143
2010-08-16 21:05:00 UTC,+0,-34659.9963555,+0,-43327.0332266,+0,-17332.1334269,+0,-30329.6298394,-51988.1295348,+0,+0,+0,+0,-30330.0217108,-51720.3488842,+0,+0,+0,+0,-51723.092047
2010-08-16 21:05:30 UTC,+0,-34619.011162,+0,-43275.7987204,+0,+0,+0,-30293.7646749,-51926.6547305,+0,+0,+0,+0,-30294.1558794,-51765.5305202,+0,+0,+0,+0,-51768.2765504
2010-08-16 21:06:00 UTC,+0,-34610.1758729,+0,-43264.7539418,+0,+0,+0,+0,-51913.4024631,+0,+0,+0,+0,-30286.424162,-51738.488549,+0,+0,+0,+0,-51741.2329013
2010-08-16 21:06:30 UTC,+0,-34579.5794066,+0,-43226.5060486,-34581.5661726,+0,+0,+0,-51867.5100708,+0,+0,+0,+0,-30259.6493471,-51832.9252398,+0,+0,+0,+0,-51835.675452
2010-08-16 21:07:00 UTC,+0,+0,+0,-43237.2204585,-34590.1378593,+0,+0,+0,-51880.3659399,+0,+0,+0,+0,-30267.1497953,-51759.5042987,+0,+0,+0,+0,-51762.2499549
2010-08-16 21:07:30 UTC,+0,+0,+0,-43263.626605,-34611.2631677,+0,+0,+0,-51911.8277875,-21633.4767755,+0,+0,+0,-30285.6349882,+0,+0,+0,-30183.415343,+0,-51740.6446255
2010-08-16 21:08:00 UTC,+0,+0,+0,-43267.5161094,-34614.3748289,+0,+0,+0,-51916.4946359,-21635.4217296,+0,+0,+0,+0,+0,+0,+0,-30184.9576019,+0,-51743.2883276
2010-08-16 21:08:30 UTC,+0,+0,+0,-43270.5034826,-34616.7647717,+0,+0,+0,-51920.079056,-21636.9155712,+0,+0,+0,+0,+0,+0,+0,-30163.491554,+0,-51706.4917592
2010-08-16 21:09:00 UTC,+0,+0,+0,-43290.0589751,-34632.5145677,+0,-25974.2704405,+0,+0,-21646.7600328,+0,+0,+0,+0,+0,+0,+0,-30168.4561337,+0,+0
2010-08-16 21:09:30 UTC,+0,+0,+0,-43330.7103416,-34665.0364614,+0,-25998.6615041,+0,+0,-21667.0879486,+0,+0,+0,+0,+0,-55995.3376587,+0,-30154.0450722,+0,+0
2010-08-16 21:10:00 UTC,-64946.5829931,+0,+0,-43306.1448064,-34645.3835496,+0,-25983.9220357,+0,+0,+0,+0,+0,-30314.0382668,+0,+0,-56024.4651969,+0,-30169.7309963,+0,+0
2010-08-16 21:10:30 UTC,-64909.0706938,+0,-64908.233288,+0,+0,-17313.874687,-25969.0465937,+0,+0,+0,+0,+0,-30296.6839235,+0,+0,-56050.0800395,-47428.6490652,+0,+0,+0
2010-08-16 21:11:00 UTC,-65048.5783655,+0,-65047.7390359,+0,+0,-17351.0899606,-26024.8645352,+0,+0,+0,+0,+0,-30361.8035462,+0,+0,-56078.3583643,-47452.5779879,+0,+0,+0
2010-08-16 21:11:30 UTC,-65064.09544,+0,-65063.2558963,+0,+0,-17355.2293181,-26031.073019,+0,+0,+0,+0,-34706.5058575,-30369.0466316,+0,+0,-56096.0719534,-47467.5671043,+0,+0,+0
2010-08-16 21:12:00 UTC,-65130.5902757,+0,-65129.4081456,+0,+0,-17372.9675754,-26057.6780382,+0,+0,+0,+0,-34741.9772113,-30399.9875671,+0,+0,-56061.7662299,-47438.5378386,+0,+0,+0
2010-08-16 21:12:30 UTC,-64976.7589773,+0,-64975.5805867,+0,+0,-17331.9313151,-25996.1291245,+0,+0,+0,+0,-34659.9166326,-30328.1824073,+0,+0,-56141.7674534,-47506.2343197,+0,+0,+0
2010-08-16 21:13:00 UTC,-64982.9964661,+0,-64981.8179238,+0,+0,-17333.5952368,+0,+0,+0,+0,-34664.2296836,-34663.2439918,-30331.0939339,+0,+0,-56148.673766,-47512.0783933,+0,+0,+0
2010-08-16 21:13:30 UTC,-65016.0151144,+0,-65014.8357692,+0,+0,+0,+0,+0,+0,+0,-34681.8438542,-34680.8576345,+0,+0,+0,-56111.473256,-47480.5995797,+0,+0,+0
2010-08-16 21:14:00 UTC,-65005.870202,+0,-65004.6911034,+0,+0,+0,+0,-30342.846394,+0,+0,-34676.4319363,-34675.4458788,+0,+0,+0,-56152.7055806,-47515.2786416,+0,+0,+0
2010-08-16 21:14:30 UTC,-64869.1726612,-34602.1609834,-64867.9968881,+0,+0,+0,+0,-30279.0359689,+0,+0,-34603.5090858,-34602.5252132,+0,+0,+0,-56190.8699557,+0,+0,+0,+0
2010-08-16 21:15:00 UTC,-64831.4684756,-34582.048149,-64830.2936203,+0,+0,+0,+0,-30261.4356493,+0,+0,-34583.3953595,-34582.4120894,+0,-30261.8401525,+0,-56242.1102559,+0,+0,+0,+0
2010-08-16 21:15:30 UTC,+0,-34581.0172553,+0,+0,+0,+0,+0,-30260.5336152,+0,-21615.8852968,-34582.3644452,-34581.3811988,+0,-30260.9381283,+0,+0,+0,+0,-47572.8327121,+0
2010-08-16 21:16:00 UTC,+0,-34540.6291864,+0,+0,+0,+0,+0,-30225.1908623,-51809.0378878,-21590.6384381,-34541.9745852,+0,+0,-30225.5946581,-51830.1475716,+0,+0,+0,-47512.4714959,+0
2010-08-16 21:16:30 UTC,+0,-34494.4897425,+0,+0,-34496.5840962,+0,+0,-30184.8152002,-51739.8323391,-21561.7963528,-34495.8330952,+0,+0,-30185.2181759,-51783.9236672,+0,+0,+0,-47470.3126766,+0
2010-08-16 21:17:00 UTC,+0,-34511.1044387,+0,+0,-34513.2002172,+0,+0,-30199.3543734,-51764.7530807,-21572.1823146,+0,+0,+0,-30199.7576446,-51747.6698474,+0,+0,+0,-47437.0786378,+0
2010-08-16 21:17:30 UTC,+0,+0,+0,+0,-34508.2601025,+0,+0,+0,-51757.3439311,-21569.0944795,+0,+0,+0,-30195.4349364,-51739.9225063,+0,+0,+0,-47429.9766154,+0
2010-08-16 21:18:00 UTC,+0,+0,+0,+0,-34517.4864628,-17259.8392304,+0,+0,-51771.181562,+0,+0,+0,+0,+0,-51748.9969114,+0,+0,+0,-47438.2951632,+0
2010-08-16 21:18:30 UTC,+0,+0,+0,+0,-34501.3307947,-17251.8016616,+0,+0,-51747.0739771,+0,+0,+0,+0,+0,-51684.990669,+0,+0,-30152.5826061,-47379.6203542,-51687.9648741
2010-08-16 21:19:00 UTC,+0,+0,+0,-43119.2955569,-34495.8188667,-17249.045479,+0,+0,-51738.8071869,+0,+0,+0,+0,+0,-51683.4599159,+0,+0,-30151.6895522,-47378.2171063,-51686.4340123
2010-08-16 21:19:30 UTC,+0,+0,+0,-43116.8496455,-34493.8620987,-17248.0670176,+0,+0,-51735.8724255,+0,+0,+0,+0,+0,-51761.3297579,+0,+0,-30197.1194787,-47449.6007388,-51764.3094015
2010-08-16 21:20:00 UTC,+0,+0,+0,-43130.4176331,-34504.7167453,-17253.4948018,-25878.3972205,+0,-51752.1519636,+0,+0,+0,+0,+0,-51675.2066367,+0,+0,-30146.874636,-47370.6513204,-51678.1802392
2010-08-16 21:20:30 UTC,+0,+0,+0,-43143.8117286,+0,-17258.8529712,-25886.4337028,+0,-51768.2230573,+0,+0,+0,-30200.3098779,+0,-51692.79844,+0,+0,-30157.1378436,-47386.7778052,-51695.7732959
2010-08-16 21:21:00 UTC,+0,+0,+0,-43159.7350636,+0,+0,-25895.9877336,+0,+0,+0,+0,+0,-30211.4560274,+0,-51698.4820584,+0,+0,-30160.453715,-47391.9880036,-51701.4573193
2010-08-16 21:21:30 UTC,+0,+0,+0,-43165.4976396,+0,+0,-25899.44529,+0,+0,+0,+0,+0,-30215.4897637,+0,+0,+0,+0,-30197.2200086,+0,-51764.4816221
2010-08-16 21:22:00 UTC,+0,+0,+0,-43209.8345042,+0,+0,-25926.0474919,+0,+0,+0,+0,+0,-30246.5250539,+0,+0,+0,-47432.9050823,+0,+0,-51745.7059538
2010-08-16 21:22:30 UTC,+0,+0,+0,-43218.0719624,+0,+0,-25930.9899822,+0,+0,+0,+0,+0,-30252.291179,+0,+0,+0,-47468.493164,+0,+0,-51784.5299803
2010-08-16 21:23:00 UTC,-64820.7282672,+0,+0,-43222.4432378,+0,+0,-25933.6127557,+0,+0,+0,+0,+0,-30255.3510211,+0,+0,+0,-47460.3160694,+0,+0,-51775.6093607
2010-08-16 21:23:30 UTC,-64822.1072967,+0,+0,-43223.3628271,+0,+0,+0,+0,+0,+0,+0,+0,-30255.9947229,+0,+0,+0,-47448.7008738,+0,+0,-51762.9380215
2010-08-16 21:24:00 UTC,-64840.6350004,+0,-64839.4597607,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30264.6432705,+0,+0,+0,-47469.2123842,+0,+0,-51785.3146197
2010-08-16 21:24:30 UTC,-64883.7321117,+0,-64882.5558232,+0,+0,+0,+0,+0,+0,-21633.9579398,+0,-34610.1820809,+0,+0,+0,+0,-47435.0445664,+0,+0,-51748.0399986
2010-08-16 21:25:00 UTC,-64848.5665997,-34591.1695335,-64847.3911671,+0,+0,+0,+0,+0,+0,-21622.2318056,-34592.5172229,-34591.4233223,+0,-30269.822566,+0,+0,-47458.6807184,+0,+0,+0
2010-08-16 21:25:30 UTC,-64813.4616908,-34572.4432517,-64812.2871125,+0,+0,+0,+0,-30253.0308408,+0,-21610.5258793,-34573.7901107,-34572.6968917,+0,-30253.4352573,+0,+0,-47489.4483198,+0,+0,+0
2010-08-16 21:26:00 UTC,-64813.4128597,-34572.4172036,-64812.2382825,+0,+0,-17288.357404,+0,-30253.0080469,+0,-21610.5095967,-34573.7640616,-34572.6708435,+0,-30253.4124629,+0,+0,+0,+0,+0,+0
2010-08-16 21:26:30 UTC,-64792.4982229,-34561.2607443,-64791.3241021,+0,-34563.2791047,-17282.7783624,+0,-30243.2453404,+0,+0,-34562.6071319,-34561.5142983,+0,-30243.6495858,+0,+0,+0,+0,+0,+0
2010-08-16 21:27:00 UTC,-64800.9865526,-34565.7887395,-64799.8122252,+0,-34567.807466,-17285.0427223,+0,-30247.207694,+0,+0,-34567.1353279,-34566.0423294,+0,-30247.6120198,+0,-56105.54287,+0,+0,+0,+0
2010-08-16 21:27:30 UTC,-64824.1386879,-34578.1389614,-64822.9637969,+0,-34580.1586863,-17291.2188217,+0,-30258.0151143,+0,+0,-34579.4860975,-34578.3926495,+0,-30258.4196593,+0,-56045.3260863,+0,+0,+0,+0
2010-08-16 21:28:00 UTC,+0,+0,-64841.7427327,+0,-34590.177132,-17296.2284414,+0,-30266.7813375,-51880.3249646,+0,-34589.5041779,-34588.4103652,+0,-30267.1860603,+0,-56079.0084297,+0,+0,+0,+0
2010-08-16 21:28:30 UTC,+0,+0,-64863.8014779,+0,-34601.9453359,-17302.1130096,+0,-30277.0786138,-51897.9749226,+0,-34601.2719527,-34600.1777116,+0,+0,+0,-56082.9224005,+0,+0,+0,+0
2010-08-16 21:29:00 UTC,+0,+0,+0,+0,-34583.6787285,+0,+0,+0,-51870.5784014,+0,+0,+0,+0,+0,+0,-56117.8330513,+0,+0,+0,+0
2010-08-16 21:29:30 UTC,+0,+0,+0,+0,-34573.5442604,+0,+0,+0,-51855.3787211,+0,+0,+0,+0,+0,+0,-56112.9249275,+0,+0,+0,+0
2010-08-16 21:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-51842.8730375,+0,+0,+0,+0,+0,+0,-56103.4641777,+0,-30212.1731431,+0,+0
2010-08-16 21:30:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-51870.1355047,+0,+0,+0,+0,+0,-51763.7946598,-56078.181717,+0,-30198.5579854,+0,+0
2010-08-16 21:31:00 UTC,+0,+0,+0,+0,+0,+0,-25932.2659202,+0,-51859.8762843,+0,+0,+0,+0,+0,-51768.004903,-56082.7428904,+0,-30201.0142772,+0,+0
2010-08-16 21:31:30 UTC,+0,+0,+0,+0,+0,+0,-25909.5569935,+0,-51814.4635369,+0,+0,+0,-30227.2864841,+0,-51783.1428757,-56099.142662,+0,-30209.846011,+0,+0
2010-08-16 21:32:00 UTC,+0,+0,+0,+0,+0,+0,-25905.2032541,+0,-51805.7570708,+0,+0,+0,-30222.2072215,+0,-51768.6206286,-56083.4099638,+0,-30201.3736096,+0,+0
2010-08-16 21:32:30 UTC,+0,+0,+0,+0,+0,+0,-25895.8624589,+0,-51787.0776541,+0,+0,+0,-30211.3098421,+0,-51771.468874,+0,+0,-30203.0353,+0,+0
2010-08-16 21:33:00 UTC,+0,+0,+0,-43140.5388943,+0,+0,-25884.4699617,+0,+0,-21571.9923743,+0,+0,-30198.0188573,+0,-51706.859713,+0,+0,-30165.3417688,-47399.6679634,+0
2010-08-16 21:33:30 UTC,+0,+0,+0,-43148.4893932,+0,+0,-25889.2402759,+0,+0,-21575.9680611,+0,+0,-30203.5841143,+0,-51722.4375807,+0,+0,+0,-47413.9482643,+0
2010-08-16 21:34:00 UTC,+0,+0,+0,-43106.6636265,+0,-17243.9925056,-25864.1447293,+0,+0,-21555.0529599,+0,+0,-30174.3065453,+0,-51640.0055063,+0,-47338.7384429,+0,-47338.3824435,+0
2010-08-16 21:34:30 UTC,+0,+0,+0,-43121.2460897,+0,-17249.8260693,+0,+0,+0,-21562.3449938,+0,+0,-30184.5141,+0,-51654.2753753,+0,-47351.8198641,+0,-47351.4636963,-51657.2479461
2010-08-16 21:35:00 UTC,+0,+0,+0,-43162.9296145,+0,-17266.5011317,+0,+0,+0,-21583.1890486,+0,+0,+0,+0,-51682.9928255,+0,-47378.1456182,+0,-47377.7891114,-51685.9674424
2010-08-16 21:35:30 UTC,+0,+0,+0,-43132.6453439,+0,-17254.3862228,+0,+0,+0,+0,+0,+0,+0,-30197.0679164,-51716.6489119,+0,-47408.9987003,+0,-47408.6417967,-51719.6259265
2010-08-16 21:36:00 UTC,-64706.7045741,-34515.4957549,+0,-43146.4095299,+0,-17259.8924429,+0,+0,+0,+0,+0,+0,+0,-30203.6010983,+0,+0,-47438.3753038,+0,-47438.0180225,-51751.6736789
2010-08-16 21:36:30 UTC,-64702.5067368,-34513.2566604,+0,-43143.610566,-34515.271537,-17258.7727948,+0,+0,+0,+0,+0,+0,+0,-30201.641775,+0,+0,-47453.9518639,+0,-47453.5943505,-51768.666602
2010-08-16 21:37:00 UTC,-64690.1540391,-34506.6672644,+0,-43135.3733182,-34508.6816077,+0,+0,+0,+0,+0,-34512.5470692,+0,+0,-30195.8754151,+0,+0,-47516.028789,+0,-47515.6704788,-51836.3880431
2010-08-16 21:37:30 UTC,-64824.8267605,-34578.5067743,+0,-43225.1781828,-34580.526926,+0,+0,-30258.3372814,+0,+0,-34579.8540221,+0,+0,-30258.7419401,+0,+0,+0,+0,-47508.3561915,-51828.4085815
2010-08-16 21:38:00 UTC,-64827.8214632,-34580.1042615,-64846.8622315,+0,-34582.1245422,+0,+0,-30259.7352089,+0,+0,-34581.4515802,-34580.3579759,+0,-30260.1398959,+0,+0,+0,+0,-47533.5045343,-51855.8439589
2010-08-16 21:38:30 UTC,-64813.227453,-34572.3192665,-64812.052621,+0,-34574.3389182,+0,+0,-30252.9227232,+0,+0,-34573.66624,-34572.5729191,+0,-30253.3272721,+0,+0,+0,+0,-47499.4142802,-51818.6534772
2010-08-16 21:39:00 UTC,-64842.4240101,+0,-64841.2484173,+0,-34589.9150053,+0,+0,-30266.5519178,+0,+0,-34589.2416857,-34588.1477771,+0,+0,+0,+0,+0,+0,+0,-51813.1412147
2010-08-16 21:39:30 UTC,-64849.8596499,+0,-64848.6838762,+0,-34593.8817759,+0,+0,-30270.022875,+0,+0,-34593.2083117,-34592.1142588,+0,+0,+0,+0,+0,+0,+0,-51843.69578
2010-08-16 21:40:00 UTC,-64843.7259526,+0,-64842.5503281,+0,+0,+0,+0,-30267.1596646,+0,+0,-34589.9362216,-34588.8422878,+0,+0,+0,+0,+0,+0,+0,-51795.0683643
2010-08-16 21:40:30 UTC,+0,+0,-64824.579665,+0,+0,+0,+0,-30258.7707529,-51866.5933379,+0,-34580.3493344,-34579.2557496,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:41:00 UTC,+0,+0,-64861.1535289,+0,+0,+0,+0,+0,-51895.8573383,+0,+0,-34598.7662561,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:41:30 UTC,+0,+0,-64786.9791601,+0,+0,+0,+0,+0,-51836.5081067,+0,+0,-34559.1977912,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:42:00 UTC,+0,+0,-64703.6582848,+0,+0,+0,-25887.2430855,+0,-51769.8402188,-21574.3039125,+0,+0,+0,+0,+0,+0,+0,-30181.3039006,+0,+0
