# file...... Output/Qh/house_Qh_file_016.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12A_tm_2_A_12_Meter_35_301:Qh,house_2_13A_tm_2_A_13_Meter_35_302:Qh,house_2_14A_tm_2_A_14_Meter_35_303:Qh,house_2_15A_tm_2_A_15_Meter_35_304:Qh,house_2_1A_tm_2_A_1_Meter_37_305:Qh,house_2_2A_tm_2_A_2_Meter_37_306:Qh,house_2_3A_tm_2_A_3_Meter_37_307:Qh,house_2_4A_tm_2_A_4_Meter_37_308:Qh,house_2_5A_tm_2_A_5_Meter_37_309:Qh,house_2_6A_tm_2_A_6_Meter_37_310:Qh,house_2_7A_tm_2_A_7_Meter_37_311:Qh,house_2_8A_tm_2_A_8_Meter_37_312:Qh,house_2_9A_tm_2_A_9_Meter_37_313:Qh,house_2_10A_tm_2_A_10_Meter_37_314:Qh,house_2_11A_tm_2_A_11_Meter_37_315:Qh,house_2_12A_tm_2_A_12_Meter_37_316:Qh,house_2_13A_tm_2_A_13_Meter_37_317:Qh,house_2_14A_tm_2_A_14_Meter_37_318:Qh,house_2_15A_tm_2_A_15_Meter_37_319:Qh,house_2_1B_tm_2_B_1_Meter_38_320:Qh
2010-08-16 11:05:30 UTC,-38680.9132419,+0,-30087.7587294,+0,-30053.1432794,+0,-34348.5184138,-51514.3888863,-34347.9939764,-51512.3640939,-38639.792434,-47221.0966445,-25762.0974968,+0,-47224.7352809,-42931.0248023,-55807.9621874,-47225.1774719,+0,-43160.0576821
2010-08-16 11:06:00 UTC,-38706.1943912,-55918.4034788,-30107.4241603,-38706.732878,-30075.8301763,+0,-34374.4482684,-51553.2756266,-34373.9233781,-51551.2486629,-38668.9613589,-47256.7421883,-25781.5456812,+0,+0,-42963.4325342,-55850.0903873,-47260.8272564,+0,-43126.8148177
2010-08-16 11:06:30 UTC,+0,-55819.8508376,-30063.4682914,-38650.2237722,-30032.2575181,+0,-34324.6471562,-51478.5894042,-34324.1231358,-51476.5666114,-38612.9392593,-47188.2810374,-25744.1933228,+0,+0,-42901.1899534,-55769.178588,-47192.3579596,+0,-43137.3321706
2010-08-16 11:07:00 UTC,+0,-55890.3313016,-30101.4300848,-38699.0269707,-30070.4602344,+0,-34368.3107249,-51544.0712152,+0,-51542.0447655,-38662.0571342,-47248.3049614,-25776.9423358,+0,+0,-42955.7616906,-55840.1187291,-47252.3890256,-21481.4541947,-43104.7466846
2010-08-16 11:07:30 UTC,+0,-55891.0448681,-30101.8144221,-38699.5210698,+0,+0,-34371.042814,-51548.1685015,+0,-51546.141823,-38665.1305067,-47252.0607403,-25778.9914862,+0,+0,-42959.1763187,-55844.5575505,-47256.1452513,-21483.1618884,-43140.6482891
2010-08-16 11:08:00 UTC,+0,-55821.703921,-30064.4663886,-38651.5069133,+0,+0,-34330.5354757,-51487.4200572,+0,+0,-38619.5631278,-47196.3756584,-25748.6097427,-25749.0974015,+0,-42908.5493111,-55778.7453327,-47200.4535438,-21457.8427556,-43158.768528
2010-08-16 11:08:30 UTC,+0,-55778.2808639,-30041.0781024,-38621.4392315,+0,-55728.4338434,-34300.820528,-51442.856854,+0,+0,-38586.1362893,-47155.4840797,-25726.3226218,-25726.8097417,+0,-42871.4108846,-55730.467499,-47159.5998068,-21439.2694114,+0
2010-08-16 11:09:00 UTC,+0,-55783.7052446,-30043.9997524,-38625.1952672,+0,-55732.9101025,-34303.5757969,+0,+0,+0,-38589.235737,-47159.2717162,-25728.3891579,-25728.8763277,+0,-42874.8544831,-55734.9057735,-47163.3879013,-21440.9915937,+0
2010-08-16 11:09:30 UTC,+0,-55764.9249095,-30033.8843924,-38612.1910898,+0,-55719.6466079,-34295.4117271,+0,+0,+0,-38580.0518391,-47148.0486628,-25722.2658555,-25722.7528772,+0,-42864.6508404,-55721.6416391,-47152.163491,-21435.8886374,+0
2010-08-16 11:10:00 UTC,-38660.6565648,-55835.6940624,+0,-38661.1941889,+0,-55796.5588087,-34342.7534425,+0,+0,+0,+0,-47213.1287778,+0,-25758.2614723,+0,-42923.819608,-55798.55755,-47217.2514736,-21465.4796022,+0
2010-08-16 11:10:30 UTC,-38666.8618054,-55844.6556978,+0,-38667.3995472,+0,-55801.606752,-34345.8606004,+0,-34345.3200926,+0,+0,-47217.4001514,+0,-25760.5919923,-47221.0478319,+0,-55803.605737,-47221.5233639,-21467.421733,+0
2010-08-16 11:11:00 UTC,-38698.0005231,-55889.6263751,+0,-38698.5388547,+0,-55849.3137477,+0,+0,-34374.6846042,+0,+0,-47257.767958,+0,-25782.6172128,-47261.4197173,+0,-55851.3150327,-47261.8960474,-21485.7763741,+0
2010-08-16 11:11:30 UTC,-38705.6798771,-55900.7169329,+0,-38706.2183541,-30080.9417859,-55857.5422746,+0,+0,-34379.74941,+0,+0,-47264.7306179,+0,-25786.4161339,-47268.3830806,+0,-55859.5439562,-47268.8595484,-21488.9421919,+0
2010-08-16 11:12:00 UTC,-38729.4889128,-55935.1020516,+0,-38730.0278406,-30096.8351741,-55887.0538759,+0,+0,-34397.9143287,-51587.2505169,+0,-47289.702189,+0,-25800.0409587,-47293.3571738,+0,-55889.0569796,-47293.8341348,-21500.2963923,+0
2010-08-16 11:12:30 UTC,-38729.6257726,-55935.2997047,-30129.2177092,-38730.164703,-30098.344361,-55889.8562057,+0,+0,-34399.6392132,-51589.8372117,+0,-47292.0734117,+0,-25801.33473,-47295.7286363,+0,-55891.8594445,-47296.2056441,+0,-43170.3559341
2010-08-16 11:13:00 UTC,-38741.0265444,-55951.7647522,-30134.5190227,-38741.5656906,-30106.0939876,-55904.2460825,+0,+0,-34408.4964395,-51603.1198097,+0,-47304.2495668,-25807.4891212,-25807.9708186,-47307.9060209,+0,-55906.2500147,-47308.3832691,+0,-43132.4848292
2010-08-16 11:13:30 UTC,-38759.5302714,-55978.4879193,-30148.9125035,-38760.0697679,-30121.8581491,-55933.5177293,+0,+0,-34426.5136622,-51630.1390487,+0,-47329.0180984,-25821.002838,+0,-47332.677054,+0,-55935.5230719,-47333.1547909,+0,-43129.8494588
2010-08-16 11:14:00 UTC,-38725.1894716,-55928.8927786,-30122.1998502,-38725.728318,-30093.5473325,-55880.9488546,+0,+0,-34394.1565791,-51581.6152676,-38691.7184746,-47284.5363571,-25796.7335893,+0,-47288.1908203,+0,-55882.9516642,-47288.6676793,+0,-43144.2692417
2010-08-16 11:14:30 UTC,-38724.3287988,-55927.6497911,-30121.5303593,-38724.867629,-30088.3973817,-55871.3861806,-34388.8118811,-51574.7756811,-34388.2705819,-51572.7884267,-38685.097104,-47276.4447936,-25792.3188301,+0,-47280.0984395,+0,-55873.3885294,-47280.5751386,+0,-43176.1815974
2010-08-16 11:15:00 UTC,-38726.1410763,-55930.2670906,-30122.9400743,-38726.6799408,-30087.4491806,-55869.6255157,-34387.7281402,-51573.1504085,-34387.186861,-51571.1632423,-38683.8779874,-47274.9549873,-25791.5059913,+0,-47278.6084826,-42979.9974405,-55871.6277796,-47279.0851524,+0,-43147.1477804
2010-08-16 11:15:30 UTC,-38749.6779591,+0,-30141.2486924,-38750.1914814,-30107.8393823,-55907.4870144,-34411.033,-51608.1004167,-34410.4912914,-51606.1113569,-38710.0939819,-47306.9919176,-25808.9853487,+0,-47310.6486488,-43009.12435,+0,-47311.1259512,-21508.1521374,-43159.3678799
2010-08-16 11:16:00 UTC,-38776.5160184,+0,-30162.1251937,-38777.0300123,-30129.6475506,-55947.9814623,-34435.9585157,-51645.4809044,-34435.4163479,-51643.4898201,-38738.1330778,+0,-25827.6802473,-25828.1624207,-47344.916939,-43040.2767912,+0,-47345.3949173,-21523.7318342,-43139.8727932
2010-08-16 11:16:30 UTC,-38803.0900733,+0,-30182.7963333,-38803.6045341,-30153.0751012,-55991.4828576,-34462.7348946,-51685.63711,-34462.1922335,-51683.6438517,-38768.2542384,+0,-25847.7633495,-25848.2459964,-47381.7298483,-43073.7424817,+0,+0,-21540.468413,-43146.5187829
2010-08-16 11:17:00 UTC,-38799.6136998,+0,-30180.0792334,-38800.1280995,-30150.1513225,-55986.0538454,-34459.3931792,-51680.6255804,-34458.8505796,-51678.6325934,-38764.4950913,+0,-25845.2569609,-25845.7395487,-47377.1355651,-43069.5659343,+0,+0,-21538.3796734,-43169.4033153
2010-08-16 11:17:30 UTC,-38807.1246626,+0,-30185.9217751,-38807.6391943,-30157.9600924,-56000.5535426,-34468.318166,-51694.0102734,+0,-51692.0165619,-38774.5349464,+0,-25851.9509736,-25852.4337192,-47389.4058849,-43080.7205737,+0,+0,-21543.9582374,-43167.3688462
2010-08-16 11:18:00 UTC,-38790.7880164,+0,-30173.2140118,+0,-30144.1515161,-55974.9131185,-34452.5357364,-51670.341558,+0,-51668.3491277,-38756.7810484,+0,-25840.1136693,-25840.5961358,-47367.7077623,-43060.9953558,+0,+0,-21534.093428,-43164.5016924
2010-08-16 11:18:30 UTC,-38797.4730435,+0,+0,+0,-30150.805491,-55987.268537,-34460.1408572,-51681.746864,+0,-51679.7538164,-38765.3361658,+0,+0,-25846.3003432,-47378.1634936,-43070.5003983,+0,+0,-21538.8470096,-43154.0734837
2010-08-16 11:19:00 UTC,-38770.6228029,+0,+0,+0,-30129.9059721,-55948.4613114,-34436.2538772,-51645.9238539,+0,-51643.9327456,-38738.4653344,+0,+0,-25828.3839562,-47345.32301,-43040.64594,+0,+0,-21523.9164501,-43155.576347
2010-08-16 11:19:30 UTC,-38718.4837445,-55919.1962015,+0,+0,-30085.9750417,-55866.8882634,-34386.0432822,-51570.6236468,+0,-51568.6366173,-38681.9826644,+0,+0,-25790.723587,-47276.2920926,-42977.8916685,-55868.8903956,+0,-21492.5323107,-43157.7995806
2010-08-16 11:20:00 UTC,-38689.8795754,-55877.88595,+0,+0,-30063.2129518,-55824.6225319,-34360.0274861,-51531.6080842,+0,-51529.6231697,-38652.7170966,+0,+0,-25771.2104836,-47240.524858,-42945.3765751,-55826.6226263,+0,-21476.2711328,-43172.2712912
2010-08-16 11:20:30 UTC,-38653.7343823,-55825.6849221,+0,+0,-30028.0280248,-55759.2894862,-34319.8130819,-51471.2990484,-34319.2730542,-51469.3174043,-38607.4792972,-47181.5929254,+0,-25741.0477378,-47185.2369862,-42895.1157617,-55761.28643,-47185.6832765,-21451.1351118,-43143.0581449
2010-08-16 11:21:00 UTC,-38670.6272732,-55850.0816999,-30079.7662861,+0,+0,-55786.8831946,-34336.7978189,-51496.7708435,-34336.2574781,-51494.7878177,-38626.5856877,-47204.9416492,-25753.3066919,-25753.7871112,-47208.5880703,-42916.3436447,-55788.8814694,-47209.0347938,+0,-43128.3806445
2010-08-16 11:21:30 UTC,-38664.206027,-55840.8081115,-30074.7713923,+0,+0,-55779.8326982,-34332.4580315,-51490.2625194,-34331.9177707,-51488.2798466,-38621.7037945,-47198.9757931,-25750.0517184,+0,-47202.6216111,-42910.9196868,-55781.830633,-47203.0682239,+0,-43144.6659248
2010-08-16 11:22:00 UTC,-38657.5359642,-55831.1751811,-30069.5829518,+0,+0,-55771.4230541,-34327.281649,-51482.4995639,-34326.7414836,-51480.5173121,-38615.8808026,-47191.8598791,-25746.1692731,+0,-47195.5049778,-42904.4501345,-55773.4205833,-47195.9514587,+0,-43137.2201137
2010-08-16 11:22:30 UTC,+0,-55834.7127776,-30071.4883539,-38660.5251048,+0,-55774.9373047,-34329.444773,-51485.7435739,-34328.9045678,-51483.7611464,-38618.314134,-47194.8335013,-25747.7916823,+0,-47198.4789004,-42907.1536528,-55776.9350032,-47198.9254364,+0,-43140.0436437
2010-08-16 11:23:00 UTC,+0,-55816.5179627,-30061.6883539,-38647.9263559,+0,-55756.4374929,-34318.0575963,-51468.666369,-34317.5176009,-51466.6848677,-38605.5045246,-47179.1796795,-25739.2509511,+0,-47182.8234963,-42892.9217188,-55758.4342991,-47183.2697418,+0,-43144.808111
2010-08-16 11:23:30 UTC,+0,-55799.7007504,-30052.630351,-38636.2815086,+0,-55736.9667051,-34306.0727551,-51450.6928545,-34305.5329805,-51448.7123284,-38592.0225933,-47162.7042557,-25730.2619531,+0,-47166.3464068,-42877.9428113,-55738.962572,-47166.7923464,-21442.5467176,-43107.8392214
2010-08-16 11:24:00 UTC,+0,-55794.8938774,-30050.0412973,-38632.9530558,+0,-55737.3702643,-34306.3211579,-51451.0653807,-34305.7813787,-51449.0848343,+0,-47163.0457318,-25730.4482628,-25732.8800731,-47166.6879177,-42878.2532702,-55739.3661507,-47167.1338636,-21442.7019819,-43119.2173976
2010-08-16 11:24:30 UTC,+0,-55790.7107424,-30047.7881975,-38630.0565011,+0,+0,-34305.8214317,-51450.3159482,-34305.2816618,-51448.3354426,+0,-47162.3587645,-25730.0734528,-25730.5533238,-47166.0008806,-42877.6287022,-55738.554248,-47166.4468138,-21442.3896278,-43140.5012655
2010-08-16 11:25:00 UTC,+0,-55786.4760143,-30045.5073091,-38627.1242217,-30013.8231441,+0,+0,-51446.9510479,-34303.0379684,-51444.970725,+0,-47159.2743284,-25728.390583,-25728.8704143,-47162.9161326,-42874.8244353,-55734.9088608,-47163.3620084,-21440.9871809,-43165.0177216
2010-08-16 11:25:30 UTC,+0,-55788.2717613,-30046.4745262,-38628.3676627,-30014.808911,+0,+0,-51448.6407098,-34304.1646243,-51446.6602949,+0,-47160.823157,-25729.2356251,-25729.7154764,-47164.4651182,-42876.2325792,-55736.7393673,-47164.9110229,-21441.6914106,-43146.2432538
2010-08-16 11:26:00 UTC,-38590.9617401,-55735.028435,-30017.7968683,-38591.5000518,-29986.7259689,+0,+0,-51400.504898,-34272.0679819,-51398.527096,+0,-47116.6994611,-25705.1617159,-25705.6409989,-47120.3369597,-42836.116781,-55684.5911128,-47120.7820445,-21421.6290269,-43179.2536083
2010-08-16 11:26:30 UTC,-38603.6358979,-55753.3325011,+0,-38604.1744513,-30001.0766471,+0,+0,+0,-34288.4697031,-51423.1236659,+0,-47139.2471328,+0,-25717.9433096,-47142.8869119,-42856.6163749,-55711.2394184,-47143.3324157,-21431.8811156,-43210.7688454
2010-08-16 11:27:00 UTC,-38634.6396251,-55798.1082008,+0,-38635.1787696,-30033.2942769,+0,+0,+0,-34325.2919749,+0,+0,-47189.8672196,+0,-25745.5623024,+0,+0,-55771.0655288,-47193.9585606,-21454.8973088,+0
2010-08-16 11:27:30 UTC,-38649.0336127,-55818.8960524,+0,-38649.5730316,-30044.0335018,+0,+0,+0,-34337.5660826,+0,+0,-47206.7406061,+0,-25754.7686459,+0,+0,-55791.0075936,-47210.8339659,-21462.5693836,+0
2010-08-16 11:28:00 UTC,-38659.7747086,-55834.4083848,+0,-38660.3143322,-30052.035993,+0,+0,+0,+0,+0,-38638.3467096,-47219.3140585,+0,-25761.6288876,+0,+0,-55805.8677166,-47223.4089221,-21468.2863426,+0
2010-08-16 11:28:30 UTC,-38665.3763137,+0,+0,-38665.916044,-30054.0100678,+0,-34349.5091046,+0,+0,+0,-38640.8848078,-47222.4157091,+0,-25763.3211896,+0,+0,-55809.5334489,-47226.5109439,-21469.6966167,+0
2010-08-16 11:29:00 UTC,-38688.3309244,+0,+0,-38688.871092,-30070.0500405,-55837.317963,-34367.8418964,+0,+0,+0,-38661.5076464,-47247.6175909,-25778.9628721,-25777.0716688,+0,+0,-55839.3186697,-47251.7158394,+0,+0
2010-08-16 11:29:30 UTC,-38699.0542826,+0,-30101.8787981,-38699.5946544,-30077.1706702,-55850.5398876,-34375.9803779,+0,+0,+0,-38670.6627491,-47258.80547,-25782.6948102,-25783.1759229,+0,+0,-55852.5412316,-47262.905056,+0,+0
2010-08-16 11:30:00 UTC,-38725.4986177,+0,-30122.4490469,-38726.0394931,-30101.9415649,-55896.5356658,-34404.2921246,+0,+0,+0,-38702.5110677,-47297.7253115,-25803.9294861,+0,+0,+0,+0,-47301.8295494,+0,+0
2010-08-16 11:30:30 UTC,-38781.3450144,+0,-30165.890268,-38781.8869527,-30144.9138504,-55976.3286575,-34453.4070416,+0,+0,+0,-38757.7611932,-47365.2430446,-25840.7671748,+0,+0,+0,+0,-47369.3553481,+0,+0
2010-08-16 11:31:00 UTC,-38760.3717997,+0,-30149.57584,-38760.9133389,-30121.0456422,-55932.0090275,-34426.1270161,+0,-34425.5850294,-51628.7464392,-38727.0734726,-47327.7414935,-25820.3063222,+0,+0,-43027.9891728,+0,-47331.8493182,+0,-43147.8658564
2010-08-16 11:31:30 UTC,-38734.3173354,+0,-30129.3088608,-38734.8583788,-30098.2355226,-55889.6541093,-34400.0563258,+0,-34399.5148194,-51589.6506663,-38697.7461524,-47291.9024056,-25800.7525075,+0,-47295.557613,-42995.4054687,+0,-47296.0059478,+0,-43183.419526
2010-08-16 11:32:00 UTC,-38739.619413,+0,-30133.4331866,-38740.1605573,-30098.131676,-55889.4612819,-34399.937635,-51591.4608352,-34399.3961308,-51589.4726766,-38697.6126353,-47291.7392426,-25800.6634858,+0,-47295.3944335,-42995.2571263,+0,-47295.8427653,-21501.216978,-43176.0606212
2010-08-16 11:32:30 UTC,-38748.4683883,-55962.5001439,-30140.3165363,-38749.0097009,-30104.7521832,-55901.7545562,-34407.5045039,-51602.8087756,-34406.9628604,-51600.8200025,-38706.1247227,-47302.1413339,-25806.3388688,-25806.820539,-47305.797575,-43004.7143608,+0,-47306.2460993,-21505.9466504,-43160.3086429
2010-08-16 11:33:00 UTC,-38739.8052935,-55949.9888672,-30133.5777774,-38740.3464413,-30097.7364683,-55888.7274414,-34399.4859347,-51590.7834259,-34398.9444388,-51588.7953041,-38697.1045107,-47291.1182953,-25800.3246967,-25800.8062252,-47294.7734235,-42994.6925817,+0,-47295.2217438,-21500.9346426,-43137.8001033
2010-08-16 11:33:30 UTC,-38741.9963206,-55953.1531574,-30135.282111,-38742.5375101,-30102.0021949,-55896.6482461,-34404.3614214,-51598.0951329,-34403.8198357,-51596.1066151,-38702.5890206,-47297.8205727,-25803.9814608,-25804.4630755,-47301.4763777,-43000.7860689,+0,+0,-21503.9820663,-43132.2469787
2010-08-16 11:34:00 UTC,-38700.9039758,-55893.8074317,-30103.3176185,-38701.4443828,-30066.9937258,-55831.6428528,-34364.3486995,-51538.0885535,-34363.8078511,-51536.1032875,-38657.5780958,-47242.815533,-25773.9706956,-25774.4516024,-47246.4657813,-42950.7773191,-55833.6432858,+0,-21478.9721081,-43143.1441677
2010-08-16 11:34:30 UTC,-38677.9546465,-55860.6639203,-30085.4660287,-38678.4946165,-30049.3719292,-55798.9218616,-34344.2079716,-51507.8837558,-34343.6674942,-51505.9001272,-38634.9214819,-47215.1283014,-25758.8645333,-25759.3450838,-47218.7757522,-42925.6050101,-55800.920717,+0,-21466.3831425,-43120.1301083
2010-08-16 11:35:00 UTC,-38696.555727,-55887.5276729,+0,+0,+0,-55830.576602,-34363.6923918,-51537.1042959,-34363.1515554,-51535.119083,-38656.8398048,-47241.9133132,+0,-25773.95934,-47245.5634708,-42949.9570511,-55832.5769838,+0,-21478.561883,-43138.5080797
2010-08-16 11:35:30 UTC,-38686.4091182,-55872.8739015,+0,+0,+0,-55815.9735248,-34354.7037696,-51523.6241725,-34354.1630989,-51521.6396906,-38646.7283661,-47229.5567564,+0,-25767.2174392,-47233.2056651,-42938.7228809,-55817.9732024,+0,-21472.943543,-43164.099625
2010-08-16 11:36:00 UTC,-38708.8547117,-55905.2899158,+0,+0,+0,-55849.0623196,-34375.0708911,-51554.1684902,-34374.5298452,-51552.1823527,-38669.6396536,-47257.5552092,+0,-25782.4937638,-47261.2069467,-42964.1781417,-55851.0635922,+0,-21485.6740157,-43150.0887725
2010-08-16 11:36:30 UTC,-38728.1320792,-55933.1303658,+0,+0,+0,-55876.55179,-34391.9914645,-51579.5440631,-34391.4501068,-51577.5565504,-38688.6738663,-47280.8157317,+0,-25795.1850107,-47284.4698189,-42985.3258339,-55878.5543876,+0,-21496.2502228,-43140.0615312
2010-08-16 11:37:00 UTC,-38725.6168831,-55929.4979085,+0,+0,+0,-55877.6338832,-34392.6575254,-51580.5429451,-34392.1161553,-51578.5553781,-38689.4231281,+0,+0,-25795.6845887,-47285.3855372,-42986.1582903,-55879.6365332,+0,-21496.6665444,-43132.7570399
2010-08-16 11:37:30 UTC,-38711.1816103,-55908.6504311,-30114.8773376,+0,+0,-55851.2271965,-34376.4034368,-51556.1668916,-34375.8623663,-51554.1806456,-38671.1386545,+0,-25783.0121174,-25783.4932375,-47263.0389669,-42965.8435852,-55853.2285737,-47263.4866997,+0,-43148.2892588
2010-08-16 11:38:00 UTC,-38713.9063184,-55912.5854661,-30113.4317477,+0,+0,-55862.3447715,-34383.2466289,-51566.4295422,-34382.7054323,-51564.4427402,+0,+0,-25788.1447207,+0,-47272.447177,-42974.3963525,-55864.3466843,-47272.895084,+0,-43175.8486536
2010-08-16 11:38:30 UTC,+0,-55972.5690865,-30145.7398193,+0,+0,-55928.0167345,+0,-51627.0514332,+0,-51625.0613468,+0,+0,-25818.4632173,+0,-47328.0218557,-43024.9178955,-55930.021812,-47328.4707911,+0,-43168.7309294
2010-08-16 11:39:00 UTC,+0,-55928.1693935,-30121.8254838,+0,-30093.2873406,-55880.4660891,+0,-51583.1573587,+0,-51581.1696502,+0,+0,-25796.5107131,+0,-47287.7822817,-42988.3371105,-55882.4688755,-47288.2304726,+0,-43212.0798889
2010-08-16 11:39:30 UTC,+0,-55899.0840507,-30106.159684,-38705.0981046,-30078.0963146,-55852.2586687,+0,-51557.119045,+0,-51555.1327476,+0,+0,-25783.4883122,+0,-47263.9118464,-42966.637098,-55854.2600954,-47264.3595953,+0,-43200.2324785
2010-08-16 11:40:00 UTC,+0,-55901.1450734,-30107.2697814,-38706.5252311,-30078.7380852,-55853.4503391,+0,-51558.2190778,+0,-51556.2327208,+0,+0,-25784.0384655,+0,-47264.9202933,-42967.5538518,-55855.4518232,-47265.3680609,-21487.3622475,-43222.1449878
2010-08-16 11:40:30 UTC,+0,-55894.0516971,-30103.4491835,-38701.613521,-30073.029794,-55842.8509116,+0,-51548.43473,+0,-51546.4489032,+0,+0,-25779.1450729,-25779.6261018,-47255.9505636,-42959.3996961,-55844.8518849,-47256.3981651,-21483.2842594,-43235.9200838
2010-08-16 11:41:00 UTC,+0,-55930.4435795,-30123.0503944,-38726.8125773,-30092.4961158,-55878.9969049,+0,-51581.8011525,+0,-51579.8135174,+0,+0,-25795.8324412,-25796.3138637,-47286.5389896,-42987.2068649,-55880.9996206,-47286.9871575,-21497.1909486,-43189.6453735
2010-08-16 11:41:30 UTC,+0,-55877.377234,-30094.4680686,-38690.0675193,-30060.3618826,-55819.3285307,+0,-51526.7211836,-34356.2281649,-51524.7365339,-38649.0514334,+0,-25768.2855942,-25768.7663669,-47236.0448274,-42941.303892,-55821.32837,-47236.4920601,-21474.2343366,-43185.3335335
2010-08-16 11:42:00 UTC,-38683.8804953,+0,-30090.0755673,-38684.4205781,-30053.4461388,-55806.4870483,+0,-51514.8671913,-34348.3240021,-51512.8831843,-38640.1597556,-47221.5296685,-25762.3571209,-25762.8377538,-47225.1777659,-42931.4249197,-55808.4862684,-47225.6247971,-21469.2937471,-43189.6730493
2010-08-16 11:42:30 UTC,-38713.8310146,+0,-30113.3731713,-38714.3716679,-30074.8405865,-55846.2132773,-34373.3172225,-51551.5385349,-34372.7762088,-51549.5525398,-38667.6669247,-47255.1444603,-25780.6973622,-25781.1784277,-47258.7959544,-42961.9863692,-55848.2144127,-47259.2436085,-21484.5778849,-43160.148914
2010-08-16 11:43:00 UTC,-38716.7616993,+0,-30115.6528626,-38717.3024084,-30080.8951561,-55857.4556897,-34380.237257,-51561.9164234,-34379.6961158,-51559.9298657,-38675.4513776,-47264.6573532,+0,-25786.3687879,-47268.3098087,+0,-55859.4573672,-47268.7576391,-21488.9032538,-43151.0776972
2010-08-16 11:43:30 UTC,-38705.0896949,+0,+0,-38705.6301817,-30071.3665488,-55839.7625186,-34369.3465918,+0,-34368.8056512,-51543.5981573,-38663.2003013,-47249.6860789,+0,-25778.200263,-47253.3370215,+0,-55841.7633431,-47253.7845746,-21482.0960415,-43146.4070584
2010-08-16 11:44:00 UTC,-38679.7275119,+0,+0,-38680.2675157,-30054.4868065,-55808.419409,-34350.0539904,+0,-34349.5134053,-51514.6668527,-38641.497758,-47223.1647571,+0,-25763.7298803,-47226.8130201,+0,-55810.4187225,-47227.2600816,-21470.0371977,-43144.8241412
2010-08-16 11:44:30 UTC,-38684.7605501,+0,+0,-38685.3006497,-30064.343496,+0,-34361.3196352,+0,-34360.7788426,-51531.5608833,-38654.1706547,-47238.651512,+0,-25772.179658,-47242.3013398,+0,+0,-47242.7486884,-21477.078791,-43112.4712727
2010-08-16 11:45:00 UTC,-38687.0771776,+0,+0,-38687.6173213,-30068.2986306,+0,-34365.8401327,+0,-34365.2992568,+0,-38659.2558318,-47244.8657895,+0,-25775.5702493,-47248.5162449,+0,+0,-47248.9637086,-21479.9043286,-43092.6029566
2010-08-16 11:45:30 UTC,-38698.4988553,+0,+0,-38699.0392166,-30077.5349355,+0,-34376.3967128,+0,-34375.8556423,+0,-38671.1310905,-47259.3778006,-25783.0070742,-25783.4881942,-47263.0297225,+0,+0,-47263.4774551,+0,+0
2010-08-16 11:46:00 UTC,-38699.9748379,-55892.465567,-30102.5948703,-38700.5152273,-30080.4141319,+0,-34379.6874732,+0,-34379.1463421,+0,-38674.8329175,-47263.9015723,-25785.4752451,+0,-47267.5539511,+0,+0,-47268.0017675,+0,+0
2010-08-16 11:46:30 UTC,-38697.1101534,-55888.3283782,-30100.3665188,-38697.6504883,-30077.7136417,+0,-34376.600964,+0,-34376.0598898,+0,-38671.3608559,-47259.6585825,-25783.1602688,+0,-47263.3105328,+0,+0,-47263.7582706,+0,+0
2010-08-16 11:47:00 UTC,-38724.3582371,-55927.6801683,-30121.5619792,-38724.8990908,-30099.1164195,+0,-34401.0631414,+0,-34400.5216166,+0,-38698.8787351,-47293.2864647,-25801.50765,+0,+0,-42996.6638088,+0,-47297.3901719,+0,+0
2010-08-16 11:47:30 UTC,-38745.9802463,-55958.9067587,-30138.3810862,-38746.5215116,-30115.4837701,+0,-34419.7701074,+0,-34419.2282378,+0,-38719.9224883,-47319.0027219,-25815.5384464,+0,+0,-43020.0441729,+0,-47323.1095024,+0,+0
2010-08-16 11:48:00 UTC,-38762.8785082,-55983.3112954,-30151.5257327,-38763.4200952,-30128.6720268,+0,-34434.8435468,+0,-34434.3013995,+0,-38736.8788319,-47339.7240117,-25826.8439866,+0,+0,-43038.8832788,+0,-47343.8332678,+0,+0
2010-08-16 11:48:30 UTC,-38740.7280203,-55951.3214724,-30134.2955388,-38741.2691857,+0,+0,-34412.769006,+0,+0,+0,-38712.0468415,-47309.3783849,-25810.2874064,-25810.7691698,+0,-43011.2940468,-55912.3115846,-47313.4840157,-21509.2372283,+0
2010-08-16 11:49:00 UTC,-38760.3110788,-55979.6034041,-30149.5286069,-38760.8526169,+0,+0,-34423.9605761,-51627.4877426,+0,-51625.4976326,-38724.6364111,-47324.763313,-25818.681426,-25819.1633873,+0,-43025.2815102,-55930.4944906,-47328.8707816,-21516.2325206,+0
