# file...... Output/Qh/house_Qh_file_052.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_7B_tm_3_B_7_Meter_86_1021:Qh,house_3_8B_tm_3_B_8_Meter_86_1022:Qh,house_3_1B_tm_3_B_1_Meter_87_1023:Qh,house_3_2B_tm_3_B_2_Meter_87_1024:Qh,house_3_3B_tm_3_B_3_Meter_87_1025:Qh,house_3_4B_tm_3_B_4_Meter_87_1026:Qh,house_3_5B_tm_3_B_5_Meter_87_1027:Qh,house_3_6B_tm_3_B_6_Meter_87_1028:Qh,house_3_7B_tm_3_B_7_Meter_87_1029:Qh,house_3_8B_tm_3_B_8_Meter_87_1030:Qh,house_3_9B_tm_3_B_9_Meter_87_1031:Qh,house_3_10B_tm_3_B_10_Meter_87_1032:Qh,house_3_11B_tm_3_B_11_Meter_87_1033:Qh,house_3_12B_tm_3_B_12_Meter_87_1034:Qh,house_3_13B_tm_3_B_13_Meter_87_1035:Qh,house_3_14B_tm_3_B_14_Meter_87_1036:Qh,house_3_15B_tm_3_B_15_Meter_87_1037:Qh,house_3_1A_tm_3_A_1_Meter_88_1038:Qh,house_3_2A_tm_3_A_2_Meter_88_1039:Qh,house_3_3A_tm_3_A_3_Meter_88_1040:Qh
2010-08-16 17:32:00 UTC,-35065.8922021,-21916.9984157,+0,+0,-43799.842434,-43796.4669384,-30660.0612674,-56929.7926319,-61318.0766033,-35039.902262,-52554.3151522,-52559.1668116,-43795.7416967,-30662.1408475,+0,-39417.486891,-21902.2176827,+0,+0,-26247.7056182
2010-08-16 17:32:30 UTC,-35056.5923509,-21911.1856906,+0,-30653.65068,-43787.0097416,-43783.6355281,-30651.0783325,-56913.1139028,-61300.1113525,+0,-52538.9179503,-52543.7678172,-43782.9106451,-30653.1571166,+0,-39405.9384721,-21895.8004549,+0,+0,-26257.8557942
2010-08-16 17:33:00 UTC,-35134.0518922,-21959.6005523,+0,-30723.2536479,-43886.4310851,-43883.0469401,-30720.6736627,-57042.3324372,-61439.2972138,+0,-52658.2078444,-52663.0715973,-43882.3192805,-30722.7586127,+0,-39495.4099041,-21945.5179555,-21847.9600003,+0,-26216.6129953
2010-08-16 17:33:30 UTC,-35225.2015026,-22016.5721705,+0,-30803.7065553,+0,-43997.9549497,-30801.1177496,-57191.6940211,-61600.1798362,+0,-52796.0930635,-52800.9728566,-43997.2240877,-30803.2098204,+0,-39598.8284595,-22002.9855819,-21812.8337048,+0,+0
2010-08-16 17:34:00 UTC,-35267.6346582,-22043.0943396,+0,-30840.4207955,+0,-44050.3925926,-30837.8279673,-57259.8543694,-61673.5977369,+0,-52859.0162307,-52863.90334,-44049.6602718,-30839.9232855,+0,-39646.0229544,-22029.2106153,-21803.9387145,+0,+0
2010-08-16 17:34:30 UTC,-35235.4046084,-22022.9494596,+0,-30812.8378409,+0,-44010.9968396,-30810.2480346,-57208.646342,-61618.4397759,+0,-52811.7428329,-52816.6244459,-44010.2656147,-30812.3409132,+0,-39610.5663137,+0,-21825.8755953,+0,+0
2010-08-16 17:35:00 UTC,-35198.1435117,+0,+0,-30777.9227934,+0,-43961.1289232,-30775.3368138,-57143.8262198,-61548.6197445,+0,-52751.9032395,-52756.7778928,-43960.3990868,-30777.4266031,+0,-39565.6846035,+0,-21811.1364991,+0,+0
2010-08-16 17:35:30 UTC,-35128.7828166,+0,-57040.1418826,-30712.1377198,+0,-43867.170113,-30709.5588253,-57021.69491,-61417.0682946,-35096.4704858,-52639.1562216,-52644.0179631,-43866.4428155,-30711.6428944,-30711.613386,-39481.1205488,+0,-21856.7361341,+0,+0
2010-08-16 17:36:00 UTC,-35119.1678538,+0,-57008.5806977,-30702.350847,+0,-43853.1918739,-30699.773026,-57003.5254902,-61397.4973708,-35085.2867943,-52622.3828688,-52627.2426586,-43852.4649665,-30701.8562285,-30701.8267434,-39468.5399702,+0,-21863.1243063,+0,+0
2010-08-16 17:36:30 UTC,-35086.1457129,+0,-56959.2512249,-30675.7827302,+0,-43815.2455897,-30673.2078246,-56954.2015433,-61344.3688002,-35054.9267792,+0,-52581.7032678,-43814.5197421,-30675.2886735,-30675.2592518,-39434.3878711,+0,+0,-48044.8311067,-26208.2385257
2010-08-16 17:37:00 UTC,-35055.7759414,+0,-56912.8200513,-30650.7755927,+0,-43779.5287977,-30648.2034319,-56907.7755717,-61294.3617386,-35026.3505328,+0,+0,-43778.8039483,-30650.2820649,-30650.2527029,-39402.2423414,-21893.7467997,+0,-48110.5992099,-26244.1156518
2010-08-16 17:37:30 UTC,-35010.7713139,-21882.5460368,-56839.9804551,-30611.5452703,-43726.8659126,-43723.4975472,+0,-56834.9441378,-61215.9124113,-34981.5211191,+0,+0,-43722.7742652,-30611.0525725,-30611.0233045,+0,-21865.7245231,+0,-48156.1460944,-26268.9619091
2010-08-16 17:38:00 UTC,-34994.7057793,-21872.5045274,-56814.3582439,-30597.7455269,-43707.1542695,-43703.7878751,+0,-56809.3247992,-61188.3169074,-34965.7518282,+0,+0,-43703.065145,-30597.2531212,-30597.2238863,+0,-21855.867346,+0,-48176.5821011,-26280.1099444
2010-08-16 17:38:30 UTC,-34976.3889052,-21861.0558537,-56788.1900771,-30583.6517402,-43687.0226127,-43683.6582313,+0,-56783.1595658,-61160.1334011,-34949.646527,+0,+0,+0,+0,-30583.1304317,+0,-21845.8001334,+0,-48129.8313272,-26254.6069542
2010-08-16 17:39:00 UTC,-34995.7427869,-21873.1526927,-56823.5844071,-30602.7146013,-43714.252128,-43710.8850241,+0,+0,-61198.2536226,-34971.4301064,+0,+0,+0,+0,-30602.1928437,+0,-21859.4167632,-21884.9476526,-48141.543427,-26260.9960158
2010-08-16 17:39:30 UTC,+0,-21903.2921868,-56908.6166342,-30648.5116951,-43779.6689972,-43776.2953543,+0,+0,+0,-35023.7635236,+0,+0,+0,+0,-30647.9888586,+0,-21892.1296944,-21889.2923635,-48151.1003741,-26266.209421
2010-08-16 17:40:00 UTC,+0,-21945.4406251,-57018.7373365,-30707.8210603,-43864.3868894,+0,+0,+0,+0,-35091.5377367,+0,+0,+0,+0,-30707.296828,+0,-21934.4944598,-21920.709016,-48220.2067661,-26303.9076116
2010-08-16 17:40:30 UTC,+0,-21966.4616053,-57073.6367039,+0,-43906.6221753,+0,+0,+0,+0,-35125.3259027,+0,+0,+0,+0,-30736.864337,+0,-21955.6151169,-21881.9751056,-48135.0045026,-26257.4290793
2010-08-16 17:41:00 UTC,+0,-21973.9682513,-57094.1049818,+0,-43922.3687985,+0,+0,+0,+0,-35137.9231827,+0,+0,+0,+0,-30747.8879846,+0,-21963.4895093,-21872.8907079,-48115.0217918,-26246.5283208
2010-08-16 17:41:30 UTC,+0,-21944.0331696,-57008.0451978,+0,-43856.1614202,+0,+0,+0,+0,+0,-52621.8885684,-52626.7485043,+0,+0,-30701.5385666,-39468.1692308,-21930.3812751,-21891.0761768,-48155.0238916,+0
2010-08-16 17:42:00 UTC,+0,-21926.6682743,-56958.6203611,+0,-43818.1379803,+0,-30672.8682216,+0,+0,+0,-52576.2664514,-52581.121077,+0,-30674.9491431,-30674.9197152,-39433.9511087,-21911.3669437,+0,-48190.6374724,+0
2010-08-16 17:42:30 UTC,+0,-21933.4887428,-56973.5493484,+0,-43829.6231264,+0,-30680.9078689,+0,+0,+0,-52590.0468106,-52594.9030406,-43825.5180957,-30682.9895028,-30682.9600557,-39444.2868416,-21917.1103057,+0,-48101.5582936,+0
2010-08-16 17:43:00 UTC,+0,+0,-57036.3426718,+0,-43877.9311891,+0,-30714.7237022,+0,+0,+0,-52648.0088501,-52652.8718258,-43873.8199858,-30716.8083313,-30716.7788035,-39487.7603209,-21941.2676543,+0,-48041.4975397,+0
2010-08-16 17:43:30 UTC,+0,+0,-57029.2151411,-30713.4645098,-43872.4478484,+0,-30710.8853422,-57024.1574085,+0,+0,-52641.4297078,-52646.291918,-43868.3373455,-30712.9696315,-30712.9401129,-39482.8257428,+0,+0,-47998.8845804,+0
2010-08-16 17:44:00 UTC,-35125.9692039,+0,-57028.0686573,-30712.8470311,-43871.5658374,+0,-30710.2679311,-57023.0110529,+0,-35102.9584242,-52640.3714338,-52645.2335211,-43867.455447,-30712.3521657,-30712.3226486,-39482.0320018,+0,+0,-47924.1933172,+0
2010-08-16 17:44:30 UTC,-35091.5005502,+0,-56966.3899768,-30679.627817,-43824.1152896,-43820.7370443,-30677.0523615,-56961.3392804,-61352.0575977,-35059.3204916,-52583.4382771,-52588.293738,-43820.0109628,-30679.1336539,-30679.104216,-39439.3302193,+0,-21767.9061484,-47884.0900456,+0
2010-08-16 17:45:00 UTC,-35102.4875734,+0,-56989.8335087,-30692.2541521,+0,-43838.770785,-30689.6773115,-56984.7801869,-61377.3066273,-35073.7489036,-52605.0780767,-52609.9360559,-43838.0441999,-30691.7597221,+0,-39455.5607965,+0,-21783.2323608,-47917.8027027,-26138.9434263
2010-08-16 17:45:30 UTC,-35083.0769588,+0,-56960.4738716,-30676.44175,+0,-43816.186159,-30673.8665176,-56955.4236252,-61345.6861188,-35055.67954,-52577.9773521,-52582.8323796,-43815.4601249,-30675.9476296,+0,-39435.2343445,+0,-21811.952426,-47980.9771741,-26173.4058133
2010-08-16 17:46:00 UTC,-35085.1167305,-21929.0145891,-56963.2127436,-30677.9168656,+0,-43818.2930133,-30675.3414713,-56958.1621903,-61348.6359244,-35057.3651894,-52580.5054967,-52585.3608187,-43817.5669204,-30677.422714,+0,-39437.130538,-21913.1338975,-21818.783655,-47996.0036477,-26181.6028979
2010-08-16 17:46:30 UTC,-35080.2818548,-21925.9926265,-56956.7540811,-30674.4383263,+0,-43813.3247412,-30671.8633138,-56951.7042514,-61341.6798494,-35053.3901804,-52574.5437602,-52579.398388,-43812.5987871,-30673.9442483,+0,-39432.659035,-21910.6491718,-21810.6826017,-47978.1839755,-26171.8820968
2010-08-16 17:47:00 UTC,-35042.8246645,-21902.5806015,-56897.104199,-30642.3117902,+0,-43767.4395683,-30639.7403036,-56892.0610517,-61277.4360437,-35016.6784289,-52519.4833068,-52524.3315246,-43766.7148964,-30641.8183916,+0,-39391.3618439,-21887.7011405,-21850.5805236,-48065.9463782,-26219.757324
2010-08-16 17:47:30 UTC,-35040.3414747,-21901.0285229,-56885.9454931,-30636.3018776,+0,-43758.8558271,-30633.7310507,-56880.9035961,-61265.4179521,-35009.81076,-52509.1831456,-52514.030164,-43758.1313952,-30635.8086062,+0,-39383.6363767,-21883.4082512,+0,+0,-26234.7374768
2010-08-16 17:48:00 UTC,-35058.6403924,-21912.4659724,-56918.57524,-30653.8757724,+0,-43783.9559871,-30651.3030167,-56913.5296875,-61300.5606728,-35029.8928645,-52539.3023781,-52544.152903,-43783.2308535,-30653.3821293,+0,-39406.2268134,-21895.9613098,+0,+0,-26265.5835336
2010-08-16 17:48:30 UTC,-35070.4435063,-21919.8433223,-56940.3466964,-30665.6015542,+0,-43800.7034978,-30663.0275114,-56935.2987045,-61324.0088537,-35043.2921921,-52559.3987506,-52564.2516155,-43799.9778963,-30665.1076631,+0,-39421.2997686,-21904.3370528,+0,+0,-26247.9590688
2010-08-16 17:49:00 UTC,-34964.5594147,-21853.6621408,-56760.4875631,-30568.7320991,-43665.7109354,-43662.3483624,-30566.1686931,-56755.4597282,-61130.2978924,-34932.5971848,-52393.3778776,-52398.2114072,-43661.6266319,-30568.2402577,-30568.2110781,-39296.7785349,-21835.1430592,+0,+0,-26312.7518464
2010-08-16 17:49:30 UTC,-34989.0954908,-21868.9980288,-56801.6655352,-30590.9099447,-43697.3899144,-43694.0241737,+0,-56796.633084,-61174.6471834,-34957.9403298,-52431.3876401,-52436.2255978,-43693.3015559,-30590.4176338,-30590.3884011,-39325.2871334,-21850.984727,+0,+0,-26289.5848988
2010-08-16 17:50:00 UTC,-35023.6089943,-21890.5702111,+0,-30622.544946,-43742.5773774,-43739.2069603,+0,-56855.3630432,-61237.9077951,-34994.0902333,-52485.6052201,-52490.4496943,-43738.4829986,-30622.051941,-30622.0226255,+0,-21873.5816781,-21904.1695151,+0,+0
2010-08-16 17:50:30 UTC,-35009.3365282,-21881.6494313,+0,-30611.0925078,-43726.2186393,-43722.849857,+0,-56834.1014923,-61215.0062226,+0,-52465.9773215,-52470.8195101,-43722.1263529,+0,-30610.570457,+0,-21865.4011848,-21888.5265676,+0,+0
2010-08-16 17:51:00 UTC,-35058.321759,-21912.2668766,+0,-30655.3868462,-43789.488965,-43786.11386,+0,-56916.3343188,-61303.5821215,+0,+0,-52546.7427346,-43785.388587,+0,-30654.8637525,+0,-21897.0406953,-21864.592495,+0,+0
2010-08-16 17:51:30 UTC,-35094.3046038,+0,+0,-30686.3543274,-43833.7231219,-43830.3435985,+0,-56973.8257265,-61365.5081528,+0,+0,-52599.8229078,-43829.6170901,+0,-30685.830505,+0,-21919.1608119,-21832.1439316,+0,+0
2010-08-16 17:52:00 UTC,-35094.8400989,+0,+0,+0,-43833.9093852,-43830.5298433,+0,-56974.0678146,-61365.7689139,+0,+0,-52600.0464203,-43829.8033298,+0,-30685.9609012,+0,-21919.2539562,-21855.4101833,+0,+0
2010-08-16 17:52:30 UTC,-35129.5235491,+0,+0,+0,-43881.225987,-43877.8417205,+0,-57035.5654996,-61432.010243,+0,+0,-52656.8254709,-43877.1138869,+0,-30719.0855623,+0,+0,-21849.4085838,-48063.368208,+0
2010-08-16 17:53:00 UTC,-35087.5972591,+0,+0,+0,-43831.4565837,-43828.0772868,+0,+0,-61362.3350911,-35065.1934926,+0,-52597.1031038,+0,+0,-30684.2437826,+0,+0,-21884.164675,-48139.8202698,-26260.0563398
2010-08-16 17:53:30 UTC,-35083.1888069,+0,+0,+0,-43823.7434973,-43820.3649709,-30676.7921056,+0,-61351.5370821,-35059.0230326,+0,-52587.8475423,+0,-30682.0798572,-30678.8441264,+0,+0,+0,-48038.0162409,-26204.5212752
2010-08-16 17:54:00 UTC,-35070.9034147,-21920.1308416,+0,+0,-43807.7782441,-43804.4013122,-30665.6163657,+0,-61329.186373,-35046.250849,+0,-52568.6895325,+0,-30667.6968478,-30667.6674232,-39424.6278202,+0,+0,-48000.2917704,-26183.9422168
2010-08-16 17:54:30 UTC,-35065.8067579,-21916.9452568,+0,+0,-43806.4175068,+0,-30664.6638443,+0,-61327.2813958,-35045.1622608,+0,-52567.0566729,+0,-30666.744242,-30666.7148197,-39423.4032631,+0,+0,-47994.9791229,-26181.0441173
2010-08-16 17:55:00 UTC,-35030.4040119,-21894.8173899,-56877.8069955,-30631.9191162,-43755.9673262,+0,-30629.3485201,+0,-61256.6531716,-35004.8021636,+0,-52506.5173603,+0,-30631.4258886,-30631.3965438,-39378.0018822,-21880.2776847,+0,-48002.0240002,-26184.887271
2010-08-16 17:55:30 UTC,+0,-21912.2680084,-56923.9251425,-30656.7576618,-43791.4468697,+0,-30654.1843396,+0,+0,-35033.1857562,+0,-52549.0921586,+0,-30656.2639088,-30656.2345047,-39409.9306951,-21898.0198939,+0,-48004.7692762,-26186.3848454
2010-08-16 17:56:00 UTC,+0,-21894.8828334,-56877.9891712,-30632.0172335,-43756.1074774,+0,-30629.4466265,+0,+0,-35004.9142844,-52501.8389753,-52506.6855392,+0,-30631.5240038,-30631.4946587,-39378.1280072,-21880.3477701,-21829.6423246,-48019.8886055,-26194.6325835
2010-08-16 17:56:30 UTC,+0,-21899.3078894,-56891.5158725,-30639.3025132,+0,+0,-30636.7311065,+0,+0,-35013.2393454,-52514.3249397,+0,-43762.416143,-30638.8091293,-30638.7797669,-39387.4929003,-21885.5516559,-21791.4819226,-47935.9481822,-26148.8422813
2010-08-16 17:57:00 UTC,+0,-21904.0211885,-56903.3765676,-30645.6905065,+0,+0,-30643.1183987,+0,+0,-35020.5390562,-52525.2730796,+0,-43771.5396285,-30645.1969876,-30645.1676098,-39395.7043732,-21890.1146088,-21805.4980052,-47966.7789856,-26165.6607795
2010-08-16 17:57:30 UTC,+0,-21898.7633107,-56887.5749012,-30637.1799649,+0,+0,-30634.6087912,-56882.5324004,+0,-35010.8138594,-52510.6871845,+0,-43759.3846686,-30636.686626,-30636.6572686,-39384.7644617,-21884.0355166,-21805.9021896,-47967.6680599,-26166.1457777
2010-08-16 17:58:00 UTC,+0,-21918.6749035,-56940.2043404,-30665.5253947,+0,+0,-30662.9511103,-56935.1559441,+0,-35043.2048517,-52559.267344,+0,-43799.8682932,-30665.0314563,-30665.0020312,-39421.2012144,-21904.2826982,-21836.5033922,-48034.9807136,-26202.8654725
2010-08-16 17:58:30 UTC,+0,-21924.3756639,-56951.3521358,-30671.5294309,+0,+0,-30668.9544876,-56946.3024906,+0,-35050.0658057,-52569.5574341,+0,-43808.4434021,-30671.0353655,-30671.0059261,-39428.9191282,-21908.5713899,-21849.1417571,-48062.7809921,+0
2010-08-16 17:59:00 UTC,+0,-21935.4334236,-56977.7740049,-30685.7598538,+0,-43829.494199,-30683.1833494,-56972.7214007,+0,-35066.3272469,-52593.9464191,+0,-43828.7676363,-30685.2654876,-30685.2360143,-39447.2116872,-21918.7362016,+0,-48011.7214913,+0
2010-08-16 17:59:30 UTC,+0,-21916.6431754,-56929.2096184,-30659.6038021,+0,-43792.1364512,-30657.0301673,-56924.1624534,+0,+0,-52549.1185498,+0,-43791.4109316,-30659.1099889,+0,-39413.5892776,-21900.052896,+0,-48053.1624091,+0
2010-08-16 18:00:00 UTC,+0,+0,-57023.9684068,-30710.6397183,+0,-43865.0288842,-30708.0603615,-57018.9104222,+0,+0,-52636.5866471,+0,-43864.3012525,-30710.1448021,+0,-39479.1932956,-21936.5079473,+0,-48048.3203588,+0
2010-08-16 18:00:30 UTC,-35070.5192507,+0,-56932.7673371,-30661.5201884,-43798.2495179,-43794.8732249,-30658.9462201,-56927.7195664,-61315.8465203,+0,-52552.4025379,-52557.2551857,-43794.1475512,-30661.0263106,+0,-39416.0523817,-21901.4217964,+0,-48041.8966519,+0
2010-08-16 18:01:00 UTC,-35119.2674951,+0,-57014.6007181,-30705.5944217,-43861.2054484,-43857.8228681,-30703.0156183,-57009.5437825,-61403.9822771,+0,-52627.9397033,-52632.8011423,-43857.0954374,-30705.0996122,+0,-39472.7077968,-21932.9040847,+0,-47960.218268,+0
2010-08-16 18:01:30 UTC,-35119.9113709,+0,-57016.5035257,-30706.6192454,-43862.6693135,-43859.286587,+0,-57011.446377,-61405.9705543,+0,-52629.69611,-52634.5577535,-43858.5591155,-30706.1244143,+0,-39474.0251609,-21933.6361178,-21809.6784044,-47975.9742172,-26170.6769714
2010-08-16 18:02:00 UTC,-35073.1037966,+0,-56940.6540435,-30665.7678507,-43804.316907,-43800.9400078,+0,-56935.6053891,-61324.2797051,-35043.4817583,-52559.6824454,-52564.5359408,-43800.2141646,-30665.2738831,+0,-39421.5125572,+0,-21802.1923381,-47959.5073157,-26161.6941195
2010-08-16 18:02:30 UTC,-35041.1482487,-21901.5209247,-56890.6808519,-30638.8530362,-43765.8716068,-43762.4985483,+0,-56885.6377956,-61270.4579447,-35012.7255638,-52513.5541635,-52518.402289,-43761.773779,+0,+0,-39386.9147948,+0,-21802.9373889,-47961.1461849,-26162.588138
2010-08-16 18:03:00 UTC,-35058.0570723,-21912.0895062,-56918.207914,-30653.6787009,-43787.0486848,-43783.6735105,+0,-56913.1617739,-61300.1049396,-35029.667201,-52538.9633087,-52543.8143923,-43782.9481496,+0,+0,+0,+0,-21772.8304236,-47894.9206968,-26126.4615005
2010-08-16 18:03:30 UTC,-35025.1119108,-21891.4976758,-56863.799725,-30624.3752617,-43745.191458,-43741.8204661,+0,-56858.7596808,-61241.5066293,-34996.1814694,-52488.7412555,-52493.5864917,-43741.0962749,+0,-30623.8528359,+0,+0,-21813.975591,-47985.4266247,-26175.8333498
2010-08-16 18:04:00 UTC,-35033.6974476,-21896.8639242,-56882.5015327,+0,-43759.5791054,-43756.2066754,+0,-56877.4593924,-61261.6487142,-35007.6915702,-52506.0041565,-52510.7933823,-43755.482082,+0,-30633.9251142,+0,+0,-21813.3207432,+0,-26175.0475699
2010-08-16 18:04:30 UTC,-35014.3906476,-21884.7965268,-56850.5194188,+0,-43734.9746729,-43731.6047016,+0,-56845.4808621,-61227.2035709,-34988.0080535,-52476.4827285,-52481.2685815,-43730.880796,+0,-30616.7004297,+0,-21869.7667657,-21807.8344354,+0,-26168.4643141
2010-08-16 18:05:00 UTC,-34982.0378874,-21864.5750239,-56794.2576968,+0,-43691.6916701,-43688.3258703,+0,-56789.2252394,-61166.6092156,-34953.3816906,-52424.5497502,-52429.3298558,-43687.6030983,+0,-30586.3996364,+0,-21848.1224237,+0,+0,-26191.026288
2010-08-16 18:05:30 UTC,-35000.5010228,-21876.1151029,-56824.8324255,+0,-43715.2133756,-43711.8452249,+0,-56819.7965419,-61199.5385883,-34972.1990268,-52452.7720766,-52457.555407,-43711.1217948,+0,-30602.8663427,+0,-21859.8848789,+0,+0,-26166.4030831
2010-08-16 18:06:00 UTC,-35017.075228,-21886.4745371,-56850.0966209,+0,-43734.6495894,-43731.279496,-30614.4260209,-56845.0579058,-61226.7484486,-34987.708398,+0,-52480.8784542,-43730.5555224,-30616.5022649,-30616.4729421,+0,-21869.60431,+0,+0,-26149.4655237
2010-08-16 18:06:30 UTC,-34959.9493735,-21850.7689613,-56757.259029,-30566.9942777,-43663.2279083,-43659.8649541,-30564.4305643,-56752.2307186,-61126.7611774,-34930.5712668,+0,-52395.1739413,-43659.1429789,-30566.5023758,-30566.4731727,+0,-21833.8886031,+0,+0,-26207.3228975
2010-08-16 18:07:00 UTC,-34944.456112,-21841.0851527,-56733.3422903,-30554.1130763,-43644.8283166,-43641.4672026,-30551.5507781,+0,-61101.0025431,-34915.8516487,+0,-52373.0948192,-43640.7457427,-30553.6214471,-30553.5922749,-39277.9851497,-21824.6875531,+0,+0,+0
2010-08-16 18:07:30 UTC,-34973.9122022,-21859.4961979,-56781.69927,-30580.1574287,-43681.9835022,-43678.6654054,-30577.5922696,+0,-61153.0836295,-34945.6130752,+0,-52417.7363424,-43677.9429038,-30579.640835,-30579.6360135,-39311.463965,-21843.2910499,-21812.9231788,+0,+0
2010-08-16 18:08:00 UTC,-35025.6562114,-21891.8379394,-56868.299665,-30626.7991127,+0,-43745.2820355,-30624.2288327,+0,-61246.3533582,-34998.911507,+0,-52497.6828856,+0,-30626.2814582,-30626.2765991,-39371.4197082,-21876.6072329,-21828.3325892,+0,+0
2010-08-16 18:08:30 UTC,-35024.6509,+0,-56872.076376,-30628.8331929,+0,-43748.1872389,-30626.2626897,+0,-61250.4209239,+0,+0,-52501.1694168,+0,-30628.3154922,-30628.3106314,-39374.0344252,-21878.0601776,-21854.2119438,+0,+0
2010-08-16 18:09:00 UTC,-35064.6251255,+0,-56937.7896017,-30664.2253553,+0,+0,-30661.6509678,+0,-61321.1949009,+0,+0,-52561.8336324,+0,-30663.7068501,-30663.7019608,-39419.5294297,-21903.3408202,-21846.641513,-48057.2249523,+0
2010-08-16 18:09:30 UTC,-35017.4025065,+0,-56858.6000935,-30621.5750683,+0,+0,-30619.0053616,+0,-61235.9067965,+0,+0,-52488.728571,+0,-30621.0575326,-30621.0526776,-39364.7044384,-21872.8756948,-21871.9552803,-48112.9068544,+0
2010-08-16 18:10:00 UTC,-35039.2244143,+0,+0,-30642.4959901,+0,+0,-30639.9238658,+0,-61277.742261,+0,+0,-52524.5880001,+0,-30641.9779514,-30641.9730765,-39391.5970071,-21887.8195422,-21875.7640909,-48121.2846936,-26249.9557565
2010-08-16 18:10:30 UTC,-35050.7381077,+0,+0,-30651.7621567,+0,+0,-30649.1890158,+0,-61296.2718857,+0,+0,-52540.4707468,+0,-30651.2439074,-30651.2390251,-39403.5082407,-21894.4383705,-21886.5389312,-48144.9857741,-26262.8849304
2010-08-16 18:11:00 UTC,-35067.6054638,-21918.0767241,+0,-30664.8678879,+0,+0,-30662.2933087,+0,-61322.4795164,+0,-52558.0659369,-52562.9347291,+0,-30664.3493407,-30664.3444479,-39420.3550588,-21903.799802,+0,-48099.5452522,-26238.0966761
2010-08-16 18:11:30 UTC,-35092.1551493,-21933.421126,+0,-30685.5381393,+0,+0,-30682.9612929,+0,+0,-35066.0336747,-52593.4918045,-52598.3647393,-43828.3786596,-30685.0191226,-30685.0142131,-39446.925724,+0,+0,-48029.477031,-26199.8737664
2010-08-16 18:12:00 UTC,-35100.6122402,-21938.7071001,+0,-30691.8735105,-43841.5589765,+0,-30689.2959689,-56983.9700815,+0,-35073.273237,-52604.3497275,-52609.2239325,-43837.4269607,-30691.3543498,-30691.3494352,-39455.0695542,+0,+0,-47993.5886884,-26180.2963182
2010-08-16 18:12:30 UTC,+0,-21947.0748165,+0,-30702.8354644,-43857.2170727,+0,-30700.2567208,-57004.320982,+0,-35085.799694,-52623.136957,-52628.0133583,-43853.0830402,-30702.3160548,-30702.3111315,-39469.1606471,+0,+0,-47995.8307765,-26181.5194002
2010-08-16 18:13:00 UTC,+0,-21949.6112255,+0,-30707.3203657,-43863.6233221,+0,-30704.74113,-57012.6472134,+0,-35090.9246855,-52630.8234388,-52635.7007391,-43859.4884643,-30706.8008542,-30706.7959272,-39474.925783,+0,-21796.6123644,-47947.1771271,-26154.9783491
2010-08-16 18:13:30 UTC,+0,-21946.8348437,+0,-30703.0881284,-43857.5779786,-43854.2425651,-30700.5093569,-57004.7900527,+0,-35086.0884184,-52623.5699866,-52628.4464387,-43853.4438995,-30702.568713,-30702.5637895,-39469.4854348,+0,-21776.3180126,-47902.5362842,-26130.6263238
2010-08-16 18:14:00 UTC,+0,-21963.8795072,+0,-30728.668243,-43894.1167106,-43890.777727,+0,-57052.2796132,+0,-35115.3193576,-52667.410664,-52672.2922413,-43889.9779263,-30728.1482468,+0,-39502.3675086,+0,-21772.6476144,-47894.4626269,-26126.2220627
2010-08-16 18:14:30 UTC,+0,-21946.2314267,+0,-30703.4587634,-43858.1073951,-43854.7719299,+0,-57005.4781379,+0,-35086.5119508,-52624.2052024,-52629.0817287,-43853.9732479,-30702.9393396,+0,-39469.9618693,-21931.3652867,-21802.1497261,-47959.3574859,-26161.6228565
2010-08-16 18:15:00 UTC,+0,-21906.1230587,+0,-30647.9536279,-43778.8236547,-43775.4959394,+0,-56902.4327003,+0,-35023.0850598,-52529.0773057,-52533.9427073,-43774.6997233,+0,+0,-39398.6125507,-21891.7179361,-21822.3678055,-48003.830557,-26185.8833598
2010-08-16 18:15:30 UTC,+0,-21924.7439709,-56956.5100705,+0,-43816.5320008,-43813.2005991,+0,-56951.4424076,+0,-35053.2516884,-52574.3213316,-52579.1920248,-43812.4032096,+0,+0,-39432.5471851,-21910.5747162,-21790.0047667,-47932.6426035,+0
2010-08-16 18:16:00 UTC,+0,-21908.7712545,-56914.0500573,+0,-43783.8667045,-43780.5384961,+0,-56908.9871746,+0,-35027.1194931,-52535.1281643,+0,-43779.742123,+0,+0,+0,-21894.2398097,-21758.2610806,-47862.8170265,+0
2010-08-16 18:16:30 UTC,+0,-21908.4809343,-56912.294962,+0,-43782.5164765,-43779.1883999,+0,-56907.2322767,+0,-35026.0393124,-52533.5081049,+0,-43778.3920688,+0,+0,+0,-21893.5646025,+0,-47847.4391157,+0
2010-08-16 18:17:00 UTC,-35035.1787499,+0,-56877.8042822,+0,-43755.9821388,-43752.6566571,+0,-56872.7454811,-61256.678737,-35004.8118764,-52501.6711156,+0,-43751.8611523,+0,+0,+0,-21880.2955986,+0,-47921.9642496,+0
2010-08-16 18:17:30 UTC,-35022.8166196,+0,-56859.8108512,+0,-43742.1394492,-43738.8153212,+0,-56854.7540765,-61237.299528,+0,-52485.0620874,+0,-43738.0202476,+0,+0,+0,-21873.3732963,+0,-47998.4291486,+0
