# file...... Output/houses_noController.csv
# date...... Fri Feb  9 15:44:51 2018
# user...... admsuser
# host...... (null)
# group..... class=house AND groupid=noController
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 03:32:00 UTC,+214.887356901
2010-08-16 03:32:30 UTC,+218.193562223
2010-08-16 03:33:00 UTC,+225.929994361
2010-08-16 03:33:30 UTC,+225.930298689
2010-08-16 03:34:00 UTC,+228.500070619
2010-08-16 03:34:30 UTC,+223.709309779
2010-08-16 03:35:00 UTC,+225.543623068
2010-08-16 03:35:30 UTC,+224.076038562
2010-08-16 03:36:00 UTC,+213.023773253
2010-08-16 03:36:30 UTC,+190.938092276
2010-08-16 03:37:00 UTC,+194.251798833
2010-08-16 03:37:30 UTC,+197.191675591
2010-08-16 03:38:00 UTC,+187.60848452
2010-08-16 03:38:30 UTC,+184.297112146
2010-08-16 03:39:00 UTC,+185.028277706
2010-08-16 03:39:30 UTC,+190.174500815
2010-08-16 03:40:00 UTC,+199.741630516
2010-08-16 03:40:30 UTC,+207.828956969
2010-08-16 03:41:00 UTC,+208.9295095
2010-08-16 03:41:30 UTC,+206.721189524
2010-08-16 03:42:00 UTC,+204.51120539
2010-08-16 03:42:30 UTC,+204.883935094
2010-08-16 03:43:00 UTC,+204.503486437
2010-08-16 03:43:30 UTC,+206.331333324
2010-08-16 03:44:00 UTC,+202.653575045
2010-08-16 03:44:30 UTC,+197.140498659
2010-08-16 03:45:00 UTC,+201.921187924
2010-08-16 03:45:30 UTC,+187.956320746
2010-08-16 03:46:00 UTC,+189.423301041
2010-08-16 03:46:30 UTC,+194.934182872
2010-08-16 03:47:00 UTC,+195.670951838
2010-08-16 03:47:30 UTC,+198.243879418
2010-08-16 03:48:00 UTC,+199.344843785
2010-08-16 03:48:30 UTC,+193.464199245
2010-08-16 03:49:00 UTC,+204.849741663
2010-08-16 03:49:30 UTC,+199.699780082
2010-08-16 03:50:00 UTC,+196.759855623
2010-08-16 03:50:30 UTC,+194.556599196
2010-08-16 03:51:00 UTC,+190.517319154
2010-08-16 03:51:30 UTC,+190.51162946
2010-08-16 03:52:00 UTC,+202.99216585
2010-08-16 03:52:30 UTC,+210.334937197
2010-08-16 03:53:00 UTC,+204.453811746
2010-08-16 03:53:30 UTC,+208.854140292
2010-08-16 03:54:00 UTC,+212.52152878
2010-08-16 03:54:30 UTC,+209.582428612
2010-08-16 03:55:00 UTC,+202.607551681
2010-08-16 03:55:30 UTC,+187.927800235
2010-08-16 03:56:00 UTC,+179.487485268
2010-08-16 03:56:30 UTC,+179.486719647
2010-08-16 03:57:00 UTC,+185.720540609
